episode,bank_index,bank_batch_index,bank_batch_member,name,sampling_mode,profile,tau_actual,log10_lambda1,scale_bin,lambda1,gamma,n_ctx,n_tgt,r_T,rank_Q,candidate_dim,rank_to_alpha,best_rank,rho_TQ,best_rho,reach_alpha,q_label_energy_frac,base_krr_mse,mse,mse_ratio,krr_input_mse,krr_input_ratio,model_vs_input_krr,pred_drift,krr_drift
148,148,148,0,y_Q,fixed_target_rich,minimal_step,6.578353404998779,-0.45365339517593384,"[-1,0)",0.35184112837290044,,47,40,29,29,47,29,47,0.03720411313386881,6.957147574684584e-28,1.0,0.629352832025649,0.2298804412536688,0.20298599518041663,0.8830068102941622,0.2379795715056856,1.0352319240725643,0.030373681958652223,0.13280469845414394,0.0833128808848243
148,148,148,0,y_perp,fixed_target_rich,minimal_step,6.578353404998779,-0.45365339517593384,"[-1,0)",0.35184112837290044,,47,40,29,29,47,29,47,0.03720411313386881,6.957147574684584e-28,1.0,0.629352832025649,0.2298804412536688,0.5119061821431516,2.2268366084188638,0.503647097534433,2.1909088689222926,0.026183920499895513,0.9930479246137005,0.9965234386999094
149,149,149,0,y,fixed_target_rich,minimal_smooth,7.220393657684326,-0.9189503192901611,"[-1,0)",0.12051737972125849,,47,40,25,25,47,25,47,0.044408963839636,2.0337319041446045e-28,1.0,0.5238624255225556,0.11721203360363028,0.13567304132793184,1.1575009592166123,0.11721203360363028,1.0,0.2136285630721686,0.0,0.0
149,149,149,0,y_Q,fixed_target_rich,minimal_smooth,7.220393657684326,-0.9189503192901611,"[-1,0)",0.12051737972125849,,47,40,25,25,47,25,47,0.044408963839636,2.0337319041446045e-28,1.0,0.5238624255225556,0.11721203360363028,0.12464128080110289,1.0633829733096833,0.1128829358125524,0.9630660977547975,0.03282670462231176,0.16235973579440244,0.086938091771247
149,149,149,0,y_perp,fixed_target_rich,minimal_smooth,7.220393657684326,-0.9189503192901611,"[-1,0)",0.12051737972125849,,47,40,25,25,47,25,47,0.044408963839636,2.0337319041446045e-28,1.0,0.5238624255225556,0.11721203360363028,0.7631745445878776,6.511059667889259,0.733788555662621,6.260351715627039,0.01853875678134529,1.001685748413527,0.9962137161266161
150,150,150,0,y,fixed_target_rich,minimal_step,10.923701286315918,-0.6809704303741455,"[-1,0)",0.20846328137836634,,47,40,29,29,47,29,47,0.041302522760134554,1.0782724264996992e-27,1.0,0.5862853588422366,0.14196251498249846,0.15851027215295113,1.116564271719846,0.14196251498249846,1.0,0.17568991133757367,0.0,0.0
150,150,150,0,y_Q,fixed_target_rich,minimal_step,10.923701286315918,-0.6809704303741455,"[-1,0)",0.20846328137836634,,47,40,29,29,47,29,47,0.041302522760134554,1.0782724264996992e-27,1.0,0.5862853588422366,0.14196251498249846,0.14746842160070597,1.0387842284907836,0.15123896446157464,1.065344358545774,0.12130507318847816,0.07590810405560383,0.040658340426218326
150,150,150,0,y_perp,fixed_target_rich,minimal_step,10.923701286315918,-0.6809704303741455,"[-1,0)",0.20846328137836634,,47,40,29,29,47,29,47,0.041302522760134554,1.0782724264996992e-27,1.0,0.5862853588422366,0.14196251498249846,5.576301513265113,39.28009808753089,5.411147495641252,38.1167345218444,0.0032782014284468584,1.0108955373983708,0.9991731078014755
151,151,151,0,y,fixed_target_rich,minimal_step,7.982298851013184,0.7174312472343445,"[0,1)",5.217125058673707,,47,40,22,23,45,23,43,0.048058955086053144,0.012261860445284845,1.0,0.5705105606655295,0.0804531482794043,0.09758067537340664,1.2128882145732878,0.0804531482794043,1.0,0.29801090708799743,0.0,0.0
151,151,151,0,y_Q,fixed_target_rich,minimal_step,7.982298851013184,0.7174312472343445,"[0,1)",5.217125058673707,,47,40,22,23,45,23,43,0.048058955086053144,0.012261860445284845,1.0,0.5705105606655295,0.0804531482794043,0.08749954597509328,1.0875838652232437,0.08743791198885167,1.0868177797740135,0.213349142396561,0.012623776159864064,0.010568772760272705
151,151,151,0,y_perp,fixed_target_rich,minimal_step,7.982298851013184,0.7174312472343445,"[0,1)",5.217125058673707,,47,40,22,23,45,23,43,0.048058955086053144,0.012261860445284845,1.0,0.5705105606655295,0.0804531482794043,22.892575610743382,284.54542923839557,22.84897027271325,284.0034325737194,0.00022223562339730339,1.000678663754662,1.0000216438931098
152,152,152,0,y,fixed_target_rich,minimal_smooth,5.3145222663879395,-1.1129130125045776,"[-2,-1)",0.07710578934954415,,47,40,23,23,47,23,47,0.04843211142957754,2.4894947612673255e-28,1.0,0.47219657922601765,0.1448264803639375,0.13360197657700373,0.9224968820706857,0.1448264803639375,1.0,0.030510574359379653,0.0,0.0
152,152,152,0,y_Q,fixed_target_rich,minimal_smooth,5.3145222663879395,-1.1129130125045776,"[-2,-1)",0.07710578934954415,,47,40,23,23,47,23,47,0.04843211142957754,2.4894947612673255e-28,1.0,0.47219657922601765,0.1448264803639375,0.1387014144458683,0.9577075552573163,0.15003045017536215,1.0359324468726125,0.017599600867658882,0.1062935312479398,0.09375421136488389
152,152,152,0,y_perp,fixed_target_rich,minimal_smooth,5.3145222663879395,-1.1129130125045776,"[-2,-1)",0.07710578934954415,,47,40,23,23,47,23,47,0.04843211142957754,2.4894947612673255e-28,1.0,0.47219657922601765,0.1448264803639375,0.5681812747928062,3.9231863770010262,0.5428446348569849,3.7482415749720577,0.002827060501441342,1.0188756405007915,0.9955953735584132
153,153,153,0,y,fixed_target_rich,minimal_step,2.097783327102661,-0.11562389135360718,"[-1,0)",0.7662599177198733,,47,40,22,22,47,22,47,0.041234083473205174,3.221105208365378e-27,1.0,0.4054619490640427,0.06580100500611122,0.0709752769408887,1.078635150546666,0.06580100500611122,1.0,0.1480662422477683,0.0,0.0
153,153,153,0,y_Q,fixed_target_rich,minimal_step,2.097783327102661,-0.11562389135360718,"[-1,0)",0.7662599177198733,,47,40,22,22,47,22,47,0.041234083473205174,3.221105208365378e-27,1.0,0.4054619490640427,0.06580100500611122,0.07249081530582664,1.1016672967091325,0.06948572036478555,1.0559978583660252,0.09711286659783275,0.08677665574738065,0.09308122797342615
153,153,153,0,y_perp,fixed_target_rich,minimal_step,2.097783327102661,-0.11562389135360718,"[-1,0)",0.7662599177198733,,47,40,22,22,47,22,47,0.041234083473205174,3.221105208365378e-27,1.0,0.4054619490640427,0.06580100500611122,0.47725360031001873,7.2529834501113495,0.4728728632012665,7.1864079151579645,0.003704187350169792,0.9970006413825716,0.9956585182674267
154,154,154,0,y,fixed_target_rich,minimal_step,4.945404529571533,0.5248647332191467,"[0,1)",3.3486112597145525,,47,40,26,26,47,26,47,0.04802376733152919,1.0894910948141582e-25,1.0,0.39112463963489535,0.10284933053428595,0.1445885612746804,1.405828900621577,0.10284933053428595,1.0,0.3586143413387434,0.0,0.0
154,154,154,0,y_Q,fixed_target_rich,minimal_step,4.945404529571533,0.5248647332191467,"[0,1)",3.3486112597145525,,47,40,26,26,47,26,47,0.04802376733152919,1.0894910948141582e-25,1.0,0.39112463963489535,0.10284933053428595,0.10765600583962684,1.0467351151472837,0.10925556243041759,1.062287541035535,0.036793280721240676,0.0762144979430822,0.039697520500053
154,154,154,0,y_perp,fixed_target_rich,minimal_step,4.945404529571533,0.5248647332191467,"[0,1)",3.3486112597145525,,47,40,26,26,47,26,47,0.04802376733152919,1.0894910948141582e-25,1.0,0.39112463963489535,0.10284933053428595,4.843614550955243,47.09427398110842,4.925538764546044,47.890819891181124,0.00601278882162708,0.9815521708336441,0.9992117427582805
155,155,155,0,y,fixed_target_rich,minimal_step,3.740826368331909,-1.0371021628379822,"[-2,-1)",0.09181165945907145,,47,40,27,27,47,27,47,0.0410400348755682,7.418414411251742e-29,1.0,0.662909906424665,0.12402782648806703,0.11941713856921307,0.9628253751645196,0.12402782648806703,1.0,0.07392028580738351,0.0,0.0
155,155,155,0,y_Q,fixed_target_rich,minimal_step,3.740826368331909,-1.0371021628379822,"[-2,-1)",0.09181165945907145,,47,40,27,27,47,27,47,0.0410400348755682,7.418414411251742e-29,1.0,0.662909906424665,0.12402782648806703,0.12526751109008466,1.0099952134703973,0.12404307527326366,1.0001229464840948,0.16929364890530893,0.1988813044652815,0.1103392105278677
155,155,155,0,y_perp,fixed_target_rich,minimal_step,3.740826368331909,-1.0371021628379822,"[-2,-1)",0.09181165945907145,,47,40,27,27,47,27,47,0.0410400348755682,7.418414411251742e-29,1.0,0.662909906424665,0.12402782648806703,0.32849520836971435,2.648560550251355,0.33121482513893014,2.6704880228695855,0.013792823162155639,0.9785303911697987,0.9938939876161169
156,156,156,0,y,fixed_target_rich,minimal_smooth,8.283549308776855,-0.6220324635505676,"[-1,0)",0.23876328004814729,,47,40,23,23,47,23,47,0.03945206279474819,9.265692152468207e-28,1.0,0.6056296756436557,0.13601923689716786,0.14236131446888725,1.0466263281311752,0.13601923689716786,1.0,0.024403955241029274,0.0,0.0
156,156,156,0,y_Q,fixed_target_rich,minimal_smooth,8.283549308776855,-0.6220324635505676,"[-1,0)",0.23876328004814729,,47,40,23,23,47,23,47,0.03945206279474819,9.265692152468207e-28,1.0,0.6056296756436557,0.13601923689716786,0.1347912709841299,0.9909721158488317,0.1382563220409977,1.0164468291019828,0.019384435057732387,0.09436705601707962,0.05686135329895973
156,156,156,0,y_perp,fixed_target_rich,minimal_smooth,8.283549308776855,-0.6220324635505676,"[-1,0)",0.23876328004814729,,47,40,23,23,47,23,47,0.03945206279474819,9.265692152468207e-28,1.0,0.6056296756436557,0.13601923689716786,1.062089726842774,7.808378807813239,1.05331827080403,7.743891929053763,0.00506732574238838,0.9961182076203746,0.9983820844249469
157,157,157,0,y,fixed_target_rich,minimal_step,5.004236221313477,0.7088149189949036,"[0,1)",5.114638212302717,,47,40,27,27,47,27,47,0.041701903722766484,1.466436751767632e-25,1.0,0.5985114531040975,0.11660203158597171,0.13752196923113646,1.1794131488158532,0.11660203158597171,1.0,0.16517081654947577,0.0,0.0
157,157,157,0,y_Q,fixed_target_rich,minimal_step,5.004236221313477,0.7088149189949036,"[0,1)",5.114638212302717,,47,40,27,27,47,27,47,0.041701903722766484,1.466436751767632e-25,1.0,0.5985114531040975,0.11660203158597171,0.1672978502154905,1.4347764609241849,0.12466546515476187,1.0691534569262193,0.2280771579296437,0.07153116928426743,0.04218246254211933
157,157,157,0,y_perp,fixed_target_rich,minimal_step,5.004236221313477,0.7088149189949036,"[0,1)",5.114638212302717,,47,40,27,27,47,27,47,0.041701903722766484,1.466436751767632e-25,1.0,0.5985114531040975,0.11660203158597171,3.6997834641189535,31.73000859244095,3.8222908947039698,32.780654356658964,0.0023015804067226683,0.9826288073257929,0.9991099238090575
158,158,158,0,y,fixed_target_rich,minimal_smooth,5.121529579162598,-0.22987329959869385,"[-1,0)",0.589015468755099,,47,40,13,13,47,13,47,0.046745444704093815,8.793193485068947e-27,1.0,0.2695183309525198,0.04448838759372164,0.03645446529970074,0.8194152962478983,0.04448838759372164,1.0,0.05795886342878374,0.0,0.0
158,158,158,0,y_Q,fixed_target_rich,minimal_smooth,5.121529579162598,-0.22987329959869385,"[-1,0)",0.589015468755099,,47,40,13,13,47,13,47,0.046745444704093815,8.793193485068947e-27,1.0,0.2695183309525198,0.04448838759372164,0.04791532220193395,1.0770298676478878,0.047227419077738045,1.0615673354815616,0.09143464993070397,0.08368410476282544,0.03909257192441311
158,158,158,0,y_perp,fixed_target_rich,minimal_smooth,5.121529579162598,-0.22987329959869385,"[-1,0)",0.589015468755099,,47,40,13,13,47,13,47,0.046745444704093815,8.793193485068947e-27,1.0,0.2695183309525198,0.04448838759372164,0.9892971064398658,22.237198512887417,1.0059088356237633,22.610593236373457,0.0023768249261154764,0.9907912784143832,0.9992355932511451
159,159,159,0,y,fixed_target_rich,minimal_smooth,13.95160961151123,0.15202462673187256,"[0,1)",1.4191379918341287,,47,40,24,24,47,24,47,0.043209651065101606,3.0767045527981445e-26,1.0,0.5786181560676849,0.13036985549225855,0.22556446953742298,1.7301888437762145,0.13036985549225855,1.0,0.21174122878120022,0.0,0.0
159,159,159,0,y_Q,fixed_target_rich,minimal_smooth,13.95160961151123,0.15202462673187256,"[0,1)",1.4191379918341287,,47,40,24,24,47,24,47,0.043209651065101606,3.0767045527981445e-26,1.0,0.5786181560676849,0.13036985549225855,0.20097760514627688,1.541595673228395,0.1414474691771531,1.0849706678209239,0.10794359771950382,0.03328651232203944,0.026721164429174542
159,159,159,0,y_perp,fixed_target_rich,minimal_smooth,13.95160961151123,0.15202462673187256,"[0,1)",1.4191379918341287,,47,40,24,24,47,24,47,0.043209651065101606,3.0767045527981445e-26,1.0,0.5786181560676849,0.13036985549225855,13.188389592145224,101.16134241575776,12.921874345297917,99.11704125548584,0.0007440744246780733,1.0082307294918589,0.999642925934786
160,160,160,0,y,fixed_target_rich,minimal_smooth,14.234827995300293,0.9960271120071411,"[0,1)",9.908938021864104,,47,40,22,22,45,22,41,0.04100522238680562,0.0046781278817189,1.0,0.5022619982620676,0.08921215417736313,0.09208661655451673,1.0322205242509768,0.08921215417736313,1.0,0.6423879636227746,0.0,0.0
160,160,160,0,y_Q,fixed_target_rich,minimal_smooth,14.234827995300293,0.9960271120071411,"[0,1)",9.908938021864104,,47,40,22,22,45,22,41,0.04100522238680562,0.0046781278817189,1.0,0.5022619982620676,0.08921215417736313,0.09293752954388201,1.0417586079034977,0.08697203192668967,0.9748899432893431,0.6449268789439043,0.028537283930627023,0.005734439962184348
160,160,160,0,y_perp,fixed_target_rich,minimal_smooth,14.234827995300293,0.9960271120071411,"[0,1)",9.908938021864104,,47,40,22,22,45,22,41,0.04100522238680562,0.0046781278817189,1.0,0.5022619982620676,0.08921215417736313,27.747147188548887,311.02429309558704,27.92991382660721,313.07296728963195,0.0007545896776773991,0.9963499139913422,0.9999633943375426
161,161,161,0,y,fixed_target_rich,minimal_smooth,3.7040419578552246,-0.5630031228065491,"[-1,0)",0.2735249058351584,,47,40,12,12,47,12,47,0.03343669864464743,7.717857235547603e-28,1.0,0.16130413007501576,0.04166035912716385,0.03797105713455172,0.9114433463871272,0.04166035912716385,1.0,0.09198389327006584,0.0,0.0
161,161,161,0,y_Q,fixed_target_rich,minimal_smooth,3.7040419578552246,-0.5630031228065491,"[-1,0)",0.2735249058351584,,47,40,12,12,47,12,47,0.03343669864464743,7.717857235547603e-28,1.0,0.16130413007501576,0.04166035912716385,0.04904790325781504,1.177327903201734,0.04866219788590035,1.168069572740939,0.015024455576906383,0.39339170840434734,0.3287172715138639
161,161,161,0,y_perp,fixed_target_rich,minimal_smooth,3.7040419578552246,-0.5630031228065491,"[-1,0)",0.2735249058351584,,47,40,12,12,47,12,47,0.03343669864464743,7.717857235547603e-28,1.0,0.16130413007501576,0.04166035912716385,0.0680625653383701,1.6337488865762366,0.06833029518685317,1.64017537578786,0.02774437215107931,0.9662402338025191,0.9444283749481548
162,162,162,0,y,fixed_target_rich,minimal_smooth,14.826883316040039,0.7889389395713806,"[0,1)",6.150903868699682,,47,40,23,24,42,24,41,0.04942248193201439,0.0330455528287692,1.0,0.4234011687494217,0.21479062065038756,0.30438659838849913,1.4171317046657546,0.21479062065038756,1.0,0.23792668652119495,0.0,0.0
162,162,162,0,y_Q,fixed_target_rich,minimal_smooth,14.826883316040039,0.7889389395713806,"[0,1)",6.150903868699682,,47,40,23,24,42,24,41,0.04942248193201439,0.0330455528287692,1.0,0.4234011687494217,0.21479062065038756,0.25453071669108424,1.1850178370003466,0.25472247536451464,1.1859106072379377,0.0984185809439791,0.03384659290922172,0.015550275103149679
162,162,162,0,y_perp,fixed_target_rich,minimal_smooth,14.826883316040039,0.7889389395713806,"[0,1)",6.150903868699682,,47,40,23,24,42,24,41,0.04942248193201439,0.0330455528287692,1.0,0.4234011687494217,0.21479062065038756,25.006963468932764,116.4248391908897,24.56729750702207,114.37788778966285,0.0010186308655736071,1.0092715177137421,1.0021414204721517
163,163,163,0,y,fixed_target_rich,minimal_step,10.13420581817627,-0.43161314725875854,"[-1,0)",0.37015775519559585,,47,40,21,21,47,21,47,0.049384128422625816,9.963268608546163e-27,1.0,0.4752938908037061,0.058959307008063976,0.0924571026438428,1.5681511085467348,0.058959307008063976,1.0,0.38784191270146395,0.0,0.0
163,163,163,0,y_Q,fixed_target_rich,minimal_step,10.13420581817627,-0.43161314725875854,"[-1,0)",0.37015775519559585,,47,40,21,21,47,21,47,0.049384128422625816,9.963268608546163e-27,1.0,0.4752938908037061,0.058959307008063976,0.06494193925171429,1.1014705319184308,0.057588906024739185,0.9767568336049581,0.06246894215772728,0.08934022615416282,0.030677014881989508
163,163,163,0,y_perp,fixed_target_rich,minimal_step,10.13420581817627,-0.43161314725875854,"[-1,0)",0.37015775519559585,,47,40,21,21,47,21,47,0.049384128422625816,9.963268608546163e-27,1.0,0.4752938908037061,0.058959307008063976,2.7557688581978583,46.740184002178765,2.772053617670888,47.01638737530868,0.007840813494861508,0.9872075963224018,0.9995293496229811
164,164,164,0,y,fixed_target_rich,minimal_smooth,9.316925048828125,-1.009839653968811,"[-2,-1)",0.09775980936975023,,47,40,28,28,47,28,47,0.047967825353278724,2.651633895424091e-28,1.0,0.7270387552805108,0.26072733049556807,0.27346803118839597,1.0488659960143476,0.26072733049556807,1.0,0.04622905741899709,0.0,0.0
164,164,164,0,y_Q,fixed_target_rich,minimal_smooth,9.316925048828125,-1.009839653968811,"[-2,-1)",0.09775980936975023,,47,40,28,28,47,28,47,0.047967825353278724,2.651633895424091e-28,1.0,0.7270387552805108,0.26072733049556807,0.2587542443741526,0.9924323770827356,0.2736669866445941,1.049629074652172,0.033289227034487875,0.10677701293438296,0.04863654672008025
164,164,164,0,y_perp,fixed_target_rich,minimal_smooth,9.316925048828125,-1.009839653968811,"[-2,-1)",0.09775980936975023,,47,40,28,28,47,28,47,0.047967825353278724,2.651633895424091e-28,1.0,0.7270387552805108,0.26072733049556807,1.2677278396837302,4.862274458431888,1.3134574216055523,5.037666818852652,0.010337803997222691,0.966383619564182,0.9988165428760537
165,165,165,0,y,fixed_target_rich,minimal_smooth,4.403186798095703,-0.4864366054534912,"[-1,0)",0.3262596714792311,,47,40,13,13,47,13,47,0.04823659690257254,1.3633595448125824e-27,1.0,0.3616160650625686,0.018613246603289047,0.02229363755871645,1.1977296617763105,0.018613246603289047,1.0,0.09815962118403543,0.0,0.0
165,165,165,0,y_Q,fixed_target_rich,minimal_smooth,4.403186798095703,-0.4864366054534912,"[-1,0)",0.3262596714792311,,47,40,13,13,47,13,47,0.04823659690257254,1.3633595448125824e-27,1.0,0.3616160650625686,0.018613246603289047,0.024688496917141346,1.3263939087756338,0.022541601328292332,1.2110515596085816,0.06547344384951047,0.0557929232119907,0.04741846871317726
165,165,165,0,y_perp,fixed_target_rich,minimal_smooth,4.403186798095703,-0.4864366054534912,"[-1,0)",0.3262596714792311,,47,40,13,13,47,13,47,0.04823659690257254,1.3633595448125824e-27,1.0,0.3616160650625686,0.018613246603289047,1.2625922545803951,67.83299450603579,1.255569286285007,67.45568427934232,0.0005115847743307519,0.9999814927141693,0.9988751117254915
166,166,166,0,y,fixed_target_rich,minimal_step,3.3743464946746826,-1.038049340248108,"[-2,-1)",0.09161164041150978,,47,40,25,25,47,25,47,0.042789983084870524,4.8946183218516915e-29,1.0,0.40054955317404606,0.07367598117499649,0.08724017110210693,1.184105996429047,0.07367598117499649,1.0,0.15920687909463016,0.0,0.0
166,166,166,0,y_Q,fixed_target_rich,minimal_step,3.3743464946746826,-1.038049340248108,"[-2,-1)",0.09161164041150978,,47,40,25,25,47,25,47,0.042789983084870524,4.8946183218516915e-29,1.0,0.40054955317404606,0.07367598117499649,0.08010097338568209,1.087206062385852,0.08103120706526887,1.0998320724470858,0.04083230121567534,0.2879358426155338,0.22199420395430758
166,166,166,0,y_perp,fixed_target_rich,minimal_step,3.3743464946746826,-1.038049340248108,"[-2,-1)",0.09161164041150978,,47,40,25,25,47,25,47,0.042789983084870524,4.8946183218516915e-29,1.0,0.40054955317404606,0.07367598117499649,0.12555810667802042,1.704193207550132,0.1385085776916416,1.8799692312567047,0.0426975838186621,0.9088144954719892,0.9750479851832403
167,167,167,0,y,fixed_target_rich,minimal_step,13.651700019836426,0.8289580345153809,"[0,1)",6.744628518111443,,47,40,25,40,40,,40,0.07311659122989642,0.07311659122989642,0.0,0.7145717526966888,0.07993527807465282,0.20931297251435352,2.6185306107132424,0.07993527807465282,1.0,1.2878637925384617,0.0,0.0
167,167,167,0,y_Q,fixed_target_rich,minimal_step,13.651700019836426,0.8289580345153809,"[0,1)",6.744628518111443,,47,40,25,40,40,,40,0.07311659122989642,0.07311659122989642,0.0,0.7145717526966888,0.07993527807465282,0.20624860577260523,2.580195012019429,0.10533310618004812,1.3177299024552822,1.0238564709052667,0.003950785500773734,0.015077091020459395
167,167,167,0,y_perp,fixed_target_rich,minimal_step,13.651700019836426,0.8289580345153809,"[0,1)",6.744628518111443,,47,40,25,40,40,,40,0.07311659122989642,0.07311659122989642,0.0,0.7145717526966888,0.07993527807465282,58.237863686403784,728.5627208554215,58.617622963965275,733.3135553643955,0.00025419750210524487,0.9912710101675462,0.9947873337897244
168,168,168,0,y,fixed_target_rich,minimal_smooth,7.037450313568115,-0.5835606455802917,"[-1,0)",0.2608791401748284,,47,40,20,20,47,20,47,0.0459411988414387,1.7666822890224512e-27,1.0,0.5114227885990128,0.06518052581503538,0.06724397646316391,1.0316574716501068,0.06518052581503538,1.0,0.1507790754771613,0.0,0.0
168,168,168,0,y_Q,fixed_target_rich,minimal_smooth,7.037450313568115,-0.5835606455802917,"[-1,0)",0.2608791401748284,,47,40,20,20,47,20,47,0.0459411988414387,1.7666822890224512e-27,1.0,0.5114227885990128,0.06518052581503538,0.060779478918665385,0.9324791133342654,0.06613778038172033,1.014686205039238,0.08617951133530298,0.0686682027166695,0.04025284800062819
168,168,168,0,y_perp,fixed_target_rich,minimal_smooth,7.037450313568115,-0.5835606455802917,"[-1,0)",0.2608791401748284,,47,40,20,20,47,20,47,0.0459411988414387,1.7666822890224512e-27,1.0,0.5114227885990128,0.06518052581503538,1.341524097982425,20.581670387092394,1.3115750372591604,20.122191726115467,0.0017056897322071773,1.0096779217064382,0.9991895256794737
169,169,169,0,y,fixed_target_rich,minimal_smooth,8.044732093811035,-0.9573615193367004,"[-1,0)",0.11031599352243242,,47,40,27,27,47,27,47,0.042129627038107624,3.1226134679594104e-28,1.0,0.6907499497297773,0.1778643493851063,0.2058827031487112,1.1575265299677364,0.1778643493851063,1.0,0.14467899515000118,0.0,0.0
169,169,169,0,y_Q,fixed_target_rich,minimal_smooth,8.044732093811035,-0.9573615193367004,"[-1,0)",0.11031599352243242,,47,40,27,27,47,27,47,0.042129627038107624,3.1226134679594104e-28,1.0,0.6907499497297773,0.1778643493851063,0.19562337792352147,1.0998459140339802,0.1777281276753432,0.9992341258367176,0.0570450340273574,0.07363263175646621,0.04649488617658617
169,169,169,0,y_perp,fixed_target_rich,minimal_smooth,8.044732093811035,-0.9573615193367004,"[-1,0)",0.11031599352243242,,47,40,27,27,47,27,47,0.042129627038107624,3.1226134679594104e-28,1.0,0.6907499497297773,0.1778643493851063,1.4744516655457485,8.289753796323241,1.3924323877095044,7.828619914689331,0.00440196990944158,1.020834166060743,0.9989185279887364
170,170,170,0,y,fixed_target_rich,minimal_step,11.391273498535156,-0.3481810688972473,"[-1,0)",0.4485583350655273,,47,40,31,31,47,31,47,0.04661417503212422,4.941438939693096e-28,1.0,0.6895150620239646,0.35183963211769537,0.3895777794520384,1.1072595122590372,0.35183963211769537,1.0,0.03884405867554547,0.0,0.0
170,170,170,0,y_Q,fixed_target_rich,minimal_step,11.391273498535156,-0.3481810688972473,"[-1,0)",0.4485583350655273,,47,40,31,31,47,31,47,0.04661417503212422,4.941438939693096e-28,1.0,0.6895150620239646,0.35183963211769537,0.42295276249848957,1.2021180216474472,0.3888437166684999,1.1051731560997828,0.03979273696821001,0.14650403534766993,0.11117081413516355
170,170,170,0,y_perp,fixed_target_rich,minimal_step,11.391273498535156,-0.3481810688972473,"[-1,0)",0.4485583350655273,,47,40,31,31,47,31,47,0.04661417503212422,4.941438939693096e-28,1.0,0.6895150620239646,0.35183963211769537,1.611774044951351,4.5809905929306725,1.5540982995572308,4.4170643602690065,0.006139768908959072,1.0065579596165275,0.9938013131829992
171,171,171,0,y,fixed_target_rich,minimal_step,1.1328511238098145,-1.895939588546753,"[-2,-1)",0.012707508575509304,,47,40,12,12,47,12,47,0.04944951788799424,2.712201524935654e-29,1.0,0.11579469922548782,0.02464483348205051,0.026103976188772655,1.0592068397534469,0.02464483348205051,1.0,0.10950154975597172,0.0,0.0
171,171,171,0,y_Q,fixed_target_rich,minimal_step,1.1328511238098145,-1.895939588546753,"[-2,-1)",0.012707508575509304,,47,40,12,12,47,12,47,0.04944951788799424,2.712201524935654e-29,1.0,0.11579469922548782,0.02464483348205051,0.026017422190064827,1.0556947852382128,0.025643990824496754,1.0405422638856114,0.04672608968336717,0.31583587906683275,0.1723423812228659
171,171,171,0,y_perp,fixed_target_rich,minimal_step,1.1328511238098145,-1.895939588546753,"[-2,-1)",0.012707508575509304,,47,40,12,12,47,12,47,0.04944951788799424,2.712201524935654e-29,1.0,0.11579469922548782,0.02464483348205051,0.05258119998152797,2.1335587444656205,0.04791951067049373,1.9444039135178086,0.024835160732657346,0.9838276275215622,0.9850371077440552
172,172,172,0,y,fixed_target_rich,minimal_smooth,0.9629486203193665,-1.3472610116004944,"[-2,-1)",0.0449509617776211,,47,40,8,8,47,8,47,0.024173720499035586,9.679073143294865e-29,1.0,0.10516818910973715,0.008031272390019632,0.008650024324377269,1.0770428276254898,0.008031272390019632,1.0,0.16957084829370958,0.0,0.0
172,172,172,0,y_Q,fixed_target_rich,minimal_smooth,0.9629486203193665,-1.3472610116004944,"[-2,-1)",0.0449509617776211,,47,40,8,8,47,8,47,0.024173720499035586,9.679073143294865e-29,1.0,0.10516818910973715,0.008031272390019632,0.014194560955702745,1.7674112228271772,0.009175966958025663,1.1425296655892943,0.2212225995884002,0.2973774293499627,0.10606730455698957
172,172,172,0,y_perp,fixed_target_rich,minimal_smooth,0.9629486203193665,-1.3472610116004944,"[-2,-1)",0.0449509617776211,,47,40,8,8,47,8,47,0.024173720499035586,9.679073143294865e-29,1.0,0.10516818910973715,0.008031272390019632,0.04673233367267646,5.818795752806265,0.05112028737950056,6.365154224258057,0.016778075437683646,0.9328321540304381,0.9943589527440608
173,173,173,0,y,fixed_target_rich,minimal_step,0.5201348066329956,-1.602750539779663,"[-2,-1)",0.024960280422085836,,47,40,14,14,47,14,47,0.04708643485329648,9.246947689798523e-30,1.0,0.3271084467091686,0.029635226873310085,0.12341637193869923,4.1645158468434,0.029635226873310085,1.0,2.056227170698686,0.0,0.0
173,173,173,0,y_Q,fixed_target_rich,minimal_step,0.5201348066329956,-1.602750539779663,"[-2,-1)",0.024960280422085836,,47,40,14,14,47,14,47,0.04708643485329648,9.246947689798523e-30,1.0,0.3271084467091686,0.029635226873310085,0.04462636796241843,1.5058554521345535,0.03479787418585713,1.1742064379873738,0.13299909669467794,0.7888584066357506,0.11621158233466934
173,173,173,0,y_perp,fixed_target_rich,minimal_step,0.5201348066329956,-1.602750539779663,"[-2,-1)",0.024960280422085836,,47,40,14,14,47,14,47,0.04708643485329648,9.246947689798523e-30,1.0,0.3271084467091686,0.029635226873310085,0.25403353681806984,8.57201255465522,0.25709886003598265,8.675447673644422,0.008644388408741783,0.9309629642785648,0.9932244802311977
174,174,174,0,y,fixed_target_rich,minimal_smooth,6.688103199005127,-1.4335825443267822,"[-2,-1)",0.036848299935114986,,47,40,28,28,47,28,47,0.047023415537001886,9.175270210545179e-29,1.0,0.5632069790007161,0.1093980720986513,0.1115581465363106,1.0197450868760414,0.1093980720986513,1.0,0.13359268926011728,0.0,0.0
