exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,smax,tau_sv,B_nat,dim_R_nat,dim_over_nctx,r_eff_T_task,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_closure,mean_closure,max_refinement,mean_refinement,s_list,mse_model,mse_krr,mse_ratio,E_pointwise_F_T,suite_exp,suite_smax
2a,H2,model_H2.pt,head,2,5,128,8,2,3,iso,4,0.001,180,5,0.10638297872340426,5,0.2988113560510232,1.414330233636722e-12,0.2988113560508291,0.9186341884189557,1.0,0.20287068187306537,0.03408709654169249,0.9999973797932715,0.8887882598694268,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.004278444101588619,0.0015213424541473813,2.8122820670158863,0.008082993763198664,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,4,task,4,0.001,180,5,0.10638297872340426,5,0.012537707349763682,2.4988392952061514e-13,0.012537707349810802,0.9998414071787294,1.0,0.10861160712942595,0.04412832916179941,0.9999955590764911,0.8881004420683133,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.0055981342885345065,0.005577510141091369,1.003697733741655,0.00942567442462397,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,4,iso,4,0.001,180,5,0.10638297872340426,5,0.2449584056165645,7.633198023557803e-12,0.24495840561725024,0.9375554038809196,1.0,0.10861160712942595,0.04412832916179941,0.9999955590764911,0.8881004420683133,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.0055981342885345065,0.005577510141091369,1.003697733741655,0.00942567442462397,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,5,task,4,0.001,180,5,0.10638297872340426,5,0.013824326994868467,9.149397394891366e-14,0.01382432699485375,0.9998086871727662,1.0,0.1850514292244129,0.04211346444763117,0.9999980546204859,0.8885673388268968,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.005804024224732196,0.005796053675780134,1.001375168243415,0.013695836691315041,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,5,iso,4,0.001,180,5,0.10638297872340426,5,0.40169942745425374,5.617938409741852e-13,0.40169942745425447,0.8637947913515042,1.0,0.1850514292244129,0.04211346444763117,0.9999980546204859,0.8885673388268968,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.005804024224732196,0.005796053675780134,1.001375168243415,0.013695836691315041,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,6,task,4,0.001,180,5,0.10638297872340426,5,0.007490176596960446,1.321535767107746e-13,0.007490176596976802,0.9999437601103199,1.0,0.10343150799752869,0.03135400416026854,0.9999948323374899,0.8885998009782141,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.03916820960800749,0.03428245988220483,1.1425145611659777,0.011527802799651172,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,6,iso,4,0.001,180,5,0.10638297872340426,5,0.19523719465783876,5.163215934883722e-13,0.1952371946577917,0.9635075700933876,1.0,0.10343150799752869,0.03135400416026854,0.9999948323374899,0.8885998009782141,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.03916820960800749,0.03428245988220483,1.1425145611659777,0.011527802799651172,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,7,task,4,0.001,180,5,0.10638297872340426,5,0.007133914973956921,2.561522500064299e-13,0.007133914973994313,0.999949173576489,1.0,0.1341136929127534,0.03235556224044042,0.999996581602875,0.8886698133823745,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.018574759240277017,0.014599552828603271,1.2722827512830097,0.007111817578571924,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,7,iso,4,0.001,180,5,0.10638297872340426,5,0.21782104702022634,3.449111496913712e-12,0.217821047019636,0.9521308505219965,1.0,0.1341136929127534,0.03235556224044042,0.999996581602875,0.8886698133823745,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.018574759240277017,0.014599552828603271,1.2722827512830097,0.007111817578571924,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,8,task,4,0.001,180,5,0.10638297872340426,5,0.012060393272149654,3.335115496393669e-13,0.012060393272164613,0.9998546757939526,1.0,0.10260384543801264,0.027962646283381822,0.9999947802031728,0.8886991987824523,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.025752421881412246,0.02162535133964064,1.1908440920544225,0.009430209472314509,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,8,iso,4,0.001,180,5,0.10638297872340426,5,0.32645587552878463,7.315678137857087e-12,0.32645587553030947,0.9046336314535441,1.0,0.10260384543801264,0.027962646283381822,0.9999947802031728,0.8886991987824523,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.025752421881412246,0.02162535133964064,1.1908440920544225,0.009430209472314509,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,9,task,4,0.001,180,5,0.10638297872340426,5,0.006491654238668559,3.2121983716167185e-13,0.0064916542386664255,0.9999577765864931,1.0,0.21349915982897819,0.034916883774878,0.999996169867469,0.8888024420790788,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.01562243523486001,0.010829401528547337,1.4425945139884027,0.008605032372592905,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,9,iso,4,0.001,180,5,0.10638297872340426,5,0.27355542188395576,3.0543650564529806e-12,0.27355542188366677,0.9330597705137124,1.0,0.21349915982897819,0.034916883774878,0.999996169867469,0.8888024420790788,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.01562243523486001,0.010829401528547337,1.4425945139884027,0.008605032372592905,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,10,task,4,0.001,180,5,0.10638297872340426,5,0.008130791104362208,2.698811528163573e-13,0.008130791104274204,0.9999333912698825,1.0,0.19741270483299797,0.036619852171108996,0.9999957189419426,0.8887401189459072,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.009200367917850949,0.005491750864398489,1.6753068638809538,0.0053153457353275375,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,10,iso,4,0.001,180,5,0.10638297872340426,5,0.20248772836976875,7.610671169451463e-13,0.2024877283698285,0.960536182169133,1.0,0.19741270483299797,0.036619852171108996,0.9999957189419426,0.8887401189459072,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.009200367917850949,0.005491750864398489,1.6753068638809538,0.0053153457353275375,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,11,task,4,0.001,180,5,0.10638297872340426,5,0.006632273535827847,3.5853767229895947e-13,0.006632273535973518,0.9999557078030321,1.0,0.15985851999520473,0.029239390319811803,0.9999943545508136,0.8887990970438292,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.039790647780346244,0.038488108615616204,1.0338426389755497,0.004978602902732268,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,11,iso,4,0.001,180,5,0.10638297872340426,5,0.22191798196947043,8.294931633029615e-13,0.22191798196956378,0.9548824356651504,1.0,0.15985851999520473,0.029239390319811803,0.9999943545508136,0.8887990970438292,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.039790647780346244,0.038488108615616204,1.0338426389755497,0.004978602902732268,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,12,task,4,0.001,180,5,0.10638297872340426,5,0.008960081810189617,6.066575616256755e-13,0.008960081810091664,0.9999197452126949,1.0,0.059549099064419644,0.01878068037759839,0.9999968359647781,0.8887821968759589,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.05965485449967968,0.05774876217559516,1.0330066351602258,0.007663868518966007,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,12,iso,4,0.001,180,5,0.10638297872340426,5,0.24965082407211578,1.0543633324783136e-12,0.24965082407212177,0.9366348908923731,1.0,0.059549099064419644,0.01878068037759839,0.9999968359647781,0.8887821968759589,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.05965485449967968,0.05774876217559516,1.0330066351602258,0.007663868518966007,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,13,task,4,0.001,180,5,0.10638297872340426,5,0.012001023049651855,4.3962948966305385e-13,0.01200102304968135,0.9998551297428377,1.0,0.17547797408142551,0.0313606715510163,0.9999966356525112,0.8887910473133859,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.005214557260750263,0.0028395760580225376,1.8363858386598904,0.008888989588445381,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,13,iso,4,0.001,180,5,0.10638297872340426,5,0.3731234182169654,8.441835957207469e-13,0.37312341821685174,0.8817058882333526,1.0,0.17547797408142551,0.0313606715510163,0.9999966356525112,0.8887910473133859,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.005214557260750263,0.0028395760580225376,1.8363858386598904,0.008888989588445381,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,14,task,4,0.001,180,5,0.10638297872340426,5,0.009979009936152887,3.8461906811957614e-13,0.00997900993620577,0.9999006768016895,1.0,0.07382710607799368,0.020052411720308014,0.9999966138645033,0.8887884765281994,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.013016138477033312,0.005148266343257496,2.528256622558018,0.00901531350131812,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,14,iso,4,0.001,180,5,0.10638297872340426,5,0.3184454434984013,1.2630855218504212e-12,0.31844544349820386,0.9111189965671747,1.0,0.07382710607799368,0.020052411720308014,0.9999966138645033,0.8887884765281994,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.013016138477033312,0.005148266343257496,2.528256622558018,0.00901531350131812,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,15,task,4,0.001,180,5,0.10638297872340426,5,0.0060413632944673595,9.885405181917251e-14,0.00604136329445898,0.999963301496539,1.0,0.18663679188750754,0.03905717283402255,0.9999946720132857,0.8886328015612273,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.025221838964523485,0.026738004172986267,0.9432954980987481,0.007352878504087845,2a,4
2a,H2,model_H2.pt,head,2,5,128,8,2,15,iso,4,0.001,180,5,0.10638297872340426,5,0.16966314784597525,3.53157096353313e-13,0.16966314784601938,0.972712357229737,1.0,0.18663679188750754,0.03905717283402255,0.9999946720132857,0.8886328015612273,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.025221838964523485,0.026738004172986267,0.9432954980987481,0.007352878504087845,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,0,task,4,0.001,180,5,0.10638297872340426,5,0.01387930268938939,2.159186126806784e-13,0.01387930268935366,0.9998086844488427,1.0,0.08726666492975546,0.024555292478148923,0.9999987634681631,0.888737280766185,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.013297941819700513,0.010097379567461857,1.3169695890755913,0.011171456542412275,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,0,iso,4,0.001,180,5,0.10638297872340426,5,0.3453025499095078,8.250370657440325e-13,0.34530254990959874,0.8916459064350523,1.0,0.08726666492975546,0.024555292478148923,0.9999987634681631,0.888737280766185,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.013297941819700513,0.010097379567461857,1.3169695890755913,0.011171456542412275,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,1,task,4,0.001,180,5,0.10638297872340426,5,0.009731307044562923,5.518101376807664e-14,0.009731307044556109,0.9999050130483008,1.0,0.051686729470072856,0.029142588706273218,0.9999984743838255,0.8884707540444844,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.006543964297598237,0.0041830292752360835,1.564407960599058,0.014073440096385436,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,1,iso,4,0.001,180,5,0.10638297872340426,5,0.2607837792602907,4.852648783311983e-13,0.26078377926023855,0.9356681659619439,1.0,0.051686729470072856,0.029142588706273218,0.9999984743838255,0.8884707540444844,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.006543964297598237,0.0041830292752360835,1.564407960599058,0.014073440096385436,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,2,task,4,0.001,180,5,0.10638297872340426,5,0.007171713591217555,2.498806544848464e-13,0.007171713591208584,0.9999487548267627,1.0,0.1546291145682051,0.029549810103420688,0.9999980051949263,0.88878596298072,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.003809702195864715,0.001534915057149329,2.4820280302286957,0.006322035709952529,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,2,iso,4,0.001,180,5,0.10638297872340426,5,0.26891394105991434,8.356889143763299e-13,0.2689139410598609,0.9308838495305407,1.0,0.1546291145682051,0.029549810103420688,0.9999980051949263,0.88878596298072,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.003809702195864715,0.001534915057149329,2.4820280302286957,0.006322035709952529,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,3,task,4,0.001,180,5,0.10638297872340426,5,0.009890709014121342,1.8010354150910944e-13,0.009890709014162828,0.9999020597411461,1.0,0.08049262585185211,0.028170463945108845,0.9999983529039066,0.8886330695719813,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.022753750119852256,0.01644784099974595,1.383388258690226,0.008273643099157573,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,3,iso,4,0.001,180,5,0.10638297872340426,5,0.31662768004925784,1.1465693306197005e-12,0.31662768004919645,0.9093052432305603,1.0,0.08049262585185211,0.028170463945108845,0.9999983529039066,0.8886330695719813,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.022753750119852256,0.01644784099974595,1.383388258690226,0.008273643099157573,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,4,task,4,0.001,180,5,0.10638297872340426,5,0.010756565444962026,2.1142367690079766e-13,0.010756565444983917,0.9998851838805201,1.0,0.20026847894880304,0.04009131215244796,0.9999982746202791,0.8886634393772208,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.00812504273733361,0.0069881984533737675,1.1626805952270853,0.00804784867977786,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,4,iso,4,0.001,180,5,0.10638297872340426,5,0.2910955376567148,7.153639783057605e-13,0.2910955376565918,0.9229809552598678,1.0,0.20026847894880304,0.04009131215244796,0.9999982746202791,0.8886634393772208,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.00812504273733361,0.0069881984533737675,1.1626805952270853,0.00804784867977786,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,5,task,4,0.001,180,5,0.10638297872340426,5,0.007753323656900602,2.762903443259798e-13,0.007753323656925573,0.9999400926005506,1.0,0.032986206316238074,0.012119869268177961,0.9999981207299413,0.888840504223197,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.001719499949555836,0.002325036553197062,0.7395582435860729,0.01245063456559423,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,5,iso,4,0.001,180,5,0.10638297872340426,5,0.27032792139581696,6.551738721393313e-12,0.2703279213973116,0.9317440991594597,1.0,0.032986206316238074,0.012119869268177961,0.9999981207299413,0.888840504223197,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.001719499949555836,0.002325036553197062,0.7395582435860729,0.01245063456559423,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,6,task,4,0.001,180,5,0.10638297872340426,5,0.007458425655842997,9.197791934211012e-14,0.0074584256558676365,0.9999441138108235,1.0,0.11734334562882329,0.03318112723566404,0.9999976376801463,0.888578741898657,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.013909408393786342,0.007993722949041385,1.7400413402436434,0.02320059207367075,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,6,iso,4,0.001,180,5,0.10638297872340426,5,0.2852376504595324,1.037301775217957e-12,0.2852376504599046,0.9261909540002963,1.0,0.11734334562882329,0.03318112723566404,0.9999976376801463,0.888578741898657,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.013909408393786342,0.007993722949041385,1.7400413402436434,0.02320059207367075,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,7,task,4,0.001,180,5,0.10638297872340426,5,0.01043975683516615,1.0124475910862128e-13,0.01043975683516062,0.9998907778379759,1.0,0.10776710202668453,0.03847089377441377,0.9999979471499059,0.8883903347541521,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.020474712508377735,0.018093689975535822,1.1315940825813449,0.00810783494362016,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,7,iso,4,0.001,180,5,0.10638297872340426,5,0.24809994264092816,1.6735939422728652e-12,0.2480999426408858,0.9396353885505301,1.0,0.10776710202668453,0.03847089377441377,0.9999979471499059,0.8883903347541521,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.020474712508377735,0.018093689975535822,1.1315940825813449,0.00810783494362016,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,8,task,4,0.001,180,5,0.10638297872340426,5,0.0063441594471244245,9.086824960918805e-14,0.0063441594471173295,0.9999595797140849,1.0,0.14324727949292476,0.030148941942526524,0.9999977855111234,0.8887454149746511,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.009576575586599315,0.009507174019662017,1.0072999154947375,0.011843476318363732,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,8,iso,4,0.001,180,5,0.10638297872340426,5,0.20352629302427433,1.3827536978601597e-12,0.2035262930243103,0.9617706324794751,1.0,0.14324727949292476,0.030148941942526524,0.9999977855111234,0.8887454149746511,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.009576575586599315,0.009507174019662017,1.0072999154947375,0.011843476318363732,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,9,task,4,0.001,180,5,0.10638297872340426,5,0.008367022096406614,1.535317317983878e-13,0.008367022096379531,0.9999293046632746,1.0,0.08002192530315355,0.018925022509797898,0.9999979638627281,0.8888201136049373,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.01465018118420236,0.014639476940244135,1.0007311903288565,0.0034323236127019835,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,9,iso,4,0.001,180,5,0.10638297872340426,5,0.2637588108615938,1.3896319517217844e-12,0.2637588108613377,0.9262712794371495,1.0,0.08002192530315355,0.018925022509797898,0.9999979638627281,0.8888201136049373,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.01465018118420236,0.014639476940244135,1.0007311903288565,0.0034323236127019835,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,10,task,4,0.001,180,5,0.10638297872340426,5,0.007427913808029162,2.0034190951744856e-13,0.007427913808016533,0.9999447854322014,1.0,0.162250802037827,0.031510229098343494,0.9999984674178649,0.8887638520158774,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.015082932881836764,0.016920154541715467,0.891418151332533,0.00831588641847949,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,10,iso,4,0.001,180,5,0.10638297872340426,5,0.23409934712609332,5.211838796502774e-13,0.23409934712606983,0.9485920626365586,1.0,0.162250802037827,0.031510229098343494,0.9999984674178649,0.8887638520158774,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.015082932881836764,0.016920154541715467,0.891418151332533,0.00831588641847949,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,11,task,4,0.001,180,5,0.10638297872340426,5,0.007588282144841891,7.840372933993592e-14,0.007588282144850059,0.999942367600244,1.0,0.08713300862462574,0.024944947365078914,0.9999985833736162,0.8887282693162467,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.014871649932695939,0.017266132570905587,0.8613191096282623,0.01464897525800171,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,11,iso,4,0.001,180,5,0.10638297872340426,5,0.23217399440807,5.516846499532323e-13,0.23217399440809944,0.9485778687284967,1.0,0.08713300862462574,0.024944947365078914,0.9999985833736162,0.8887282693162467,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.014871649932695939,0.017266132570905587,0.8613191096282623,0.01464897525800171,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,12,task,4,0.001,180,5,0.10638297872340426,5,0.010679283110961989,3.7641983391332834e-13,0.010679283110961075,0.9998861970010124,1.0,0.1342067968933494,0.02617132718630946,0.9999981888558561,0.8888021138215964,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.00615521936866803,0.000861772084867771,7.142514217796318,0.011897993866669352,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,12,iso,4,0.001,180,5,0.10638297872340426,5,0.28508444350084405,6.413382421435188e-12,0.28508444350030326,0.9286180496478622,1.0,0.1342067968933494,0.02617132718630946,0.9999981888558561,0.8888021138215964,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.00615521936866803,0.000861772084867771,7.142514217796318,0.011897993866669352,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,13,task,4,0.001,180,5,0.10638297872340426,5,0.007505150740487049,2.350321132305204e-13,0.007505150740499982,0.9999438326895111,1.0,0.12038006457788039,0.029118223307839926,0.9999985200768516,0.8887151837318599,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.00843374753941981,0.011010868801182641,0.7659475098380946,0.007956850244491569,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,13,iso,4,0.001,180,5,0.10638297872340426,5,0.20423305174614023,1.149975310253179e-12,0.20423305174640108,0.9589960208466534,1.0,0.12038006457788039,0.029118223307839926,0.9999985200768516,0.8887151837318599,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.00843374753941981,0.011010868801182641,0.7659475098380946,0.007956850244491569,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,14,task,4,0.001,180,5,0.10638297872340426,5,0.013071101050562106,4.42918669735242e-14,0.013071101050558582,0.9998282588845947,1.0,0.11874972950387139,0.04495140601307907,0.9999988811927717,0.8881004963878165,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.005035508961468982,0.004090938032350598,1.2308934825335516,0.008383120328674316,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,14,iso,4,0.001,180,5,0.10638297872340426,5,0.23715130428036876,6.179424830476985e-13,0.23715130428040276,0.9472075593164757,1.0,0.11874972950387139,0.04495140601307907,0.9999988811927717,0.8881004963878165,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.005035508961468982,0.004090938032350598,1.2308934825335516,0.008383120328674316,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,15,task,4,0.001,180,5,0.10638297872340426,5,0.007380290595606753,4.1987483746378477e-13,0.007380290595654421,0.9999452730709573,1.0,0.10109264376682792,0.019799948722023196,0.9999984658547101,0.888840208256057,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.007438119029149346,0.004691330687145301,1.5855030321206114,0.007781807224053719,2a,4
2a,H8,model_H8.pt,head,8,5,128,8,8,15,iso,4,0.001,180,5,0.10638297872340426,5,0.40578509946454555,4.7715253167504576e-12,0.4057850994641827,0.8554577862429281,1.0,0.10109264376682792,0.019799948722023196,0.9999984658547101,0.888840208256057,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.007438119029149346,0.004691330687145301,1.5855030321206114,0.007781807224053719,2a,4
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,0,task,1,0.001,45,3,0.06382978723404255,3,0.005331594045771133,6.400452333691571e-13,0.005331594045731383,0.9999716237169226,1.0,0.6434908906973161,0.08370512151430973,0.9999921435106465,0.8833443416423497,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.014883896987565107,0.016502830034625885,0.9018996715312484,0.004753603324729377,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,0,iso,1,0.001,45,3,0.06382978723404255,3,0.1934275534292278,5.802864362333301e-11,0.19342755342738405,0.9639686852118405,1.0,0.6434908906973161,0.08370512151430973,0.9999921435106465,0.8833443416423497,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.014883896987565107,0.016502830034625885,0.9018996715312484,0.004753603324729377,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,1,task,1,0.001,45,3,0.06382978723404255,3,0.005918960617341157,4.477037903111526e-14,0.005918960617331249,0.9999649843825436,1.0,0.5395096634323201,0.08072700044298567,0.9999799593919872,0.8725642992082334,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0019225906824496342,0.002436283230954717,0.7891490849757317,0.007305614453903944,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,1,iso,1,0.001,45,3,0.06382978723404255,3,0.18683861121598996,2.983518096059725e-13,0.18683861121599357,0.966318714634723,1.0,0.5395096634323201,0.08072700044298567,0.9999799593919872,0.8725642992082334,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0019225906824496342,0.002436283230954717,0.7891490849757317,0.007305614453903944,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,2,task,1,0.001,45,3,0.06382978723404255,3,0.005298247289610325,1.9511320557533288e-13,0.005298247289660524,0.9999718870581966,1.0,0.4604536231281967,0.06514748343329156,0.999978384741637,0.885020983059193,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.019060193588219754,0.01724355022435968,1.105352049909869,0.00540868817650079,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,2,iso,1,0.001,45,3,0.06382978723404255,3,0.16232543027082738,6.964847258768486e-12,0.16232543026985402,0.9749166666830955,1.0,0.4604536231281967,0.06514748343329156,0.999978384741637,0.885020983059193,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.019060193588219754,0.01724355022435968,1.105352049909869,0.00540868817650079,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,3,task,1,0.001,45,3,0.06382978723404255,3,0.007289748141147017,4.561616744541382e-11,0.007289748152467776,0.9999470656922124,1.0,0.622331139887329,0.1030536977044722,0.9999597610594401,0.8823541932465865,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.005264496078689729,0.006807002074329599,0.7733942227729104,0.009597735591605178,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,3,iso,1,0.001,45,3,0.06382978723404255,3,0.2304115259221457,2.0076958400603342e-09,0.2304115257010389,0.9496209609924324,1.0,0.622331139887329,0.1030536977044722,0.9999597610594401,0.8823541932465865,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.005264496078689729,0.006807002074329599,0.7733942227729104,0.009597735591605178,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,4,task,1,0.001,45,3,0.06382978723404255,3,0.0037246617603569777,1.7866221898092414e-13,0.0037246617603787432,0.9999861607057388,1.0,0.634667938049454,0.08458716137372323,0.9999868479178555,0.8811622982280972,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0033770401766884395,0.003655114322640567,0.9239219019143461,0.006060432790050872,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,4,iso,1,0.001,45,3,0.06382978723404255,3,0.15292167104753526,8.184974210241818e-12,0.15292167104789137,0.9776257549812479,1.0,0.634667938049454,0.08458716137372323,0.9999868479178555,0.8811622982280972,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0033770401766884395,0.003655114322640567,0.9239219019143461,0.006060432790050872,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,5,task,1,0.001,45,3,0.06382978723404255,3,0.007692951287675115,2.225985284771788e-13,0.0076929512876899395,0.9999407958742276,1.0,0.6497449247208684,0.08471763163485437,0.9999908403410058,0.8800321739658066,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.006723980494958259,0.0020234023553281975,3.3231059938484773,0.014235994950803632,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,5,iso,1,0.001,45,3,0.06382978723404255,3,0.25427155472796475,2.4961475930922315e-12,0.2542715547280803,0.9398044849902479,1.0,0.6497449247208684,0.08471763163485437,0.9999908403410058,0.8800321739658066,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.006723980494958259,0.0020234023553281975,3.3231059938484773,0.014235994950803632,2b,1
