exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,smax,tau_sv,B_nat,dim_R_nat,dim_over_nctx,r_eff_T_task,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_closure,mean_closure,max_refinement,mean_refinement,s_list,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,4,task,2,0.001,90,8,0.1702127659574468,15,0.01590643155324906,0.7339547483914197,0.7342022124248405,0.458663301470144,0.4613104273147651,0.6456295967629213,0.3198131807606121,0.9999752644196978,0.8654241261999992,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.06261682265419823,0.015208919020166944,4.11711197693726,0.013311355416454887
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,5,task,2,0.001,90,9,0.19148936170212766,14,0.016962269820878347,0.6501541736747377,0.6500874860678044,0.5752688424043322,0.5772995504541645,0.5774486218414837,0.29087177477801873,0.9999745585853178,0.8629864535113948,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.05024352839889762,0.05658212964794883,0.8879752089840084,0.006728570609573058
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,6,task,2,0.001,90,9,0.19148936170212766,15,0.014646740972325817,0.6837106165925213,0.684651270430226,0.5327013905116634,0.5325397927596094,0.5700736801301125,0.2667834221198087,0.99998149606003,0.8677186129450178,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.07913264549198473,0.048665817836538464,1.6260416244884652,0.009286722149182185
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,7,task,2,0.001,90,8,0.1702127659574468,15,0.01750207201360032,0.6834165369870924,0.6817652657280778,0.5306297484724112,0.5329418369735044,0.6697186908351858,0.3843067770477054,0.9999778684266011,0.8563325193566693,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.05401773437909463,0.039306722315766575,1.374261988703831,0.015103046032380062
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,8,task,2,0.001,90,10,0.2127659574468085,15,0.02185753314551944,0.5367013855064967,0.5367973519056766,0.7125981938915757,0.711951622795983,0.6241955541430306,0.2077875807910475,0.9999779135020407,0.86401545543477,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.07612263282787686,0.07532497953607256,1.0105894923134007,0.013083143706800244
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,9,task,2,0.001,90,10,0.2127659574468085,15,0.014566301693709151,0.659626869221925,0.6621695062708443,0.5630276316236045,0.5648923934013517,0.5805049180214773,0.22861995773790644,0.9999777826399281,0.8691003559279461,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.059053669451141266,0.0535103725871041,1.1035929408828875,0.01620715885142093
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,10,task,2,0.001,90,10,0.2127659574468085,15,0.02680656002080597,0.595457749923733,0.5961650615241628,0.6456288802633087,0.6454300680564742,0.5953332194926121,0.18967435046713427,0.9999802074535662,0.8663038718693735,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.1049277779246609,0.12670941027843313,0.8280977529142551,0.026723289074160425
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,11,task,2,0.001,90,8,0.1702127659574468,15,0.017786221143340993,0.6932677687730061,0.6953589135527696,0.5183362163446474,0.5193798007814591,0.6775161169292905,0.29695143782238875,0.9999859759701483,0.8585965483548111,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.03547683001003854,0.019171159533342745,1.8505312601638282,0.0182652355051922
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,12,task,2,0.001,90,9,0.19148936170212766,15,0.01373105399030436,0.5947612744849367,0.59645634777483,0.6468135131204709,0.6462590263737614,0.5737798715169846,0.25796957537920345,0.9999816063965579,0.8700957261918411,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.14039149544595553,0.13309556953636217,1.0548171959067358,0.011792516328617782
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,13,task,2,0.001,90,8,0.1702127659574468,15,0.02650781766676962,0.6275068672278942,0.6234747638207513,0.603352715699323,0.6062351315826217,0.5534642456449429,0.28570858266106886,0.9999837765021369,0.8650290419755199,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.10361418594377014,0.025184254628892767,4.114244692590513,0.027352499000070328
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,14,task,2,0.001,90,9,0.19148936170212766,15,0.013001304624802236,0.5273357269432342,0.5280081058178765,0.7223753048594187,0.721917031089807,0.6091131205518109,0.2839762099208559,0.999978197162205,0.865202414420444,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.08646152671891784,0.08215352567787976,1.0524384194773277,0.011863541181860168
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,15,task,2,0.001,90,8,0.1702127659574468,15,0.017329907691338794,0.7558214626724945,0.7592199642936992,0.42848395558282903,0.42873391656475357,0.5985979045209752,0.2924023736132039,0.9999762343336446,0.8662955631645377,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.10445738833519247,0.07880991410215127,1.3254346172715992,0.0170665677835467
