basis,layer,n,best_model_excess_mean,best_model_excess_std,best_op_excess_mean,best_op_excess_std,best_op_signal_error_mean,best_op_signal_error_std,best_rank_mean,best_rank_std,candidate_dim_mean,candidate_dim_std,layer_mean,layer_std,model_excess_at_oracle_mean,model_excess_at_oracle_std,model_excess_at_strict_mean,model_excess_at_strict_std,op_excess_at_oracle_mean,op_excess_at_oracle_std,op_excess_at_strict_mean,op_excess_at_strict_std,op_signal_error_at_oracle_mean,op_signal_error_at_oracle_std,op_signal_error_at_strict_mean,op_signal_error_at_strict_std,r_eff_T_task_mean,r_eff_T_task_std,r_eff_T_task_strict_mean,r_eff_T_task_strict_std,rank_at_oracle_mean,rank_at_oracle_std,rank_at_strict_mean,rank_at_strict_std,rank_to_alpha_mean,rank_to_alpha_std,reach_alpha_mean,reach_alpha_std
raw,1,16,0.5096421492296435,0.505024549171654,1.183593179584003e-05,8.46859216579877e-06,5.9821848665281105e-05,1.9343871859174572e-05,14.0625,4.905354217587146,21.8125,1.3768926368215255,1.0,0.0,0.5096421492296684,0.505024549171743,0.5096421492296684,0.505024549171743,1.1835931795840285e-05,8.46859216579905e-06,1.1835931795840285e-05,8.46859216579905e-06,5.9821848665281695e-05,1.9343871859174917e-05,5.9821848665281695e-05,1.9343871859174917e-05,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0
raw,2,16,0.5082554492871192,0.5037128910177732,8.291524164997344e-05,5.1602744304146716e-05,0.00016931835343637712,4.791700355687552e-05,25.75,7.99583224769838,33.8125,2.5091499224504967,2.0,0.0,0.5082554492871348,0.5037128910178335,0.5082554492871348,0.5037128910178335,8.291524164997493e-05,5.16027443041478e-05,8.291524164997493e-05,5.16027443041478e-05,0.00016931835343637867,4.791700355687588e-05,0.00016931835343637867,4.791700355687588e-05,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0
raw,3,16,0.5083187947494145,0.5033723876516281,8.688684214581129e-05,4.76004924148932e-05,0.00017936384061127897,4.85357792918082e-05,22.25,10.082988974836116,39.4375,1.3149778198382918,3.0,0.0,0.5083187947494343,0.503372387651588,0.5083187947494343,0.503372387651588,8.688684214581312e-05,4.7600492414894516e-05,8.688684214581312e-05,4.7600492414894516e-05,0.00017936384061128065,4.853577929180879e-05,0.00017936384061128065,4.853577929180879e-05,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0
raw,4,16,0.5084188141785049,0.5031121825007133,8.807537715364868e-05,5.479217499681782e-05,0.00017792734825535303,5.526398604281924e-05,24.25,8.193493353468552,41.0625,1.181453906563152,4.0,0.0,0.5084188141785179,0.503112182500734,0.5084188141785179,0.503112182500734,8.807537715365005e-05,5.4792174996818855e-05,8.807537715365005e-05,5.4792174996818855e-05,0.00017792734825535433,5.5263986042819406e-05,0.00017792734825535433,5.5263986042819406e-05,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0
raw,5,16,0.5083574000769195,0.5030430909413803,0.00010628775585758246,6.848440053905919e-05,0.0001955880487562922,6.151910645188095e-05,24.125,11.557825631723873,40.875,1.3102162671355697,5.0,0.0,0.5083574000768976,0.503043090941276,0.5083574000768976,0.503043090941276,0.00010628775585758455,6.848440053906104e-05,0.00010628775585758455,6.848440053906104e-05,0.00019558804875629394,6.151910645188151e-05,0.00019558804875629394,6.151910645188151e-05,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0
raw,6,16,0.5084676304326101,0.5030725897413776,9.453093017832006e-05,6.576977953828181e-05,0.00018387992486071033,6.106403288918624e-05,23.6875,11.67172509386109,41.1875,1.42448821218944,6.0,0.0,0.50846763043256,0.5030725897413755,0.50846763043256,0.5030725897413755,9.453093017832188e-05,6.57697795382844e-05,9.453093017832188e-05,6.57697795382844e-05,0.00018387992486071177,6.10640328891874e-05,0.00018387992486071177,6.10640328891874e-05,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0
raw,7,16,0.5092499314528662,0.5038713797625705,8.624167911893156e-06,5.720009968228597e-06,5.196436329655019e-05,2.219284935160071e-05,24.375,13.788280047441257,45.625,0.6191391873668903,7.0,0.0,0.5092499314528516,0.5038713797624522,0.5092499314528516,0.5038713797624522,8.624167911893293e-06,5.7200099682287e-06,8.624167911893293e-06,5.7200099682287e-06,5.1964363296626105e-05,2.2192849351412217e-05,5.1964363296626105e-05,2.2192849351412217e-05,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0
raw,8,16,0.5092334034315384,0.50407788824582,9.789445694496564e-06,6.380169887323076e-06,5.561486410183109e-05,2.337907578070729e-05,35.125,6.88839603971781,45.625,0.6191391873668903,8.0,0.0,0.5092334034315542,0.504077888245806,0.5092334034315542,0.504077888245806,9.789445694496772e-06,6.380169887323236e-06,9.789445694496772e-06,6.380169887323236e-06,5.5614864101893276e-05,2.3379075780551116e-05,5.5614864101893276e-05,2.3379075780551116e-05,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0
response,0,16,0.5094692321372492,0.5034690061863301,0.002486570451180535,0.0014185849975824054,0.0010189701889291869,0.00048818983394008803,11.5625,1.9653244007033546,15.75,0.7745966692414834,0.0,0.0,0.509469232137254,0.5034690061862988,0.509469232137254,0.5034690061862988,0.002486570451180565,0.0014185849975824096,0.002486570451180565,0.0014185849975824096,0.0010189701889291932,0.00048818983394008857,0.0010189701889291932,0.00048818983394008857,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0
response,1,16,0.5106022937214432,0.5056296716025634,0.0005242363771829806,0.0002864566765745496,0.0004591647039317641,0.00019553001061873988,19.9375,7.361781940083076,41.1875,1.1672617529928753,1.0,0.0,0.5106022937214547,0.5056296716025406,0.5106022937214547,0.5056296716025406,0.0005242363771829895,0.00028645667657455396,0.0005242363771829895,0.00028645667657455396,0.0004591647039317676,0.0001955300106187398,0.0004591647039317676,0.0001955300106187398,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0
response,2,16,0.5094094175378434,0.5042628068401496,3.909745641311813e-06,1.5638982565247252e-05,1.3119957431871975e-05,5.247982853669675e-05,44.5,9.20869154657707,46.9375,0.25,2.0,0.0,0.5094094175378265,0.5042628068401545,0.5094094175378265,0.5042628068401545,3.909745641311829e-06,1.5638982565247317e-05,3.909745641311829e-06,1.5638982565247317e-05,1.3119957433431486e-05,5.247982853628099e-05,1.3119957433431486e-05,5.247982853628099e-05,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0
response,3,16,0.5093851033546648,0.5042812113855112,2.839450730235741e-22,2.1525698611656836e-22,2.876471150728917e-13,1.0313020950446451e-13,46.8125,0.5439056290693574,47.0,0.0,3.0,0.0,0.5093851033547158,0.5042812113857763,0.5093851033547158,0.5042812113857763,2.8681844763787872e-22,2.166874333732814e-22,2.8681844763787872e-22,2.166874333732814e-22,2.894444148997763e-13,1.0292042451711298e-13,2.894444148997763e-13,1.0292042451711298e-13,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0
response,4,16,0.5093851033547379,0.5042812113856379,2.836864294768378e-22,2.149422297438924e-22,2.874957487305829e-13,1.030512848479019e-13,46.8125,0.4031128874149275,47.0,0.0,4.0,0.0,0.5093851033547028,0.5042812113856696,0.5093851033547028,0.5042812113856696,2.864503512557001e-22,2.1631481724914276e-22,2.864503512557001e-22,2.1631481724914276e-22,2.8924146682731765e-13,1.028249297339357e-13,2.8924146682731765e-13,1.028249297339357e-13,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0
response,5,16,0.5093851033546739,0.5042812113855512,2.8487228540987063e-22,2.1620014606886144e-22,2.8796518764393314e-13,1.0355688231560634e-13,46.75,0.5773502691896257,47.0,0.0,5.0,0.0,0.5093851033546917,0.5042812113856181,0.5093851033546917,0.5042812113856181,2.8770673958766027e-22,2.176119921998037e-22,2.8770673958766027e-22,2.176119921998037e-22,2.897576486073172e-13,1.0331420816826908e-13,2.897576486073172e-13,1.0331420816826908e-13,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0
response,6,16,0.5093851033546106,0.5042812113854422,2.8439280330279726e-22,2.154746071853416e-22,2.8771653841643093e-13,1.0348085620855284e-13,46.375,0.9574271077563381,47.0,0.0,6.0,0.0,0.5093851033546485,0.5042812113855933,0.5093851033546485,0.5042812113855933,2.871951984651017e-22,2.168760669518089e-22,2.871951984651017e-22,2.168760669518089e-22,2.8944922229129586e-13,1.033218452610412e-13,2.8944922229129586e-13,1.033218452610412e-13,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0
response,7,16,0.5093851033547091,0.504281211385562,2.848829202299073e-22,2.1583282963893184e-22,2.880586952671233e-13,1.035177668907607e-13,46.625,0.5,47.0,0.0,7.0,0.0,0.5093851033547434,0.5042812113857664,0.5093851033547434,0.5042812113857664,2.877442872385954e-22,2.173205081746361e-22,2.877442872385954e-22,2.173205081746361e-22,2.89840930566104e-13,1.0331988494000071e-13,2.89840930566104e-13,1.0331988494000071e-13,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0
response,8,16,0.5093851033546352,0.5042812113854582,2.8427203114559807e-22,2.1551166836528303e-22,2.8772504965695713e-13,1.0339660789295022e-13,46.625,0.6191391873668903,47.0,0.0,8.0,0.0,0.5093851033546207,0.5042812113855376,0.5093851033546207,0.5042812113855376,2.871245339612209e-22,2.1687903088560285e-22,2.871245339612209e-22,2.1687903088560285e-22,2.895238807512942e-13,1.0317106792952972e-13,2.895238807512942e-13,1.0317106792952972e-13,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0
