checkpoint,ell,n,candidate_rank_mean,candidate_rank_std,causal_damage_tau_mean,causal_damage_tau_std,causal_max_damage_mean,causal_max_damage_std,causal_max_keep_mean,causal_max_keep_std,causal_mean_damage_mean,causal_mean_damage_std,causal_min_kept_damage_mean,causal_min_kept_damage_std,causal_sum_kept_damage_mean,causal_sum_kept_damage_std,d_x_mean,d_x_std,ell_mean,ell_std,entropy_rank_mean,entropy_rank_std,gamma_mean,gamma_std,hidden_s_mean,hidden_s_std,min_explainable_frac_mean,min_explainable_frac_std,n_causal_mean,n_causal_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,participation_rank_mean,participation_rank_std,s_mean,s_std,val_capture_mean,val_capture_std,val_explainable_frac_mean,val_explainable_frac_std,val_full_resid_ratio_mean,val_full_resid_ratio_std,val_resid_ratio_mean,val_resid_ratio_std,val_total_norm_mean,val_total_norm_std
H2,4.0,16,16.0,0.0,0.05,0.0,0.010970173565140054,0.01116172539096861,0.0,0.0,0.0013954489728600754,0.0006023040517135686,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,13.805815516734157,2.3051108690325646,0.95,0.0,13.625,1.2583057392117916,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,8.426871844571505,2.225642664491503,0.0,0.0,0.9638231484528978,0.011265461850866845,0.7659590693811487,0.0880796314090141,0.4764545181756814,0.08660729902285914,0.5071165862637294,0.07444076122093038,5.083868972971308,1.2610476685934393
H2,5.0,16,16.0,0.0,0.05,0.0,0.39347143592831013,0.3375954662914476,0.0,0.0,0.025269112243675226,0.021153381037871434,0.39123485473076036,0.3402723972895777,0.39123485473076036,0.3402723972895777,5.0,0.0,5.0,0.0,5.6053345342678345,4.7312018885431915,0.95,0.0,8.6875,4.158825956124316,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,3.2717453116254536,3.4479722946774496,0.8125,0.4031128874149275,0.9603218490964434,0.012866011025242456,0.859677894850936,0.1577208149242653,0.33090679803162837,0.18132194914900956,0.39035466111521755,0.15610630577349677,10.123488627768495,4.712543842210233
H2,6.0,16,16.0,0.0,0.05,0.0,0.23547073411777306,0.15260499329737143,0.0,0.0,0.015230904391263168,0.009479100967470455,0.23547073411777306,0.15260499329737143,0.23547073411777306,0.15260499329737143,5.0,0.0,6.0,0.0,4.295848356393571,1.5986347882327137,0.95,0.0,8.875,3.5,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,2.0160206626574304,0.569180839780579,1.0,0.0,0.9569734047148537,0.0062405960062929,0.8815282775067111,0.06906215237525797,0.3297906737638444,0.10177011475761082,0.38623978601037734,0.08706169540782803,10.541366307596231,3.7008520521263124
H2,7.0,16,16.0,0.0,0.05,0.0,0.10379931442446033,0.038145847736859056,0.0,0.0,0.006788743557219277,0.002417141906795565,0.10379931442446033,0.038145847736859056,0.10379931442446033,0.038145847736859056,5.0,0.0,7.0,0.0,3.2064253893279067,1.3917330274883193,0.95,0.0,7.3125,3.9617967304410424,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,1.659047218680207,0.5011112350394528,1.0,0.0,0.955829437475926,0.005111416069549444,0.8986899806256228,0.06751958554482657,0.3022527114813585,0.10303820793750158,0.36604460912609754,0.08577268465228273,13.65658938307859,5.238955248887679
H2,8.0,16,16.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,5.0671084564952,1.7088473313166799,0.95,0.0,10.125,3.630886025935451,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,2.2830828808281503,0.6629311028581594,0.0,0.0,0.9572934116177914,0.005006699254124777,0.8462474558973085,0.08102184228284934,0.3786149695677301,0.10534134444762791,0.42785118229731434,0.08671071146720609,10.527862350712361,3.173285671972583
H8,0.0,16,6.625,3.5378901433858383,0.05,0.0,129.49182982787949,183.54272624147825,0.0,0.0,30.49219878622373,42.58156105943558,0.6577592958952563,1.0108447152984623,157.145663791936,211.5848795997131,5.0,0.0,0.0,0.0,3.430973253906147,0.36383668653686335,0.95,0.0,4.75,0.4472135954999579,0.001,0.0,8.0,0.0,8.0,0.0,8.0,0.0,2.8251012180724757,0.4528160768305265,5.0,0.0,0.9929111721922188,0.013315689855170697,0.9999945336062317,8.069520487664333e-06,0.0019445528377678737,0.0013406895855335131,0.04298645865545041,0.07480734364852917,2750.806768977731,1502.6252929970174
H8,1.0,16,16.0,0.0,0.05,0.0,8.74124978095634,33.5921869569121,0.0,0.0,0.5480956263605807,2.099811345024819,8.74124978095634,33.5921869569121,8.74124978095634,33.5921869569121,5.0,0.0,1.0,0.0,4.95532027128993,1.7485981337547363,0.95,0.0,11.3125,2.676284738214527,0.001,0.0,8.0,0.0,8.0,0.0,8.0,0.0,2.6076683745694353,0.8493435226277398,1.0,0.0,0.9580913471726312,0.0043258272710117235,0.8373158510978489,0.06559501812914294,0.39485077199681845,0.08502245510854155,0.439412030749504,0.07129624391176152,6.791606206675546,1.9934694253075331
H8,2.0,16,16.0,0.0,0.05,0.0,0.0042873656470621795,0.0031013550650000297,0.0,0.0,0.0012676227460330302,0.00041776968516143146,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,11.349358460522463,1.5137102815088492,0.95,0.0,14.0,0.8944271909999159,0.001,0.0,8.0,0.0,8.0,0.0,8.0,0.0,7.476952117290853,1.8825538296507014,0.0,0.0,0.9651178562950623,0.008568003345019825,0.752257499349632,0.09530530391927941,0.4889570973304218,0.09613023177891201,0.5172736630012894,0.08468502080947185,3.9690704264259242,1.0205349182272645
H8,3.0,16,16.0,0.0,0.05,0.0,0.004237228896588823,0.0033704059362294654,0.0,0.0,0.001016250326087111,0.0003979086980094205,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,11.16089354843319,2.1229577667166177,0.95,0.0,13.8125,1.2763881332363862,0.001,0.0,8.0,0.0,8.0,0.0,8.0,0.0,7.1087770806781325,2.240324333743184,0.0,0.0,0.9631733129290956,0.012599977028808735,0.7518135273982126,0.0941589248621932,0.48962177119485384,0.0949778572017877,0.5197291453069665,0.08216942965112087,4.037604281300887,1.0421181360834786
H8,4.0,16,16.0,0.0,0.05,0.0,0.004073415325948862,0.0035785329888692046,0.0,0.0,0.0008729900566049083,0.00032300344171702855,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,12.83290966247549,2.858909518467926,0.95,0.0,13.8125,1.3768926368215255,0.001,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.046942265957188,2.712828218643788,0.0,0.0,0.9619492230023337,0.012840007372786297,0.7185490059956277,0.10878462331529506,0.5206060282683784,0.1054279271536843,0.5485974919239192,0.09349677551665012,4.188171306479591,1.0984268940230402
