exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,selection_mode,span_mode,kernel_family,kernel_lengthscale,kernel_signal_var,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,tau_sv,n_build,n_val,n_eval,B_nat,dim_R_nat,dim_over_nctx,dim_over_rT,r_eff_T_task,mean_s,mean_hidden_s,sum_candidate_rank,mean_candidate_rank,max_causal_damage,mean_causal_damage,sum_kept_causal_damage,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_val_closure,mean_val_closure,max_build_closure,mean_build_closure,max_val_refinement,mean_val_refinement,max_build_refinement,mean_build_refinement,s_list,candidate_ranks,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,5,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,9,9,0.19148936170212766,1.125,8,1.0,13.11111111111111,136,15.11111111111111,344.9992110438723,7.415958900196647,533.9348208098818,0.013554464402353888,0.001080158194045761,0.013729052408017849,0.9998111692700707,0.9999988332582759,0.008903583197869741,0.005591296489404854,0.008942278321442338,0.005514070157194295,0.9999978897216486,0.8888740270634065,0.9999974493702649,0.888875392239265,"[8, 1, 0, 0, 0, 0, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.018123230032677684,0.021510447713071312,0.8425315118692156,0.01294189300037637
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,6,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,9,9,0.19148936170212766,1.125,8,1.0,13.666666666666666,136,15.11111111111111,209.0097171661016,6.798168821065802,489.5214061052985,0.011187463647110745,0.0008653938159901523,0.01121349478775806,0.9998751660207749,0.9999992510935433,0.013087959584400002,0.007958447746681013,0.013021422849487969,0.007787396286045925,0.9999967432433059,0.8888552584873529,0.9999974898873001,0.8888594210320524,"[8, 1, 0, 0, 0, 0, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.042615051917265445,0.035396400742858596,1.2039374349626,0.006469016659265965
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,7,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,9,9,0.19148936170212766,1.125,8,1.0,13.88888888888889,136,15.11111111111111,284.2712379823687,7.791680937008759,561.0866237885069,0.012569409315040669,0.0010682047731723017,0.012521216785315497,0.9998433268096337,0.9999988589385626,0.015463322048837798,0.008959719106297398,0.014464486878201082,0.008318526394008836,0.9999964754344004,0.8888473364167075,0.9999973591123648,0.8888588779880955,"[8, 1, 0, 0, 0, 0, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.015318441015163664,0.016774770676568032,0.9131833340983521,0.01074021669035877
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,8,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,9,9,0.19148936170212766,1.125,8,1.0,13.333333333333334,136,15.11111111111111,146.85639418821725,10.348572805463297,745.229289777557,0.010487966594829158,0.001038484181232637,0.010549034375478751,0.9998876627543196,0.9999989215506053,0.011767819926822631,0.007292038930791651,0.012001150134582687,0.0071773290298010545,0.9999977662789511,0.8888613482227997,0.9999979520105143,0.888863692285518,"[8, 1, 0, 0, 0, 0, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.020344279072099347,0.014861832840100815,1.3688943544840289,0.010090408260024181
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,9,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,9,9,0.19148936170212766,1.125,8,1.0,14.444444444444445,137,15.222222222222221,29.920930672600807,0.7171032071542655,58.1010370774369,0.011683376880554848,0.0031709125989941396,0.01232356343624953,0.9998484089666035,0.9999899453132896,0.02015940307463621,0.011553937757447744,0.019067057926588984,0.010288261624382448,0.999993827378882,0.8888219073086521,0.9999952696536392,0.8888472972500294,"[8, 1, 0, 0, 0, 0, 0, 0, 0]","[9, 16, 16, 16, 16, 16, 16, 16, 16]",0.004243724294277693,0.008326438237333627,0.5096686210017045,0.01606675787678404
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,10,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,9,9,0.19148936170212766,1.125,8,1.0,14.444444444444445,144,16.0,0.45987809785992784,0.01905014234048387,2.4894577811773444,0.015135924141356035,0.00457894635707015,0.015755346135407897,0.9997526368135926,0.9999790332502592,0.034408749537173745,0.019238691574134936,0.03372441211841944,0.017433304478916372,0.9999872529099154,0.8887082174057251,0.999991184198397,0.8887711362202367,"[8, 1, 0, 0, 0, 0, 0, 0, 0]","[16, 16, 16, 16, 16, 16, 16, 16, 16]",0.01793176910553042,0.020458368698683907,0.8765004370404165,0.022897609154178693
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,11,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,9,9,0.19148936170212766,1.125,8,1.0,14.777777777777779,140,15.555555555555555,56.343067945539765,0.6777989148743911,73.15584303497772,0.011000376276916853,0.003753148860296602,0.011745220205493394,0.9998620483272321,0.9999859138736324,0.027376430031659786,0.014596047013948336,0.025711265347746752,0.013026528518657805,0.9999920328194629,0.8887770756054243,0.9999946924944525,0.8888209507781938,"[8, 1, 0, 0, 0, 0, 0, 0, 0]","[12, 16, 16, 16, 16, 16, 16, 16, 16]",0.019850576664137396,0.021488684725304234,0.9237688075325584,0.01631516425376267
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,12,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,9,9,0.19148936170212766,1.125,8,1.0,11.88888888888889,136,15.11111111111111,2354.026919642435,45.082917897528006,3245.943215558076,0.017898980001444586,0.0006403223622631001,0.018033050267663744,0.9996671585438989,0.9999995899872723,0.010352905292731782,0.00678820749901297,0.010679852479674316,0.0068328301554242315,0.9999976252051984,0.8888662136346968,0.9999977749273384,0.8888666921551169,"[8, 1, 0, 0, 0, 0, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.043460430723782084,0.04211527133769631,1.031939943477979,0.025111058188537524
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,13,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,9,9,0.19148936170212766,1.125,8,1.0,12.555555555555555,136,15.11111111111111,807.0008206030542,16.852549410535737,1213.4560430571985,0.010804092101955574,0.0007997884319364123,0.010770525374030933,0.99988448737497,0.9999993603384641,0.011891361232597451,0.007356664462085657,0.011976374302865302,0.007214776278141603,0.9999983478750537,0.888859558610436,0.9999983543132551,0.8888623138414361,"[8, 1, 0, 0, 0, 0, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.05188192364741262,0.03507763921495152,1.4790597317421073,0.012692793796041005
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,14,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,9,9,0.19148936170212766,1.125,8,1.0,13.444444444444445,136,15.11111111111111,181.00058388317905,5.404716030031409,389.1393071799634,0.014467355667956592,0.003217842393955032,0.01531405831391076,0.9997628043601368,0.9999896454903276,0.016294351739479202,0.009445861964001274,0.016360458278262397,0.009049770242387744,0.9999947514829054,0.8888413660583112,0.9999947589573822,0.8888529064959075,"[8, 1, 0, 0, 0, 0, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.021411296216000384,0.023190988809058465,0.9232593052538178,0.008155468584447094
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,15,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,9,9,0.19148936170212766,1.125,8,1.0,13.777777777777779,136,15.11111111111111,107.69151961542389,7.066873421653792,508.86498599225297,0.008869706018757865,0.0014137591266551064,0.009050050270370686,0.9999177081895656,0.9999980012851318,0.017155805569043732,0.009911236971326608,0.01779798027450913,0.00983750271177488,0.9999973868543902,0.8888347472393775,0.9999973595843124,0.888842095226413,"[8, 1, 0, 0, 0, 0, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.013357408743585542,0.011364194898678116,1.1753941975369744,0.007037913390373977
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,0,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,11,11,0.23404255319148937,1.1,10,1.2222222222222223,13.777777777777779,138,15.333333333333334,65.01338426246154,1.7469388991446402,157.083768534689,0.01211577823421558,0.0012273258433509035,0.012142236037615701,0.9998542919426262,0.9999984936712742,0.00976099825920169,0.005764855655707649,0.010289056538443293,0.005619144212509792,0.9999986948538861,0.888874582269764,0.9999984117512459,0.8888760857030562,"[10, 1, 0, 0, 0, 0, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.007794821523972928,0.00867421991174264,0.8986193113943036,0.01107335326303708
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,1,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,11,11,0.23404255319148937,1.1,10,1.2222222222222223,14.444444444444445,138,15.333333333333334,116.22442636729467,2.209319595474226,198.82145800116822,0.01298987135492903,0.0017314944072357303,0.013145570545492794,0.9998275676182856,0.9999970019271177,0.012959696691696448,0.0065685600200701055,0.014446235900729765,0.00669428944795462,0.9999977627579159,0.8888678347497423,0.9999977990910837,0.8888717261328835,"[10, 1, 0, 0, 0, 0, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.017718183584507052,0.006961383029854111,2.545210270505453,0.017138733367495867
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,2,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,11,11,0.23404255319148937,1.1,10,1.2222222222222223,13.222222222222221,138,15.333333333333334,333.1679130408624,6.000210299801437,539.8790219787421,0.012790377966707811,0.0011255941409713463,0.012880108405083744,0.9998347182624943,0.9999987330378298,0.014485423503239857,0.006865162785153582,0.014157987664033282,0.006707612829502827,0.9999982778203443,0.8888655880575789,0.9999980166675126,0.8888692087436634,"[10, 1, 0, 0, 0, 0, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.07121296095673792,0.02722962941807407,2.6152747018095392,0.010944836651731614
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,3,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,11,11,0.23404255319148937,1.1,10,1.2222222222222223,13.444444444444445,138,15.333333333333334,216.4672595395901,3.8220193674421576,343.92290008050117,0.01041001735455097,0.0007514451692029329,0.010483903954267198,0.999890347066793,0.9999994353301577,0.009785076481987499,0.0052798277111486235,0.009349261609216907,0.005020136828821704,0.9999983330612985,0.888875374368384,0.999998757976317,0.8888782955330685,"[10, 1, 0, 0, 0, 0, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.04506451496839854,0.0350251629726287,1.2866325562457868,0.012037076646730281
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,4,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,11,11,0.23404255319148937,1.1,10,1.2222222222222223,14.444444444444445,138,15.333333333333334,7.000537817122376,0.1681720070267781,15.149677341827417,0.018760175967446665,0.0040599412714145645,0.018893740359533357,0.999644521746453,0.9999835168768727,0.02275066663138104,0.010811798275639693,0.02447172304913846,0.010470683861871994,0.9999959569858854,0.8888335451284045,0.999996500002118,0.8888544113363699,"[10, 1, 0, 0, 0, 0, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.009220973378679942,0.008359366971912844,1.1030707719450603,0.01097691220345854
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,5,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,11,11,0.23404255319148937,1.1,10,1.2222222222222223,13.777777777777779,138,15.333333333333334,95.06358859641351,1.4874460045545246,133.83212653211453,0.012181863617688296,0.0012144612170459956,0.012125468791111621,0.9998533363541977,0.9999985250839523,0.012430621936454877,0.006501450827191474,0.013548050027554145,0.006709147306842416,0.9999975604690626,0.8888682530224583,0.9999977725691653,0.8888702821281266,"[10, 1, 0, 0, 0, 0, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.007282342389164365,0.0072886985007426484,0.999127949718645,0.007277533398166492
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,6,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,11,11,0.23404255319148937,1.1,10,1.2222222222222223,14.11111111111111,138,15.333333333333334,12.477939759582318,0.41158998833014543,36.84506339402051,0.01451039019787678,0.002064754348678867,0.014592952257031255,0.9997855520601082,0.9999957367894796,0.010789378223430216,0.0060517525619556934,0.011313087501725489,0.006117655080384732,0.9999971183231792,0.8888712233218174,0.9999969734707008,0.8888723050946721,"[10, 1, 0, 0, 0, 0, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.061134827972620265,0.05252440240979375,1.1639319091276517,0.008775477686801692
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,7,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,11,11,0.23404255319148937,1.1,10,1.2222222222222223,13.777777777777779,138,15.333333333333334,149.33177258677276,3.8064587721059095,342.63846356497737,0.008644733805759731,0.0008331439459357228,0.008729091515196621,0.9999239632727782,0.9999993058711654,0.01239000288864608,0.006685430232466438,0.013175883117245765,0.006704469032433554,0.9999978685966008,0.888867753467671,0.9999982280484844,0.8888705768378609,"[10, 1, 0, 0, 0, 0, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.018484271235798433,0.022786335749096255,0.8111998102429238,0.014976784159448692
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,8,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,11,11,0.23404255319148937,1.1,10,1.2222222222222223,13.444444444444445,138,15.333333333333334,67.98090502914894,1.3601433980654813,122.32122509622515,0.009719775212458077,0.0006864514493512471,0.009755562656077191,0.9999051400204086,0.9999995287844077,0.010270802267274674,0.005665563596610273,0.010074057405388333,0.005459064207767341,0.9999977389200158,0.8888731435602846,0.9999966340925279,0.888875706173489,"[10, 1, 0, 0, 0, 0, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.035135030012854784,0.026671762272101735,1.3173119066678807,0.00974189179037611
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,9,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,11,11,0.23404255319148937,1.1,10,1.2222222222222223,13.777777777777779,138,15.333333333333334,196.044483898875,3.957900713669785,356.09031304745184,0.008906055081351323,0.0006590832348743658,0.008861002389525936,0.9999215783115467,0.9999995656092895,0.010912886837714231,0.006295978962940234,0.01015820714366988,0.0057331901207757045,0.9999984202574872,0.8888700291621006,0.9999983284642919,0.8888749652703624,"[10, 1, 0, 0, 0, 0, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.06719570316922342,0.05615733068004888,1.1965615593815282,0.01235604934564256
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,10,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,11,11,0.23404255319148937,1.1,10,1.2222222222222223,13.555555555555555,138,15.333333333333334,167.23578499743704,3.30521913196914,297.3227309005357,0.02255495260566561,0.0017758285409483444,0.022516912492930814,0.9995056055233961,0.9999968464329931,0.011985738732445652,0.00648725545939445,0.012054976642823194,0.006097722033618596,0.9999974998927771,0.8888684167659007,0.9999974400480182,0.8888729135115543,"[10, 1, 0, 0, 0, 0, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.0308779241904147,0.017790377290974962,1.735653139075304,0.016394720432757717
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,11,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,11,11,0.23404255319148937,1.1,10,1.2222222222222223,13.333333333333334,138,15.333333333333334,6066.1880221539195,72.09085451643554,6488.10625647196,0.013272694292606375,0.001162592563329552,0.013282404296695242,0.9998249502527836,0.9999986483785317,0.010279753358671522,0.005922188228040991,0.010418402621382486,0.005752711690547279,0.9999989040619501,0.8888722221914926,0.9999986543320282,0.8888750261281677,"[10, 1, 0, 0, 0, 0, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.11769861504651402,0.09641587820681508,1.2207389201397596,0.008812451946240052
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,12,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,11,11,0.23404255319148937,1.1,10,1.2222222222222223,13.444444444444445,138,15.333333333333334,235.74030718512233,2.9942925338891104,269.28724017082084,0.01348455906334994,0.001114137412352001,0.013645705650285446,0.9998148900296687,0.9999987586978264,0.009922837559523001,0.00550512551702603,0.010181449890100131,0.005467538487607712,0.9999982844795005,0.8888744291256669,0.9999976042759953,0.8888757727720527,"[10, 1, 0, 0, 0, 0, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.14475324142834478,0.0868546087987038,1.6666155478729765,0.02012401530907098
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,13,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,11,11,0.23404255319148937,1.1,10,1.2222222222222223,14.555555555555555,138,15.333333333333334,4.080521832323421,0.1495646727953982,13.45833639223374,0.013196326446079388,0.0015854358347299501,0.012995504117797449,0.9998315904786776,0.999997486393214,0.021569588244483757,0.009482060793871927,0.017757350786049026,0.007803353670662273,0.9999967975278125,0.8888440067027809,0.9999976784201572,0.8888672626635448,"[10, 1, 0, 0, 0, 0, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.032485352088641894,0.021209175381351038,1.5316650225451884,0.0206888229083411
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,14,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,11,11,0.23404255319148937,1.1,10,1.2222222222222223,13.88888888888889,138,15.333333333333334,33.63695682244034,1.054896228578964,94.68553490685508,0.012705880413456706,0.0009088714181258521,0.0128079879196863,0.9998368182681432,0.9999991739527453,0.011426625304720916,0.006278418986027174,0.011103795239480446,0.006087633594537515,0.9999983763889229,0.8888694786355353,0.9999984575337296,0.8888719756655914,"[10, 1, 0, 0, 0, 0, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.018692117262280483,0.010848876771585785,1.7229541505381343,0.009472734670409448
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,15,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,11,11,0.23404255319148937,1.1,10,1.2222222222222223,14.222222222222221,138,15.333333333333334,29.734769861827456,1.1174199620245668,100.45343875368961,0.012627830072616824,0.0007561363603681853,0.012566001898024861,0.9998401670964063,0.9999994282578045,0.00956116404207036,0.005620347579636096,0.009936228525878847,0.005659805275402146,0.9999984679742872,0.8888747738596052,0.9999985596434044,0.8888750833843084,"[10, 1, 0, 0, 0, 0, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.04258074514643173,0.024195859494176283,1.759836023046857,0.0073256795508044375
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,0,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,16,16,0.3404255319148936,1.0666666666666667,15,1.7777777777777777,14.777777777777779,143,15.88888888888889,0.9552827984984434,0.03921204014541276,4.908608906148698,0.015108884324969698,0.00220656078712854,0.015279585354498974,0.9997641194781661,0.9999951310894927,0.012768421886940124,0.007806766991599341,0.01282821129190663,0.007394777160736932,0.9999989792141138,0.8888681192573833,0.9999989683737238,0.8888732749902144,"[15, 1, 0, 0, 0, 0, 0, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.022715481883924582,0.01855174867930417,1.2244388535332715,0.007744502561280177
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,1,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,18,18,0.3829787234042553,1.2,15,2.0,14.555555555555555,143,15.88888888888889,0.7723416943043167,0.03439916702904079,4.356960266216508,0.014642496272596723,0.0041222131944459875,0.01544172633306267,0.9997603689690653,0.9999830073583795,0.013022576984171315,0.0077232899413549865,0.01113334524088397,0.006345279862871787,0.9999991828650998,0.8888731110677874,0.9999993116123408,0.8888801461697686,"[15, 2, 1, 0, 0, 0, 0, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.03259621030837767,0.0324589090688574,1.0042300016685406,0.010974091716675568
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,2,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,16,16,0.3404255319148936,1.0666666666666667,15,1.7777777777777777,12.0,143,15.88888888888889,0.2925573392077836,0.02238700515400446,2.709290970137797,0.016846199787918195,0.0033773792150965645,0.01744013337406242,0.9996950384438615,0.9999885933096374,0.19846438961813667,0.04809802076333959,0.02700741139216014,0.014080748540952346,0.999997171233812,0.8888553105623469,0.9999979079209972,0.8888704301245657,"[13, 2, 1, 0, 0, 0, 0, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.061713422213307556,0.054799333464114613,1.126171037348851,0.00980133412870195
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,3,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,15,15,0.3191489361702128,1.0714285714285714,14,1.6666666666666667,2.2222222222222223,143,15.88888888888889,0.8002772954492997,0.04236803443428206,5.213277755357538,0.0162398720968628,0.21359105631665964,0.21480570707327537,0.9535335225215767,0.9543788606616248,0.28221278393767624,0.22083606981566536,0.09878669733951824,0.07292177070778177,0.9999991550351407,0.8888755937547176,0.9999992267681594,0.88887806634591,"[14, 1, 0, 0, 0, 0, 0, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.026915819510037964,0.02179455177048619,1.234979264243778,0.012381100857823865
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,4,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,16,16,0.3404255319148936,1.0666666666666667,15,1.7777777777777777,13.11111111111111,143,15.88888888888889,0.9081691990034121,0.04815064798152875,5.889733132895498,0.016982004326069174,0.0022287269597556464,0.01713668499700714,0.9997052585949252,0.9999950327761389,0.12764070808804587,0.020869229355535118,0.010819779704906581,0.007646720862037886,0.9999991847365372,0.8888749600693715,0.9999992386686528,0.8888781059611789,"[14, 2, 0, 0, 0, 0, 0, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.06261736251501683,0.015208919020166944,4.117147473267925,0.013311427921010316
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,5,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,16,16,0.3404255319148936,1.1428571428571428,14,1.7777777777777777,11.777777777777779,143,15.88888888888889,0.9027968554654017,0.03386051538761412,4.167816510138434,0.01720640525469299,0.003433515093069849,0.017342596654936558,0.9996975590940016,0.9999882109741057,0.07491051897934549,0.02488384007300197,0.01575390447665505,0.010846002629515688,0.9999984734847288,0.8888612963485816,0.9999986671766701,0.8888712674523227,"[14, 1, 1, 0, 0, 0, 0, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.050243724296633374,0.05658212964794883,0.8879786711678636,0.0067285457942617855
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,6,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,16,16,0.3404255319148936,1.0666666666666667,15,1.7777777777777777,14.0,143,15.88888888888889,0.545754130534048,0.03430118068247364,4.227099918891741,0.016150272360472503,0.0033526894731617093,0.016605739021194565,0.9997253085937267,0.9999887594732966,0.011996075009378075,0.007382165350226588,0.012133842137383577,0.007170474305432211,0.9999991091515782,0.8888714995023831,0.9999990668017376,0.8888757754417204,"[15, 1, 0, 0, 0, 0, 0, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.07913239542622819,0.048665817836538464,1.626036486061379,0.009286722047390039
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,7,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,16,16,0.3404255319148936,1.0666666666666667,15,1.7777777777777777,13.0,143,15.88888888888889,1.4929822415873768,0.05204217378571946,6.440261490534214,0.015591678395376701,0.0019961051560211506,0.015386025744275613,0.9997624939068862,0.9999960155642061,0.07632995963599067,0.015638073300338014,0.013268332373969797,0.008225849405517061,0.9999990282379685,0.8888728757775683,0.999999177951091,0.8888772695521442,"[14, 2, 0, 0, 0, 0, 0, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.054017938900802864,0.039306722315766575,1.374267191928526,0.015102944138488398
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,8,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,15,15,0.3191489361702128,1.0,15,1.6666666666666667,2.3333333333333335,143,15.88888888888889,0.9110936199003619,0.02663401187896519,3.2113815481899013,0.02227995222965086,0.09483962626990007,0.09957560617843222,0.990129063868882,0.9910054452890037,0.1394436498405186,0.11142886679750091,0.07648371253900989,0.050971499711707245,0.9999965940216634,0.8888546863493298,0.9999973355736937,0.888869987126642,"[14, 1, 0, 0, 0, 0, 0, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.07612314008947876,0.07532497953607256,1.0105962266212627,0.013083077051698078
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,9,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,17,17,0.3617021276595745,1.1333333333333333,15,1.8888888888888888,2.2222222222222223,143,15.88888888888889,4779498.0756693315,33190.990306618565,4779501.956322811,0.014274134328054626,0.29925201714998806,0.29904480974151587,0.9107279813599671,0.9104482302318423,0.19575441774282556,0.17363308293194565,0.12172985021995407,0.08633970156520167,0.999997747356864,0.8888563406070529,0.9999982128092484,0.8888753943918285,"[14, 2, 0, 1, 0, 0, 0, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.05905339882303601,0.0535103725871041,1.103587883394177,0.016207245936812206
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,10,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,16,16,0.3404255319148936,1.0666666666666667,15,1.7777777777777777,12.0,143,15.88888888888889,0.26956737340769743,0.02288484987207393,2.8047683605130826,0.023882994730206702,0.008230169164116613,0.026123494238966722,0.9993215804195902,0.9999322643155302,0.2724447998811817,0.0677557631323913,0.02615834183191476,0.015432123169599212,0.9999962363660637,0.8888223809853145,0.9999976394915067,0.8888669933355376,"[13, 2, 1, 0, 0, 0, 0, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.10492795113600417,0.12670941027843313,0.8280991199109359,0.02672325708503825
