exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,selection_mode,span_mode,kernel_family,kernel_lengthscale,kernel_signal_var,excess_risk_frac,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,ell,s,hidden_s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json,causal_max_damage,causal_mean_damage,causal_min_kept_damage,causal_sum_kept_damage,causal_selected_indices_json,causal_damages_json
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,2,40,8,4,causal,seed,linear,nan,nan,0.05,0.95,0.001,8,0.05,0,5.0,0.0,18.0,22.0,6.6341547344230065,9.784417911954273,10.185694800473962,0.9999999999999905,0.9530424208128405,0.21669697549146807,8.571373900060808e-14,"[3.495468960296833, 2.5337789631850995, 1.986016226825196, 1.8644158596732372, 1.855458738972061, 1.5418972660961967, 1.3825122411320068, 1.1401006215956098]",0.03501136768926993,0.01787851593662778,0.0,0.0,[],"[0.022135188211806656, 0.028034982573408217, 0.022693901642993494, 0.02849108049081804, 0.023135876147385156, 0.02315370427785406, 0.02536912666264918, 0.013130445884131684, 0.013595080305874353, 0.013997341442801394, 0.014228604844338254, 0.014917824447158664, 0.017951786188391595, 0.01430424695520955, 0.01655679547315811, 0.03501136768926993, 0.01381315375703471, 0.010146974133967025, 0.01320151067401786, 0.010115792418345513, 0.008815430327322064, 0.010527136057875522]"
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,2,40,8,4,causal,seed,linear,nan,nan,0.05,0.95,0.001,8,0.05,0,6.0,0.0,20.0,22.0,8.457406617237954,11.465980051057985,11.029024397399201,0.9999999999999918,0.9597712776773791,0.20057099073049595,7.017289975075954e-14,"[3.9638164410703056, 3.046361571153962, 2.69431176941621, 2.4725440939635672, 2.4049659179180356, 2.243957366122079, 1.8406897948086243, 1.6226637673519644]",0.02511079868281372,0.015293487138134377,0.0,0.0,[],"[0.022246651350214246, 0.01872346183223432, 0.01725482861047844, 0.018008295932916234, 0.02511079868281372, 0.013208789494386553, 0.024300883378136667, 0.010096182878888652, 0.01544317194830016, 0.012092674332826894, 0.009654241449838332, 0.01494209357769849, 0.016542113898325574, 0.015731352484135232, 0.023454284584915063, 0.018035011346263306, 0.012816310522679142, 0.01116671976220815, 0.006373868320815287, 0.010638808498521873, 0.0108628827067943, 0.009753291445565634]"
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,2,40,8,4,causal,seed,linear,nan,nan,0.05,0.95,0.001,8,0.05,0,7.0,0.0,21.0,22.0,10.313454087407921,12.951025185262166,15.291230220995924,0.9999999999999958,0.9805481818105065,0.1394697751826153,6.138430096623275e-14,"[5.265626154521788, 4.816802712799002, 4.335923503881102, 3.957198301996766, 3.8413076222363034, 3.3848567944876002, 3.1177930673930185, 2.65355776292292]",0.017267580921444408,0.00813942759392715,0.0,0.0,[],"[0.014664697657794629, 0.011043233943183232, 0.017267580921444408, 0.007537630228336788, 0.007805177313730908, 0.008203075722761036, 0.00974807508294058, 0.0065312718148274355, 0.0066054912665627664, 0.004913746970409559, 0.007576184447726457, 0.010460651067932005, 0.009519596668511722, 0.006917809747387416, 0.007824015183265396, 0.007820718966736032, 0.004752712552883112, 0.00998783431303656, 0.004052512730045336, 0.005482347327406059, 0.004531061414714603, 0.005821981724761231]"
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,2,40,8,4,causal,seed,linear,nan,nan,0.05,0.95,0.001,8,0.05,0,8.0,0.0,21.0,22.0,10.885854143204968,13.554701785091304,15.249203202737977,0.9999999999999957,0.9810056182966673,0.1378201063101041,6.372477712795243e-14,"[5.134819233516235, 4.661800678107122, 4.291871387387889, 3.980118815000111, 3.824398557128415, 3.3815528465419944, 3.143725585118299, 2.702762765525778]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,3,40,8,4,causal,seed,linear,nan,nan,0.05,0.95,0.001,8,0.05,0,0.0,16.0,14.0,16.0,3.367920283463802,6.597287534426403,135.14505725488405,0.6303756579169529,0.9660050774325153,0.6253430368704532,0.6079673857067064,"[97.91595132420802, 36.3794875567232, 34.83779581265446, 29.70689960661232, 29.2543404221154, 27.574059639993255, 25.506459505978214, 23.98261598280621]",6.869248338901153,1.0241362412810804,0.3094751233775816,16.386179860497286,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6.869248338901153, 0.3094751233775816, 0.5903885384875625, 0.6134711060983049, 0.4345323809540827, 0.6090817421482241, 0.8370860825213096, 1.0191634396888425, 0.34070856140507516, 0.6341725676062894, 1.0166120004174075, 0.9022452236011105, 0.4398196157478928, 0.3953654104337613, 0.7970778201003884, 0.5777319090083025]"
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,3,40,8,4,causal,seed,linear,nan,nan,0.05,0.95,0.001,8,0.05,0,1.0,31.0,30.0,31.0,2.6272006404669,5.072217419210723,61.33602911021457,0.9999999999999998,0.9652852816604196,0.18631886200699097,3.8817964312470366e-14,"[5.295951547121733, 2.8729257700682607, 1.3882570033124422, 1.1526258710108432, 1.0857602628082788, 1.0343502001288314, 0.954905721097672, 0.8260670794385179]",1.0675163370048388,0.6255082754128914,0.22767525038590597,19.390756537799636,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","[1.0472931068667317, 0.9789008331896619, 1.0675163370048388, 0.6771561805519369, 0.4493273023521487, 0.43971694240105325, 0.41286134280354225, 0.4914222825656673, 0.9896722096383359, 0.9626732553067482, 0.9609388714810875, 0.7913492121873864, 1.0067955481704862, 0.47645878223246674, 0.8461247252934834, 0.7223023570777365, 0.3751387550085169, 0.5028453882922302, 0.7533272988976666, 0.6881179780587321, 0.40160416667226284, 0.37986641855075337, 0.3714853474460615, 0.6668565715741593, 0.4626575792481913, 0.706032207745505, 0.4571035004173657, 0.26969253197096243, 0.39283404369906666, 0.22767525038590597, 0.41501021070894684]"
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,3,40,8,4,causal,seed,linear,nan,nan,0.05,0.95,0.001,8,0.05,0,2.0,40.0,0.0,40.0,4.243930491624404e-39,10.375327806615012,2.472984252374845e-13,0.0,0.0,0.0,0.0,"[1.3745392050930954e-13, 9.4965994915452e-14, 8.971815714435539e-14, 7.621213257080178e-14, 6.834303395018693e-14, 6.346051889014201e-14, 5.692322171890796e-14, 5.1994577334131854e-14]",2.509225163684076,0.7672439205123116,0.42079125830272246,30.689756820492462,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[0.9975845073733983, 0.7748888101136727, 0.9515813197457609, 1.0160138398644207, 0.9836412909409139, 0.45299004535067894, 0.9806424140905255, 0.5398680157047947, 0.7998577645558447, 0.7618043276010038, 0.977071137285744, 1.0630056511401833, 0.5185409135778906, 0.7469387557306225, 0.49226236983424826, 0.4396916212310725, 0.6445132294996521, 0.4227168705988681, 0.5631096814650313, 1.0174786050397313, 0.44223508925130844, 0.9315074621179119, 0.5954234744408144, 0.8411860730057277, 0.9053345313525695, 0.6358122371356061, 0.42079125830272246, 0.8942141599530533, 0.8053402203201202, 0.6323185062997719, 0.445625341125165, 0.49589660169939437, 0.5257991301940633, 1.2742793761769042, 0.5822234866190302, 0.5472622240792708, 0.5346806711489679, 1.0368546425602325, 2.509225163684076, 0.4895460002816972]"
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,3,40,8,4,causal,seed,linear,nan,nan,0.05,0.95,0.001,8,0.05,0,3.0,40.0,0.0,40.0,2.065028510405504e-39,12.408121661888124,2.1314370148358605e-13,0.0,0.0,0.0,0.0,"[9.5154334664924e-14, 8.340682778348031e-14, 7.56185440311468e-14, 6.754878813926311e-14, 5.870399799788227e-14, 5.5734594074822143e-14, 4.893534749002057e-14, 4.586577026612647e-14]",3.7072658704835777,0.8523887794654843,0.27972961904403454,34.09555117861937,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[3.7072658704835777, 0.6995749159344533, 0.8140182562776029, 0.7533604988335761, 1.0160360034214275, 1.0436423543937652, 0.9106080486540052, 0.7095831093732411, 0.3687368901697922, 0.7221067836636776, 1.0478490535979588, 1.0068519044788828, 0.4581918089343701, 1.094166893423305, 1.2791009588260729, 0.9165880454557239, 0.5621268447943133, 3.337551014628292, 0.4120952688237233, 0.8562187675287635, 0.9505616637767467, 0.7353176456630244, 0.2854868373478506, 0.9324478310576662, 0.7851271829607334, 0.7096680381603596, 0.28889611122433917, 0.9419942579483935, 0.3491405641393441, 0.8114439380182517, 0.8201902908476089, 0.8376548968337171, 0.7279018607266182, 0.4684851085698488, 0.46933593735197643, 0.5013567515981767, 0.27972961904403454, 0.609585869067893, 0.382175589658919, 0.4933778929273463]"
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,3,40,8,4,causal,seed,linear,nan,nan,0.05,0.95,0.001,8,0.05,0,4.0,40.0,0.0,40.0,1.7147718277437468e-39,13.386805014008354,2.036789966827518e-13,0.0,0.0,0.0,0.0,"[8.602488027478365e-14, 7.794908536212086e-14, 6.768769233105728e-14, 6.585384716006306e-14, 5.760730073672423e-14, 5.641344388865318e-14, 5.0122618564657334e-14, 4.369949913274377e-14]",33.294856420561786,2.031335884518379,0.30428205926827234,81.25343538073517,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[33.294856420561786, 0.5195653775868457, 1.0052185871683372, 11.10492448242235, 1.5434986446463754, 0.6455729543031945, 0.522048201513762, 2.847606628646738, 0.4657902555006505, 0.49094701341038727, 1.0180619182168003, 0.6119894450039798, 0.3868925025133062, 0.38863112805947553, 1.0064306720188445, 1.3184609990668212, 0.7365727608156308, 0.4399147031865307, 0.4983258240831347, 0.43414990337472115, 0.9058124429429517, 0.3627814898229838, 0.4163049929218076, 0.8658286757030065, 0.8691432215778445, 1.1319760694305814, 1.3090720747843352, 8.386243134406621, 0.3685857535457071, 0.40525106735066396, 0.9961964214198062, 0.9480180183351749, 0.30428205926827234, 0.8102148363526962, 0.9160435193874272, 0.915875795175042, 0.5335865613719725, 0.4723123537792068, 0.5333257880262151, 0.5231226830331749]"
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,3,40,8,4,causal,seed,linear,nan,nan,0.05,0.95,0.001,8,0.05,0,5.0,40.0,0.0,40.0,6.683969698750886e-39,11.881776109950216,3.154404146207279e-13,0.0,0.0,0.0,0.0,"[1.3917863139815763e-13, 1.2056363004853997e-13, 1.0596097791194088e-13, 9.384534741720282e-14, 6.58914438629182e-14, 6.322502037690532e-14, 5.654196700503051e-14, 5.4468800793059206e-14]",1.9380445555540338,0.478229038287434,0.15288084536189453,19.129161531497356,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[0.36673155277508246, 1.1201919811412395, 0.24816419616874677, 0.63840882522018, 0.4281251763536639, 1.4178724561518654, 0.48473643758327684, 0.3652816188895307, 0.5406671477415539, 0.2654916212509172, 0.6998164494584541, 0.38556853601872776, 0.3423486971173083, 0.15288084536189453, 0.9204486333043275, 0.1530179892533358, 0.3605015387162369, 0.28216630889191785, 0.7507779566088589, 0.2600453990808564, 0.31286145592532477, 0.3364238388695153, 0.30208139760424657, 0.3078685662976781, 0.32127582926104603, 0.4246312389454562, 0.5682183274927353, 0.2999192808816106, 0.473164332430906, 0.45977910966105856, 0.38673064397109996, 0.3116104419984865, 1.9380445555540338, 0.20169748655954, 0.5012568699563597, 0.33482636938386645, 0.32201277421123714, 0.30886617189693927, 0.46347202173946367, 0.37117745176878103]"
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,3,40,8,4,causal,seed,linear,nan,nan,0.05,0.95,0.001,8,0.05,0,6.0,40.0,0.0,40.0,1.3555261359409333e-37,4.626488005042529,7.575600518123183e-13,0.0,0.0,0.0,0.0,"[4.961208612897897e-13, 1.577046839416197e-13, 1.3577743342111821e-13, 1.252287256519183e-13, 1.0112597795289638e-13, 8.939750868583157e-14, 8.047479608101172e-14, 7.733992609614493e-14]",0.5390950142813444,0.23794877523338526,0.06345896474149951,9.517951009335412,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[0.5390950142813444, 0.10560944850168913, 0.21671388745963077, 0.23519660183196595, 0.34111486699028054, 0.14662914594436863, 0.28142549272134854, 0.1485077005558, 0.36965400193546505, 0.15929311609209496, 0.5287249463952002, 0.2413912579646222, 0.3300011165103372, 0.20688666234743897, 0.2804037700640531, 0.1382395012139742, 0.25673197738784, 0.24966896082075035, 0.15864888964181584, 0.09506388377986488, 0.35422456274094005, 0.28315674684107023, 0.3490264636560669, 0.21850529137876792, 0.33721511563567214, 0.33011124362772293, 0.138420950811058, 0.3075249751567307, 0.319220854997786, 0.08777730594270756, 0.14248189953600468, 0.16517606112776967, 0.3154265800672473, 0.16412703250136138, 0.24200271868712442, 0.06345896474149951, 0.13530351541629929, 0.21887890238643964, 0.1201044766979196, 0.19680710494533796]"
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,3,40,8,4,causal,seed,linear,nan,nan,0.05,0.95,0.001,8,0.05,0,7.0,35.0,0.0,40.0,3.341059048472799e-33,1.6177400652456506,1.0257357317668982e-11,0.0,0.0,0.0,0.0,"[7.302792198315052e-12, 1.1612136785876776e-12, 7.885317520588601e-13, 5.942018006962184e-13, 5.436259032074395e-13, 5.092769972897667e-13, 4.585155073779292e-13, 3.957367471349185e-13]",0.36571449917442833,0.1698052338679162,0.050296621244455074,6.639950504293125,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 33, 34, 35, 36, 37, 39]","[0.31003467995279327, 0.3402109048230815, 0.0491654590648569, 0.18247476512440744, 0.10167848109565675, 0.14126761639763266, 0.24752107934037032, 0.16098624696659683, 0.14117576257120695, 0.20959995556932684, 0.03181906190610705, 0.13770206886230008, 0.33191772415098825, 0.36571449917442833, 0.10683779802532445, 0.11211379282463467, 0.21224687049343635, 0.134230289406508, 0.1279706296968632, 0.1323917532401488, 0.3278319644414419, 0.32247886303348605, 0.050296621244455074, 0.26524740252679857, 0.18025929872738017, 0.19166162527798805, 0.29507714620237463, 0.23814453739230587, 0.07112526355484364, 0.0791490153425191, 0.08621067041258552, 0.013467183550605223, 0.02878586306091694, 0.21118140661279064, 0.14650506461385834, 0.34549928509587674, 0.06620345580496273, 0.08281982226625623, 0.02902128284103864, 0.18418414402749672]"
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,3,40,8,4,causal,seed,linear,nan,nan,0.05,0.95,0.001,8,0.05,0,8.0,0.0,0.0,40.0,3.86273659935666e-29,2.281858963834751,1.0492599796398114e-10,0.0,0.0,0.0,0.0,"[7.218185592840565e-11, 1.830672765370529e-11, 1.518230254004834e-11, 9.148564038292593e-12, 7.493041788516115e-12, 7.293301848458686e-12, 6.311576391343094e-12, 5.308663868266734e-12]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,4,40,8,4,causal,seed,linear,nan,nan,0.05,0.95,0.001,8,0.05,0,0.0,15.0,7.0,16.0,2.672403164622233,3.850423748622786,717.6672592118765,0.996185715523174,0.9511715329461138,0.22903385310211533,0.06175989375659551,"[663.2857424288002, 367.8366128450206, 305.73872810438064, 236.0174075673176, 143.90193759544414, 109.51792128032302, 94.04658274139427, 65.19764859727664]",0.3468033927283011,0.1417754847905627,0.05291384149296398,2.2280163594493803,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[0.3468033927283011, 0.22737898554185362, 0.2083046070400429, 0.17562286708350766, 0.27455144934072934, 0.06220342972490021, 0.17050500008956732, 0.14413112397477765, 0.15559461571907485, 0.05638690937919993, 0.07650633895660239, 0.11014650587552352, 0.08376536380879666, 0.08320192869353987, 0.05291384149296398, 0.04039139719962258]"
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,4,40,8,4,causal,seed,linear,nan,nan,0.05,0.95,0.001,8,0.05,0,1.0,2.0,15.0,32.0,3.4625534853197983,5.080573068745637,36.38829666809407,0.9999999999999993,0.9525084084418787,0.21792565603462255,6.091568694015253e-13,"[4.029368844475546, 3.4283806668601753, 1.9237346291175836, 1.492835629688739, 1.097741125638861, 0.9553299776937024, 0.7841363037406113, 0.5940098483327464]",0.07356724238574133,0.0226347522175357,0.06817823640153946,0.14174547878728078,"[0, 3]","[0.07356724238574133, 0.042499395289521416, 0.04016957352406007, 0.06817823640153946, 0.03516965013205613, 0.033029678044419246, 0.03358493798990221, 0.0309632629928571, 0.02413533210497493, 0.020814983397260237, 0.020047560768625163, 0.019514111859642466, 0.019858019231704275, 0.02676486532689145, 0.017662296111891733, 0.015696477828290527, 0.018039303131624326, 0.014532756961150105, 0.010693744414047943, 0.01399048043036725, 0.0120013372068944, 0.014754738522581946, 0.015353427929884991, 0.006848627465894772, 0.012328169620823387, 0.008897867644869497, 0.010959109046772293, 0.00792823867673686, 0.008554312598287768, 0.026631539315753055, 0.011394855780028593, 0.009747938826047386]"
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,4,40,8,4,causal,seed,linear,nan,nan,0.05,0.95,0.001,8,0.05,0,2.0,1.0,14.0,30.0,3.6713313280319584,5.535307350561475,26.698486371955504,0.9999999999999986,0.9547772455191976,0.21265642355875583,2.0049991403310712e-13,"[4.363003344482094, 3.5326180577986253, 2.218967969570457, 1.5865164006418762, 1.2429328006323377, 1.097346874505432, 0.9314432192934801, 0.8561270692876561]",0.07056749222984203,0.019836011823966968,0.07056749222984203,0.07056749222984203,[0],"[0.07056749222984203, 0.04964860683836996, 0.03181512098296019, 0.030868172585802833, 0.02957196655515601, 0.02496126647094705, 0.021147575559873292, 0.039029376487329744, 0.017094658713997513, 0.020428767383874512, 0.023442624145339083, 0.01940913743057552, 0.010993382799644336, 0.020413042504419505, 0.01046946311361125, 0.023433614801224585, 0.012611613929336615, 0.008555130626874845, 0.013755483583509006, 0.01122995359516409, 0.011169657247973714, 0.010891455883286069, 0.009684304103856532, 0.011101866608236484, 0.009491964286832784, 0.006575049255539238, 0.009318487051475166, 0.01944162222829689, 0.0065993957488838665, 0.011360101966776188]"
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,4,40,8,4,causal,seed,linear,nan,nan,0.05,0.95,0.001,8,0.05,0,3.0,0.0,16.0,29.0,3.5554356816151182,5.774089836318187,19.29863458435577,0.9999999999999972,0.9543031191230807,0.21376828781864848,1.5107137756461684e-13,"[5.371504646332465, 3.3458829733199518, 2.8061025692395494, 1.874230374348468, 1.7245005577654424, 1.1937607449389223, 0.9813848277642555, 0.9144082141124937]",0.042821698918329855,0.01660854570619089,0.0,0.0,[],"[0.042821698918329855, 0.04185193148269375, 0.03630615200064809, 0.02927159725015581, 0.020908076933862457, 0.027448399358297106, 0.013576124800337293, 0.01749325297315769, 0.02303294974909253, 0.01230397113265937, 0.01827779186913602, 0.012096692982932146, 0.016680851551828434, 0.013137526820804145, 0.01489652243637917, 0.011693234711709967, 0.012184004477589112, 0.014325069537588617, 0.009808095022034695, 0.011939453846467682, 0.010786997652371332, 0.007980710880660966, 0.011361990543716304, 0.0061563016712091, 0.006962594172165958, 0.01043247616679807, 0.01637187801981225, 0.006255712427677704, 0.0052857660894202775]"
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,4,40,8,4,causal,seed,linear,nan,nan,0.05,0.95,0.001,8,0.05,0,4.0,1.0,19.0,29.0,4.225676598552761,6.730019279687043,15.874125718724452,0.999999999999996,0.9531527572208534,0.21644223889791633,1.4230333212609725e-13,"[5.877024296156125, 4.47177422197291, 3.0906428474012224, 2.349376745583421, 2.047439006930543, 1.4807600606327316, 1.364827309919154, 1.2795979627274863]",0.053004872143908616,0.01694631311913923,0.053004872143908616,0.053004872143908616,[1],"[0.030347567370172687, 0.053004872143908616, 0.030116081497399184, 0.03306151039361908, 0.022409789347898498, 0.020676811629013057, 0.02178205371690007, 0.027124930974707893, 0.031088096228005124, 0.010825277614990008, 0.016492559912815428, 0.01049837172412067, 0.016189019744046948, 0.010516754909001521, 0.016357073431682627, 0.013498366983153959, 0.006029405453226478, 0.015358738072550988, 0.012441255695271118, 0.010039546498936767, 0.01596912749554477, 0.006705598699738056, 0.006208276021647736, 0.00873931025162611, 0.01167609171405864, 0.006909569410155995, 0.010433173586657334, 0.010405905901277048, 0.006537944032911301]"
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,4,40,8,4,causal,seed,linear,nan,nan,0.05,0.95,0.001,8,0.05,0,5.0,0.0,21.0,28.0,4.709274085029809,7.841091884407654,13.121321242579702,0.9999999999999942,0.9568694188149135,0.20767903405274374,1.9238869583452004e-13,"[5.752525686738485, 4.139623225712435, 2.8942703820038362, 2.353472264678508, 1.9979033373670871, 1.666298641603798, 1.5993323154966466, 1.5304801774465255]",0.045432600327865974,0.015433158991101772,0.0,0.0,[],"[0.03791343526053096, 0.045432600327865974, 0.029475500736073187, 0.02901491386894422, 0.019997630562571957, 0.01260868096227445, 0.02275209739087733, 0.017352230379310447, 0.028166586634171584, 0.010676170895364497, 0.017566492780182904, 0.009662784791617147, 0.010498528610540353, 0.011897863226458503, 0.008983261093893715, 0.012590991756324815, 0.0066225639600519534, 0.010520095422513429, 0.015405878752686595, 0.011891063797023477, 0.007915529700398187, 0.00808576711702663, 0.0087076338920956, 0.00944039814303338, 0.006412559519310072, 0.007592837541978949, 0.008301300297959013, 0.00664305432977029]"
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,4,40,8,4,causal,seed,linear,nan,nan,0.05,0.95,0.001,8,0.05,0,6.0,0.0,24.0,28.0,7.652915061858138,11.368020792771388,13.893624554568,0.9999999999999949,0.9560934483467539,0.20953890248171328,1.6052544673181644e-13,"[5.5486693833707665, 4.027591691300593, 3.751059323176449, 2.8609634157363164, 2.6680613548353125, 2.453734321200994, 2.3397975586976303, 2.204919053487147]",0.02996126688987181,0.012751254787536357,0.0,0.0,[],"[0.025946972296284024, 0.0287403464030318, 0.02996126688987181, 0.0188165846518607, 0.012865598640154024, 0.014523250241700448, 0.01550888049774365, 0.016115198337936693, 0.02338417982798147, 0.012376678994716164, 0.011324869502808593, 0.010069323882077473, 0.009250839039915545, 0.012624848339559633, 0.008290094711174919, 0.005944209536651783, 0.008473745430939128, 0.007994018025171336, 0.007851358602065494, 0.010808527176248342, 0.009702908532515417, 0.007670315989041103, 0.006545954837217245, 0.010262209557346186, 0.006221214978149891, 0.010054562844884134, 0.0093208965869248, 0.006386279697046149]"
