selection_rank,bank_index,bank_batch_index,bank_batch_member,bank_batch_size,name,replicate,state_idx,basis_layer,certificate,sampling_mode,profile,tau_actual,log10_lambda1,gamma,n_ctx,n_tgt,r_T,rank_Q,candidate_dim,rank_to_alpha,best_rank,rho_TQ,best_rho,reach_alpha,krr_mse,base_mse,mse,mse_ratio,mse_repair_factor,point_err,point_drift,E_F_T,E_F_TQ,damage_vs_base
107,106,106,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,14.736251831054688,-0.05500221252441406,,47,40,27,27,47,27,47,0.03974563904438514,7.198792352301499e-27,1.0,0.09212672476664974,0.13267055407781142,0.2592966508016221,2.8145649534204282,0.5116554867471564,0.1890554619861099,0.12056080826566352,,,
107,106,106,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,14.736251831054688,-0.05500221252441406,,47,40,27,27,47,27,47,0.03974563904438514,7.198792352301499e-27,1.0,0.09212672476664974,0.13267055407781142,0.1815031056702902,1.970146080087231,0.7309547326358942,0.13182072888602758,0.08790345253895518,,,
108,107,107,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,8.023884773254395,-0.3472312092781067,,47,40,26,26,47,26,47,0.04177901830692744,4.9199996242497736e-27,1.0,0.07026501752239757,0.0841090697959898,0.0841090697959898,1.1970262409623582,1.0,0.06803074414106276,0.0,0.057781025376090006,0.06547003327501637,0.0
108,107,107,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,8.023884773254395,-0.3472312092781067,,47,40,26,26,47,26,47,0.04177901830692744,4.9199996242497736e-27,1.0,0.07026501752239757,0.0841090697959898,0.16247685159248007,2.3123434295122633,0.5176680183768567,0.2014090750725111,0.21215229770972618,0.12079061758795363,0.11761290516772337,0.12147840951556065
108,107,107,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,8.023884773254395,-0.3472312092781067,,47,40,26,26,47,26,47,0.04177901830692744,4.9199996242497736e-27,1.0,0.07026501752239757,0.0841090697959898,0.3892338984169387,5.539511867237023,0.21608875829693033,0.38712288056090693,0.4038791247127669,0.30634828028512184,0.3057666925747455,0.31218817122076165
108,107,107,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,8.023884773254395,-0.3472312092781067,,47,40,26,26,47,26,47,0.04177901830692744,4.9199996242497736e-27,1.0,0.07026501752239757,0.0841090697959898,2.1227143582582713,30.210116400834,0.03962335745681908,0.9269817531843622,0.9271467044469286,,,
108,107,107,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,8.023884773254395,-0.3472312092781067,,47,40,26,26,47,26,47,0.04177901830692744,4.9199996242497736e-27,1.0,0.07026501752239757,0.0841090697959898,0.1252523993308084,1.7825712388228343,0.6715166355723571,0.17347097439445344,0.1785636368212412,,,
108,107,107,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,8.023884773254395,-0.3472312092781067,,47,40,26,26,47,26,47,0.04177901830692744,4.9199996242497736e-27,1.0,0.07026501752239757,0.0841090697959898,0.16247685159248007,2.3123434295122633,0.5176680183768567,0.2014090750725111,0.21215229770972618,,,
109,108,108,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,6.156327724456787,0.0977553129196167,,47,40,28,28,47,28,47,0.04941558669015608,2.7761273799930066e-27,1.0,0.1542614605154146,0.1638401963942842,0.1638401963942842,1.0620941604394603,1.0,0.13281485843765484,0.0,0.11977648802000888,0.14595137033995384,0.0
109,108,108,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,6.156327724456787,0.0977553129196167,,47,40,28,28,47,28,47,0.04941558669015608,2.7761273799930066e-27,1.0,0.1542614605154146,0.1638401963942842,0.3018460734630527,1.9567173320836717,0.5427938634899585,0.3252286668244045,0.28604627233916247,0.2904208275721916,0.27770245032358365,0.27144173505559366
109,108,108,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,6.156327724456787,0.0977553129196167,,47,40,28,28,47,28,47,0.04941558669015608,2.7761273799930066e-27,1.0,0.1542614605154146,0.1638401963942842,0.5955970100849828,3.860957935280716,0.2750856596323522,0.6256626435294557,0.6129695793742183,0.7339292135113041,0.7341064487663836,0.7245823521155232
109,108,108,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,6.156327724456787,0.0977553129196167,,47,40,28,28,47,28,47,0.04941558669015608,2.7761273799930066e-27,1.0,0.1542614605154146,0.1638401963942842,1.1592104191483583,7.514582159894202,0.14133775342931557,0.9013110848638527,0.899329361443857,,,
109,108,108,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,6.156327724456787,0.0977553129196167,,47,40,28,28,47,28,47,0.04941558669015608,2.7761273799930066e-27,1.0,0.1542614605154146,0.1638401963942842,0.40856291790981675,2.6485093330812273,0.4010158269685383,0.42845807591393276,0.41105195844619097,,,
109,108,108,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,6.156327724456787,0.0977553129196167,,47,40,28,28,47,28,47,0.04941558669015608,2.7761273799930066e-27,1.0,0.1542614605154146,0.1638401963942842,0.3018460734630527,1.9567173320836717,0.5427938634899585,0.3252286668244045,0.28604627233916247,,,
110,109,109,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,8.064628601074219,-0.2682228088378906,,47,40,28,28,47,28,47,0.04356058395542512,3.38119188570591e-27,1.0,0.1546843917221547,0.18617189807005757,0.18617189807005757,1.2035596869040348,1.0,0.159493192453816,0.0,0.09587576814406899,0.10630578406327873,0.0
110,109,109,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,8.064628601074219,-0.2682228088378906,,47,40,28,28,47,28,47,0.04356058395542512,3.38119188570591e-27,1.0,0.1546843917221547,0.18617189807005757,0.295461578430438,1.9100930296907292,0.6301052714164963,0.23208105058354994,0.15911795008136573,0.2239468268942541,0.22246607511158237,0.25453382685342585
110,109,109,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,8.064628601074219,-0.2682228088378906,,47,40,28,28,47,28,47,0.04356058395542512,3.38119188570591e-27,1.0,0.1546843917221547,0.18617189807005757,1.3070756672420072,8.449951883896512,0.14243391009098139,0.7658194303390655,0.7184551984492187,0.4317440092406214,0.4310028179618128,0.4325034045801621
110,109,109,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,8.064628601074219,-0.2682228088378906,,47,40,28,28,47,28,47,0.04356058395542512,3.38119188570591e-27,1.0,0.1546843917221547,0.18617189807005757,1.3804296862815235,8.924169212631757,0.1348651799654864,0.8845802839704672,0.8883748856787824,,,
110,109,109,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,8.064628601074219,-0.2682228088378906,,47,40,28,28,47,28,47,0.04356058395542512,3.38119188570591e-27,1.0,0.1546843917221547,0.18617189807005757,0.3583083898529457,2.31638361093692,0.5195856511941148,0.3490152540971709,0.2517865239396105,,,
110,109,109,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,8.064628601074219,-0.2682228088378906,,47,40,28,28,47,28,47,0.04356058395542512,3.38119188570591e-27,1.0,0.1546843917221547,0.18617189807005757,0.295461578430438,1.9100930296907292,0.6301052714164963,0.23208105058354994,0.15911795008136573,,,
111,110,110,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,8.530664443969727,-0.15382516384124756,,47,40,20,20,47,20,47,0.028853672887544386,1.0021403577554746e-26,1.0,0.08710676698191541,0.13153448995960954,0.13153448995960954,1.5100375609958976,1.0,0.062167058921131516,0.0,0.056619083959401025,0.058554079162371944,0.0
111,110,110,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,8.530664443969727,-0.15382516384124756,,47,40,20,20,47,20,47,0.028853672887544386,1.0021403577554746e-26,1.0,0.08710676698191541,0.13153448995960954,0.10316782732901753,1.1843836122449203,1.2749564797960367,0.03278116898899492,0.05783050856890937,0.06278582536017366,0.060912698436006996,0.08235513563000306
111,110,110,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,8.530664443969727,-0.15382516384124756,,47,40,20,20,47,20,47,0.028853672887544386,1.0021403577554746e-26,1.0,0.08710676698191541,0.13153448995960954,2.598138740490242,29.82705971660792,0.050626430340202054,0.5586871002471457,0.5523155175341832,0.45803819287742054,0.45787681856855866,0.45705977820670723
111,110,110,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,8.530664443969727,-0.15382516384124756,,47,40,20,20,47,20,47,0.028853672887544386,1.0021403577554746e-26,1.0,0.08710676698191541,0.13153448995960954,5.876530086137528,67.463531132519,0.022383019916786186,0.8880620648573913,0.8884721860880165,,,
111,110,110,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,8.530664443969727,-0.15382516384124756,,47,40,20,20,47,20,47,0.028853672887544386,1.0021403577554746e-26,1.0,0.08710676698191541,0.13153448995960954,0.14898508991983989,1.7103733163552182,0.8828701585533191,0.07808368054815353,0.04132148796593337,,,
111,110,110,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,8.530664443969727,-0.15382516384124756,,47,40,20,20,47,20,47,0.028853672887544386,1.0021403577554746e-26,1.0,0.08710676698191541,0.13153448995960954,0.10316782732901753,1.1843836122449203,1.2749564797960367,0.03278116898899492,0.05783050856890937,,,
112,111,111,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,8.987027168273926,-1.4591214656829834,,47,40,31,31,47,31,47,0.03913401137535735,9.232100340734384e-29,1.0,0.2764490477870639,0.23963657575528008,0.23963657575528008,0.8668381304748106,1.0,0.14000367599100091,0.0,0.14435340474007308,0.18352860309779873,0.0
112,111,111,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,8.987027168273926,-1.4591214656829834,,47,40,31,31,47,31,47,0.03913401137535735,9.232100340734384e-29,1.0,0.2764490477870639,0.23963657575528008,0.2742046544635054,0.9918813490531996,0.8739332898055308,0.3521678382907559,0.35550199344102845,0.4733060207973879,0.46375653558834556,0.48384340578405455
112,111,111,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,8.987027168273926,-1.4591214656829834,,47,40,31,31,47,31,47,0.03913401137535735,9.232100340734384e-29,1.0,0.2764490477870639,0.23963657575528008,1.5898331195121607,5.750908285771114,0.15073064764735333,1.045016757452346,1.0455209749970462,0.934294993460603,0.935193480229348,0.9462209068435727
112,111,111,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,8.987027168273926,-1.4591214656829834,,47,40,31,31,47,31,47,0.03913401137535735,9.232100340734384e-29,1.0,0.2764490477870639,0.23963657575528008,1.4459753426331716,5.230531102233857,0.1657265989881221,0.9757565541663754,0.9775314466012588,,,
112,111,111,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,8.987027168273926,-1.4591214656829834,,47,40,31,31,47,31,47,0.03913401137535735,9.232100340734384e-29,1.0,0.2764490477870639,0.23963657575528008,0.41129763246732437,1.4877882045885293,0.582635436819146,0.44099248765121174,0.449266444277825,,,
112,111,111,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,8.987027168273926,-1.4591214656829834,,47,40,31,31,47,31,47,0.03913401137535735,9.232100340734384e-29,1.0,0.2764490477870639,0.23963657575528008,0.2742046544635054,0.9918813490531996,0.8739332898055308,0.3521678382907559,0.35550199344102845,,,
113,112,112,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,6.399943828582764,-1.5110699534416199,,47,40,29,29,47,29,47,0.03774680147746663,6.123850031422128e-29,1.0,0.1107575011915533,0.10553735915851384,0.10553735915851384,0.9528687269315393,1.0,0.07630136968290739,0.0,0.1266887350710561,0.15168511952451316,0.0
113,112,112,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,6.399943828582764,-1.5110699534416199,,47,40,29,29,47,29,47,0.03774680147746663,6.123850031422128e-29,1.0,0.1107575011915533,0.10553735915851384,0.1265871322205539,1.1429215254831682,0.8337131690023213,0.2606665929000354,0.25569955443964937,0.3044469344383743,0.29826622486992554,0.29801125319642546
113,112,112,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,6.399943828582764,-1.5110699534416199,,47,40,29,29,47,29,47,0.03774680147746663,6.123850031422128e-29,1.0,0.1107575011915533,0.10553735915851384,0.6611096273576264,5.9689828701917715,0.1596366998622205,0.8564324097273593,0.8574825809507203,0.8418813547941091,0.8435416968646796,0.8330400274567067
113,112,112,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,6.399943828582764,-1.5110699534416199,,47,40,29,29,47,29,47,0.03774680147746663,6.123850031422128e-29,1.0,0.1107575011915533,0.10553735915851384,0.8686417569371174,7.842735233208409,0.12149699034806345,0.98557147772637,0.9866755109582456,,,
113,112,112,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,6.399943828582764,-1.5110699534416199,,47,40,29,29,47,29,47,0.03774680147746663,6.123850031422128e-29,1.0,0.1107575011915533,0.10553735915851384,0.13307682349611089,1.2015152207700739,0.7930558934749304,0.2813312076645423,0.2745083505852158,,,
113,112,112,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,6.399943828582764,-1.5110699534416199,,47,40,29,29,47,29,47,0.03774680147746663,6.123850031422128e-29,1.0,0.1107575011915533,0.10553735915851384,0.1265871322205539,1.1429215254831682,0.8337131690023213,0.2606665929000354,0.25569955443964937,,,
114,113,113,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,7.899198055267334,-0.5629809498786926,,47,40,22,22,47,22,47,0.04142573423703345,8.910687494127685e-28,1.0,0.049245136482172394,0.07957801353934035,0.07957801353934035,1.6159568075955886,1.0,0.1637339594755676,0.0,0.09880452717644794,0.11428288379681156,0.0
114,113,113,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,7.899198055267334,-0.5629809498786926,,47,40,22,22,47,22,47,0.04142573423703345,8.910687494127685e-28,1.0,0.049245136482172394,0.07957801353934035,0.0938213430959422,1.9051900308958871,0.8481866802734156,0.17538257508103505,0.17301696763653057,0.13976720548166813,0.13043427199557991,0.1378920461112004
114,113,113,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,7.899198055267334,-0.5629809498786926,,47,40,22,22,47,22,47,0.04142573423703345,8.910687494127685e-28,1.0,0.049245136482172394,0.07957801353934035,0.7493692928748237,15.217122875598255,0.10619332056435524,0.8632285889756962,0.8708779777868108,0.725865746258382,0.725356684512684,0.746821245248402
114,113,113,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,7.899198055267334,-0.5629809498786926,,47,40,22,22,47,22,47,0.04142573423703345,8.910687494127685e-28,1.0,0.049245136482172394,0.07957801353934035,0.8951611401059246,18.177655785967588,0.0888979759889084,0.9794268551232965,0.9785181233613702,,,
114,113,113,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,7.899198055267334,-0.5629809498786926,,47,40,22,22,47,22,47,0.04142573423703345,8.910687494127685e-28,1.0,0.049245136482172394,0.07957801353934035,0.08638953100006636,1.7542753898416117,0.9211534385952301,0.2201190212743614,0.21380062287777737,,,
114,113,113,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,7.899198055267334,-0.5629809498786926,,47,40,22,22,47,22,47,0.04142573423703345,8.910687494127685e-28,1.0,0.049245136482172394,0.07957801353934035,0.0938213430959422,1.9051900308958871,0.8481866802734156,0.17538257508103505,0.17301696763653057,,,
115,114,114,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,11.293458938598633,0.7634618878364563,,47,40,18,19,44,19,44,0.033300718900193226,0.004960418018101431,1.0,0.07864692454548874,0.09484404764076271,0.09484404764076271,1.2059473169342518,1.0,0.07208290580261327,0.0,0.027791996574544474,0.028224857634247962,0.0
115,114,114,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,11.293458938598633,0.7634618878364563,,47,40,18,19,44,19,44,0.033300718900193226,0.004960418018101431,1.0,0.07864692454548874,0.09484404764076271,0.13930074479832932,1.7712166827039613,0.6808581517498118,0.10390444026206978,0.07208721669662928,0.06910844597343647,0.06929534577964015,0.06778790040566576
115,114,114,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,11.293458938598633,0.7634618878364563,,47,40,18,19,44,19,44,0.033300718900193226,0.004960418018101431,1.0,0.07864692454548874,0.09484404764076271,1.1351732445929967,14.433790655557315,0.08355028458653282,0.4335120208750823,0.40791506445092157,0.4585182308109998,0.45857839915308396,0.4557795204558518
115,114,114,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,11.293458938598633,0.7634618878364563,,47,40,18,19,44,19,44,0.033300718900193226,0.004960418018101431,1.0,0.07864692454548874,0.09484404764076271,5.968201737732061,75.88601553364113,0.015891561949245337,0.8938295966445106,0.8917825226772018,,,
115,114,114,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,11.293458938598633,0.7634618878364563,,47,40,18,19,44,19,44,0.033300718900193226,0.004960418018101431,1.0,0.07864692454548874,0.09484404764076271,0.4121444909288412,5.240440021153786,0.23012329347655408,0.2053394378485891,0.17127161294987658,,,
115,114,114,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,11.293458938598633,0.7634618878364563,,47,40,18,19,44,19,44,0.033300718900193226,0.004960418018101431,1.0,0.07864692454548874,0.09484404764076271,0.13583362044058897,1.727132004532789,0.6982369116948163,0.1020026426594259,0.06929890342043706,,,
116,115,115,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,5.382761478424072,-0.821291983127594,,47,40,28,28,47,28,47,0.0381913893209314,9.410770448316785e-29,1.0,0.1995945912774884,0.21011377026304104,0.21011377026304104,1.0527027256511587,1.0,0.15805539907410107,0.0,0.1510260881367168,0.17570377000939605,0.0
116,115,115,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,5.382761478424072,-0.821291983127594,,47,40,28,28,47,28,47,0.0381913893209314,9.410770448316785e-29,1.0,0.1995945912774884,0.21011377026304104,0.1897423628034444,0.950638800325271,1.107363517343249,0.4088231216760021,0.35177024077733193,0.32169621641245844,0.3074387523557063,0.30247312416957
116,115,115,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,5.382761478424072,-0.821291983127594,,47,40,28,28,47,28,47,0.0381913893209314,9.410770448316785e-29,1.0,0.1995945912774884,0.21011377026304104,0.1993980438604475,0.9990152668176882,1.0537403787676731,0.904674135519969,0.896063865476369,0.7763619155056939,0.7784988695477097,0.7633655691363134
116,115,115,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,5.382761478424072,-0.821291983127594,,47,40,28,28,47,28,47,0.0381913893209314,9.410770448316785e-29,1.0,0.1995945912774884,0.21011377026304104,0.20615980353499838,1.0328927362985634,1.0191791351187014,0.9585408703244181,0.959574071224376,,,
116,115,115,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,5.382761478424072,-0.821291983127594,,47,40,28,28,47,28,47,0.0381913893209314,9.410770448316785e-29,1.0,0.1995945912774884,0.21011377026304104,0.16104474823978351,0.8068592801489767,1.3046918484432504,0.5722065528076163,0.5759224142888564,,,
116,115,115,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,5.382761478424072,-0.821291983127594,,47,40,28,28,47,28,47,0.0381913893209314,9.410770448316785e-29,1.0,0.1995945912774884,0.21011377026304104,0.1897423628034444,0.950638800325271,1.107363517343249,0.4088231216760021,0.35177024077733193,,,
117,116,116,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,11.19288444519043,0.7705665230751038,,47,40,19,19,47,19,47,0.028154903646974535,1.808341229706795e-24,1.0,0.03979407822804244,0.10967662136814309,0.10967662136814309,2.7561040801004206,1.0,0.036759566904914526,0.0,0.027975787804192936,0.027885210904392856,0.0
117,116,116,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,11.19288444519043,0.7705665230751038,,47,40,19,19,47,19,47,0.028154903646974535,1.808341229706795e-24,1.0,0.03979407822804244,0.10967662136814309,0.13488548850659604,3.389586956471924,0.813109123764487,0.049069520417464874,0.024594749837123293,0.05664596896880639,0.05544251036283746,0.048447739930061184
117,116,116,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,11.19288444519043,0.7705665230751038,,47,40,19,19,47,19,47,0.028154903646974535,1.808341229706795e-24,1.0,0.03979407822804244,0.10967662136814309,6.745434484938016,169.5084993873431,0.016259385753881635,0.4013836341838906,0.3983724072959228,0.40590460696474195,0.4056153204269755,0.40084975321343363
117,116,116,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,11.19288444519043,0.7705665230751038,,47,40,19,19,47,19,47,0.028154903646974535,1.808341229706795e-24,1.0,0.03979407822804244,0.10967662136814309,32.706396925593296,821.891054698321,0.0033533691166794137,0.8984758314751117,0.8997064274106311,,,
117,116,116,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,11.19288444519043,0.7705665230751038,,47,40,19,19,47,19,47,0.028154903646974535,1.808341229706795e-24,1.0,0.03979407822804244,0.10967662136814309,0.15457837940629646,3.884456841052466,0.709521097254275,0.04883217870088824,0.031695804510509955,,,
117,116,116,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,11.19288444519043,0.7705665230751038,,47,40,19,19,47,19,47,0.028154903646974535,1.808341229706795e-24,1.0,0.03979407822804244,0.10967662136814309,0.13488548850659604,3.389586956471924,0.813109123764487,0.049069520417464874,0.024594749837123293,,,
118,117,117,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,9.158590316772461,-1.0565124154090881,,47,40,28,28,47,28,47,0.04828219471067403,2.0341087383836515e-28,1.0,0.1273629779031906,0.13271942442148008,0.13271942442148008,1.0420565426976822,1.0,0.11374758174711914,0.0,0.16288674250566326,0.17331552621936216,0.0
118,117,117,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,9.158590316772461,-1.0565124154090881,,47,40,28,28,47,28,47,0.04828219471067403,2.0341087383836515e-28,1.0,0.1273629779031906,0.13271942442148008,0.18962342335515142,1.4888425700856758,0.6999104966737462,0.23171479228232555,0.21144934125220052,0.26450652667660074,0.2592229728773283,0.24252867289103736
118,117,117,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,9.158590316772461,-1.0565124154090881,,47,40,28,28,47,28,47,0.04828219471067403,2.0341087383836515e-28,1.0,0.1273629779031906,0.13271942442148008,0.885626695013069,6.953564604042468,0.1498593314415862,0.6937629745894348,0.6882346862574946,0.6996922024294222,0.7001889702916116,0.6969944567373401
118,117,117,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,9.158590316772461,-1.0565124154090881,,47,40,28,28,47,28,47,0.04828219471067403,2.0341087383836515e-28,1.0,0.1273629779031906,0.13271942442148008,1.6413246896836682,12.886984245384475,0.08086116370250851,0.9673266313796614,0.9664565534375341,,,
118,117,117,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,9.158590316772461,-1.0565124154090881,,47,40,28,28,47,28,47,0.04828219471067403,2.0341087383836515e-28,1.0,0.1273629779031906,0.13271942442148008,0.22535502743307947,1.7693919468840722,0.588934828449265,0.37666561516512664,0.3842327683985549,,,
118,117,117,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,9.158590316772461,-1.0565124154090881,,47,40,28,28,47,28,47,0.04828219471067403,2.0341087383836515e-28,1.0,0.1273629779031906,0.13271942442148008,0.18962342335515142,1.4888425700856758,0.6999104966737462,0.23171479228232555,0.21144934125220052,,,
119,118,118,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,14.910560607910156,0.4191629886627197,,47,40,31,31,47,31,47,0.039349274677058496,6.125889287849504e-26,1.0,0.35254420282946947,0.5566813948044286,0.5566813948044286,1.5790399908340094,1.0,0.14373705536437864,0.0,0.09326249108337385,0.09920090352880555,0.0
119,118,118,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,14.910560607910156,0.4191629886627197,,47,40,31,31,47,31,47,0.039349274677058496,6.125889287849504e-26,1.0,0.35254420282946947,0.5566813948044286,1338979337.241059,3798046674.699518,4.157505491843211e-10,19972.29656955738,20664.159591942214,115809.38542445363,115809.38234807197,115809.39323658826
119,118,118,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,14.910560607910156,0.4191629886627197,,47,40,31,31,47,31,47,0.039349274677058496,6.125889287849504e-26,1.0,0.35254420282946947,0.5566813948044286,1.442573846532917,4.091894959426435,0.38589455655414595,0.5557995399336545,0.589639399059655,0.4314709488820253,0.4318419292120175,0.44987782112529945
119,118,118,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,14.910560607910156,0.4191629886627197,,47,40,31,31,47,31,47,0.039349274677058496,6.125889287849504e-26,1.0,0.35254420282946947,0.5566813948044286,3.1562649484930505,8.952820449638141,0.1763734679720771,0.8644466907766838,0.8655313789548541,,,
119,118,118,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,14.910560607910156,0.4191629886627197,,47,40,31,31,47,31,47,0.039349274677058496,6.125889287849504e-26,1.0,0.35254420282946947,0.5566813948044286,0.5112357856878481,1.4501324417895476,1.0888936384909658,0.315000713341079,0.3317605947208129,,,
119,118,118,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,14.910560607910156,0.4191629886627197,,47,40,31,31,47,31,47,0.039349274677058496,6.125889287849504e-26,1.0,0.35254420282946947,0.5566813948044286,1338979337.241059,3798046674.699518,4.157505491843211e-10,19972.29656955738,20664.159591942214,,,
120,119,119,0,1,base,base,1,8,not_certified,fixed_target_rich,minimal_step,7.612765789031982,0.9171531796455383,,47,40,25,41,41,,41,0.05018175448923872,0.05018175448923872,0.0,0.12855373221679844,0.39001826124983846,0.39001826124983846,3.0338929451857157,1.0,0.04916585542050668,0.0,0.03370647834429214,0.03304202918270922,0.0
120,119,119,0,1,keep_Q,keep_Q,1,8,not_certified,fixed_target_rich,minimal_step,7.612765789031982,0.9171531796455383,,47,40,25,41,41,,41,0.05018175448923872,0.05018175448923872,0.0,0.12855373221679844,0.39001826124983846,0.36863639718544877,2.8675666651495173,1.0580025852781791,0.04714534591501695,0.00390521702125424,0.05013111566976151,0.050086784069876954,0.03290074239449782
120,119,119,0,1,remove_Q,remove_Q,1,8,not_certified,fixed_target_rich,minimal_step,7.612765789031982,0.9171531796455383,,47,40,25,41,41,,41,0.05018175448923872,0.05018175448923872,0.0,0.12855373221679844,0.39001826124983846,53.00707217469451,412.333980979262,0.007357853306148695,0.8763504108209444,0.881705951955165,0.8626750186380954,0.8616612589094848,0.8611174058184587
120,119,119,0,1,zero_context,zero_context,1,8,not_certified,fixed_target_rich,minimal_step,7.612765789031982,0.9171531796455383,,47,40,25,41,41,,41,0.05018175448923872,0.05018175448923872,0.0,0.12855373221679844,0.39001826124983846,54.199212459287445,421.60745957872,0.0071960134391769355,0.8856813999545972,0.8902368415381987,,,
