probe_kind,method,operator_kind,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,nominal_rank_mean,nominal_rank_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std
label,raw_poly_y,galerkin_control,4,0.012066178961350024,0.006251884096332227,0.7771290973068067,0.2376362232773643,1.0022033663875662,0.004762221796867905,0.7757878073320341,0.23882322253933083,0.9999999999999994,3.006498163255289e-16,0.7757878073312587,0.23882322253909224,0.7759831978662994,0.23914681303964183,0.3553758792781902,0.3674139084406991,0.3549566779889284,0.367775111683228,-0.9997922104895498,0.0002698271631264081,8.5,1.0,0.010451160942870154,0.008485790314267435,0.6822522254104364,0.18542387400367064,0.689046805912588,0.17881343105719158,2.0,0.0
label,raw_random,galerkin_control,4,0.012066178961350024,0.006251884096332227,0.11838897138249643,0.06647342044251077,1.0022033663875662,0.004762221796867905,0.11669081283798527,0.06559036678644298,0.9999999999999994,3.006498163255289e-16,0.11669081283786863,0.06559036678637743,0.11790217961910476,0.0655313735211466,0.9831566820378589,0.018493784291625428,0.9828783053543884,0.018599484192383726,-0.993883885752106,0.004378254742077919,8.5,1.0,0.010451160942870154,0.008485790314267435,0.10877701883790122,0.06430793613603335,0.10789971932341488,0.07055336391733814,8.5,1.0
label,raw_shuffled_Kt,galerkin_control,4,0.012066178961350024,0.006251884096332227,8.017178248438551,2.5382981354495633,1.0022033663875662,0.004762221796867905,8.014669982861097,2.541983647899543,0.9999999999999994,3.006498163255289e-16,8.014669982853084,2.5419836478970006,8.001811331982765,2.54849435197515,-68.08119558367807,44.99719377044341,-67.90010218918474,45.170308542907165,-0.999998337014465,1.5777214042548547e-06,8.5,1.0,0.010451160942870154,0.008485790314267435,16.206486558678584,10.848681484728248,16.211186101376537,10.84830874215204,8.5,1.0
label,raw_shuffled_labels,galerkin_control,4,0.012066178961350024,0.006251884096332227,0.011851263453622685,0.006388514269941685,1.0022033663875662,0.004762221796867905,0.0017525107905726092,0.0006333001588928614,0.9999999999999994,3.006498163255289e-16,0.0017525107905708576,0.0006333001588922289,0.011810831181824235,0.006335062227935541,0.9999966279041105,2.3562487729162456e-06,0.9998304045067206,0.00015036944636933345,-0.004615683154192272,0.12596685401677757,8.5,1.0,0.010451160942870154,0.008485790314267435,0.009605829118467666,0.008414355551528864,0.00210256545774504,0.00158093090347204,8.5,1.0
label,resp,galerkin_main,4,0.012066178961350024,0.006251884096332227,0.012385792490882624,0.00630311229509901,1.0022033663875662,0.004762221796867905,0.0036707341453945603,0.0006444569296125371,0.9999999999999994,3.006498163255289e-16,0.0036707341453908913,0.0006444569296118924,0.012344495956969069,0.006249282422670242,0.9999862142172833,5.052922712440274e-06,0.9998183232714697,0.0001545714475646732,-0.25575487580408807,0.09531823223964278,9.0,0.0,0.010451160942870154,0.008485790314267435,0.013250164622052652,0.01022977377317184,0.005732482950075675,0.003567759179177069,9.0,0.0
label,resp_actLR,activation_low_rank,4,0.012066178961350024,0.006251884096332227,0.011691005379902522,0.004624214117393409,1.0022033663875662,0.004762221796867905,0.01644938877225789,0.006985196482010083,0.9999999999999994,3.006498163255289e-16,0.016449388772241447,0.006985196482003101,0.01166586082966065,0.004626786867439191,0.9996928228816004,0.00022979162530830402,0.9998478523235655,0.00012438681308439282,-0.7028044270419926,0.09312605021014118,9.0,0.0,0.010451160942870154,0.008485790314267435,0.008730814175057378,0.00390869252821521,0.01410999919430552,0.00678086753210302,9.0,0.0
label,resp_best_rank,best_rank_control,4,0.012066178961350024,0.006251884096332227,0.013361227474152927,0.006420174961776964,1.0022033663875662,0.004762221796867905,0.004272867029841395,0.0024908629984138385,0.9999999999999994,3.006498163255289e-16,0.004272867029837125,0.00249086299841135,0.01331563009537621,0.00635602656501058,0.9999770893084877,2.429992356484096e-05,0.9997923946898918,0.00016396532937913743,-0.3610210758370805,0.38546504461508674,,,0.010451160942870154,0.008485790314267435,0.009323527908820881,0.005726168510111029,0.006848757757147832,0.005657706247112891,9.0,0.0
label,resp_euclidean,galerkin_control,4,0.012066178961350024,0.006251884096332227,0.03321216802600688,0.018447358932544847,1.0022033663875662,0.004762221796867905,0.0295190188704657,0.018243392013369414,0.9999999999999994,3.006498163255289e-16,0.02951901887043619,0.01824339201335118,0.03309700798986149,0.01827308961937806,0.9988790115108122,0.0010122302102792892,0.9986541587089407,0.0011135876794830363,-0.8421108827886639,0.2001322770247459,9.0,0.0,0.010451160942870154,0.008485790314267435,0.01912386702242865,0.014009749630535685,0.015376946968065252,0.015372142210751732,9.0,0.0
label,resp_poly_y,galerkin_control,4,0.012066178961350024,0.006251884096332227,0.7819870034648401,0.23061892629000771,1.0022033663875662,0.004762221796867905,0.7811309399351936,0.23107319447834493,0.9999999999999994,3.006498163255289e-16,0.7811309399344126,0.23107319447811409,0.7807963405214853,0.23213872326823026,0.34978833877244064,0.3597522618508325,0.3499407844978038,0.36087379400859776,-0.9997983466477116,0.00025785040073797504,9.0,0.0,0.010451160942870154,0.008485790314267435,0.7501030640342634,0.1200735233929518,0.7577778679662266,0.11846127735323835,2.0,0.0
label,resp_random,galerkin_control,4,0.012066178961350024,0.006251884096332227,0.0955285878100349,0.03742871811318331,1.0022033663875662,0.004762221796867905,0.09553130362195264,0.03787559532982662,0.9999999999999994,3.006498163255289e-16,0.09553130362185713,0.03787559532978878,0.09522795223780595,0.03702340712024456,0.9897978494871191,0.006993505562556832,0.9899035876065007,0.006645778284131136,-0.9923763851254018,0.0029548257388457193,9.0,0.0,0.010451160942870154,0.008485790314267435,0.08701031018613123,0.03596911437018195,0.0947711618237501,0.03616505842956158,9.0,0.0
label,resp_shuffled_Kt,galerkin_control,4,0.012066178961350024,0.006251884096332227,9.17240820210149,3.021227700088159,1.0022033663875662,0.004762221796867905,9.171175319533365,3.0221973079430504,0.9999999999999994,3.006498163255289e-16,9.171175319524197,3.022197307940031,9.141739350961046,2.9583903511707463,-89.96071416753975,63.69604771940129,-89.13545346333484,61.98203178707208,-0.9999990202407928,9.020839072285512e-07,9.0,0.0,0.010451160942870154,0.008485790314267435,12.55595546832893,6.557268535457901,12.560197350512887,6.562598319806853,9.0,0.0
label,resp_shuffled_labels,galerkin_control,4,0.012066178961350024,0.006251884096332227,0.013155704952641116,0.00611220779459253,1.0022033663875662,0.004762221796867905,0.006138606348438849,0.0018601236432754411,0.9999999999999994,3.006498163255289e-16,0.006138606348432714,0.0018601236432735817,0.013114467355127757,0.0060632925292133846,0.9999597224671227,2.3300367705338394e-05,0.9998004381087702,0.0001589495642156477,-0.42679152442311286,0.15381708129211524,9.0,0.0,0.010451160942870154,0.008485790314267435,0.01307875748082718,0.008536865133533272,0.005871492147057965,0.0030371753020644004,9.0,0.0
