probe_kind,basis,rank,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,is_predeclared_rank_mean,is_predeclared_rank_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std
isotropic,response,14,4,0.30580114129568836,0.07301522688839376,2.391113252187238,0.36083038897917263,1.0455610837082185,0.021621853313894362,2.2687668024379164,0.38593513017604586,0.9999999999999519,2.837664317101119e-14,2.2687668024357497,0.3859351301756216,2.286554440666319,0.34184649745656415,-4.259012247362292,1.8102099728804346,-4.315975480998355,1.63385498581281,-0.9918586457233298,0.004303516252257613,0.0,0.0,0.010451135401294463,0.008485950681648823,0.052670053048992256,0.026032613505566116,0.04710447929334566,0.028113713052160476,14.0,0.0
isotropic,response,15,4,0.30580114129568836,0.07301522688839376,2.1786461850367296,0.2720278266123634,1.0455610837082185,0.021621853313894362,2.0665319324548026,0.28344798758062756,0.9999999999999519,2.837664317101119e-14,2.0665319324528304,0.2834479875803064,2.082006437096541,0.2354581607763687,-3.330811299094723,1.182088142679067,-3.3763312132185757,0.9789643883178664,-0.9899932329872161,0.006304609736775068,0.0,0.0,0.010451135401294463,0.008485950681648823,0.06091931175029862,0.019007003636138414,0.05376651991396532,0.019900117000230172,15.0,0.0
isotropic,response,16,4,0.30580114129568836,0.07301522688839376,1.7058124267356713,0.39112507624627824,1.0455610837082185,0.021621853313894362,1.5921125160130671,0.3977712396214667,0.9999999999999519,2.837664317101119e-14,1.5921125160115501,0.397771239621073,1.6355504439077824,0.3955537517220231,-1.6534887329428922,1.3503890493144561,-1.7923723324429701,1.3663625463612292,-0.9799461500947718,0.01567337495752244,0.0,0.0,0.010451135401294463,0.008485950681648823,0.042058050674370025,0.014686698670757545,0.03345349338797807,0.008323497725887651,16.0,0.0
isotropic,response,17,4,0.30580114129568836,0.07301522688839376,1.4830754631864949,0.3762722438507111,1.0455610837082185,0.021621853313894362,1.3529359526520004,0.38591369361902367,0.9999999999999519,2.837664317101119e-14,1.3529359526507108,0.38591369361864475,1.4224103501574452,0.37914671807879774,-0.9421327261666754,1.098568864655602,-1.1310653796074686,1.1206461070857168,-0.9721465023756158,0.024490086923347188,0.0,0.0,0.010451135401294463,0.008485950681648823,0.030229489864537114,0.012220080151950757,0.021998768900949345,0.00910322040029075,17.0,0.0
isotropic,response,18,4,0.30580114129568836,0.07301522688839376,1.3251620465310656,0.42781821034063744,1.0455610837082185,0.021621853313894362,1.1878159129565573,0.4390256085985829,0.9999999999999519,2.837664317101119e-14,1.1878159129554262,0.4390256085981635,1.2721785188077976,0.4282435947653935,-0.5554642568238738,1.035044810461952,-0.7559826160591919,1.0786568538720243,-0.9567894988093403,0.047558175903671965,0.0,0.0,0.010451135401294463,0.008485950681648823,0.02850382204834022,0.011532438931104096,0.019963036995676156,0.004433306677273714,18.0,0.0
isotropic,response,19,4,0.30580114129568836,0.07301522688839376,1.2130063536515976,0.4302868582977557,1.0455610837082185,0.021621853313894362,1.055214700788673,0.47129510380274087,0.9999999999999519,2.837664317101119e-14,1.0552147007876698,0.4712951038022916,1.1656397465054735,0.4305399750283674,-0.28006737090942063,1.0127190009031275,-0.49773952120641496,1.018524673890647,-0.9522352125206175,0.04590366582156152,0.0,0.0,0.010451135401294463,0.008485950681648823,0.030954739528097706,0.00662654523957105,0.02414463175464074,0.010522734739600246,19.0,0.0
isotropic,response,2,4,0.30580114129568836,0.07301522688839376,2.432650473312852,1.1361767870451105,1.0455610837082185,0.021621853313894362,2.3165736761329896,1.137564649164183,0.9999999999999519,2.837664317101119e-14,2.3165736761308064,1.1375646491631792,2.340995807703439,1.1374653772845915,-5.3370535952115095,6.2735054358735765,-5.450631985075962,6.3626133171459305,-0.9886471206143497,0.00930641053819807,0.0,0.0,0.010451135401294463,0.008485950681648823,0.9056881486606636,0.21513552577249678,0.912342106199769,0.21591060340769105,2.0,0.0
isotropic,response,20,4,0.30580114129568836,0.07301522688839376,1.1602030970157,0.47796711327864727,1.0455610837082185,0.021621853313894362,0.979596901185875,0.5429348098239097,0.9999999999999519,2.837664317101119e-14,0.9795969011849437,0.5429348098233934,1.1155633925604405,0.4754323045833269,-0.18069374459961768,1.0785094496111762,-0.4140085900020197,1.0693343188878148,-0.9438913162789089,0.06673433030851043,0.0,0.0,0.010451135401294463,0.008485950681648823,0.03039499886705202,0.005643126865358369,0.023730162395641387,0.011305251318621822,20.0,0.0
isotropic,response,3,4,0.30580114129568836,0.07301522688839376,2.927486540360948,1.1446391038799022,1.0455610837082185,0.021621853313894362,2.8145396129482596,1.154735296466652,0.9999999999999519,2.837664317101119e-14,2.8145396129456044,1.1547352964656339,2.8135389721866995,1.1385258107685425,-7.921693436517673,6.523288141809461,-7.888182314353016,6.510742678023523,-0.9923041855509266,0.007842457219968652,0.0,0.0,0.010451135401294463,0.008485950681648823,0.7660545638552443,0.15600991802697114,0.7729275097081995,0.16348095455094663,3.0,0.0
isotropic,response,4,4,0.30580114129568836,0.07301522688839376,3.5184129282389947,1.2944040698983792,1.0455610837082185,0.021621853313894362,3.3916544355079585,1.2896140794689896,0.9999999999999519,2.837664317101119e-14,3.391654435504753,1.2896140794678363,3.3763453521492943,1.2638169590492647,-11.75064816535032,8.598041945284928,-11.597632916465543,8.319169169430337,-0.995006223507265,0.005459802303924952,0.0,0.0,0.010451135401294463,0.008485950681648823,0.4921300851271803,0.3341426923839413,0.4912160178769277,0.3422146791382701,4.0,0.0
