checkpoint,episode,basis,rank,selected_rank,r_eff_T_task,r_eff_T_task_strict,excess_risk_frac,kernel_lengthscale,kernel_signal_var,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res,rank_tau_task,krr_risk_total,krr_signal_total,krr_risk_per_tgt,krr_signal_per_tgt,krr_risk_over_signal
rbf_elbow_scratch_nctx47_ntgt64,7,raw,25,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.0026555584008337053,0.039962775724200414,0.045630300457869366,0.07989462192645749,0.058746552249156654,1.0148867582794612,0.9999999999999997,0.07872269617728013,0.05874655224909793,0.9938027371065796,0.996548842598844,-0.8258366068510423,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,26,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.0027083892652452804,0.03979717802014872,0.045630300457869366,0.07687612776783705,0.05545261815214055,1.0148867582794612,0.9999999999999997,0.07574847847861321,0.05545261815208512,0.994262168008175,0.996925007140079,-0.809621839464362,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,27,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.0027349734952357733,0.03982667734534046,0.045630300457869366,0.07580856204906819,0.05333123219476089,1.0148867582794612,0.9999999999999997,0.07469657223384395,0.053331232194707576,0.9944204220965142,0.9971557796725942,-0.8049829342098604,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,28,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.0015019769262804284,0.039313186202339145,0.045630300457869366,0.06811502729810265,0.047220144952543085,1.0148867582794612,0.9999999999999997,0.0671158892776481,0.04722014495249588,0.9954954574064705,0.9977702579106653,-0.7441973225597156,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,29,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.0014304895093399759,0.03941825792352582,0.045630300457869366,0.06529546670242974,0.04349176725412852,1.0148867582794612,0.9999999999999997,0.06433768710615644,0.04349176725408504,0.9958606620178303,0.9981084661811165,-0.7171078267188489,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,30,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.001445907221303829,0.03935226854859303,0.045630300457869366,0.06274010396970005,0.03885428387063422,1.0148867582794612,0.9999999999999997,0.06181980743940497,0.03885428387059538,0.9961783114081549,0.9984903446249032,-0.6899580764201038,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,31,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.0013590258673614759,0.03944424324384028,0.045630300457869366,0.05955845049861601,0.034549627714069366,1.0148867582794612,0.9999999999999997,0.05868482371326515,0.03454962771403483,0.996556091465743,0.9988063232248215,-0.6460447776399905,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,32,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.0013160123020844955,0.03943728328503673,0.045630300457869366,0.05862969205739029,0.03248558687604312,1.0148867582794612,0.9999999999999997,0.05776968866627791,0.03248558687601064,0.9966626630714013,0.9989446866453212,-0.6328374906016252,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,33,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.0014180362361997099,0.03951953455565002,0.045630300457869366,0.05660052089130724,0.0286051209127868,1.0148867582794612,0.9999999999999997,0.05577028218124197,0.028605120912758204,0.9968896756254246,0.9991817470575665,-0.5990333601936519,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,34,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.0014280631726632106,0.03953174801560202,0.045630300457869366,0.05517613676075862,0.02740592851957816,1.0148867582794612,0.9999999999999997,0.054366791477548124,0.027405928519550767,0.9970442519844368,0.9992489150819813,-0.5665320808577434,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,35,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.0009166816304199645,0.03931152808503258,0.045630300457869366,0.052814190399888945,0.02299989697890547,1.0148867582794612,0.9999999999999997,0.052039491075214016,0.022999896978882477,0.9972918913686327,0.9994710047389608,-0.5088451223083255,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,36,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.0007625055636044308,0.039201161201731886,0.045630300457869366,0.05216277105893925,0.02105593041207664,1.0148867582794612,0.9999999999999997,0.051397627009460115,0.02105593041205559,0.9973582839377965,0.9995566477944827,-0.4926465525707055,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,37,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.0005589189494191041,0.03903489322255726,0.045630300457869366,0.05089657351471246,0.018908778586000378,1.0148867582794612,0.9999999999999997,0.05015000254900097,0.018908778585981476,0.9974849772443352,0.9996424580923863,-0.4498576192704573,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,38,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.0006991175416098691,0.03905718136624899,0.045630300457869366,0.050753979004801913,0.018114228659518814,1.0148867582794612,0.9999999999999997,0.05000949967146599,0.018114228659500707,0.9974990499426096,0.9996718747200714,-0.4470278979296869,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,39,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.00029578208003027713,0.038877328984009335,0.045630300457869366,0.048934869928205095,0.016320834113165008,1.0148867582794612,0.9999999999999997,0.0482170740025382,0.016320834113148695,0.9976751137746338,0.9997336303738511,-0.3623997240797904,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,40,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.00023754484534922472,0.03883974679354446,0.045630300457869366,0.048210157978182705,0.014267808643943643,1.0148867582794612,0.9999999999999997,0.04750299241253866,0.01426780864392938,0.9977434657118543,0.9997964296365002,-0.32395379236485206,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,41,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.0001592780701339668,0.03882002405447273,0.045630300457869366,0.04691905514172168,0.011093726514609931,1.0148867582794612,0.9999999999999997,0.046230827980470825,0.011093726514598841,0.9978627105442401,0.9998769292320193,-0.23279620271963822,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,42,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.00011432580988676936,0.038804208991402724,0.045630300457869366,0.04666033806198648,0.010042355607801362,1.0148867582794612,0.9999999999999997,0.04597590586465413,0.010042355607791324,0.9978862160799244,0.9998991510938466,-0.20904846193688245,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,43,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.00010018772851914014,0.038805659363208685,0.045630300457869366,0.0464621272904627,0.008718486648286564,1.0148867582794612,0.9999999999999997,0.04578060252671364,0.008718486648277849,0.997904136432291,0.9999239879905638,-0.18837905382183276,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,44,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.00010602382108974757,0.03881879466998321,0.045630300457869366,0.04638308873236021,0.00757234993626063,1.0148867582794612,0.9999999999999997,0.04570272333727934,0.00757234993625306,0.9979112610795561,0.9999426595164429,-0.18023439351984993,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,45,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,5.714946261199913e-05,0.038792101358743974,0.045630300457869366,0.04615185582485102,0.005808147524117114,1.0148867582794612,0.9999999999999997,0.04547488224503672,0.005808147524111308,0.9979320350848,0.9999662654223381,-0.1522141161468033,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,46,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,5.8374207530754524e-06,0.0387872501147693,0.045630300457869366,0.045845138699216435,0.0038851313942635367,1.0148867582794612,0.9999999999999997,0.04517266416687964,0.003885131394259653,0.9979594304120664,0.9999849057540493,-0.09754031913688442,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,raw,47,26,18.0,29,0.05,3.0,1.0,0.03878678293012587,7.19974731995016e-15,0.0387867829301249,0.045630300457869366,0.04563030045786882,9.505536223473971e-15,1.0148867582794612,0.9999999999999997,0.044960977257384814,9.505536223464468e-15,0.997978510524061,1.0,0.022204764305528816,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,0,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.9999999999998949,1.0079296383691811,0.045630300457869366,1.0148867582794612,0.9999999999999997,1.0148867582794612,0.9999999999999997,0.9999999999990146,0.999999999999,1.970867913314578e-12,1.999955756559757e-12,-0.9990833909632638,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,1,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.6740615447305417,0.6692785349477075,0.045630300457869366,0.7178114832609815,0.7054551258129751,1.0148867582794612,0.9999999999999997,0.707282341999595,0.7054551258122699,0.49975168869556785,0.5023330654651945,-0.9980948790347313,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,2,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.6635913906702272,0.6562337084941268,0.045630300457869366,0.6670772945773591,0.6551470939592136,1.0148867582794612,0.9999999999999997,0.6572923423570909,0.6551470939585586,0.5679667766787289,0.5707822852776556,-0.997780726741699,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,3,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.33107810355389256,0.33673204150720676,0.045630300457869366,0.6053580808873721,0.5925690410464803,1.0148867582794612,0.9999999999999997,0.596478450377104,0.592569041045888,0.6442134582357286,0.6488619315939567,-0.9973257920847891,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,4,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.307639369882463,0.31542367418814293,0.045630300457869366,0.5192704848133254,0.5081580656560124,1.0148867582794612,0.9999999999999997,0.5116536210336743,0.5081580656555045,0.7382105720831292,0.7417753803092559,-0.9962886507810886,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,5,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.3074548807871999,0.3153676440924873,0.045630300457869366,0.42412809065127965,0.41129415726743834,1.0148867582794612,0.9999999999999997,0.4179068129432358,0.41129415726702717,0.8253538956956273,0.8308371161980059,-0.9945041302923908,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,6,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.1216292839277583,0.11309870244693664,0.045630300457869366,0.3210149979064178,0.3085380569237649,1.0148867582794612,0.9999999999999997,0.31630622361288724,0.3085380569234565,0.8999503729037541,0.904804267429898,-0.9902749074733025,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,7,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.11099558703689678,0.10290864786473702,0.045630300457869366,0.30154869489462655,0.28846195048520734,1.0148867582794612,0.9999999999999997,0.2971254599927437,0.28846195048491896,0.9117164610241004,0.9167897031224361,-0.9890161849293149,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,8,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.11101599570223171,0.10298027894001914,0.045630300457869366,0.28507425924010865,0.2719161941679364,1.0148867582794612,0.9999999999999997,0.2808926778423186,0.27191619416766455,0.9210993035345714,0.9260615833493729,-0.9876865287972754,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,9,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.10906847399444113,0.10101968019602031,0.045630300457869366,0.25935309170993837,0.2487659262020401,1.0148867582794612,0.9999999999999997,0.25554879851754536,0.24876592620179142,0.934694811576239,0.9381155139609648,-0.9847327120273512,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,10,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.12277495870322729,0.1137188224206378,0.045630300457869366,0.25236038107886105,0.24171574385746766,1.0148867582794612,0.9999999999999997,0.24865865971730605,0.24171574385722602,0.938168870947593,0.9415734991715479,-0.9838620254826667,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,11,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.10803167685166788,0.0975672494002938,0.045630300457869366,0.24189701221258353,0.23149802507694625,1.0148867582794612,0.9999999999999997,0.2383487716624005,0.23149802507671483,0.9431898630470249,0.9464086643855807,-0.9823747152137646,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,12,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.1106316822458046,0.09976975004756806,0.045630300457869366,0.21779951262677122,0.20914138840168828,1.0148867582794612,0.9999999999999997,0.2146047436817408,0.20914138840147922,0.9539448039892944,0.9562598796575016,-0.977967926683684,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,13,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.11082011668315953,0.10149356924473318,0.045630300457869366,0.19981020357444465,0.19320898669439382,1.0148867582794612,0.9999999999999997,0.19687930889253719,0.19320898669420067,0.9612385377299969,0.9626702874606002,-0.9735974413775422,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,14,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.1109802720242844,0.10182841414930334,0.045630300457869366,0.18637727615472816,0.18069640261996683,1.0148867582794612,0.9999999999999997,0.18364342093743555,0.1806964026197862,0.9662750939463959,0.9673488100802681,-0.9695666302479767,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,15,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.1130197780179081,0.10449820634028986,0.045630300457869366,0.18144631790565552,0.17450075658002945,1.0148867582794612,0.9999999999999997,0.1787847919240595,0.174500756579855,0.9680359981766707,0.9695494859530582,-0.9678818439972178,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,16,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.11444165836387446,0.10574510321114912,0.045630300457869366,0.1664337950865809,0.15961790601194062,1.0148867582794612,0.9999999999999997,0.1639924786964137,0.15961790601178105,0.9731064669310063,0.9745221240804143,-0.9616863238855758,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,17,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.09819965905072331,0.10189359668899911,0.045630300457869366,0.1531331710220551,0.14643207904555758,1.0148867582794612,0.9999999999999997,0.1508869534188337,0.1464320790454112,0.9772331272879827,0.9785576462264385,-0.9545742230384733,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,18,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.09873450681441516,0.10315977979686913,0.045630300457869366,0.15146753805726143,0.144701475120423,1.0148867582794612,0.9999999999999997,0.14924575261371553,0.14470147512027834,0.9777257053267656,0.9790614830980154,-0.9535453944682919,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,19,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.09809449081859895,0.1018238807214295,0.045630300457869366,0.1479918724984366,0.1412543733449948,1.0148867582794612,0.9999999999999997,0.14582106948481777,0.1412543733448536,0.9787362156943039,0.9800472020109527,-0.9512848788057142,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,20,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.09934267868500617,0.10383121111217246,0.045630300457869366,0.14252630801127927,0.13617803404954712,1.0148867582794612,0.9999999999999997,0.14043567604799953,0.13617803404941098,0.9802778208929414,0.9814555430424374,-0.9473999499601982,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,21,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.10443481173533514,0.10829646469279006,0.045630300457869366,0.13921963475701984,0.13291153913144604,1.0148867582794612,0.9999999999999997,0.13717750637805334,0.13291153913131318,0.9811823317438991,0.9823345227657454,-0.9448134528840755,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,22,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.10410418810137591,0.10840007816011539,0.045630300457869366,0.1318376829220634,0.12443619053137489,1.0148867582794612,0.9999999999999997,0.12990383591706142,0.1244361905312505,0.9831249934140331,0.9845156344860703,-0.9382110518020124,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,23,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.09872336590051604,0.10173332864419507,0.045630300457869366,0.12848707141000038,0.12095168346814875,1.0148867582794612,0.9999999999999997,0.1266023724929647,0.12095168346802784,0.9839718392791527,0.98537069026625,-0.9348375989286263,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,24,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.049518769992039115,0.06024201972075002,0.045630300457869366,0.12304618771350322,0.11557597254010647,1.0148867582794612,0.9999999999999997,0.1212412978192585,0.11557597253999094,0.9853005477031018,0.9866421945714352,-0.928756973597812,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,25,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.05019210583021567,0.06056576786042824,0.045630300457869366,0.11485007901281961,0.10555949306818942,1.0148867582794612,0.9999999999999997,0.11316541286577818,0.10555949306808389,0.9871935893309179,0.9888571934232091,-0.9176885107826629,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,26,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.05238640406073968,0.06425133517259164,0.045630300457869366,0.11426014485494855,0.10438210407904154,1.0148867582794612,0.9999999999999997,0.11258413209424599,0.1043821040789372,0.9873248132005854,0.9891043763480539,-0.9168023742747943,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,27,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.05011697990812623,0.06472920822479476,0.045630300457869366,0.11234612874465968,0.10256744918135915,1.0148867582794612,0.9999999999999997,0.11069819152533777,0.10256744918125663,0.9877459103930196,0.9894799183684504,-0.9138031711550133,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,28,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.0460653234212228,0.06486119788456306,0.045630300457869366,0.11169721064719353,0.10197130906534967,1.0148867582794612,0.9999999999999997,0.11005879201384387,0.10197130906524773,0.9878870623004534,0.9896018521275197,-0.912750363230287,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,29,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.046097046885379904,0.06475398662995299,0.045630300457869366,0.10905503845643409,0.0982449657745861,1.0148867582794612,0.9999999999999997,0.10745537624434846,0.09824496577448788,0.9884533421161855,0.9903479266999697,-0.9082860396320818,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,30,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.0490780119440815,0.06315171800883347,0.045630300457869366,0.10517976382500777,0.0946749353212315,1.0148867582794612,0.9999999999999997,0.10363694566595343,0.09467493532113685,0.9892593834930322,0.9910366566219385,-0.9009944162247162,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,31,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.04915368775443816,0.06358420797889136,0.045630300457869366,0.09940215744134745,0.08758853137605767,1.0148867582794612,0.9999999999999997,0.09794408748594385,0.08758853137597011,0.9904069557265458,0.9923282491714007,-0.8884416805550284,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,32,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.04580724608300054,0.0603167099573707,0.045630300457869366,0.09636771245154813,0.08404149059807464,1.0148867582794612,0.9999999999999997,0.09495415292916569,0.08404149059799063,0.9909837088415047,0.9929370278580678,-0.8808361713548722,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,33,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.045934675006610935,0.06045927058868301,0.045630300457869366,0.09142766831307385,0.07816168028665915,1.0148867582794612,0.9999999999999997,0.09008657130178858,0.07816168028658102,0.9918844096710877,0.9938907517347783,-0.8666316477471718,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,34,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.0454360196105831,0.06035994080717623,0.045630300457869366,0.08673723648874766,0.07386249520366249,1.0148867582794612,0.9999999999999997,0.085464940576925,0.07386249520358866,0.9926957439321826,0.9945443318022998,-0.8504388624478576,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,35,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.04500302897182975,0.059555288629357356,0.045630300457869366,0.08472211368244909,0.07150820398971024,1.0148867582794612,0.9999999999999997,0.08347937638480485,0.07150820398963875,0.9930311937184041,0.9948865767621762,-0.8425706332551777,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,36,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.04146504973736058,0.0550519244343743,0.045630300457869366,0.0794003842055232,0.06427680181444194,1.0148867582794612,0.9999999999999997,0.0782357081296957,0.06427680181437768,0.993879173973445,0.9958684927485152,-0.8184222339736655,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,37,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.0349364569427109,0.04913201015021322,0.045630300457869366,0.07602798291548776,0.06012356107373261,1.0148867582794612,0.9999999999999997,0.07491277454866313,0.060123561073672505,0.9943880762094212,0.9963851574038204,-0.7999185687812084,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
rbf_elbow_scratch_nctx47_ntgt64,7,response,38,47,18.0,29,0.05,3.0,1.0,0.03878678293012587,0.016647071215739814,0.03775135033817407,0.045630300457869366,0.07383979391497922,0.05614012496568981,1.0148867582794612,0.9999999999999997,0.07275668276536305,0.05614012496563369,0.9947064651129803,0.996848286368843,-0.7866482611408989,0.06303763643492097,4.711913124234008,59.28808687576564,0.07362364256615637,0.9263763574338382,0.07947487214602553
