exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,selection_mode,span_mode,kernel_family,kernel_lengthscale,kernel_signal_var,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,tau_sv,n_build,n_val,n_eval,B_nat,dim_R_nat,dim_over_nctx,dim_over_rT,r_eff_T_task,mean_s,mean_hidden_s,sum_candidate_rank,mean_candidate_rank,max_causal_damage,mean_causal_damage,sum_kept_causal_damage,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_val_closure,mean_val_closure,max_build_closure,mean_build_closure,max_val_refinement,mean_val_refinement,max_build_refinement,mean_build_refinement,s_list,candidate_ranks,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
2a,L6,model_L6.pt,depth,6,5,128,6,4,9,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.8571428571428571,12.714285714285714,109,15.571428571428571,0.7522590892621495,0.03237436586004235,2.872054837341861,0.012990348417953258,0.003131128324670653,0.013015822080160971,0.9998298403039206,0.9999901960354145,0.025557399385325023,0.013554798733406053,0.026227989684563042,0.013198212207110472,0.9999761546732348,0.8570312620953455,0.9999810384134358,0.8570538078187261,"[5, 1, 0, 0, 0, 0, 0]","[13, 16, 16, 16, 16, 16, 16]",0.027601468514243763,0.040240640783466536,0.685910263277523,0.031696882192302545
2a,L6,model_L6.pt,depth,6,5,128,6,4,10,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.8571428571428571,12.428571428571429,101,14.428571428571429,0.612739244997938,0.07929186319885559,2.8969763996615434,0.009696426277131454,0.00046409443827865075,0.009707660067234931,0.9999059912725744,0.9999997846163523,0.0103495041507917,0.005981994728213727,0.010215858297736134,0.00600706753541399,0.9999923102511679,0.857121215810169,0.9999928972122053,0.8571242515601905,"[5, 1, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16]",0.012116848246025491,0.01247548234713456,0.9712528869722266,0.006341809956981401
2a,L6,model_L6.pt,depth,6,5,128,6,4,11,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.8571428571428571,12.571428571428571,101,14.428571428571429,18.80696197462445,0.24998207573519873,21.627152269044146,0.011688431274136992,0.0006812219368057247,0.01194890648176487,0.9998558533102379,0.9999995359366728,0.013341886815019206,0.007908356167698426,0.014322269568159619,0.0082070473086164,0.999994876832957,0.8571064848852311,0.9999943755068497,0.8571082382793482,"[5, 1, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16]",0.00567913812232097,0.0031872313131873714,1.781840589612425,0.01088482340345184
2a,L6,model_L6.pt,depth,6,5,128,6,4,12,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.8571428571428571,11.571428571428571,101,14.428571428571429,3.0372580096747774,0.1504144138469172,5.363973646633941,0.016665458068731247,0.0006496639524419484,0.01650114172638609,0.9997320396077216,0.9999995779367489,0.011102080678133204,0.006663739957824857,0.012329884698714244,0.007071055429369226,0.9999894419991104,0.857116381527228,0.9999887120846398,0.8571158163528879,"[5, 1, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16]",0.01656725196307488,0.005785600162810353,2.8635321309565476,0.010309636093654661
2a,L6,model_L6.pt,depth,6,5,128,6,4,13,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,7,7,0.14893617021276595,1.4,5,1.0,10.142857142857142,101,14.428571428571429,2.1883580523323243,0.12121678837141982,6.445215212542714,0.0267832294326575,0.0004631590253202425,0.02680208681924866,0.9992645451223293,0.9999997854837173,0.007832041005491548,0.005065027757493477,0.007618331021606456,0.004890397641887264,0.9999853765748185,0.8571261555740958,0.9999859644772127,0.8571278590580311,"[5, 1, 1, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16]",0.08479125058409442,0.0011405629228886,74.34158070766611,0.025351034997934965
2a,L6,model_L6.pt,depth,6,5,128,6,4,14,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.8571428571428571,13.0,101,14.428571428571429,0.5790324119087181,0.07057342254416037,2.5080868542637393,0.009581656934785363,0.0007072946405541904,0.009722349773075616,0.9999052673902447,0.9999994997342915,0.013619319372702022,0.007945048335509696,0.013729292440768816,0.007925298036756075,0.9999957805574002,0.8571057218395418,0.999996491188832,0.8571111522843039,"[5, 1, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16]",0.0069055435351051625,0.005272215027431625,1.3097992967235288,0.005587364832402879
2a,L6,model_L6.pt,depth,6,5,128,6,4,15,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.8571428571428571,14.0,109,15.571428571428571,0.5187411559144657,0.027620090991086192,2.469460738784301,0.009356575041469759,0.002635742240850914,0.009827379510620956,0.9999032548564274,0.9999930528628398,0.03210010405157941,0.016913166941379332,0.03279411062762008,0.016570256218096907,0.9999840433343139,0.8569733006860896,0.9999808833060807,0.8570083919136072,"[5, 1, 0, 0, 0, 0, 0]","[13, 16, 16, 16, 16, 16, 16]",0.039266442456423634,0.03738871656537067,1.0502217263267097,0.0076022242859700735
2a,L8,model_L8.pt,anchor,8,5,128,8,4,0,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,14.11111111111111,141,15.666666666666666,5.7410223734171915,0.10600127201592673,12.36268706045025,0.0058965796294982685,0.0016246106457824276,0.0061117020036868825,0.9999625662742067,0.9999973606402496,0.025309873676978917,0.013272298903305916,0.031998423945090795,0.015995281360088924,0.99999329784194,0.8887828487753056,0.9999908918620272,0.888761229948568,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[13, 16, 16, 16, 16, 16, 16, 16, 16]",0.008619009557346716,0.006818452050767913,1.2640713013998564,0.006070412940032436
2a,L8,model_L8.pt,anchor,8,5,128,8,4,1,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,13.555555555555555,133,14.777777777777779,276.65687589101555,8.117793855290138,407.12240447014324,0.021767238628973392,0.0009068796693920931,0.021817036611676336,0.999525655091486,0.9999991775692653,0.012514180854578482,0.006768413007699895,0.012856837717067214,0.006803882575549418,0.9999970513923888,0.8888626586245507,0.9999967134428587,0.88886576141465,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.08269789630403612,0.0416521383791215,1.9854417929594022,0.035554787625179614
2a,L8,model_L8.pt,anchor,8,5,128,8,4,2,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,14.0,137,15.222222222222221,18.993768315598956,0.2618108849945267,21.259122915351643,0.008631719225735818,0.003381216664056918,0.008984071941273675,0.9999189829138926,0.9999885673738708,0.028383656571443074,0.01428980814481202,0.026281510747001267,0.01285706530080247,0.9999925998507717,0.8887648098992421,0.9999955437033959,0.8888105708597421,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[9, 16, 16, 16, 16, 16, 16, 16, 16]",0.005848398952957887,0.005249226542027859,1.1141448947064416,0.015437714720980194
2a,L8,model_L8.pt,anchor,8,5,128,8,4,3,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,11.777777777777779,133,14.777777777777779,1110.390944416476,25.133381116013762,1131.1305289262345,0.007049763754749643,0.0007165978589782151,0.0070873287765901025,0.9999497968169531,0.9999994864875085,0.01114115324728263,0.006296691691734306,0.01047566958229337,0.006032940402063623,0.9999947481206543,0.8888655162888466,0.9999941911485907,0.8888693987069012,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.02625712904251798,0.024894246353534863,1.0547468949101002,0.008150592016281065
2a,L8,model_L8.pt,anchor,8,5,128,8,4,4,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.333333333333334,133,14.777777777777779,211.1688419259467,6.235740894408643,280.7483047503237,0.0069479743152836854,0.0009399298525406176,0.006977501931601056,0.9999513686741476,0.9999991165318723,0.01021191866274149,0.006055470526656563,0.01404810390610739,0.0075771926186524695,0.9999944814714371,0.8888686666178528,0.999995457937815,0.8888614795691212,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.001419380837956341,0.0013690049803950525,1.0367974246132776,0.004125337163673024
2a,L8,model_L8.pt,anchor,8,5,128,8,4,5,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,14.444444444444445,143,15.88888888888889,10.379711627124756,0.13359083918643416,17.962672392259694,0.00982338084620121,0.0032936525414165425,0.009978872090958388,0.9999005104797574,0.9999891518529365,0.0319567694960355,0.016326084103796448,0.0334966183118629,0.01614257517058121,0.9999836352659314,0.8887354525343851,0.9999874624596347,0.8887698729608692,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.0061563323931250885,0.006244132716006109,0.9859387481217441,0.0053255732649465795
2a,L8,model_L8.pt,anchor,8,5,128,8,4,6,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.88888888888889,133,14.777777777777779,41.733769692762216,1.5410367338639421,69.50224784153937,0.008341871515642309,0.0015815680430709702,0.008524085993001345,0.999927148805096,0.9999974986425252,0.02060649342364009,0.011093547233503268,0.020302265435634622,0.0106834329558507,0.9999926472996422,0.888820170089755,0.9999934495170233,0.8888355071515134,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.015050304965419647,0.0116229736090082,1.2948756034131532,0.004550411978570648
2a,L8,model_L8.pt,anchor,8,5,128,8,4,7,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.444444444444445,133,14.777777777777779,34.7290537524955,2.307360529641191,103.96448982369667,0.008875799831653904,0.0005588489365340745,0.008859516380043023,0.9999211591229693,0.9999996876878662,0.010631151252110393,0.006293422513353849,0.01128875459694368,0.006491356792361121,0.9999953229222073,0.8888675984330582,0.9999948733814225,0.8888684617430207,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.00848753399451857,0.005026672463779357,1.6884995104966771,0.007936745235486039
2a,L8,model_L8.pt,anchor,8,5,128,8,4,8,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,13.88888888888889,140,15.555555555555555,11.591160576791394,0.18673268327206982,20.07501406572262,0.013978398103471942,0.0036545274769250423,0.014303774976560811,0.9997967017436592,0.9999866444289204,0.023341151650605116,0.01288026421752957,0.021035026478675445,0.010962438638787998,0.9999825797942465,0.8887963154325889,0.9999893837379822,0.8888332256511128,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[12, 16, 16, 16, 16, 16, 16, 16, 16]",0.01598832113820725,0.014083325734422891,1.135266018816004,0.014685829100991199
2a,L8,model_L8.pt,anchor,8,5,128,8,4,9,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,11.11111111111111,133,14.777777777777779,33.75402954595376,1.6635637516497364,75.04923860159015,0.010397465870248396,0.0005446345825155706,0.010433168757507163,0.9998902812890965,0.9999997033731716,0.007545244752398893,0.004670165968691647,0.008335460767982285,0.005069874157908999,0.9999961858420838,0.8888764730625803,0.9999956333125363,0.8888756251781506,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.009118355897954844,0.00353984298404078,2.5759210052718537,0.011278495302824973
2a,L8,model_L8.pt,anchor,8,5,128,8,4,10,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.11111111111111,133,14.777777777777779,124.26267644159803,5.430800697428354,244.85041589180477,0.007596550108984294,0.000578592210333141,0.007637087685912143,0.999941382006053,0.9999996652310541,0.011028664335948372,0.006320746632997171,0.011930827318089195,0.006698584203938673,0.9999950729978585,0.8888656245897459,0.99999485295446,0.8888662243745208,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.004859725455227282,0.003439137280626274,1.413065271515511,0.008337141209820657
2a,L8,model_L8.pt,anchor,8,5,128,8,4,11,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.555555555555555,133,14.777777777777779,6.246812972969217,0.2823875641847951,13.06053100052112,0.008453443762445317,0.0009358834053499329,0.008353897792908915,0.9999298763027975,0.9999991241222516,0.014905937631465074,0.008099396764170357,0.015461786615231437,0.008162201594336364,0.9999940027337593,0.8888497161293847,0.9999946784505047,0.8888557765801016,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.015925134320093154,0.016001419324906337,0.9952326101038772,0.012369650248393002
2a,L8,model_L8.pt,anchor,8,5,128,8,4,12,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,13.88888888888889,134,14.88888888888889,21.297556923997863,0.8871591096674142,48.00148182407361,0.012008966131062454,0.0022139714203529954,0.012000939706900594,0.9998569933227341,0.9999950983305499,0.024982862318544626,0.013518890848400798,0.023303599274069366,0.012494767642249653,0.9999895139282144,0.8887822857863944,0.9999911924931791,0.8888065745560046,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[6, 16, 16, 16, 16, 16, 16, 16, 16]",0.02055276919827609,0.01026752348956346,2.0017260461266226,0.010239915038222807
2a,L8,model_L8.pt,anchor,8,5,128,8,4,13,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,11.333333333333334,133,14.777777777777779,783.9861271388941,18.480114954052198,831.7380872943991,0.0074466984858701105,0.00048783360125985567,0.0074786266415033,0.9999441279784708,0.9999997620183775,0.01083300089640725,0.006459807408644964,0.009701337775961232,0.005787928920683983,0.9999947767656067,0.8888646234510371,0.999996440232207,0.8888711190744386,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.026631871176353798,0.028250994351192486,0.942687922601551,0.01273337423822811
2a,L8,model_L8.pt,anchor,8,5,128,8,4,14,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,13.444444444444445,133,14.777777777777779,282.7081469076632,7.44102865702369,335.00955863673795,0.00640324763125574,0.0010758992153914347,0.006562344595066375,0.9999570038412883,0.9999988424408783,0.01410485209124056,0.0077619580173247165,0.013336635200605093,0.007322088668136336,0.999995030687536,0.8888540698238153,0.9999956620434451,0.8888627622557929,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.012807247049135401,0.011529003082704086,1.110872029199901,0.013196876733172132
2a,L8,model_L8.pt,anchor,8,5,128,8,4,15,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,13.333333333333334,133,14.777777777777779,113.44438189189187,3.2021041116862756,144.46765042452128,0.008664365105360582,0.0009485001736358822,0.008740907102808173,0.9999235161585349,0.9999991003474206,0.01521187585138244,0.008210664994828393,0.016186995654571188,0.008442881317764557,0.9999939829167426,0.8888506394394938,0.999994549929463,0.8888541206053266,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.00796093506218254,0.0070330834253643625,1.1319267212830064,0.01226945583187245
2a,L12,model_L12.pt,depth,12,5,128,12,4,0,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.46153846153846156,11.538461538461538,197,15.153846153846153,1.1585462289627528,0.052549090121682594,3.4456597507072066,0.01558181734597629,0.0008572525247609451,0.015632531275105593,0.9997552617460491,0.9999992651181088,0.009273169069867424,0.005612031711085662,0.009916705023973977,0.005868787231266382,0.9999980346548972,0.923059882497718,0.9999979428364414,0.923059366035656,"[5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",0.009039508869990165,0.004101188456418596,2.2041193585831964,0.007986636300562214
2a,L12,model_L12.pt,depth,12,5,128,12,4,1,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.46153846153846156,9.846153846153847,197,15.153846153846153,0.552639616793425,0.03836735191831143,2.389751511489019,0.00885361638753079,0.0008535492679062673,0.008835826582299882,0.9999219751564545,0.9999992714536473,0.021653546016904033,0.013159194989220838,0.018824286661903278,0.011225994168509277,0.9999958032176828,0.9229771015758502,0.9999972703534721,0.9230060946505679,"[5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",0.015935621674159607,0.013264315521662785,1.2013904259239119,0.011845945712751367
2a,L12,model_L12.pt,depth,12,5,128,12,4,2,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.46153846153846156,11.538461538461538,197,15.153846153846153,0.6985352987225358,0.04680902914452796,2.9921543766814076,0.009838928279038381,0.00042651678914139285,0.00983250723323435,0.9999028486493815,0.9999998180834285,0.009732362115579382,0.006064192730106637,0.009357770278338196,0.005702651025442305,0.9999979945357116,0.923057457883612,0.9999982384726989,0.9230603264285766,"[5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",0.018793226148345,0.007516927248484877,2.500120797648133,0.015115968668322183
2a,L12,model_L12.pt,depth,12,5,128,12,4,3,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.46153846153846156,10.538461538461538,197,15.153846153846153,0.8329582638895605,0.052395309275833364,3.245856437844072,0.012749584655614684,0.0004670570435869656,0.012736517344786678,0.9998374530041082,0.999999781857718,0.010904019018183556,0.0068283870115688015,0.009649964173047811,0.005838388773153013,0.9999978120520531,0.9230510893802484,0.9999985254731253,0.9230582029655567,"[5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",0.018261651386214217,0.020741215650743362,0.8804523174397313,0.015431043062125638
2a,L12,model_L12.pt,depth,12,5,128,12,4,4,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.46153846153846156,12.538461538461538,197,15.153846153846153,0.6528355914755563,0.03776509540606405,2.4703184605946578,0.008157948619467056,0.0006053015775996027,0.008243611724252572,0.9999319517068294,0.9999996336100001,0.010573307650736908,0.006274943170926846,0.010816260421506149,0.00640845588214565,0.9999978577555939,0.9230552591748602,0.9999978357883657,0.9230556699543164,"[5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",0.008717720259945827,0.008120534698417267,1.073540177304452,0.007768042250201078
2a,L12,model_L12.pt,depth,12,5,128,12,4,5,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.46153846153846156,12.23076923076923,197,15.153846153846153,0.7409280833075106,0.04094042905455291,2.5652452068432585,0.008621024792650396,0.0006979443904347177,0.008673268267934442,0.999924446726162,0.9999995128736279,0.012402074515183594,0.007367491473828406,0.012688581750663976,0.007295456892170611,0.9999974993713854,0.9230460712656596,0.9999977376326866,0.9230473576388598,"[5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",0.006218083899705462,0.005473938988462669,1.1359432234833482,0.006556467224863867
2a,L12,model_L12.pt,depth,12,5,128,12,4,6,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.46153846153846156,11.0,197,15.153846153846153,0.562491534202419,0.03769866797926231,2.404069231551329,0.007931365564915329,0.0005722832556024849,0.007915506805025277,0.9999376192488849,0.9999996724918754,0.01286057175322763,0.007688788158033293,0.013464433517556943,0.008072994648311358,0.9999978065587748,0.9230437998490062,0.9999977251207464,0.9230419651441559,"[5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",0.004763839062820019,0.004576340249866619,1.040971344505878,0.005194586562307791
2a,L12,model_L12.pt,depth,12,5,128,12,4,7,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.46153846153846156,14.076923076923077,205,15.76923076923077,0.5944700484372974,0.012680186773039791,1.9745096523796923,0.008671574745243401,0.0026890503900378476,0.008716662580372287,0.9999234378316864,0.9999927690079998,0.023029782529242596,0.012770041862344376,0.023376410456090953,0.012678521083399017,0.9999910726577647,0.9229920333660441,0.999991107907484,0.9230028982708831,"[5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",0.007272951990874077,0.006777263673993921,1.073139889596186,0.00554490016439213
2a,L12,model_L12.pt,depth,12,5,128,12,4,8,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.46153846153846156,12.307692307692308,197,15.153846153846153,0.8819515658847124,0.05460709572116028,3.521762326463607,0.014181297322815506,0.0007366635128220994,0.014267752137713615,0.9997947284443468,0.9999994573268689,0.011746456384655728,0.006832894123280663,0.01151678897659652,0.006694875323691827,0.9999978468918586,0.9230512015696968,0.9999979041630062,0.9230537561925285,"[5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",0.016073956309337945,0.013901581192267443,1.1562682033809832,0.0171216486306911
2a,L12,model_L12.pt,depth,12,5,128,12,4,9,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.46153846153846156,13.153846153846153,197,15.153846153846153,0.4556598368058566,0.0324788993180322,2.129844982024546,0.007050951768622143,0.0012669298609494374,0.0071932316838080315,0.9999481079539956,0.9999983948887274,0.014267437138514581,0.007893034499248127,0.014162451765617739,0.007756490839255489,0.9999964389649212,0.9230421179707096,0.999996584197211,0.923046011328197,"[5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",0.009906379349965425,0.008410699914512192,1.177830555204154,0.004905146563733643
2a,L12,model_L12.pt,depth,12,5,128,12,4,10,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.46153846153846156,11.846153846153847,197,15.153846153846153,0.6690914286594982,0.03680107191806742,2.3860868565491287,0.006892298183379565,0.0007730033461237011,0.006913671289784575,0.9999522013455912,0.9999994024658269,0.014034263273816907,0.00824238699656754,0.013911291125486402,0.008101275100175396,0.9999970850886475,0.9230366280583394,0.9999971111508856,0.9230410355361683,"[5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",0.007408224848013824,0.009858117860466042,0.7514847106589169,0.006149115621352828
2a,L12,model_L12.pt,depth,12,5,128,12,4,11,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.46153846153846156,13.615384615384615,202,15.538461538461538,0.5757580038503473,0.01888622598093465,2.2768740270693595,0.009695316644080196,0.0030702585996281477,0.010130026820213947,0.9998973715507601,0.9999905735121314,0.025612885846140653,0.014909685779090522,0.021537892429687896,0.012456046946922166,0.9999886705171424,0.9229492972234095,0.9999926624274873,0.9229940362128286,"[5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",0.010620714178560642,0.012153229280323193,0.8739005850696995,0.009015042487023332
2a,L12,model_L12.pt,depth,12,5,128,12,4,12,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.46153846153846156,13.076923076923077,197,15.153846153846153,0.6679758349175765,0.03710416605836668,2.4239002723823537,0.007281637839882117,0.0013617949815409476,0.007768797460876431,0.9999393259447079,0.9999981455144282,0.015035557451317037,0.008674547193572883,0.014256430195826945,0.008109156932242019,0.9999964699242784,0.9230344612778991,0.9999968087549044,0.9230427356291367,"[5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",0.010414802806472126,0.011628099920728288,0.8956581795368532,0.007074076023168268
2a,L12,model_L12.pt,depth,12,5,128,12,4,13,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.46153846153846156,12.076923076923077,197,15.153846153846153,0.5602222045757405,0.035323496225983915,2.3172717372068217,0.008227414671352254,0.0006547124555250281,0.008236743927510054,0.9999314434952676,0.9999995713516006,0.010457549191883466,0.0063908547331940945,0.011539712068204717,0.006720876144343433,0.999997846747253,0.9230539963749406,0.9999977545512976,0.9230531332716704,"[5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",0.009278639578100822,0.006384901523403106,1.4532157691220546,0.005288044180873574
