exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,gamma,min_explainable_frac,ell,s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json
2b,dx5,model_dx5.pt,1,5,8,4,0.95,0.001,6.0,23.0,42.0,2.6081511005551943,5.120479466805244,13.136383680652127,0.9999999999999942,0.9520404317322698,0.2189967311804549,1.2011487643809904e-12,"[6.572656500047625, 3.375388971479269, 1.933648205824599, 1.4203617281020116, 1.3058063566452618, 1.168795922003505, 1.1093675655652306, 0.9980625705869686]"
2b,dx5,model_dx5.pt,1,5,8,4,0.95,0.001,7.0,33.0,42.0,3.8286236627430243,7.613775945834043,11.630959112155796,0.9999999999999927,0.9522689307599096,0.21847441323890313,1.2171818277505927e-12,"[5.517251502911802, 3.08814464525966, 1.9805551969568562, 1.8063876037217332, 1.4549106824786218, 1.4062686354692506, 1.3271880725780654, 1.310328401810938]"
2b,dx5,model_dx5.pt,1,5,8,4,0.95,0.001,8.0,29.0,42.0,3.378966593297244,6.836002295274135,14.778953702628618,0.9999999999999954,0.9521361696095044,0.21877803909554341,1.5992881540778523e-12,"[6.730987029238838, 3.499535181863571, 2.1905456064936915, 2.0070328873460603, 1.9208942834327136, 1.6920878065244787, 1.457258870356893, 1.3828782489890736]"
2b,dx5,model_dx5.pt,2,5,8,4,0.95,0.001,0.0,5.0,5.0,2.45223509230885,3.047276689477137,4827.738162638469,0.9999978525684775,1.0,0.0014654117245266318,0.0014654117245266318,"[2980.4602700203463, 1992.5770004642723, 1361.76406439787, 720.1576409257023, 560.0161779185062, 1.3936569746489893, 1.2369188770287378, 0.940816478356265]"
2b,dx5,model_dx5.pt,2,5,8,4,0.95,0.001,1.0,27.0,42.0,2.024040835019764,3.572837269559032,12.568049513383434,0.9999999999999937,0.9529222140758136,0.21697415957707966,1.2741652972799633e-11,"[6.77088345206817, 2.888105968130387, 1.9457862429249493, 1.3221016463826785, 1.1741292187824637, 1.0004989793000283, 0.9324567404277467, 0.8474965067139287]"
2b,dx5,model_dx5.pt,2,5,8,4,0.95,0.001,2.0,10.0,10.0,5.199755257609184,6.653710355331423,1.5573500233897788,0.9999999999995877,0.9999999999995877,8.613525319993799e-11,8.613525319993799e-11,"[0.16782924429602505, 0.12726972131739392, 0.11266120966877212, 0.09735438340630545, 0.07444053962097505, 0.06571012630116287, 0.057602095142891885, 0.046901476672604935]"
2b,dx5,model_dx5.pt,2,5,8,4,0.95,0.001,3.0,0.0,47.0,2.9859043714262773e-31,8.75127416674268,2.944041606722778e-11,0.0,0.0,0.0,0.0,"[1.4290120624094274e-11, 1.1892131640965596e-11, 7.46925162962255e-12, 4.8050976463483115e-12, 3.869118597446201e-12, 3.3134440708234673e-12, 2.7993743872105943e-12, 2.531772945128625e-12]"
2b,dx5,model_dx5.pt,2,5,8,4,0.95,0.001,4.0,5.0,5.0,4.061327333419443,4.478813080175526,1.2394113794192083,0.999999999999349,0.999999999999349,2.1432263133729128e-11,2.1432263133729128e-11,"[0.5627241822075687, 0.478801163060907, 0.3586563799792684, 0.34053452038705856, 0.3001733696264799, 8.875652002433858e-12, 7.559842176209549e-12, 6.4002757431843495e-12]"
2b,dx5,model_dx5.pt,2,5,8,4,0.95,0.001,5.0,12.0,42.0,1.4734911328350944,2.5011209686916387,16.475609240050225,0.9999999999999962,0.9522192643502179,0.218588050107453,7.411058677769621e-13,"[10.290613467448035, 2.61673159582539, 1.808447970812261, 1.482555176762087, 1.2532521775743584, 1.1620202116871787, 1.026384507525947, 0.9964729234765668]"
2b,dx5,model_dx5.pt,2,5,8,4,0.95,0.001,6.0,17.0,42.0,1.66672395813148,3.0698645994011056,14.371470372537688,0.9999999999999952,0.95050274524672,0.2224797850441141,6.887667002486647e-13,"[8.951530503448792, 2.595047879531184, 1.805667841997466, 1.472565870656335, 1.3307766124626899, 1.2276507714900693, 1.0784191317964442, 1.0488367010351403]"
