selection_rank,bank_index,name,replicate,state_idx,basis_layer,n_ctx,n_tgt,r_T,rank_Q,candidate_dim,rank_to_alpha,best_rank,rho_TQ,best_rho,reach_alpha,krr_mse,base_mse,mse,mse_ratio,mse_repair_factor,point_err,point_drift,E_F_T,E_F_TQ,damage_vs_base
1,35,keep_random_A,keep_random_A_04,1,8,47,40,1,7,7,,7,0.0567960249741194,0.0567960249741194,0.0,5.925150319096725e-05,3359487.438815045,37903.433700900314,639704170.5210037,88.63279947999138,92383.27011260195,0.9838382578625701,,,
2,59,base,base,1,8,47,40,4,8,32,8,32,0.04734677330091953,0.0464620525379613,1.0,0.0010173206630399191,5067108.413838489,5067108.413838489,4980837014.257773,1.0,146074.06331278398,0.0,204850.53622415345,204850.5490433089,0.0
2,59,keep_Q,keep_Q,1,8,47,40,4,8,32,8,32,0.04734677330091953,0.0464620525379613,1.0,0.0010173206630399191,5067108.413838489,17.86252752675862,17558.40432197896,283672.5321345372,275.1937951880317,0.9990051427486976,1149.1996317538772,1149.1885417288113,204885.05272811756
2,59,remove_Q,remove_Q,1,8,47,40,4,8,32,8,32,0.04734677330091953,0.0464620525379613,1.0,0.0010173206630399191,5067108.413838489,2652211.5241149743,2607055592.6680346,1.9105219805307008,105681.13029634819,0.4797021944676828,37441.52709929128,37441.46173255802,212281.9996283876
2,59,zero_context,zero_context,1,8,47,40,4,8,32,8,32,0.04734677330091953,0.0464620525379613,1.0,0.0010173206630399191,5067108.413838489,0.0005443125826149342,0.5350452442285404,9309188462.070036,0.8936362186769785,1.0000008604307957,,,
2,59,keep_response_svd,keep_response_svd,1,8,47,40,4,8,32,8,32,0.04734677330091953,0.0464620525379613,1.0,0.0010173206630399191,5067108.413838489,67367.30112528356,66220321.2544402,75.21614090514244,16843.887213028465,0.9238106653918532,,,
2,59,keep_krr_oracle,keep_krr_oracle,1,8,47,40,4,8,32,8,32,0.04734677330091953,0.0464620525379613,1.0,0.0010173206630399191,5067108.413838489,6.552242995255201,6440.686042566004,773339.5140424172,167.1142420789287,0.9995443046220718,,,
2,59,keep_random_A,keep_random_A_00,1,8,47,40,4,8,32,8,32,0.04734677330091953,0.0464620525379613,1.0,0.0010173206630399191,5067108.413838489,61.88339964926621,60829.78739893926,81881.54565775496,510.9045386561294,0.9994538149268485,,,
2,59,keep_random_A,keep_random_A_01,1,8,47,40,4,8,32,8,32,0.04734677330091953,0.0464620525379613,1.0,0.0010173206630399191,5067108.413838489,0.0019007324861337993,1.868371060560298,2665871421.046358,2.0350524773163383,0.9999981491957116,,,
2,59,keep_random_A,keep_random_A_02,1,8,47,40,4,8,32,8,32,0.04734677330091953,0.0464620525379613,1.0,0.0010173206630399191,5067108.413838489,0.003098775481886953,3.0460164572174415,1635197013.6129222,2.0282185581071692,1.0000016730918644,,,
2,59,keep_random_A,keep_random_A_03,1,8,47,40,4,8,32,8,32,0.04734677330091953,0.0464620525379613,1.0,0.0010173206630399191,5067108.413838489,0.0010804423441535542,1.0620469861734816,4689846192.402048,2.3956701208398345,1.000000029116373,,,
2,59,keep_random_A,keep_random_A_04,1,8,47,40,4,8,32,8,32,0.04734677330091953,0.0464620525379613,1.0,0.0010173206630399191,5067108.413838489,27.617028927049535,27146.82786892913,183477.68064491192,341.40288777562824,0.9994335690682351,,,
3,70,base,base,1,8,47,40,1,10,10,,10,0.06077584746536512,0.06077584746536512,0.0,0.0002745331272033658,1004611.258345991,1004611.258345991,3659344387.979107,1.0,1280361.3069888002,0.0,785866.9010950258,785866.6983064576,0.0
3,70,keep_Q,keep_Q,1,8,47,40,1,10,10,,10,0.06077584746536512,0.06077584746536512,0.0,0.0002745331272033658,1004611.258345991,967.4682879538829,3524049.3481036685,1038.3919254559366,39732.36088353033,0.9946868772892717,678094.5610532333,678094.5669567713,1123983.784929436
3,70,remove_Q,remove_Q,1,8,47,40,1,10,10,,10,0.06077584746536512,0.06077584746536512,0.0,0.0002745331272033658,1004611.258345991,110627.27787349824,402965132.1151815,9.081044726552516,424867.1126322683,1.2559942260550976,7855633.136324095,7855633.136739994,7912170.50396621
3,70,zero_context,zero_context,1,8,47,40,1,10,10,,10,0.06077584746536512,0.06077584746536512,0.0,0.0002745331272033658,1004611.258345991,0.00021876979147804465,0.7968793919576292,4592093138.447828,15.076840218935937,0.9999931582382386,,,
3,70,keep_response_svd,keep_response_svd,1,8,47,40,1,10,10,,10,0.06077584746536512,0.06077584746536512,0.0,0.0002745331272033658,1004611.258345991,967.4672401608346,3524045.531467553,1038.3930500623271,39732.33936326932,0.9946868929601296,,,
3,70,keep_krr_oracle,keep_krr_oracle,1,8,47,40,1,10,10,,10,0.06077584746536512,0.06077584746536512,0.0,0.0002745331272033658,1004611.258345991,133.03638888983818,484591.3870033209,7551.402039165895,14734.119250274473,0.9965277751286683,,,
3,70,keep_random_A,keep_random_A_00,1,8,47,40,1,10,10,,10,0.06077584746536512,0.06077584746536512,0.0,0.0002745331272033658,1004611.258345991,1134.2112807589797,4131418.6463143677,885.735555084354,43027.434048689654,0.9787828195596283,,,
3,70,keep_random_A,keep_random_A_01,1,8,47,40,1,10,10,,10,0.06077584746536512,0.06077584746536512,0.0,0.0002745331272033658,1004611.258345991,255.38461681487198,930250.6382979813,3933.7187606496777,20415.724039634115,0.9993634671800231,,,
3,70,keep_random_A,keep_random_A_02,1,8,47,40,1,10,10,,10,0.06077584746536512,0.06077584746536512,0.0,0.0002745331272033658,1004611.258345991,476.4797868503027,1735600.3324776937,2108.4026774500157,27878.199771764557,1.000399499435645,,,
3,70,keep_random_A,keep_random_A_03,1,8,47,40,1,10,10,,10,0.06077584746536512,0.06077584746536512,0.0,0.0002745331272033658,1004611.258345991,149.1351100599755,543231.7461254894,6736.249149794312,15605.077323257434,0.9926904522333909,,,
3,70,keep_random_A,keep_random_A_04,1,8,47,40,1,10,10,,10,0.06077584746536512,0.06077584746536512,0.0,0.0002745331272033658,1004611.258345991,258.8482016523361,942866.911141799,3881.0826265476758,20550.348478674365,1.0009980445469022,,,
4,5,base,base,1,8,47,40,2,3,31,3,31,0.046225650965970165,0.03866499612442192,1.0,0.0009164593087448788,2463147.205045896,2463147.205045896,2687677654.144031,1.0,242407.10893415753,0.0,177150.36703663977,177150.38709098042,0.0
4,5,keep_Q,keep_Q,1,8,47,40,2,3,31,3,31,0.046225650965970165,0.03866499612442192,1.0,0.0009164593087448788,2463147.205045896,0.0013559586333910054,1.4795622898391805,1816535655.5797088,4.472843084101512,1.0000021638598307,4.084742562095255,3.9774681790442163,177151.0074166444
4,5,remove_Q,remove_Q,1,8,47,40,2,3,31,3,31,0.046225650965970165,0.03866499612442192,1.0,0.0009164593087448788,2463147.205045896,1844255.0146375515,2012369776.8571084,1.335578423534868,209754.12410277114,0.5996050983427684,240976.32810428253,240976.29999891,245336.4338714394
4,5,zero_context,zero_context,1,8,47,40,2,3,31,3,31,0.046225650965970165,0.03866499612442192,1.0,0.0009164593087448788,2463147.205045896,0.0011087581708482406,1.2098280417563998,2221536913.826302,1.8650207567344517,1.0000030710797494,,,
4,5,keep_response_svd,keep_response_svd,1,8,47,40,2,3,31,3,31,0.046225650965970165,0.03866499612442192,1.0,0.0009164593087448788,2463147.205045896,3872.6771648015274,4225694.613877933,636.0321555933597,9613.182935607267,0.9737994604392824,,,
4,5,keep_krr_oracle,keep_krr_oracle,1,8,47,40,2,3,31,3,31,0.046225650965970165,0.03866499612442192,1.0,0.0009164593087448788,2463147.205045896,0.0013375516226287738,1.4594773710800044,1841534310.4327583,2.99586345943146,1.0000056134577069,,,
4,5,keep_random_A,keep_random_A_00,1,8,47,40,2,3,31,3,31,0.046225650965970165,0.03866499612442192,1.0,0.0009164593087448788,2463147.205045896,0.004463512804373343,4.870388419630186,551840515.0832117,11.043448341743035,0.9999869915465446,,,
4,5,keep_random_A,keep_random_A_01,1,8,47,40,2,3,31,3,31,0.046225650965970165,0.03866499612442192,1.0,0.0009164593087448788,2463147.205045896,0.0013297640618716608,1.450979928059017,1852318975.7279072,3.8068848955044854,1.0000019483897078,,,
4,5,keep_random_A,keep_random_A_02,1,8,47,40,2,3,31,3,31,0.046225650965970165,0.03866499612442192,1.0,0.0009164593087448788,2463147.205045896,0.0017604924090732794,1.9209717139371214,1399124013.4585376,5.988799930783001,0.9999997076113074,,,
4,5,keep_random_A,keep_random_A_03,1,8,47,40,2,3,31,3,31,0.046225650965970165,0.03866499612442192,1.0,0.0009164593087448788,2463147.205045896,0.0030570979721034836,3.3357705496933407,805714186.304304,8.519413574401531,0.9999952955730538,,,
4,5,keep_random_A,keep_random_A_04,1,8,47,40,2,3,31,3,31,0.046225650965970165,0.03866499612442192,1.0,0.0009164593087448788,2463147.205045896,0.0015822819210649084,1.7265162849749385,1556705649.134983,3.862696557668775,1.0000060596230833,,,
5,1,base,base,1,8,47,40,1,12,12,,12,0.1911428245481402,0.1911428245481402,0.0,0.0006020054103044348,617133.4252126841,617133.4252126841,1025129367.0277797,1.0,22105.481123506568,0.0,96407.23338617063,96407.27358582595,0.0
5,1,keep_Q,keep_Q,1,8,47,40,1,12,12,,12,0.1911428245481402,0.1911428245481402,0.0,0.0006020054103044348,617133.4252126841,20898.610427390366,34714987.72215671,29.52987842693359,4068.179841576061,1.0665620122330879,13952.240958751905,13952.0887798985,98777.02438825069
5,1,remove_Q,remove_Q,1,8,47,40,1,12,12,,12,0.1911428245481402,0.1911428245481402,0.0,0.0006020054103044348,617133.4252126841,47564.95860051132,79010849.04944238,12.974539311510089,6136.668751143406,0.9142747378888234,12686.297833512723,12686.227401276536,98225.21038030965
5,1,zero_context,zero_context,1,8,47,40,1,12,12,,12,0.1911428245481402,0.1911428245481402,0.0,0.0006020054103044348,617133.4252126841,0.0015643202234019722,2.598515223660355,394505815.35702854,0.5426212755720736,1.0000104039638429,,,
5,1,keep_response_svd,keep_response_svd,1,8,47,40,1,12,12,,12,0.1911428245481402,0.1911428245481402,0.0,0.0006020054103044348,617133.4252126841,20898.407505605697,34714650.64580956,29.530165159577205,4068.160092216354,1.0665616657573422,,,
5,1,keep_krr_oracle,keep_krr_oracle,1,8,47,40,1,12,12,,12,0.1911428245481402,0.1911428245481402,0.0,0.0006020054103044348,617133.4252126841,0.0007076622563645481,1.1755081337336861,872073393.2922535,1.065398088164365,1.0000368846432361,,,
5,1,keep_random_A,keep_random_A_00,1,8,47,40,1,12,12,,12,0.1911428245481402,0.1911428245481402,0.0,0.0006020054103044348,617133.4252126841,148.11851811580937,246041.8387949465,4166.483928296975,342.44874145087954,0.9984886005240539,,,
5,1,keep_random_A,keep_random_A_01,1,8,47,40,1,12,12,,12,0.1911428245481402,0.1911428245481402,0.0,0.0006020054103044348,617133.4252126841,12.898333460570854,21425.61053404512,47845.98158352862,101.09840811819369,0.998844742335497,,,
5,1,keep_random_A,keep_random_A_02,1,8,47,40,1,12,12,,12,0.1911428245481402,0.1911428245481402,0.0,0.0006020054103044348,617133.4252126841,11566.83014470136,19213830.88376565,53.35372072489422,3026.1593289134903,0.9216379012408618,,,
5,1,keep_random_A,keep_random_A_03,1,8,47,40,1,12,12,,12,0.1911428245481402,0.1911428245481402,0.0,0.0006020054103044348,617133.4252126841,10465.547149673199,17384473.57870216,58.96809945879943,2878.247110914681,0.91030317949637,,,
5,1,keep_random_A,keep_random_A_04,1,8,47,40,1,12,12,,12,0.1911428245481402,0.1911428245481402,0.0,0.0006020054103044348,617133.4252126841,7339.366928714485,12191529.848548967,84.08537564707602,2410.27243886146,0.9502528280646948,,,
6,28,base,base,1,8,47,40,0,0,28,0,28,0.032107856414109,0.012153499825798459,1.0,0.0020463616931276087,2083134.2092199859,2083134.2092199859,1017969705.0701604,1.0,189887.0101478501,0.0,226914.56047181305,226914.63469374657,0.0
6,28,keep_Q,keep_Q,1,8,47,40,0,0,28,0,28,0.032107856414109,0.012153499825798459,1.0,0.0020463616931276087,2083134.2092199859,0.002340139071064438,1.1435608274546163,890175389.5645396,1.395624845078828,1.0000026926154761,1.0695762373075788,0.8728056175480015,226914.39883537413
6,28,remove_Q,remove_Q,1,8,47,40,0,0,28,0,28,0.032107856414109,0.012153499825798459,1.0,0.0020463616931276087,2083134.2092199859,2083134.2092199859,1017969705.0701604,1.0,189887.0101478501,0.0,226914.56047181305,226914.63469374657,0.0
6,28,zero_context,zero_context,1,8,47,40,0,0,28,0,28,0.032107856414109,0.012153499825798459,1.0,0.0020463616931276087,2083134.2092199859,0.002340139071064438,1.1435608274546163,890175389.5645396,1.395624845078828,1.0000026926154761,,,
6,28,keep_response_svd,keep_response_svd,1,8,47,40,0,0,28,0,28,0.032107856414109,0.012153499825798459,1.0,0.0020463616931276087,2083134.2092199859,0.002340139071064438,1.1435608274546163,890175389.5645396,1.395624845078828,1.0000026926154761,,,
6,28,keep_krr_oracle,keep_krr_oracle,1,8,47,40,0,0,28,0,28,0.032107856414109,0.012153499825798459,1.0,0.0020463616931276087,2083134.2092199859,0.002340139071064438,1.1435608274546163,890175389.5645396,1.395624845078828,1.0000026926154761,,,
6,28,keep_random_A,keep_random_A_00,1,8,47,40,0,0,28,0,28,0.032107856414109,0.012153499825798459,1.0,0.0020463616931276087,2083134.2092199859,0.002340139071064438,1.1435608274546163,890175389.5645396,1.395624845078828,1.0000026926154761,,,
6,28,keep_random_A,keep_random_A_01,1,8,47,40,0,0,28,0,28,0.032107856414109,0.012153499825798459,1.0,0.0020463616931276087,2083134.2092199859,0.002340139071064438,1.1435608274546163,890175389.5645396,1.395624845078828,1.0000026926154761,,,
6,28,keep_random_A,keep_random_A_02,1,8,47,40,0,0,28,0,28,0.032107856414109,0.012153499825798459,1.0,0.0020463616931276087,2083134.2092199859,0.002340139071064438,1.1435608274546163,890175389.5645396,1.395624845078828,1.0000026926154761,,,
6,28,keep_random_A,keep_random_A_03,1,8,47,40,0,0,28,0,28,0.032107856414109,0.012153499825798459,1.0,0.0020463616931276087,2083134.2092199859,0.002340139071064438,1.1435608274546163,890175389.5645396,1.395624845078828,1.0000026926154761,,,
6,28,keep_random_A,keep_random_A_04,1,8,47,40,0,0,28,0,28,0.032107856414109,0.012153499825798459,1.0,0.0020463616931276087,2083134.2092199859,0.002340139071064438,1.1435608274546163,890175389.5645396,1.395624845078828,1.0000026926154761,,,
7,27,base,base,1,8,47,40,4,23,23,,23,0.12155663955288261,0.12155663955288261,0.0,0.0023238171522893527,2364074.795230301,2364074.795230301,1017323928.8217181,1.0,52913.334272836444,0.0,27991.168865096675,27991.162508059064,0.0
7,27,keep_Q,keep_Q,1,8,47,40,4,23,23,,23,0.12155663955288261,0.12155663955288261,0.0,0.0023238171522893527,2364074.795230301,623026.0693945525,268104600.56238353,3.794503811899354,27163.58066940207,0.7407594961812769,34942.860114227704,34942.863076829686,47853.04619538525
7,27,remove_Q,remove_Q,1,8,47,40,4,23,23,,23,0.12155663955288261,0.12155663955288261,0.0,0.0023238171522893527,2364074.795230301,12.446451453804249,5356.0373463731385,189939.66304409786,121.03616887199203,1.0009845331024392,1263.7968312841188,1263.8026581296324,28188.376734572004
7,27,zero_context,zero_context,1,8,47,40,4,23,23,,23,0.12155663955288261,0.12155663955288261,0.0,0.0023238171522893527,2364074.795230301,0.005285680195009372,2.2745680269216035,447260278.3388996,0.9787178154623234,1.0000040994844377,,,
7,27,keep_response_svd,keep_response_svd,1,8,47,40,4,23,23,,23,0.12155663955288261,0.12155663955288261,0.0,0.0023238171522893527,2364074.795230301,623026.8414571272,268104932.80133528,3.7944991097032563,27163.597500067888,0.7407594149858441,,,
7,27,keep_krr_oracle,keep_krr_oracle,1,8,47,40,4,23,23,,23,0.12155663955288261,0.12155663955288261,0.0,0.0023238171522893527,2364074.795230301,65008.10359314275,27974706.843478963,36.36584771071019,8774.864521949996,0.8878678303301092,,,
7,27,keep_random_A,keep_random_A_00,1,8,47,40,4,23,23,,23,0.12155663955288261,0.12155663955288261,0.0,0.0023238171522893527,2364074.795230301,369.62293478092766,159058.52765428924,6395.909378922787,662.1043551922221,0.9942995987910359,,,
7,27,keep_random_A,keep_random_A_01,1,8,47,40,4,23,23,,23,0.12155663955288261,0.12155663955288261,0.0,0.0023238171522893527,2364074.795230301,46.27484270494921,19913.289072404285,51087.68948829852,234.51641053796212,0.9989192037785071,,,
7,27,keep_random_A,keep_random_A_02,1,8,47,40,4,23,23,,23,0.12155663955288261,0.12155663955288261,0.0,0.0023238171522893527,2364074.795230301,5036.672916184347,2167413.6070569805,469.37230877824464,2442.6743744418304,0.9730277252261331,,,
7,27,keep_random_A,keep_random_A_03,1,8,47,40,4,23,23,,23,0.12155663955288261,0.12155663955288261,0.0,0.0023238171522893527,2364074.795230301,67900.68616097797,29219461.64915958,34.81665545508018,8967.789783860611,0.9466208827196857,,,
7,27,keep_random_A,keep_random_A_04,1,8,47,40,4,23,23,,23,0.12155663955288261,0.12155663955288261,0.0,0.0023238171522893527,2364074.795230301,33967.2395956629,14617001.842076698,69.5986728203889,6342.961732504055,0.9719062685834576,,,
8,45,base,base,1,8,47,40,2,3,16,3,16,0.048393529084621974,0.03662884803738036,1.0,0.0031008828842821754,3116318.6538526984,3116318.6538526984,1004977862.8044175,1.0,95323.31802542119,0.0,2529815.8231603717,2529815.833184893,0.0
8,45,keep_Q,keep_Q,1,8,47,40,2,3,16,3,16,0.048393529084621974,0.03662884803738036,1.0,0.0031008828842821754,3116318.6538526984,0.004735922456914077,1.5272819495762406,658017246.3134645,2.380423859482588,0.9999904333038669,2.9184284301199153,2.7981952324238515,2529815.7042992846
8,45,remove_Q,remove_Q,1,8,47,40,2,3,16,3,16,0.048393529084621974,0.03662884803738036,1.0,0.0031008828842821754,3116318.6538526984,2995535.757694397,966026731.5732032,1.0403209662405317,93457.76431790092,0.03202151101227155,4191833.071977675,4191833.107862798,4889570.750837018
8,45,zero_context,zero_context,1,8,47,40,2,3,16,3,16,0.048393529084621974,0.03662884803738036,1.0,0.0031008828842821754,3116318.6538526984,0.003412335103705742,1.1004398524698442,913251060.972419,0.9670584848501428,0.9999998459910154,,,
8,45,keep_response_svd,keep_response_svd,1,8,47,40,2,3,16,3,16,0.048393529084621974,0.03662884803738036,1.0,0.0031008828842821754,3116318.6538526984,0.003724527234681925,1.2011183181283278,836701803.3414468,1.1222765549006644,0.9999963858482361,,,
8,45,keep_krr_oracle,keep_krr_oracle,1,8,47,40,2,3,16,3,16,0.048393529084621974,0.03662884803738036,1.0,0.0031008828842821754,3116318.6538526984,0.004242047802072083,1.3680129048324494,734626010.6570445,1.1218163796684057,0.9999960875693502,,,
8,45,keep_random_A,keep_random_A_00,1,8,47,40,2,3,16,3,16,0.048393529084621974,0.03662884803738036,1.0,0.0031008828842821754,3116318.6538526984,0.004325093450521107,1.3947941963381583,720520536.6088055,1.459379755418205,0.9999978755448162,,,
8,45,keep_random_A,keep_random_A_01,1,8,47,40,2,3,16,3,16,0.048393529084621974,0.03662884803738036,1.0,0.0031008828842821754,3116318.6538526984,0.004107726748513521,1.324695869468292,758647993.0731548,1.0851964883436536,0.9999997617759491,,,
8,45,keep_random_A,keep_random_A_02,1,8,47,40,2,3,16,3,16,0.048393529084621974,0.03662884803738036,1.0,0.0031008828842821754,3116318.6538526984,0.0040120710066631,1.2938479640748688,776735668.1068783,1.4792834692218495,0.9999999868201384,,,
8,45,keep_random_A,keep_random_A_03,1,8,47,40,2,3,16,3,16,0.048393529084621974,0.03662884803738036,1.0,0.0031008828842821754,3116318.6538526984,0.003918305497562995,1.2636096375726376,795323043.5429052,1.3832479195270004,0.9999990500418977,,,
8,45,keep_random_A,keep_random_A_04,1,8,47,40,2,3,16,3,16,0.048393529084621974,0.03662884803738036,1.0,0.0031008828842821754,3116318.6538526984,0.003246139603712849,1.0468436651274236,960007588.7951138,1.4198563563405875,1.000002556855724,,,
9,79,base,base,1,8,47,40,1,1,34,1,34,0.04927765582666668,0.012924422067748931,1.0,0.0011394129452147257,1082103.5795262873,1082103.5795262873,949702725.4876077,1.0,71864.08052422467,0.0,62319.54682101443,62319.676526105366,0.0
9,79,keep_Q,keep_Q,1,8,47,40,1,1,34,1,34,0.04927765582666668,0.012924422067748931,1.0,0.0011394129452147257,1082103.5795262873,0.0016952653392643025,1.4878410381275988,638309269.0350703,0.9519923835090114,0.9999949231078701,1.2780811457936205,1.203207093311528,62319.66588007763
9,79,remove_Q,remove_Q,1,8,47,40,1,1,34,1,34,0.04927765582666668,0.012924422067748931,1.0,0.0011394129452147257,1082103.5795262873,1436566.4450549323,1260795263.9893932,0.7532568947654275,82802.16787713426,0.39655650749381693,65291.43476273709,65291.51974429013,43779.771389865426
9,79,zero_context,zero_context,1,8,47,40,1,1,34,1,34,0.04927765582666668,0.012924422067748931,1.0,0.0011394129452147257,1082103.5795262873,0.001149294546417455,1.008672537243174,941537208.9769212,0.7356387517813953,0.9999994955806883,,,
9,79,keep_response_svd,keep_response_svd,1,8,47,40,1,1,34,1,34,0.04927765582666668,0.012924422067748931,1.0,0.0011394129452147257,1082103.5795262873,3761.3891293077677,3301164.1171049913,287.68721935596005,4236.380106241061,0.954775027401159,,,
9,79,keep_krr_oracle,keep_krr_oracle,1,8,47,40,1,1,34,1,34,0.04927765582666668,0.012924422067748931,1.0,0.0011394129452147257,1082103.5795262873,0.00195944212919034,1.7196944596948363,552250849.0584627,1.2169361176267082,0.9999938159209717,,,
9,79,keep_random_A,keep_random_A_00,1,8,47,40,1,1,34,1,34,0.04927765582666668,0.012924422067748931,1.0,0.0011394129452147257,1082103.5795262873,0.0013376517618664148,1.173983293312795,808957615.4083906,1.0581558526558634,1.0000013899582978,,,
9,79,keep_random_A,keep_random_A_01,1,8,47,40,1,1,34,1,34,0.04927765582666668,0.012924422067748931,1.0,0.0011394129452147257,1082103.5795262873,0.0012391770273474513,1.0875574413575972,873243738.0981867,0.8105107140820482,0.9999987608980769,,,
9,79,keep_random_A,keep_random_A_02,1,8,47,40,1,1,34,1,34,0.04927765582666668,0.012924422067748931,1.0,0.0011394129452147257,1082103.5795262873,0.0019197755259016222,1.6848812662382338,563661514.0293955,1.1973323972559546,0.999991083076634,,,
9,79,keep_random_A,keep_random_A_03,1,8,47,40,1,1,34,1,34,0.04927765582666668,0.012924422067748931,1.0,0.0011394129452147257,1082103.5795262873,0.0016731853782611828,1.4684626721928862,646732629.621015,1.0490487709710368,0.9999945966978133,,,
9,79,keep_random_A,keep_random_A_04,1,8,47,40,1,1,34,1,34,0.04927765582666668,0.012924422067748931,1.0,0.0011394129452147257,1082103.5795262873,0.001389886352681222,1.2198267173621533,778555439.0391756,0.4825573762801896,0.9999949127250202,,,
10,63,base,base,1,8,47,40,2,3,27,3,27,0.04912300544582839,0.029149304241584486,1.0,0.002916395081698959,1964414.384900359,1964414.384900359,673576223.3407624,1.0,89661.5752945178,0.0,6069040.54584207,6069040.519393654,0.0
10,63,keep_Q,keep_Q,1,8,47,40,2,3,27,3,27,0.04912300544582839,0.029149304241584486,1.0,0.002916395081698959,1964414.384900359,0.0032216523841291215,1.1046693928218854,609753676.2742267,2.1533827388946394,0.9999900022848304,3.9095116935955274,3.8712220683205905,6069040.573791936
10,63,remove_Q,remove_Q,1,8,47,40,2,3,27,3,27,0.04912300544582839,0.029149304241584486,1.0,0.002916395081698959,1964414.384900359,370368.9104928393,126995451.61661679,5.303939745607614,38932.03794388196,0.6612409894643432,60954.02551790702,60954.15140922683,6066969.441796689
10,63,zero_context,zero_context,1,8,47,40,2,3,27,3,27,0.04912300544582839,0.029149304241584486,1.0,0.002916395081698959,1964414.384900359,0.0032667996632161854,1.1201499014026237,601326860.3579996,1.0505228261255077,1.0000003588386852,,,
10,63,keep_response_svd,keep_response_svd,1,8,47,40,2,3,27,3,27,0.04912300544582839,0.029149304241584486,1.0,0.002916395081698959,1964414.384900359,0.00422157552455224,1.4475321094331783,465327310.4971192,2.5939756368774294,0.9999854786431437,,,
10,63,keep_krr_oracle,keep_krr_oracle,1,8,47,40,2,3,27,3,27,0.04912300544582839,0.029149304241584486,1.0,0.002916395081698959,1964414.384900359,0.1278877855653768,43.85132397455396,15360453.511771392,22.593903126815984,1.0000110127080628,,,
10,63,keep_random_A,keep_random_A_00,1,8,47,40,2,3,27,3,27,0.04912300544582839,0.029149304241584486,1.0,0.002916395081698959,1964414.384900359,0.004038260938600086,1.3846755413699228,486450582.260132,2.486464685419448,0.9999911068972055,,,
10,63,keep_random_A,keep_random_A_01,1,8,47,40,2,3,27,3,27,0.04912300544582839,0.029149304241584486,1.0,0.002916395081698959,1964414.384900359,0.004071892831096569,1.39620754974133,482432732.4870528,2.3029356416503997,1.000004950076893,,,
10,63,keep_random_A,keep_random_A_02,1,8,47,40,2,3,27,3,27,0.04912300544582839,0.029149304241584486,1.0,0.002916395081698959,1964414.384900359,0.0033895214197026055,1.1622298504659474,579555088.0668916,1.4945211844319535,1.000000975801614,,,
10,63,keep_random_A,keep_random_A_03,1,8,47,40,2,3,27,3,27,0.04912300544582839,0.029149304241584486,1.0,0.002916395081698959,1964414.384900359,0.0036872774279621116,1.2643271314989573,532754701.3423543,2.22978475329405,0.999988107759999,,,
10,63,keep_random_A,keep_random_A_04,1,8,47,40,2,3,27,3,27,0.04912300544582839,0.029149304241584486,1.0,0.002916395081698959,1964414.384900359,0.003200620653044252,1.097457842090351,613760453.9394313,1.1629559810736974,0.9999966610158347,,,
11,11,base,base,1,8,47,40,3,26,26,,26,0.07128877552296266,0.07128877552296266,0.0,0.0013476570944672896,773919.8774994764,773919.8774994764,574270621.7158277,1.0,56582.03401953344,0.0,3919747.6077857823,3919747.5568673825,0.0
11,11,keep_Q,keep_Q,1,8,47,40,3,26,26,,26,0.07128877552296266,0.07128877552296266,0.0,0.0013476570944672896,773919.8774994764,603849.7585224861,448073742.94362295,1.2816431017429268,49980.147244469736,0.6176529469188454,25200.560541800223,25200.558853317852,3918265.6568890368
11,11,remove_Q,remove_Q,1,8,47,40,3,26,26,,26,0.07128877552296266,0.07128877552296266,0.0,0.0013476570944672896,773919.8774994764,2.9464707885340773,2186.3653600241514,262659.95254767674,111.33650409194848,0.9998562111416684,1015.8673038457222,1015.8416771142889,3919754.4211638146
11,11,zero_context,zero_context,1,8,47,40,3,26,26,,26,0.07128877552296266,0.07128877552296266,0.0,0.0013476570944672896,773919.8774994764,0.0019598719794334785,1.4542809053427563,394882872.76967245,0.6516168487152273,1.0000050788627985,,,
11,11,keep_response_svd,keep_response_svd,1,8,47,40,3,26,26,,26,0.07128877552296266,0.07128877552296266,0.0,0.0013476570944672896,773919.8774994764,603849.6746873322,448073680.7355477,1.2816432796791768,49980.143774961565,0.6176529359733819,,,
11,11,keep_krr_oracle,keep_krr_oracle,1,8,47,40,3,26,26,,26,0.07128877552296266,0.07128877552296266,0.0,0.0013476570944672896,773919.8774994764,124283.6897767223,92222042.45201553,6.227042976353826,22673.902089841493,0.7208335962310765,,,
11,11,keep_random_A,keep_random_A_00,1,8,47,40,3,26,26,,26,0.07128877552296266,0.07128877552296266,0.0,0.0013476570944672896,773919.8774994764,17068.902456548913,12665612.437039124,45.340928010432364,8402.25601231636,0.9318338592925544,,,
11,11,keep_random_A,keep_random_A_01,1,8,47,40,3,26,26,,26,0.07128877552296266,0.07128877552296266,0.0,0.0013476570944672896,773919.8774994764,45831.361687550365,34008177.507251486,16.886251008110545,13769.109404878558,0.8734292071721114,,,
11,11,keep_random_A,keep_random_A_02,1,8,47,40,3,26,26,,26,0.07128877552296266,0.07128877552296266,0.0,0.0013476570944672896,773919.8774994764,119669.45526224593,88798148.84182361,6.467146322371851,22249.504036508486,0.7918255468745564,,,
