exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,smax,tau_sv,B_nat,dim_R_nat,dim_over_nctx,r_eff_T_task,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_closure,mean_closure,max_refinement,mean_refinement,s_list,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,4,task,1,0.001,45,6,0.1276595744680851,15,0.01590643155324906,0.7732754946456166,0.7731056789771198,0.39977536087275545,0.402045009381773,0.8179051094834696,0.5433944782277614,0.9616656603756047,0.7904199723968275,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.06261682265419823,0.015208919020166944,4.11711197693726,0.013311355416454887
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,5,task,1,0.001,45,6,0.1276595744680851,14,0.016962269820878347,0.8016548712165551,0.7999013808542562,0.35695198483537005,0.3573494674560538,0.7256045270123829,0.5689340097146927,0.9882501616684892,0.7891511034108627,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.05024352839889762,0.05658212964794883,0.8879752089840084,0.006728570609573058
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,6,task,1,0.001,45,6,0.1276595744680851,15,0.014646740972325817,0.7988731562445212,0.7998026269579535,0.3622928233677233,0.36180168023319337,0.7581128093553922,0.5051292890325256,0.9766037120032227,0.7994069480925088,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.07913264549198473,0.048665817836538464,1.6260416244884652,0.009286722149182185
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,7,task,1,0.001,45,5,0.10638297872340426,15,0.01750207201360032,0.8112489078808046,0.8068989497156673,0.34251761985545137,0.34187520946351824,0.7854004582529601,0.6065485938320673,0.9371417503598034,0.767326911479182,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.05401773437909463,0.039306722315766575,1.374261988703831,0.015103046032380062
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,8,task,1,0.001,45,7,0.14893617021276595,15,0.02185753314551944,0.675938996148665,0.6770612839335198,0.542780520961369,0.5431064734864488,0.8143362207461576,0.4522896838364554,0.9962587049617705,0.809073280553402,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.07612263282787686,0.07532497953607256,1.0105894923134007,0.013083143706800244
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,9,task,1,0.001,45,7,0.14893617021276595,15,0.014566301693709151,0.8086700490039187,0.8104369681824676,0.3454329981392291,0.3460527518453076,0.7631820174243928,0.44956687811882773,0.9958243968912519,0.825023345887085,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.059053669451141266,0.0535103725871041,1.1035929408828875,0.01620715885142093
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,10,task,1,0.001,45,8,0.1702127659574468,15,0.02680656002080597,0.6883692557994486,0.6890082845577843,0.5266589523743146,0.5261477676710608,0.7662112967839345,0.40216350280945545,0.9999049719993849,0.8316271351513765,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.1049277779246609,0.12670941027843313,0.8280977529142551,0.026723289074160425
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,11,task,1,0.001,45,5,0.10638297872340426,15,0.017786221143340993,0.8352366172959087,0.8365338742578277,0.30290333613062537,0.30237979312948315,0.8402248618729302,0.5559342248573306,0.9732640008301159,0.7943954582947111,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.03547683001003854,0.019171159533342745,1.8505312601638282,0.0182652355051922
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,12,task,1,0.001,45,6,0.1276595744680851,15,0.01373105399030436,0.7077844604578892,0.7103150775853272,0.49910255574714835,0.49904115753533673,0.7281660995411419,0.4995122235079728,0.9882189237559799,0.8117016962222152,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.14039149544595553,0.13309556953636217,1.0548171959067358,0.011792516328617782
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,13,task,1,0.001,45,5,0.10638297872340426,15,0.02650781766676962,0.773632935539817,0.7644036647974051,0.40377216471381494,0.4014920810492424,0.7390774750450002,0.5124462225797162,0.9666094850965326,0.8074931700410665,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.10361418594377014,0.025184254628892767,4.114244692590513,0.027352499000070328
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,14,task,1,0.001,45,6,0.1276595744680851,15,0.013001304624802236,0.7209491866298309,0.722310516148586,0.4804530605597277,0.48023227029882487,0.8032200025630668,0.513929382966849,0.9747341900157954,0.7972178343363596,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.08646152671891784,0.08215352567787976,1.0524384194773277,0.011863541181860168
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,15,task,1,0.001,45,6,0.1276595744680851,15,0.017329907691338794,0.8188037285352027,0.8225118138695767,0.32922405979351277,0.32956045413819113,0.7870472539917095,0.5293704472819303,0.9659956820779451,0.7904386661599418,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.10445738833519247,0.07880991410215127,1.3254346172715992,0.0170665677835467
