n_ctx,n_tgt,cap,r_T,r_T_over_cap,top_sval,tail_at_32,tail_at_48,tail_at_64,participation_rank,entropy_rank,episode
192.0,256.0,192.0,55.0,0.2864583333333333,12.585454872246714,0.047900901806837495,0.019664802530490452,0.004599300526182808,2.377520726430339,4.635142118158727,27
192.0,256.0,192.0,54.0,0.28125,12.413001610561974,0.04559627914647646,0.018093281951827404,0.00420707907731498,2.4756558111724183,4.800494969665737,28
192.0,256.0,192.0,54.0,0.28125,12.799950323423984,0.04344541821070908,0.018036938349224867,0.00392598364681247,2.248757350830864,4.305998218374124,29
192.0,256.0,192.0,54.0,0.28125,12.595516030592881,0.04394989500455298,0.016956167463416993,0.003910318648086566,2.3560347323119326,4.5280123463716135,30
192.0,256.0,192.0,53.0,0.2760416666666667,12.79219961425969,0.041405233375005644,0.01619178930545392,0.0035461427218175736,2.239094831553708,4.2953359737641845,31
256.0,64.0,64.0,39.0,0.609375,6.438836586646108,0.01930753164298057,0.0037878605758720468,0.0,2.1797068110320645,4.018035762136187,0
256.0,64.0,64.0,45.0,0.703125,6.173049067723511,0.030697891331638978,0.006704218237793577,0.0,2.5454521476803205,4.815758855050385,1
256.0,64.0,64.0,43.0,0.671875,6.225144616496795,0.025355059447757382,0.004763643068195285,0.0,2.446968771067803,4.65419957245436,2
256.0,64.0,64.0,42.0,0.65625,6.296984356406179,0.02547642248150523,0.004852759124139011,0.0,2.368550495707584,4.418026353507306,3
256.0,64.0,64.0,44.0,0.6875,6.268199859206499,0.029494400465269115,0.0059951074990797475,0.0,2.4240443949779857,4.625296477916553,4
256.0,64.0,64.0,42.0,0.65625,6.427485009397289,0.022653837088101387,0.00439373822483832,0.0,2.214570790518437,4.061962820111299,5
256.0,64.0,64.0,42.0,0.65625,6.30087926602716,0.023918557994677066,0.004772937196597032,0.0,2.3824922307529093,4.424552673478985,6
256.0,64.0,64.0,41.0,0.640625,6.431594038385142,0.021024300941306265,0.004167665222690182,0.0,2.219482330091719,4.108869776326761,7
256.0,64.0,64.0,45.0,0.703125,6.2170291318898885,0.028145470447185895,0.006200560669125966,0.0,2.482011790086135,4.725116513005112,8
256.0,64.0,64.0,43.0,0.671875,6.257116851694013,0.025194482309247337,0.005592741028143023,0.0,2.427680038784083,4.51082641395997,9
256.0,64.0,64.0,44.0,0.6875,6.21722228294253,0.028525188327400707,0.00540188743058508,0.0,2.4787236969848427,4.656402221402088,10
256.0,64.0,64.0,43.0,0.671875,6.308654364745561,0.025275421975157326,0.005211622419189781,0.0,2.367856908817769,4.480232790782666,11
256.0,64.0,64.0,41.0,0.640625,6.451039919090894,0.021483539902739733,0.0040122764070135205,0.0,2.194204206853025,4.036783541110432,12
256.0,64.0,64.0,43.0,0.671875,6.16736733974215,0.028157659916411528,0.005065797225062499,0.0,2.5409187726868545,4.840207353523098,13
256.0,64.0,64.0,44.0,0.6875,6.212938882072039,0.026895895879769875,0.006262696458731247,0.0,2.4914151530118542,4.729776125566735,14
256.0,64.0,64.0,42.0,0.65625,6.4345483258289295,0.022487221301918707,0.004848599890820727,0.0,2.2078912569261466,4.071908108739916,15
256.0,64.0,64.0,43.0,0.671875,6.395505099946463,0.02475990799579556,0.005129352507848738,0.0,2.2587570593667214,4.136276033368603,16
256.0,64.0,64.0,42.0,0.65625,6.3689638691075805,0.023864487528692056,0.005129623165226529,0.0,2.2880461670701493,4.2738366167424235,17
256.0,64.0,64.0,42.0,0.65625,6.4864766598301635,0.02283010505914472,0.004693158522956551,0.0,2.169238897983531,3.967250487164275,18
256.0,64.0,64.0,46.0,0.71875,6.076431199354157,0.031191256812970646,0.007187625857300361,0.0,2.6677976427180887,5.082035731824835,19
256.0,64.0,64.0,44.0,0.6875,6.217968112503377,0.029822465536084877,0.005527227640141788,0.0,2.4741094861688127,4.769772592819558,20
256.0,64.0,64.0,44.0,0.6875,6.241146875483766,0.027967180974837143,0.00550816005287919,0.0,2.4487703024147973,4.664783560278407,21
256.0,64.0,64.0,43.0,0.671875,6.27415762431533,0.024687535388266613,0.005332919215130921,0.0,2.4032357472591923,4.5125186998867175,22
256.0,64.0,64.0,42.0,0.65625,6.442331545533258,0.02489708336795824,0.004328626566180433,0.0,2.2101196672424503,4.153181859653841,23
256.0,64.0,64.0,42.0,0.65625,6.425973992068083,0.023436280058211568,0.004583521282763901,0.0,2.229343836858892,4.109876856223727,24
256.0,64.0,64.0,45.0,0.703125,6.241516470016259,0.027013990072751362,0.006198113784867992,0.0,2.457922565501749,4.669919964619538,25
256.0,64.0,64.0,43.0,0.671875,6.1995817674593985,0.02725614995830833,0.0046481189874548546,0.0,2.4783383039536884,4.704449215490339,26
256.0,64.0,64.0,45.0,0.703125,6.1911884304929705,0.03187131967608689,0.0062151746314920275,0.0,2.5230999379084644,4.824822772709932,27
256.0,64.0,64.0,42.0,0.65625,6.335809382015718,0.025120392239647495,0.004310396263937921,0.0,2.3193702245719368,4.361791140942069,28
256.0,64.0,64.0,43.0,0.671875,6.35386695660753,0.025389301366464608,0.004876004080421786,0.0,2.302931629369716,4.3383572895588465,29
256.0,64.0,64.0,43.0,0.671875,6.275648818989745,0.025372161775397365,0.005192617245362171,0.0,2.4100973116126245,4.525062541123647,30
256.0,64.0,64.0,43.0,0.671875,6.398791271006429,0.025685514095366645,0.005123192487837933,0.0,2.259604840134549,4.201292228490011,31
256.0,128.0,128.0,53.0,0.4140625,8.86208332163139,0.04335300770907891,0.015709428786176084,0.003381506247227489,2.42255497681615,4.718742331136095,0
256.0,128.0,128.0,53.0,0.4140625,8.94042105538793,0.04245769495209093,0.015183066413456094,0.003605406028978008,2.364801068404753,4.563665903171303,1
256.0,128.0,128.0,53.0,0.4140625,8.761910406743961,0.042241184630564234,0.014850735604670163,0.0034977317703687653,2.509233387442865,4.889752332588558,2
256.0,128.0,128.0,53.0,0.4140625,8.827399085550452,0.04251705489327129,0.01572262648615136,0.003276975345086313,2.452180993883914,4.773070415876494,3
256.0,128.0,128.0,54.0,0.421875,8.876955798460504,0.04413236239724325,0.016070608308987055,0.003912638147359512,2.4080875078840824,4.7513331994512455,4
256.0,128.0,128.0,53.0,0.4140625,8.942650570169578,0.04159246552021473,0.015147216645664496,0.0032153694613137464,2.351328454834834,4.5417094977375,5
256.0,128.0,128.0,52.0,0.40625,8.960459886911043,0.03825721297157452,0.013598745665798549,0.0028944825429959476,2.3334326203621067,4.464637523201939,6
256.0,128.0,128.0,52.0,0.40625,8.96653483480442,0.03933060786516651,0.014348059114759499,0.0031615577282105485,2.328916702959228,4.488132864397428,7
256.0,128.0,128.0,54.0,0.421875,8.838282554680282,0.04554342817554011,0.01602923868826843,0.0038402785415191727,2.4379449790853402,4.764898361434988,8
256.0,128.0,128.0,54.0,0.421875,8.823176362711292,0.04705207841966669,0.016788639968354765,0.0044410352802922845,2.4652248096503273,4.82921304921021,9
256.0,128.0,128.0,54.0,0.421875,8.723497158194904,0.04823519085895927,0.017820825477069993,0.004003830056154768,2.5536825643295678,5.020661585884405,10
256.0,128.0,128.0,52.0,0.40625,8.864873783707633,0.04352691809936522,0.014885134569628249,0.003317183350622222,2.4041690232607213,4.6727733340833755,11
256.0,128.0,128.0,52.0,0.40625,8.85609640360104,0.04065644937104129,0.014998177926604128,0.0031927231876987478,2.4308084976929103,4.685539232149694,12
256.0,128.0,128.0,54.0,0.421875,8.78274971812388,0.04555943204558059,0.017286470494571354,0.003795015791534785,2.502662042427224,4.8697103822305206,13
256.0,128.0,128.0,52.0,0.40625,9.23380752872837,0.035907853906350096,0.013343738824274915,0.0029504426650776654,2.1200372742229554,3.9756530475618588,14
256.0,128.0,128.0,52.0,0.40625,8.90514285005456,0.04177722844128494,0.014457220242264477,0.003634188901132209,2.3901352312792254,4.599957013292379,15
256.0,128.0,128.0,51.0,0.3984375,9.00049994308919,0.03793541881850435,0.013041050900737226,0.0027562720807019075,2.290376722587596,4.358461668009857,16
256.0,128.0,128.0,53.0,0.4140625,8.866702287608927,0.04519282164102395,0.017088783788662264,0.003836253233695708,2.428831779613556,4.731521617748484,17
256.0,128.0,128.0,52.0,0.40625,9.00758399711404,0.038296600677228086,0.013505362610249056,0.003002292273796403,2.297426098870747,4.35137841372908,18
256.0,128.0,128.0,54.0,0.421875,8.899700369648468,0.04771341061792246,0.016874785123102864,0.004013193478572593,2.3857729389883735,4.675218824434736,19
256.0,128.0,128.0,53.0,0.4140625,8.810438795254855,0.04542235271515385,0.016677980012472293,0.003820971464953937,2.4790508919136944,4.813872239364031,20
256.0,128.0,128.0,53.0,0.4140625,8.892551208088298,0.04345890005069932,0.01617545105700935,0.003608850995948215,2.4022176585926798,4.636136771354271,21
256.0,128.0,128.0,52.0,0.40625,8.933863599699453,0.03924338016572611,0.014595524166729573,0.0031099272495590147,2.3608982591945042,4.523562126219927,22
256.0,128.0,128.0,52.0,0.40625,8.886467669266564,0.0407811407439561,0.013788311540922969,0.003321375236196288,2.3952194907966033,4.643972040170827,23
256.0,128.0,128.0,53.0,0.4140625,8.834356126611251,0.04212616377247331,0.015323564061503892,0.003490553950032138,2.4401708563522817,4.7253517346205705,24
256.0,128.0,128.0,53.0,0.4140625,9.001267086095105,0.04445740679742857,0.014961459594841398,0.003253100691808967,2.2893540085242625,4.45147391425855,25
256.0,128.0,128.0,53.0,0.4140625,8.823462356008333,0.04223773759333342,0.01516879562171722,0.003393239147143773,2.4633458990977823,4.752566743693984,26
256.0,128.0,128.0,53.0,0.4140625,8.922118803758348,0.04314914171850037,0.015208388499849842,0.003383425754299697,2.34852231886436,4.5934272808799745,27
256.0,128.0,128.0,51.0,0.3984375,8.97778661384409,0.038943018122758355,0.013125120217122454,0.0030868291275804377,2.317075639932999,4.45907367251667,28
256.0,128.0,128.0,53.0,0.4140625,8.786824142980574,0.045171096059648155,0.0158387638919328,0.004184409975719092,2.5048952327523457,4.890203843958458,29
256.0,128.0,128.0,52.0,0.40625,8.998898259924868,0.037914302084610066,0.014108601751937582,0.0026447036552292224,2.289351372981513,4.380647321181519,30
256.0,128.0,128.0,55.0,0.4296875,8.65015242890738,0.05210424819125846,0.019767612306492495,0.004650431235018656,2.611598905530748,5.209100632523163,31
256.0,256.0,256.0,56.0,0.21875,12.505876789956185,0.052658774057296714,0.021580727794259978,0.005601918176938439,2.431758031200063,4.777478216805573,0
256.0,256.0,256.0,56.0,0.21875,12.64746354982425,0.053356819657458324,0.022391752647810067,0.00592392531383084,2.349604768649448,4.611653258907578,1
256.0,256.0,256.0,56.0,0.21875,12.687235959522905,0.05273505972215598,0.021957781159709127,0.005732408370310519,2.3228761588867064,4.573009727909916,2
256.0,256.0,256.0,57.0,0.22265625,12.546546509128357,0.055124240150903225,0.02328712491394227,0.006207953722064996,2.4088873647703277,4.786306308123492,3
256.0,256.0,256.0,57.0,0.22265625,12.500119191466732,0.05630910309316463,0.023712730944186612,0.006327675583501183,2.4394508183028076,4.856452529327204,4
256.0,256.0,256.0,56.0,0.21875,12.692979327148507,0.050804593249502296,0.021919900202605556,0.005633994582388705,2.3301330860588854,4.519298255997464,5
256.0,256.0,256.0,55.0,0.21484375,12.619693782339294,0.049393396803451346,0.020567996405528397,0.005224089256503884,2.366789653541223,4.622455212829066,6
256.0,256.0,256.0,57.0,0.22265625,12.562980650445725,0.05777558438555206,0.02451315618939612,0.007061999326343969,2.4145711550050875,4.788457787884482,7
256.0,256.0,256.0,56.0,0.21875,12.605776802105918,0.052056898143841804,0.022411196769925784,0.00563276318284147,2.3768029098969277,4.659100424820118,8
256.0,256.0,256.0,55.0,0.21484375,12.658452409615359,0.049241483219605704,0.020424180750740824,0.005333646331058949,2.3466599849468377,4.553365079567305,9
256.0,256.0,256.0,56.0,0.21875,12.398329992545483,0.05732607438773251,0.02518195009545439,0.006492672843351546,2.5152978077412214,5.002074221700793,10
256.0,256.0,256.0,57.0,0.22265625,12.423726338487473,0.054934530434848,0.022563655328116317,0.006458024011683729,2.493047524563969,4.939265850322675,11
256.0,256.0,256.0,56.0,0.21875,12.45066728039843,0.05251670753971429,0.022610430923658987,0.005594844460219209,2.476509519673259,4.879999289004384,12
256.0,256.0,256.0,55.0,0.21484375,12.690144231521307,0.04844265776804419,0.020644762290151338,0.004923816277159519,2.3266126325335854,4.519254713530422,13
256.0,256.0,256.0,57.0,0.22265625,12.376233073735898,0.059496439751854285,0.026822141335386376,0.007166354439885305,2.5369296314145062,5.054984685441265,14
256.0,256.0,256.0,56.0,0.21875,12.49812787247255,0.057553180794638566,0.024492280286701248,0.006884194967315972,2.453902163838067,4.8695335642878605,15
256.0,256.0,256.0,55.0,0.21484375,12.646862261462315,0.04972495838494477,0.02151689174579615,0.005347486213729191,2.3564267523507323,4.581804830755975,16
256.0,256.0,256.0,54.0,0.2109375,12.76864186292526,0.04503091098270576,0.018504942839202843,0.004309703137070714,2.2755198725116035,4.3622219563731655,17
256.0,256.0,256.0,55.0,0.21484375,12.61256149673605,0.052962007487228645,0.02239973730570397,0.005748186676893652,2.3801326466030983,4.666644260066959,18
256.0,256.0,256.0,56.0,0.21875,12.50608088416697,0.05315572085484367,0.022644413982751205,0.005612727971215898,2.4325699451737055,4.7886454075338,19
256.0,256.0,256.0,56.0,0.21875,12.529313229145245,0.05490511793438386,0.02188442132694114,0.006435239632590495,2.4325371860996303,4.78613756248933,20
256.0,256.0,256.0,56.0,0.21875,12.300757396205519,0.0544336277935916,0.023940221109846792,0.00593096858538935,2.5734642437176447,5.074704478026486,21
256.0,256.0,256.0,54.0,0.2109375,12.90738862218648,0.04465245202480981,0.018364983486637537,0.004412718858886382,2.1999299928391007,4.199794749296726,22
256.0,256.0,256.0,55.0,0.21484375,12.765719833810687,0.04928983243436435,0.0199513992636783,0.005388085106453883,2.2844224012907905,4.415899796681698,23
256.0,256.0,256.0,55.0,0.21484375,12.596511116837586,0.051003280917177145,0.022055535116566667,0.005404258719968371,2.390689299474265,4.660454218521315,24
256.0,256.0,256.0,57.0,0.22265625,12.449282158174405,0.057908726188316086,0.02571438874326187,0.006686958042642049,2.4790335567541,4.9352555603454356,25
256.0,256.0,256.0,55.0,0.21484375,12.549123841451495,0.05176828500851955,0.021395069342019554,0.0056020572311691165,2.4136324335343713,4.726785787468095,26
256.0,256.0,256.0,55.0,0.21484375,12.49996317221472,0.053635126250155485,0.022269951046797336,0.005955571158117486,2.4473535310996195,4.820883512874456,27
256.0,256.0,256.0,55.0,0.21484375,12.5726529093849,0.05224685633455143,0.022665797544481288,0.005920785189913702,2.407234573357026,4.709569556256481,28
256.0,256.0,256.0,55.0,0.21484375,12.617753998922046,0.05053850984706057,0.021252230558764126,0.005441229817689285,2.3689529872267876,4.621376323827744,29
256.0,256.0,256.0,56.0,0.21875,12.578300820150513,0.05391280217191403,0.02308339564978505,0.005888357139813578,2.3946771011781345,4.69987305794229,30
256.0,256.0,256.0,56.0,0.21875,12.625507797360498,0.05024909629345833,0.022346465136568596,0.005450802388934934,2.3615621841402703,4.5989887788460795,31
