n_ctx,n_tgt,cap,r_T,r_T_strict,r_T_over_cap,r_T_strict_over_cap,rank_tau_task,krr_risk_total,krr_signal_total,krr_risk_per_tgt,krr_signal_per_tgt,krr_risk_over_signal,top_sval,tail_at_32,tail_at_48,tail_at_64,participation_rank,entropy_rank,episode
128.0,64.0,64.0,22.0,39.0,0.34375,0.609375,0.04919614806020763,2.9549014077009708,61.04509859229863,0.04617033449532767,0.9538296655046661,0.04840521967923742,6.1471932372320115,0.018591086766867174,0.0033927564096409672,0.0,2.4750956729021443,4.586866772178955,10
128.0,64.0,64.0,23.0,40.0,0.359375,0.625,0.044299583916966236,2.4170721949369662,61.58292780506267,0.0377667530458901,0.9622332469541042,0.03924906270432667,6.244452444448321,0.020555640873195558,0.003651931127611274,0.0,2.3815310298318195,4.453590348755773,11
128.0,64.0,64.0,21.0,38.0,0.328125,0.59375,0.048240145968222674,2.8462329168181104,61.153767083183226,0.044472389325282975,0.9555276106747379,0.0465422336607086,6.267026955256406,0.016566504962589025,0.002660260563500086,0.0,2.3218872715162897,4.302637125679811,12
128.0,64.0,64.0,22.0,39.0,0.34375,0.609375,0.040488416043049986,2.0317071167240406,61.96829288327667,0.031745423698813134,0.9682545763011979,0.032786236673502146,6.355172749048314,0.016970442088886782,0.002960897893862613,0.0,2.2552650656489774,4.0907229735421895,13
128.0,64.0,64.0,22.0,36.0,0.34375,0.5625,0.03782943626800056,1.7807960552953674,62.2192039447057,0.027824938363990116,0.9721750616360265,0.028621324967094325,6.485415452463292,0.013331212538097334,0.002259593172827503,0.0,2.11195405038139,3.7742412934385987,14
128.0,64.0,64.0,21.0,40.0,0.328125,0.625,0.046926865734304525,2.6998201913370115,61.30017980866334,0.042184690489640804,0.9578153095103646,0.044042614552908886,6.171375299061637,0.01948074631355256,0.0035116061294374577,0.0,2.4489812996142546,4.470256158508937,15
128.0,64.0,64.0,22.0,39.0,0.34375,0.609375,0.04340191723124199,2.323628219450553,61.67637178055009,0.03630669092891489,0.9636933090710952,0.03767452838695161,6.284899583030341,0.0181809428513423,0.003189567495738968,0.0,2.3307533293772615,4.308604118860702,16
128.0,64.0,64.0,23.0,40.0,0.359375,0.625,0.046066642291779814,2.605738860546132,61.3942611394542,0.04071466969603331,0.9592853303039719,0.042442710640775934,6.115209416040747,0.020285443935796035,0.003577463597241765,0.0,2.5426100460081447,4.730440617226148,17
128.0,64.0,64.0,21.0,37.0,0.328125,0.578125,0.04342580329080866,2.3260935389331148,61.67390646106655,0.03634521154582992,0.9636547884541649,0.037716007829040166,6.444338230881008,0.014551213767524052,0.002351850667648054,0.0,2.1302659574840686,3.8550412040944053,18
128.0,64.0,64.0,21.0,38.0,0.328125,0.59375,0.04133811102683672,2.1150295444434803,61.88497045555585,0.03304733663192938,0.9669526633680602,0.034176788465341584,6.407238659099482,0.016119434173127972,0.002714307635110229,0.0,2.1794884578480884,3.883866217425732,19
128.0,64.0,64.0,24.0,40.0,0.375,0.625,0.0450139205536954,2.4925914745889783,61.507408525410256,0.03894674179045279,0.9610532582095352,0.04052506087228802,6.190378670961112,0.021919635769549313,0.0038678177662724174,0.0,2.4407642162580814,4.522726719346634,20
128.0,64.0,64.0,21.0,38.0,0.328125,0.59375,0.04253498442107216,2.234937770349152,61.76506222965023,0.0349209026617055,0.9650790973382849,0.036184497994017024,6.40386797197773,0.015883082923396744,0.0030091628706821628,0.0,2.1866198016204,3.9924730297611055,21
128.0,64.0,64.0,23.0,41.0,0.359375,0.640625,0.04819164812400671,2.840766812080904,61.159233187919384,0.04438698143876413,0.9556130185612404,0.04644869897816159,6.080703628060552,0.021642396438664842,0.0035026842916305286,0.0,2.5796955954533076,4.8363583175579,22
128.0,64.0,64.0,22.0,39.0,0.34375,0.609375,0.04261225300949389,2.2427802641049546,61.75721973589411,0.035043441626639915,0.9649565583733455,0.03631608213090241,6.346248024233605,0.01824673566047333,0.0030813341113522645,0.0,2.258206519565622,4.177719166580517,23
128.0,64.0,64.0,23.0,39.0,0.359375,0.609375,0.043086689294705764,2.2912017603543084,61.708798239646285,0.03580002750553607,0.9641999724944732,0.037129255887570246,6.29907638368904,0.017811443047558106,0.003481426514491349,0.0,2.316500457039531,4.305363520203864,24
128.0,64.0,64.0,22.0,41.0,0.34375,0.640625,0.04911558732367155,2.945676839785822,61.05432316021388,0.04602620062165347,0.9539737993783419,0.04824681836298412,6.054013742145236,0.022504918644168342,0.004182995040262761,0.0,2.61188249910465,4.890898934477242,25
128.0,64.0,64.0,22.0,38.0,0.34375,0.59375,0.04253580731561039,2.2350212267893577,61.764978773210736,0.034922206668583713,0.9650777933314177,0.03618589807981469,6.356568830921437,0.016427435755268237,0.0028214301767056724,0.0,2.2439864106701024,4.1030196762644575,26
128.0,64.0,64.0,22.0,36.0,0.34375,0.5625,0.03918287432138837,1.90663590713524,62.09336409286611,0.029791186048988123,0.970208813951033,0.030705952801714315,6.47020548836536,0.014402134118318323,0.002304296729051146,0.0,2.125753789158018,3.8564491981256253,27
128.0,64.0,64.0,21.0,37.0,0.328125,0.578125,0.042630638715111205,2.2446481521151656,61.75535184788471,0.03507262737679946,0.9649273726231986,0.03634742714516676,6.518186925348967,0.0146548524127449,0.002629673221587881,0.0,2.0498796103874604,3.6956859379183378,28
128.0,64.0,64.0,22.0,39.0,0.34375,0.609375,0.03881273048071846,1.87183228747574,62.12816771252461,0.029247379491808438,0.970752620508197,0.03012856094737784,6.403658200313226,0.01729166634809451,0.0031259613676799915,0.0,2.205838581805549,3.9991217655132996,29
128.0,64.0,64.0,22.0,38.0,0.34375,0.59375,0.04250567279011522,2.2319659450479037,61.768034054952096,0.034874467891373495,0.9651255321086265,0.03613464438680682,6.370104717569592,0.015677711192611445,0.0029424418556888996,0.0,2.2257535028859197,4.064175883008162,30
128.0,64.0,64.0,23.0,40.0,0.359375,0.625,0.04501139480529212,2.4923226546260033,61.507677345375185,0.0389425414785313,0.9610574585214873,0.040520513246357574,6.17648398395714,0.020886703815984516,0.003997768798826427,0.0,2.46840702455327,4.601362586783861,31
128.0,128.0,128.0,24.0,46.0,0.1875,0.359375,0.044777030129590396,4.93486852041711,123.06513147958402,0.03855366031575867,0.9614463396842502,0.04009964854452493,8.826480125190521,0.026668250517706438,0.007627673292009117,0.0014167745809123351,2.3844930667854998,4.490041662856431,0
128.0,128.0,128.0,26.0,48.0,0.203125,0.375,0.043841993046512324,4.738469917453014,123.26153008254826,0.037019296230101674,0.9629807037699083,0.038442407085808705,8.914329099237658,0.030681363343307684,0.009511777164027822,0.0017393698301191706,2.309377788783848,4.375127138984526,1
128.0,128.0,128.0,25.0,48.0,0.1953125,0.375,0.047396774030057126,5.5036488234246175,122.49635117657421,0.042997256433004824,0.957002743566986,0.04492908376912595,8.735511874178377,0.03032987834906998,0.009424553721577692,0.0014657299219471898,2.4554768003896195,4.6643560977443785,2
128.0,128.0,128.0,25.0,48.0,0.1953125,0.375,0.04497732657612944,4.977395911881589,123.02260408811856,0.03888590556157492,0.9611140944384262,0.040459198118716,8.859756961058402,0.02912489778306884,0.00930013134055203,0.001577457364693346,2.3495673889773236,4.410695512757665,3
128.0,128.0,128.0,26.0,48.0,0.203125,0.375,0.04400641980430044,4.772751490735288,123.22724850926467,0.03728712102136944,0.9627128789786302,0.038731299679846516,8.86803785221117,0.030845403008329796,0.009633458187129997,0.0017475682449456353,2.3511464116089766,4.452679176505578,4
128.0,128.0,128.0,26.0,49.0,0.203125,0.3828125,0.045589212705083634,5.108303813456243,122.89169618654283,0.0399086235426269,0.9600913764573659,0.04156752630138718,8.700973452096806,0.03212596886122057,0.010178997039090545,0.0018058494768752968,2.4987215039594086,4.735029065251681,5
128.0,128.0,128.0,26.0,48.0,0.203125,0.375,0.04640818504853202,5.285838014266244,122.71416198573343,0.04129560948645503,0.9587043905135424,0.043074392789975824,8.850250119837101,0.03051960410645144,0.009283734303340395,0.0015770290142840834,2.3496808585531492,4.442931342482626,6
128.0,128.0,128.0,25.0,47.0,0.1953125,0.3671875,0.0431948629865877,4.604612859916471,123.39538714008313,0.03597353796809743,0.9640264620318995,0.037315923768601676,8.917197312556876,0.027705038445484016,0.008261327805942744,0.0014127573671275954,2.31138838871434,4.345808416687523,7
128.0,128.0,128.0,23.0,45.0,0.1796875,0.3515625,0.04033110340042837,4.032892730773254,123.96710726922782,0.031506974459166046,0.9684930255408424,0.0325319580299209,9.134425237990786,0.022813817736016175,0.006949980026560995,0.0011105187889035222,2.1316267389756516,3.889336844766031,8
128.0,128.0,128.0,24.0,46.0,0.1875,0.359375,0.043556139788376885,4.67913238898076,123.32086761102144,0.036555721788912185,0.963444278211105,0.03794274626529256,8.911413393766722,0.02587715080813906,0.0077429397777723785,0.0013961619306022456,2.3123358024219316,4.323041979739531,9
128.0,128.0,128.0,26.0,46.0,0.203125,0.359375,0.043538595727792506,4.675501374515137,123.32449862548582,0.036527354488399506,0.9634726455116079,0.03791218635896303,8.738771440043553,0.029314590941883902,0.0082243871864319,0.0015259162602960564,2.4791721499484947,4.701210438311966,10
128.0,128.0,128.0,26.0,47.0,0.203125,0.3671875,0.040690507478738015,4.102775795751365,123.89722420424775,0.032052935904307536,0.9679470640956855,0.033114347977544686,9.068301282284668,0.02725455259071776,0.00863758893199105,0.0013143739319401515,2.188711354817052,4.072484056225368,11
128.0,128.0,128.0,23.0,47.0,0.1796875,0.3671875,0.04652149284016418,5.3106085803240095,122.68939141967331,0.041489129533781324,0.9585108704661978,0.04328498592154894,8.864429349544952,0.027277427136744962,0.00839525636550306,0.0013254751094115573,2.3344059605190415,4.378073243061707,12
128.0,128.0,128.0,25.0,47.0,0.1953125,0.3671875,0.04212537152740607,4.387136538200034,123.61286346180134,0.034274504204687764,0.965725495795323,0.035490938526439884,8.925155923470436,0.028093139332396246,0.008665493017558862,0.0014325106311106081,2.310060208050757,4.3454520349445644,13
128.0,128.0,128.0,26.0,48.0,0.203125,0.375,0.04336869650009939,4.640402761827799,123.35959723817525,0.03625314657677968,0.9637468534232442,0.03761687672235466,8.917644626545723,0.028856096094160642,0.009099396045271923,0.0016169058188080726,2.3099362289661367,4.367999530249084,14
128.0,128.0,128.0,27.0,48.0,0.2109375,0.375,0.04351390949984809,4.670394293628924,123.32960570637039,0.03648745541897597,0.9635125445810186,0.037869206399219396,8.863989266533363,0.030841619338655524,0.00922509202422727,0.0016961731225656918,2.3600343594272966,4.475205030154599,15
128.0,128.0,128.0,23.0,46.0,0.1796875,0.359375,0.04437316172309341,4.849607012136449,123.15039298786533,0.03788755478231601,0.9621124452176979,0.039379549626076045,8.91657570915959,0.025857762021331557,0.007741412395920896,0.0011630466912089003,2.3016085593923945,4.298453115593004,16
128.0,128.0,128.0,24.0,47.0,0.1875,0.3671875,0.04271838341327288,4.507144153524992,123.49285584647598,0.035212063699414,0.9647879363005936,0.03649720562886774,8.917379470333517,0.025839224444329626,0.008543692717104381,0.0012025938716262985,2.312349109067507,4.328163415689121,17
128.0,128.0,128.0,24.0,46.0,0.1875,0.359375,0.041648344114308296,4.291651831974027,123.70834816802503,0.03352852993729709,0.9664714700626955,0.03469169134927677,9.025713363525545,0.026040534606826444,0.007988812309384464,0.0010887881237398372,2.219750988972741,4.114445088730933,18
128.0,128.0,128.0,26.0,47.0,0.203125,0.3671875,0.04270768009914945,4.504965340202759,123.49503465979893,0.03519504172033405,0.9648049582796792,0.036478918789025726,8.99074002228532,0.030204985124469085,0.008997596225476944,0.0014900280766897056,2.245502138383736,4.216021928262635,19
128.0,128.0,128.0,25.0,47.0,0.1953125,0.3671875,0.04620254884166549,5.241012124256661,122.7589878757427,0.04094540722075517,0.9590545927792399,0.04269351038932969,8.860960342255488,0.029445349564811745,0.008548989192493462,0.001511440080154721,2.3425565609059156,4.446987309874978,20
128.0,128.0,128.0,26.0,48.0,0.203125,0.375,0.04472646928924192,4.924158700743789,123.07584129925581,0.03846998984956085,0.961530010150436,0.040009141101630015,8.793838037114815,0.03126724074844101,0.009495040194123616,0.0016302723955050058,2.4150700056073275,4.57096959366676,21
128.0,128.0,128.0,26.0,45.0,0.203125,0.3515625,0.046338744152260844,5.270682248351454,122.72931775164719,0.041177205065245734,0.9588227949347436,0.04294558419217377,8.954397877587722,0.028263232102164672,0.007580077685992008,0.0013967771315404024,2.254719439126587,4.258741227932049,22
128.0,128.0,128.0,25.0,47.0,0.1953125,0.3671875,0.04765975792520428,5.562231566471649,122.43776843352661,0.04345493411305976,0.9565450658869267,0.04542905050978144,8.734976362735155,0.029611046981235522,0.009037401637339425,0.001663763363040887,2.4533391916982747,4.692094344703336,23
128.0,128.0,128.0,25.0,47.0,0.1953125,0.3671875,0.04735436963480956,5.494227865482179,122.50577213451936,0.04292365519907952,0.9570763448009325,0.04484872647020348,8.822635057798918,0.029529605049866455,0.008535562041281869,0.0015739129269153956,2.368985763496799,4.481795005494628,24
128.0,128.0,128.0,26.0,46.0,0.203125,0.359375,0.040506479437285144,4.066925499903346,123.93307450009694,0.03177285546799489,0.9682271445320073,0.032815497528064085,8.943982090674707,0.0283110021698933,0.008136195178633331,0.0013547751280238174,2.301911973567116,4.2995167275706425,25
128.0,128.0,128.0,25.0,46.0,0.1953125,0.359375,0.044038511565452264,4.779455086423571,123.22054491357974,0.03733949286268415,0.9626605071373417,0.038787810018009454,8.93628969803373,0.027172396077643116,0.007985420780980678,0.0011885524140034715,2.287360329292176,4.30669961677982,26
128.0,128.0,128.0,24.0,47.0,0.1875,0.3671875,0.04899789221536115,5.8644447981681225,122.13555520183348,0.04581597498568846,0.9541840250143241,0.04801586883096298,8.758965396159223,0.028975084223440733,0.008274158324659461,0.0013507147653730373,2.41853461945666,4.585824083856578,27
128.0,128.0,128.0,23.0,48.0,0.1796875,0.375,0.048856986011648916,5.832298487671749,122.16770151232602,0.04556483193493554,0.954435168065047,0.04774010164284916,8.742140032018224,0.029137571440827893,0.009125393837073673,0.0015122298072207244,2.4329663238128925,4.5827611543350155,28
128.0,128.0,128.0,26.0,48.0,0.203125,0.375,0.04451708683919012,4.879916279539406,123.12008372046299,0.03812434593390161,0.9618756540661171,0.03963542041295987,8.883954438403658,0.03057488150306244,0.00997863042585312,0.0016306781942444616,2.3321810399416445,4.409510455429547,29
128.0,128.0,128.0,27.0,47.0,0.2109375,0.3671875,0.0395616340251742,3.8851013686706852,124.11489863132809,0.03035235444273973,0.9696476455572507,0.03130245773483642,9.100011966130987,0.02878558532028252,0.008733694578338445,0.001601016115331443,2.1709066531751002,4.057528842655081,30
128.0,128.0,128.0,25.0,47.0,0.1953125,0.3671875,0.044669925985717736,4.912193801219277,123.08780619878246,0.0383765140720256,0.961623485927988,0.03990804575139001,8.930547129208259,0.02849117898210628,0.008410607808221527,0.00118714996282866,2.288074293540363,4.299323368215083,31
128.0,256.0,128.0,27.0,51.0,0.2109375,0.3984375,0.04421965850606314,9.63474497052271,246.36525502947785,0.03763572254110434,0.9623642774588979,0.03910756396785685,12.56499130810697,0.03452207616776132,0.012460312554871946,0.002276972327425128,2.3344252514775414,4.4157401656860715,0
128.0,256.0,128.0,26.0,50.0,0.203125,0.390625,0.046558987620762625,10.63763305028772,245.36236694971092,0.041553254102686406,0.9584467458973083,0.04335478656540654,12.519857602796991,0.03453623621502652,0.012054801651608436,0.002062693988822484,2.3486030394017985,4.461871588977996,1
128.0,256.0,128.0,29.0,52.0,0.2265625,0.40625,0.044277384429868956,9.658966741824893,246.34103325817324,0.03773033883525349,0.9622696611647392,0.03920973543900804,12.573646005208495,0.03668111622998501,0.013704032837072078,0.0026599446759309774,2.3306774208565115,4.455290592779041,2
128.0,256.0,128.0,28.0,49.0,0.21875,0.3828125,0.040059005678240445,7.960692282899285,248.03930771709946,0.031096454230075333,0.9689035457699198,0.032094478718586,12.750886177301588,0.03133833302202285,0.010899309533731675,0.0020914702516455037,2.2413815591501214,4.202357834976221,3
128.0,256.0,128.0,29.0,51.0,0.2265625,0.3984375,0.04294842171849909,9.108170085612816,246.891829914382,0.03557878939692506,0.9644212106030546,0.03689133856220087,12.601003823965593,0.03521365899706058,0.012591996564377561,0.0024392513022201165,2.3205893569770994,4.412781012688883,4
128.0,256.0,128.0,28.0,52.0,0.21875,0.40625,0.04483440534512405,9.89406831719549,246.1059316828049,0.038648704364044884,0.9613512956359567,0.04020247805301775,12.495500706148901,0.03712020129421399,0.01355324231123351,0.002536901511333829,2.3775763532075365,4.5382690572838005,5
128.0,256.0,128.0,26.0,50.0,0.203125,0.390625,0.0449773999764278,9.954823051579107,246.04517694842176,0.038886027545230885,0.9611139724547725,0.040459330172791345,12.50440354055507,0.03352256462226625,0.011916958204389429,0.002184979294865057,2.370637749809091,4.509526344025937,6
128.0,256.0,128.0,25.0,49.0,0.1953125,0.3828125,0.04640736001332557,10.57131567130887,245.42868432868852,0.041294201841050274,0.9587057981589395,0.04307286126812819,12.477041422537587,0.031826272299663484,0.010571371423359257,0.0019183069587293117,2.3753985601925276,4.481125178530166,7
128.0,256.0,128.0,29.0,51.0,0.2265625,0.3984375,0.04149079371418158,8.520644724928836,247.47935527507423,0.033283768456753265,0.9667162315432587,0.03442971926065539,12.718065140712714,0.0350103351927939,0.012047369781496209,0.002329885133465524,2.2545072851118197,4.271462662291682,8
128.0,256.0,128.0,29.0,52.0,0.2265625,0.40625,0.04269171828551989,9.003433910515229,246.99656608948402,0.03516966371295011,0.964830336287047,0.03645165620340386,12.540167401637339,0.036042842339406946,0.013732427933186324,0.00236478640348588,2.3619377356057822,4.481464629873321,9
128.0,256.0,128.0,29.0,53.0,0.2265625,0.4140625,0.04687439338775146,10.776159392647457,245.2238406073502,0.04209437262752913,0.9579056273724618,0.043944175109393566,12.294903905755582,0.04061987127331034,0.014941104795152007,0.0028779009591115923,2.5051185657185777,4.857385771187788,10
128.0,256.0,128.0,30.0,52.0,0.234375,0.40625,0.043608759418588716,9.380060647923036,246.61993935207846,0.03664086190594936,0.9633591380940565,0.038034477960567,12.491597280459729,0.038700296242737714,0.014406070057729096,0.0031179453787402007,2.390778359498605,4.60383979699882,11
128.0,256.0,128.0,28.0,50.0,0.21875,0.390625,0.04316776309701286,9.198088909326913,246.80191109067505,0.03593003480205825,0.9640699651979494,0.0372691154159965,12.624350819421325,0.033882446672698616,0.011536069291310503,0.0024566317254214346,2.30354968516434,4.369363902882968,12
128.0,256.0,128.0,28.0,50.0,0.21875,0.390625,0.042681402066686,8.999236118247314,247.00076388174816,0.03515326608690357,0.9648467339130787,0.03643404164756215,12.60938481881278,0.034738073936255914,0.01221693843113652,0.0023012350021796666,2.31634065252783,4.397993906466435,13
128.0,256.0,128.0,29.0,50.0,0.2265625,0.390625,0.040944581074934164,8.305008562936754,247.6949914370651,0.032441439698971695,0.9675585603010356,0.03352917438803713,12.698447998251067,0.03389089078401798,0.011704775242721989,0.0023788293404851915,2.270061280817798,4.286952633147428,14
128.0,256.0,128.0,28.0,51.0,0.21875,0.3984375,0.04414393042172645,9.603010211513345,246.3969897884912,0.037511758638724,0.9624882413612937,0.03897373186156452,12.61646608495837,0.035532405413897,0.012338476262586603,0.002448924661297658,2.3018742527624325,4.36977535441236,15
128.0,256.0,128.0,29.0,51.0,0.2265625,0.3984375,0.04216634778711565,8.790764783386859,247.2092352166111,0.03433892493510492,0.9656610750648871,0.03556001771407985,12.830296496605886,0.035373734426591995,0.012351941648501863,0.0025308771815400807,2.180580465501734,4.1277331983158305,16
128.0,256.0,128.0,26.0,49.0,0.203125,0.3828125,0.04342512314403211,9.304093295324437,246.69590670467858,0.03634411443486108,0.9636558855651507,0.03771482640148706,12.724754899421336,0.030116694582391388,0.010234380278390668,0.0019283094827445813,2.236027615452447,4.193823802959396,17
128.0,256.0,128.0,28.0,51.0,0.21875,0.3984375,0.044904266452941835,9.92373007962326,246.0762699203767,0.03876457062352836,0.9612354293764714,0.04032786291353595,12.500408870004486,0.03557149711514343,0.012430997865335735,0.002343949533363815,2.374117459339629,4.532888549579555,18
128.0,256.0,128.0,24.0,49.0,0.1875,0.3828125,0.0438692600166812,9.488294578330779,246.51170542167566,0.037063650696604604,0.9629363493034205,0.038490239488223665,12.687697283291946,0.02924325815964438,0.01010586757149918,0.0017729961846892751,2.2565168396476607,4.225494194547859,19
128.0,256.0,128.0,29.0,51.0,0.2265625,0.3984375,0.04324088297561556,9.228151529158419,246.77184847084317,0.036047466910775074,0.9639525330892311,0.037395479210217596,12.674950897847507,0.036396560613455864,0.012626293453697627,0.0026860576055797126,2.2703931194510893,4.318249897695285,20
128.0,256.0,128.0,29.0,52.0,0.2265625,0.40625,0.04365130696741953,9.397700925823749,246.60229907418108,0.03670976924149902,0.9632902307585198,0.03810873199927777,12.537991810431736,0.03778500591482575,0.014550100550108918,0.002621454684313115,2.358807627975316,4.506381871322763,21
128.0,256.0,128.0,27.0,50.0,0.2109375,0.390625,0.04123685378773878,8.420084535985987,247.5799154640189,0.03289095521869526,0.9671090447813239,0.03400956220622692,12.711024356769018,0.03226488002840985,0.011517014034282388,0.002039137460839743,2.259747579716847,4.250497860058574,22
128.0,256.0,128.0,29.0,51.0,0.2265625,0.3984375,0.04447639912363591,9.742678788212865,246.25732121178444,0.038057339016456505,0.961942660983533,0.039563001580099205,12.574148584411208,0.037681748208198654,0.013037030589056397,0.002657732725659831,2.3289641941787806,4.456094551124976,23
128.0,256.0,128.0,29.0,51.0,0.2265625,0.3984375,0.041084946255236926,8.360185466166493,247.63981453383366,0.032656974477212865,0.9673430255227877,0.03375945617591413,12.77293352989663,0.03547639272458073,0.01277557435107759,0.0025410409747398817,2.2222462366826616,4.1906179081243575,24
128.0,256.0,128.0,28.0,51.0,0.21875,0.3984375,0.041415961300810634,8.490955439245848,247.50904456075313,0.033167794684554094,0.9668322053154419,0.03430563700940488,12.667122723998242,0.034249195118200085,0.012693271675311797,0.0022563055706526914,2.2861558560826873,4.310756348010694,25
128.0,256.0,128.0,30.0,51.0,0.234375,0.3984375,0.04155834609944894,8.547485602089262,247.45251439790698,0.03338861563316118,0.9666113843668241,0.03454192261043165,12.644670159273767,0.03634597217741674,0.013143842381740772,0.002643457337907188,2.3017386749257533,4.378923143399808,26
128.0,256.0,128.0,29.0,51.0,0.2265625,0.3984375,0.045933767095766506,10.365345012359898,245.63465498764543,0.04048962895453085,0.95951037104549,0.04219821919216243,12.452296269257193,0.037896665695060845,0.013228627210016882,0.0027677985571491546,2.4012848442875643,4.620341319192574,27
128.0,256.0,128.0,29.0,51.0,0.2265625,0.3984375,0.04633020276242661,10.537638726841978,245.46236127315748,0.04116265127672648,0.9588373487232714,0.04292975376015124,12.382675506365656,0.037831871497468514,0.012725027872445682,0.002617717112673505,2.445592706054437,4.701756099866933,28
128.0,256.0,128.0,30.0,52.0,0.234375,0.40625,0.04589448713882731,10.348341184447994,245.6516588155538,0.04042320775174998,0.959576792248257,0.04212607899471971,12.470192550381498,0.04039998647694854,0.01511569007245974,0.0030216611976721063,2.3901657124098477,4.626221484520509,29
128.0,256.0,128.0,29.0,51.0,0.2265625,0.3984375,0.043916748485536616,9.508084484096738,246.49191551590138,0.03714095501600288,0.9628590449839898,0.03857361595083765,12.509890041032603,0.03691728357146893,0.012898445050939303,0.002640134622214862,2.375348780074795,4.535154277929364,30
128.0,256.0,128.0,27.0,49.0,0.2109375,0.3828125,0.04353399942918269,9.349100611946909,246.65089938805355,0.036519924265417614,0.9634800757345842,0.03790418212600157,12.676939569225222,0.032099307877450196,0.010669897136394392,0.0021684132714573693,2.266636094889449,4.2755689344565635,31
192.0,64.0,64.0,26.0,41.0,0.40625,0.640625,0.040382867177197725,2.0214621916742717,61.978537808325996,0.031585346744910495,0.9684146532550937,0.032615519229023865,6.2728187744958275,0.02382678770468366,0.00453512792197346,0.0,2.3754033926963274,4.517648716692675,0
192.0,64.0,64.0,26.0,39.0,0.40625,0.609375,0.03360488278390597,1.413562441847509,62.5864375581527,0.02208691315386733,0.977913086846136,0.022585762938401203,6.490246230881268,0.0188201135416951,0.0032118527019008663,0.0,2.1330459654283156,3.9113605390131605,1
192.0,64.0,64.0,26.0,41.0,0.40625,0.640625,0.03793366879210096,1.7903480322026704,62.20965196779829,0.027974188003166724,0.9720258119968482,0.02877926456057628,6.349306915632852,0.022368630236461524,0.0039477484379753375,0.0,2.283028166616324,4.2472863972497805,2
192.0,64.0,64.0,24.0,41.0,0.375,0.640625,0.04348658238460648,2.3323718758243057,61.66762812417439,0.03644331055975478,0.9635566894402249,0.03782165694986333,6.263322062896028,0.022002418789800676,0.0038717420625678455,0.0,2.3633685463886835,4.452726993297863,3
192.0,64.0,64.0,27.0,43.0,0.421875,0.671875,0.03607821162332462,1.623823233501551,62.37617676649841,0.025372238023461734,0.9746277619765377,0.026032747078747913,6.283698331783412,0.02438724725725366,0.005382164932504563,0.0,2.3815369171713434,4.454656302777687,4
192.0,64.0,64.0,28.0,42.0,0.4375,0.65625,0.034953414782241295,1.526528292025017,62.47347170797539,0.02385200456289089,0.9761479954371155,0.02443482409878808,6.3048461286019455,0.022708087309316144,0.004722505644320288,0.0,2.3608370589993632,4.419699954623032,5
192.0,64.0,64.0,26.0,40.0,0.40625,0.625,0.0374306831662105,1.7444697368229227,62.255530263177214,0.027257339637858168,0.972742660362144,0.02802112084578469,6.326707444873366,0.021238243891389043,0.003839906888736047,0.0,2.3098106095183675,4.277959463584177,6
192.0,64.0,64.0,26.0,41.0,0.40625,0.640625,0.03561886931111288,1.583754617634105,62.416245382367386,0.024746165900532892,0.9752538340994904,0.025374077020042782,6.363639580989377,0.020651761603830688,0.004526182132833338,0.0,2.28008665232458,4.230374233972703,7
192.0,64.0,64.0,26.0,41.0,0.40625,0.640625,0.034168140069743676,1.4602552542275276,62.53974474577212,0.022816488347305118,0.9771835116526894,0.023349235916512466,6.405024234044021,0.021541975888832075,0.004278899128943953,0.0,2.2302523030182337,4.057955869521724,8
192.0,64.0,64.0,27.0,43.0,0.421875,0.671875,0.03854213246404833,1.846573303644104,62.15342669635663,0.028852707869439127,0.9711472921305724,0.02970991949752496,6.233626573814805,0.02683643275118278,0.004745217386705136,0.0,2.434190005308949,4.593471005428873,9
192.0,64.0,64.0,25.0,39.0,0.390625,0.609375,0.03351004215994775,1.4057699193096052,62.5942300806923,0.02196515498921258,0.9780348450108172,0.022458458511229518,6.471670519818576,0.018812190174257726,0.003792651161068273,0.0,2.1559363851229416,3.9480739471120283,10
192.0,64.0,64.0,27.0,41.0,0.421875,0.640625,0.03382452486315192,1.4316862557937078,62.568313744205696,0.022370097746776684,0.977629902253214,0.02288196964435964,6.399123454647071,0.02126323100146881,0.004227887536027687,0.0,2.239665784958425,4.100390191567256,11
192.0,64.0,64.0,25.0,40.0,0.390625,0.625,0.035910047875786555,1.6091006485092185,62.39089935148807,0.02514219763295654,0.9748578023670011,0.02579063076882565,6.400602796929357,0.019333082039821,0.003495130102598482,0.0,2.2317465529659652,4.136783860875686,12
192.0,64.0,64.0,26.0,42.0,0.40625,0.65625,0.037212570078089514,1.7247447936666087,62.275255206331536,0.02694913740104076,0.9730508625989303,0.027695507436334452,6.317225695143825,0.0235369451103561,0.004207661404107832,0.0,2.3328754332936383,4.3700829985423955,13
192.0,64.0,64.0,27.0,40.0,0.421875,0.625,0.03125664999604958,1.226565501924728,62.77343449807472,0.019165085967573874,0.9808349140324175,0.019539563379510922,6.41451273390751,0.019421465299621576,0.003871369617575116,0.0,2.2357811660750384,4.095228348168969,14
192.0,64.0,64.0,26.0,40.0,0.40625,0.625,0.03421447765879278,1.464127959901476,62.53587204009777,0.022876999373460563,0.9771230006265277,0.0234126096292806,6.422972935566883,0.020628536511417626,0.0039507144359467025,0.0,2.211400663387245,4.078451137688013,15
