exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,selection_mode,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,tau_sv,n_build,n_val,n_eval,B_nat,dim_R_nat,dim_over_nctx,dim_over_rT,r_eff_T_task,mean_s,mean_hidden_s,sum_candidate_rank,mean_candidate_rank,max_causal_damage,mean_causal_damage,sum_kept_causal_damage,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_val_closure,mean_val_closure,max_build_closure,mean_build_closure,max_val_refinement,mean_val_refinement,max_build_refinement,mean_build_refinement,s_list,candidate_ranks,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,7,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,84,8,0.1702127659574468,1.0,8,1.1111111111111112,11.333333333333334,136,15.11111111111111,282.71470993843684,7.775186459793234,560.2672703102774,0.012578590351923312,4.926443615495612e-13,0.012578590351986644,0.9998418881948092,1.0,0.02660276979706523,0.015615764602255536,0.023970948280118476,0.013867477176937771,0.9999964755023512,0.8887293058516891,0.9999973591615583,0.888760196950577,"[8, 1, 0, 0, 0, 1, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.015318451420223589,0.016774725180051187,0.9131864311220177,0.010740301015478711
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,8,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,87,8,0.1702127659574468,1.0,8,1.2222222222222223,11.333333333333334,136,15.11111111111111,148.87596812415987,10.382649300755672,748.2511822426782,0.010488814580065607,3.094664911093893e-12,0.01048881458005211,0.9998889407021604,1.0,0.01979001190588062,0.011732556553339959,0.019554017248607426,0.011302419792666031,0.9999977662456254,0.8887985206546034,0.9999979520022886,0.8888026384728369,"[8, 1, 0, 0, 0, 1, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.02034420353259936,0.014861821084101336,1.3688903545180533,0.010090328950912258
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,9,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,80,8,0.1702127659574468,1.0,8,1.0,12.88888888888889,137,15.222222222222221,29.95151093107783,0.717407254732882,58.11019890986609,0.011692710678102007,5.041480003487774e-13,0.011692710678224178,0.9998635353664773,1.0,0.03567306433131329,0.018583675305771465,0.04062399486951235,0.020555188841259134,0.9999938273133152,0.8886529003965575,0.9999952695107257,0.8885950765595194,"[8, 1, 0, 0, 0, 0, 0, 0, 0]","[9, 16, 16, 16, 16, 16, 16, 16, 16]",0.0042437214396700874,0.008326438383773817,0.5096682692013981,0.016066705868283515
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,10,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,80,8,0.1702127659574468,1.0,8,1.0,13.555555555555555,144,16.0,0.4599394214782825,0.019181823766678294,2.4907575891307117,0.015127512632135928,1.7123357498511549e-12,0.015127512632012731,0.9997719583614659,1.0,0.048023530107524165,0.025392670968406805,0.05173007623857256,0.026185116545930115,0.9999872528694395,0.8884591754827844,0.9999911843870366,0.8884018207144184,"[8, 1, 0, 0, 0, 0, 0, 0, 0]","[16, 16, 16, 16, 16, 16, 16, 16, 16]",0.017931762237337674,0.02045834541866159,0.8765010987145015,0.022897660269323675
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,11,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,80,8,0.1702127659574468,1.0,8,1.0,13.555555555555555,140,15.555555555555555,56.34348943114306,0.6780444480961054,73.15988075013841,0.010994100075976657,5.095072445113519e-13,0.010994100075967662,0.9998791304942497,1.0,0.03938662609054797,0.020808859203025734,0.03875971111191819,0.020131880164302188,0.999992032883324,0.888606769047507,0.9999946922597531,0.8886208966392953,"[8, 1, 0, 0, 0, 0, 0, 0, 0]","[12, 16, 16, 16, 16, 16, 16, 16, 16]",0.019850565323478887,0.02148872488000174,0.923766553591675,0.016315141552170613
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,12,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,87,8,0.1702127659574468,1.0,8,1.2222222222222223,9.555555555555555,136,15.11111111111111,2352.3735743790908,45.01109108716506,3241.2175534571243,0.01790131264983906,7.419717151955302e-13,0.017901312649755436,0.9996719958690288,1.0,0.017746958989916038,0.010730915823236977,0.018913376654566657,0.011326223282668607,0.9999976252250339,0.8888192571551827,0.9999977748980938,0.888809750312784,"[8, 1, 0, 0, 0, 1, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.04346055808442856,0.042115204219182176,1.0319446121701012,0.025111108105604966
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,13,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,87,8,0.1702127659574468,1.0,8,1.2222222222222223,9.222222222222221,136,15.11111111111111,712.5706986149924,15.559110946929046,1120.8302823915833,0.010800087333217318,1.8256198656777637e-12,0.010800087333400887,0.9998838515713533,1.0,0.026714850846403706,0.014511267598012745,0.028359340866765437,0.015253897385254508,0.9999983479468155,0.8887397842764696,0.9999983543209564,0.8887216913038092,"[8, 1, 0, 0, 0, 1, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.05188213146009879,0.03507761257169255,1.4790667795324075,0.012692843039130795
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,14,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,84,8,0.1702127659574468,1.0,8,1.1111111111111112,11.777777777777779,136,15.11111111111111,180.97984912582626,5.412075448656989,389.72495826080103,0.014460654966723762,1.0701567100315884e-11,0.014460654969111513,0.9997885054760158,1.0,0.02748005470254778,0.015868200584045127,0.02915458907862075,0.016781709949771784,0.9999947515597294,0.8887286724923292,0.9999947590185846,0.8887047590548613,"[8, 1, 0, 0, 0, 1, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.02141128674865989,0.023190903356845198,0.9232622989798271,0.008155448408257816
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,15,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,84,8,0.1702127659574468,1.0,8,1.1111111111111112,12.555555555555555,136,15.11111111111111,107.6758142119279,7.083071434122486,510.115569547506,0.008876467569221138,4.87937680183212e-13,0.008876467569248746,0.9999208343891122,1.0,0.024133929074084976,0.013500129851412891,0.02554317875540743,0.013995881509827942,0.9999973868619567,0.8887620675040383,0.999997359654759,0.8887492494576679,"[8, 1, 0, 0, 0, 1, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.013357487145982339,0.011364222856583157,1.175398204923842,0.007037942492901018
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,0,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,102,10,0.2127659574468085,1.0,10,1.3333333333333333,13.0,138,15.333333333333334,65.06159511691806,1.748803563365186,157.28700799243893,0.012120635710871375,2.1506595623620416e-12,0.012120635710645927,0.9998548097125998,1.0,0.01263319296123574,0.007610283735586535,0.01344416167548552,0.007654369462399387,0.9999986948152015,0.8888532487823323,0.9999984117219263,0.888850558424778,"[10, 1, 0, 0, 0, 1, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.0077948809695307375,0.008674249239940292,0.8986231262112538,0.011073384008289245
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,1,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,102,10,0.2127659574468085,1.0,10,1.3333333333333333,13.444444444444445,138,15.333333333333334,116.22515979300803,2.210338491851504,198.94237825397144,0.01299842400879373,8.432173530217737e-13,0.012998424008666711,0.9998314074155041,1.0,0.015437686785078264,0.008539686925475947,0.017222955975062383,0.0091570344467408,0.999997762797891,0.8888429290656743,0.9999977991010324,0.8888336817986321,"[10, 1, 0, 0, 0, 1, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.017718152878544835,0.006961392880953756,2.545202257873044,0.017138740979802274
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,2,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,105,10,0.2127659574468085,1.0,10,1.4444444444444444,12.666666666666666,138,15.333333333333334,332.601359102233,6.011625481077163,541.3721516841019,0.012794721012563421,9.669673377584592e-11,0.012794721011372676,0.9998369021846292,1.0,0.016509424671575193,0.008837752979020225,0.01862736942740869,0.008805723910436733,0.9999982778086991,0.888838368355765,0.9999980166810881,0.888836024454246,"[10, 1, 0, 0, 0, 1, 1, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.07121290118891956,0.027229665289950796,2.6152690615407943,0.010944813877845431
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,3,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,105,10,0.2127659574468085,1.0,10,1.4444444444444444,12.555555555555555,138,15.333333333333334,216.4578694003304,3.8233089014272883,344.1363881229807,0.0104201576993181,1.532017454446211e-12,0.010420157699327309,0.9998916775363471,1.0,0.012216500885395904,0.007018448246739172,0.011495628474744437,0.006677157981877065,0.9999983330558901,0.8888587267480365,0.9999987579737896,0.8888609394787449,"[10, 1, 0, 0, 0, 1, 1, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.04506456105973168,0.03502512828922992,1.2866351462755055,0.01203711415993737
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,4,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,105,10,0.2127659574468085,1.0,10,1.4444444444444444,13.88888888888889,138,15.333333333333334,6.998076528448094,0.16913435850867176,15.295409092516756,0.018764890042050085,2.441222308528828e-13,0.01876489004201507,0.9996493545767661,1.0,0.025880440991890203,0.012933122416563969,0.026924594714254686,0.0126040644621783,0.9999959570757988,0.8887759836561041,0.9999964998465054,0.8887747678946906,"[10, 1, 0, 0, 0, 1, 1, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.009221019932325991,0.008359369571593625,1.1030759979389333,0.010976910971961925
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,5,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,105,10,0.2127659574468085,1.0,10,1.4444444444444444,13.11111111111111,138,15.333333333333334,95.04716154695156,1.5050689952750669,135.54501926836292,0.012180439844021784,7.754688587436976e-13,0.012180439844039638,0.9998520051446643,1.0,0.014803050985876599,0.008116730516058253,0.015891353778464887,0.008396915005512182,0.9999975604902203,0.8888469269934146,0.9999977725974103,0.8888426488029064,"[10, 1, 0, 0, 0, 1, 1, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.007282497427455681,0.0072886950133706045,0.999149698827629,0.007277621966546095
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,6,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,102,10,0.2127659574468085,1.0,10,1.3333333333333333,13.222222222222221,138,15.333333333333334,12.483745795066522,0.4136805809248486,37.134974815975205,0.014513633116952177,3.5035988908286286e-11,0.014513633119778168,0.9997878785449289,1.0,0.01330460200413649,0.007618063802573605,0.013543001348616399,0.007658426666301402,0.9999971182567134,0.8888508096954606,0.9999969736335629,0.88884907488444,"[10, 1, 0, 0, 0, 1, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.06113545510609164,0.05252442006458756,1.1639434577462326,0.008775523866557163
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,7,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,105,10,0.2127659574468085,1.0,10,1.4444444444444444,13.222222222222221,138,15.333333333333334,150.23532126727457,3.824171656953896,344.31025101635413,0.008635547123483373,5.158444877833851e-12,0.00863554712389407,0.9999255842566054,1.0,0.015368189131820236,0.008770850812550551,0.015051109131231541,0.008157229392500251,0.9999978686224852,0.8888408642269976,0.9999982280463484,0.8888462838000744,"[10, 1, 0, 0, 0, 1, 1, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.018484341760474976,0.022786349023353338,0.8112024327166538,0.014976838944320186
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,8,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,102,10,0.2127659574468085,1.0,10,1.3333333333333333,12.777777777777779,138,15.333333333333334,68.02379157177955,1.3615227588933043,122.47467246043328,0.00972177552334595,6.280957914415951e-13,0.009721775523294611,0.9999057955237968,1.0,0.012449697541328074,0.00735629297596063,0.013063567664523134,0.00753015136895792,0.9999977389256794,0.8888565570152074,0.9999966342568624,0.8888536619777694,"[10, 1, 0, 0, 0, 1, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.0351353089881139,0.026671747424142002,1.3173230995848095,0.00974192442715788
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,9,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,102,10,0.2127659574468085,1.0,10,1.3333333333333333,13.0,138,15.333333333333334,189.4264837829898,3.88460966147348,349.5305352344462,0.008912218372579366,2.9273665639867973e-12,0.008912218372444915,0.9999206677349989,1.0,0.013746989397138122,0.008000294564796165,0.013065053619284313,0.007547990692138152,0.9999984202901973,0.8888484328997744,0.9999983284410093,0.8888521265043766,"[10, 1, 0, 0, 0, 1, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.06719553792777444,0.05615722005384825,1.1965609740535896,0.0123560258491309
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,10,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,102,10,0.2127659574468085,1.0,10,1.3333333333333333,12.666666666666666,138,15.333333333333334,167.02647518727898,3.310543854499283,297.8367486326346,0.022551602243823392,1.1299827400998927e-11,0.022551602243377537,0.9995040757160496,1.0,0.014275724232932559,0.008121260324713992,0.01447016900249942,0.007840741849893203,0.9999974998745661,0.8888460577742542,0.9999974401287782,0.8888486788845756,"[10, 1, 0, 0, 0, 1, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.030878157435663925,0.017790467405706716,1.7356574580923614,0.01639485476080325
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,11,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,105,10,0.2127659574468085,1.0,10,1.4444444444444444,13.222222222222221,138,15.333333333333334,6066.258882853059,72.19010907223887,6497.154120215685,0.01328637949948244,8.736411678046772e-12,0.01328637950024731,0.9998248474459249,1.0,0.012123011814780123,0.007238828939722475,0.012303925186562373,0.007114779351086564,0.9999989040961347,0.8888556431784885,0.9999986543054056,0.8888558082277943,"[10, 1, 0, 0, 0, 1, 1, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.11769827228308305,0.09641583111900803,1.2207359612738873,0.008812461005802933
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,12,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,105,10,0.2127659574468085,1.0,10,1.4444444444444444,13.0,138,15.333333333333334,231.7094088451916,2.9506787074166665,265.4306278681724,0.013486762270173555,3.2481897927287367e-12,0.013486762270474162,0.9998191751671394,1.0,0.011255652885219557,0.007023426591609184,0.012103671906471946,0.007298914171787122,0.9999982843913696,0.888858240674692,0.9999976042021594,0.8888553471326316,"[10, 1, 0, 0, 0, 1, 1, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.1447528301291161,0.0868545382363226,1.666612166370144,0.020123974104631372
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,13,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,105,10,0.2127659574468085,1.0,10,1.4444444444444444,13.777777777777779,138,15.333333333333334,4.078827766590985,0.1510684488346496,13.683913354390414,0.01318371798704519,6.602638480233517e-13,0.013183717987055768,0.9998266763145954,1.0,0.023590249995970747,0.010986180505282194,0.020049606198481954,0.009596198541767562,0.9999967975138522,0.8888052985046461,0.9999976784957573,0.8888246778881528,"[10, 1, 0, 0, 0, 1, 1, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.03248530177395348,0.02120916955798527,1.5316630707835865,0.020688840372083683
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,14,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,102,10,0.2127659574468085,1.0,10,1.3333333333333333,13.222222222222221,138,15.333333333333334,33.52056070723027,1.054197893565711,94.66044188029372,0.012722125700665724,6.416749706252854e-12,0.012722125699955573,0.9998389980044187,1.0,0.013128669226325322,0.007708003072468052,0.013474396428208638,0.00791860208138801,0.999998376414829,0.8888515609350324,0.999998457515602,0.8888495762342338,"[10, 1, 0, 0, 0, 1, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.018692393380241867,0.010848907997215456,1.7229746427050139,0.009472742165627103
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,15,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,102,10,0.2127659574468085,1.0,10,1.3333333333333333,13.555555555555555,138,15.333333333333334,29.743531211636604,1.1187578938910192,100.6153104675427,0.012628142662463399,1.0997752243549624e-11,0.012628142662532931,0.9998385848686435,1.0,0.011985845598543604,0.007385482607328495,0.012108571481712422,0.007372646490274546,0.999998467993274,0.8888560204613833,0.9999985596284252,0.8888554689731283,"[10, 1, 0, 0, 0, 1, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.04258083927293299,0.024196006647365306,1.7598292103945012,0.007325651347358806
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,0,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,147,15,0.3191489361702128,1.0,15,1.8888888888888888,14.0,143,15.88888888888889,13.502400266917972,0.13273691457627235,18.41190359584423,0.015113437824441816,5.6483973863701096e-11,0.015113437829688086,0.9997692278739697,1.0,0.016120288821301152,0.00955779570533852,0.01706526424858195,0.009684907019044788,0.9999989791958681,0.8888297846436436,0.9999989683723534,0.8888253503926804,"[15, 1, 0, 0, 0, 1, 0, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.02271562645792713,0.018551842638448,1.2244404451151307,0.007744532341038674
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,1,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,155,15,0.3191489361702128,1.0,15,2.111111111111111,13.333333333333334,143,15.88888888888889,3.3019426725173586,0.06123620300542475,8.117172722505623,0.014625089863663588,7.319189846589006e-11,0.014625089870215147,0.9997850325236735,1.0,0.018250342973590374,0.010954410411207602,0.016502675653123862,0.00987390341622384,0.9999991828383472,0.8888106377521064,0.9999993116452734,0.8888236981136806,"[15, 1, 0, 0, 1, 1, 1, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.03259615785348746,0.032458902740019745,1.0042285814331762,0.010974123545474819
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,2,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,140,14,0.2978723404255319,0.9333333333333333,15,1.8888888888888888,12.0,143,15.88888888888889,0.2925802127482463,0.02334713696999467,2.8585831311741563,0.016835295825029094,0.16064303922795758,0.1634865374162064,0.9732008439208562,0.9741938139476565,0.19846491857658202,0.043792223201054165,0.09543732229991607,0.0240722046242074,0.999997171546882,0.8887234588520037,0.9999979078976556,0.888768972543127,"[13, 2, 0, 0, 0, 1, 1, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.06171335985520027,0.05479931660998552,1.1261702457792124,0.009801306518353948
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,3,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,141,15,0.3191489361702128,1.0714285714285714,14,1.8888888888888888,12.666666666666666,143,15.88888888888889,2.7006490378827013,0.06249043992210793,8.22680834777279,0.01624532655663578,1.644031295955243e-11,0.016245326557469648,0.9997342195891469,1.0,0.17514199414211248,0.027755632749609693,0.01653509110525854,0.010250800383937731,0.9999991550355043,0.8888446012343018,0.9999992267868459,0.8888418062929946,"[14, 1, 0, 0, 0, 1, 1, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.02691602424022027,0.021794584352862596,1.2349868116060219,0.01238119493143326
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,4,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,149,14,0.2978723404255319,0.9333333333333333,15,2.0,12.333333333333334,143,15.88888888888889,75.05995534346299,0.5693133128733407,81.01809079726247,0.01699383396831915,0.19619830856223197,0.1937256084209667,0.9623337457106413,0.9615062237173962,0.12764140172397076,0.03401284742023802,0.1070868298936335,0.020161957597055295,0.9999991846557341,0.8888395076104534,0.9999992386123184,0.888838148728176,"[14, 2, 0, 0, 0, 1, 1, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.06261693325420238,0.01520905278564702,4.117083038418723,0.01331139632370693
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,5,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,141,14,0.2978723404255319,1.0,14,1.8888888888888888,11.0,143,15.88888888888889,13.889378151894478,0.132222988187007,18.398360086989328,0.017200170730197726,0.2013286512161201,0.20045137678921787,0.9595952663483613,0.9594667741995789,0.07986318185550527,0.03294608272597976,0.10220040030138496,0.03090937593030481,0.9999984735182325,0.8887856845687669,0.9999986671953047,0.8887873159536045,"[14, 1, 0, 0, 0, 1, 1, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.050243217898987114,0.05658178136548841,0.8879751871798182,0.006728504150450806
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,6,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,150,15,0.3191489361702128,1.0,15,2.0,13.555555555555555,143,15.88888888888889,134.77339587776322,0.9705095430369144,139.1250076902997,0.016155726917752095,1.842498347154118e-09,0.016155726590834616,0.9997400011237952,1.0,0.014903522714281605,0.009124684090909592,0.015821921382227634,0.00933640937538494,0.9999991091331585,0.8888362832525082,0.9999990667842575,0.8888310755458707,"[15, 1, 0, 0, 0, 1, 1, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.07913211059218739,0.04866563402867724,1.6260367746479403,0.009286714024032722
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,7,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,154,14,0.2978723404255319,0.9333333333333333,15,2.111111111111111,12.444444444444445,143,15.88888888888889,1.493073094975381,0.062427736303283354,8.070251366694913,0.015582204708219758,0.127942758153391,0.12926220353960335,0.9832366946076246,0.9836306506361356,0.1538224791040238,0.032929820759566276,0.15081839100945768,0.025276920919390544,0.9999990281643784,0.8888359242552987,0.9999991778929237,0.8888406387480202,"[14, 2, 0, 0, 1, 1, 1, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.05401740493308016,0.03930657001344327,1.3742589321481273,0.015103095437894969
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,8,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,141,14,0.2978723404255319,0.9333333333333333,15,1.8888888888888888,12.222222222222221,143,15.88888888888889,0.9108814291610056,0.027040471958125475,3.4024935052642524,0.022292566361392766,0.2775927613506354,0.2808623478319709,0.921467085136966,0.9229422588458833,0.10542841971351678,0.033679320216692475,0.1113529432218804,0.024144147382698995,0.9999965938538575,0.8887495246969079,0.9999973352048643,0.888760595818796,"[14, 1, 0, 0, 0, 1, 1, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.07612299694791784,0.07532520472030813,1.0105913051358044,0.013082951063193377
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,9,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,149,15,0.3191489361702128,1.0,15,2.0,12.666666666666666,143,15.88888888888889,4769969.8587814,33124.819752303316,4769973.590493294,0.01428042854796249,5.507719916422968e-11,0.014280428547292123,0.9997964218477109,1.0,0.1393429213027538,0.028375799112333962,0.024749281622426757,0.015956363604741126,0.9999977473177589,0.8887724403549475,0.9999982129342565,0.8887628415361526,"[14, 2, 0, 0, 0, 1, 1, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.05905371289022478,0.05351029733237979,1.1035953047207345,0.01620715348702012
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,10,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,136,14,0.2978723404255319,0.9333333333333333,15,1.7777777777777777,13.444444444444445,143,15.88888888888889,0.26957666183227363,0.023051330613307018,2.8610697636700997,0.023901915343190333,0.17351960257685412,0.17769913239512555,0.968608437482043,0.9698909475216309,0.27244503556919974,0.05364534067483399,0.1028353776221176,0.025149672409942234,0.9999962366821288,0.8887178643397404,0.9999976395835274,0.8887090777106701,"[13, 2, 0, 0, 0, 0, 1, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.1049280941538977,0.12670937702573135,0.8281004659393879,0.02672338840281634
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,11,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,147,15,0.3191489361702128,1.0,15,1.8888888888888888,13.88888888888889,143,15.88888888888889,1.0505126942174432,0.05148225747843628,6.453136572193903,0.019449081613901405,8.481156017855846e-10,0.01944908149853829,0.9996231619140636,1.0,0.013438959476521864,0.007968340517441039,0.013298839367935794,0.00791257051322897,0.9999992068500546,0.8888479162616398,0.9999992237976617,0.8888481545427489,"[15, 1, 0, 0, 0, 1, 0, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.03547686750435908,0.019171176932485528,1.8505315364464445,0.018265208011888565
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,12,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,132,14,0.2978723404255319,0.9333333333333333,15,1.7777777777777777,10.666666666666666,143,15.88888888888889,0.6158695932005809,0.03207135479766653,3.965286940674309,0.014514518107588388,0.24827360206058147,0.24963696794573387,0.9381759320330314,0.9383602185199873,0.1814762913694026,0.04475998532000437,0.09629623444839869,0.027969458174375888,0.9999982120628677,0.8888215174120706,0.9999985644262509,0.8888307536233443,"[13, 1, 0, 0, 0, 1, 1, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.14039110411658773,0.13309529340299603,1.054816444120987,0.011792567294352085
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,13,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,150,15,0.3191489361702128,1.0,15,2.0,13.555555555555555,143,15.88888888888889,2.748417507342297,0.06721818404344342,8.793171432383401,0.026712118672795812,1.1745274915522088e-10,0.02671211867300653,0.9992718593791202,1.0,0.012101210276623402,0.007598706336333204,0.012064045472631332,0.007418890133567096,0.999999148507311,0.888853233311613,0.9999992431965874,0.8888540138495141,"[15, 1, 0, 0, 0, 1, 1, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.1036143945397226,0.02518427796825969,4.114249162525531,0.027352486094632342
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,14,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,129,14,0.2978723404255319,0.9333333333333333,15,1.6666666666666667,13.0,143,15.88888888888889,58.30760803948089,0.43626064675335097,62.11996840337708,0.012589782201995678,0.20917271810566496,0.20843673086510592,0.9566094378422825,0.9562467740003755,0.23468156472131052,0.04702124737205113,0.12475468535880456,0.025466642539854853,0.9999984138513592,0.8888213050615626,0.9999985069560231,0.888814213461698,"[13, 1, 0, 0, 0, 1, 0, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.08646201025839408,0.08215339381838399,1.052445994495798,0.011863638837684464
