basis,layer,n,best_model_excess_mean,best_model_excess_std,best_op_excess_mean,best_op_excess_std,best_op_signal_error_mean,best_op_signal_error_std,best_rank_mean,best_rank_std,candidate_dim_mean,candidate_dim_std,layer_mean,layer_std,model_excess_at_oracle_mean,model_excess_at_oracle_std,model_excess_at_strict_mean,model_excess_at_strict_std,op_excess_at_oracle_mean,op_excess_at_oracle_std,op_excess_at_strict_mean,op_excess_at_strict_std,op_signal_error_at_oracle_mean,op_signal_error_at_oracle_std,op_signal_error_at_strict_mean,op_signal_error_at_strict_std,r_eff_T_task_mean,r_eff_T_task_std,r_eff_T_task_strict_mean,r_eff_T_task_strict_std,rank_at_oracle_mean,rank_at_oracle_std,rank_at_strict_mean,rank_at_strict_std,reach_alpha_mean,reach_alpha_std,rank_to_alpha_mean,rank_to_alpha_std
raw,1,16,0.4151494070522441,0.06613600876095206,0.41733918561455785,0.043605887366027773,0.1828182383125647,0.012844056898530135,11.125,1.3102162671355697,11.125,1.3102162671355697,1.0,0.0,0.4151494070522441,0.06613600876095206,0.4151494070522441,0.06613600876095206,0.41733918561455785,0.043605887366027773,0.41733918561455785,0.043605887366027773,0.1828182383125647,0.012844056898530135,0.1828182383125647,0.012844056898530135,17.0625,0.7719024117939607,27.6875,1.3022416570411703,11.125,1.3102162671355697,11.125,1.3102162671355697,0.0,0.0,,
raw,2,16,0.3736524546251693,0.06201072209182261,0.3745692037720837,0.05376304058671465,0.17297286296231468,0.015003790886470619,12.0625,1.5692354826475214,12.0625,1.5692354826475214,2.0,0.0,0.3736524546251693,0.06201072209182261,0.3736524546251693,0.06201072209182261,0.3745692037720837,0.05376304058671465,0.3745692037720837,0.05376304058671465,0.17297286296231468,0.015003790886470619,0.17297286296231468,0.015003790886470619,17.0625,0.7719024117939607,27.6875,1.3022416570411703,12.0625,1.5692354826475214,12.0625,1.5692354826475214,0.0,0.0,,
raw,3,16,0.35471572223439696,0.05258111877017145,0.34870520917263986,0.0391390249273219,0.16716811626791028,0.013821769140562518,12.6875,1.3022416570411703,12.6875,1.3022416570411703,3.0,0.0,0.35471572223439696,0.05258111877017145,0.35471572223439696,0.05258111877017145,0.34870520917263986,0.0391390249273219,0.34870520917263986,0.0391390249273219,0.16716811626791028,0.013821769140562518,0.16716811626791028,0.013821769140562518,17.0625,0.7719024117939607,27.6875,1.3022416570411703,12.6875,1.3022416570411703,12.6875,1.3022416570411703,0.0,0.0,,
raw,4,16,0.33309515687918956,0.05881672258537952,0.3253339828319418,0.04770892632879485,0.16117350185271687,0.013980653538269787,13.25,1.5275252316519468,13.25,1.5275252316519468,4.0,0.0,0.33309515687918956,0.05881672258537952,0.33309515687918956,0.05881672258537952,0.3253339828319418,0.04770892632879485,0.3253339828319418,0.04770892632879485,0.16117350185271687,0.013980653538269787,0.16117350185271687,0.013980653538269787,17.0625,0.7719024117939607,27.6875,1.3022416570411703,13.25,1.5275252316519468,13.25,1.5275252316519468,0.0,0.0,,
raw,5,16,0.29996662593875717,0.05610290218045357,0.28563277294343437,0.0467817908274042,0.15094524353699917,0.014887231430348919,14.25,1.5275252316519468,14.25,1.5275252316519468,5.0,0.0,0.29996662593875717,0.05610290218045357,0.29996662593875717,0.05610290218045357,0.28563277294343437,0.0467817908274042,0.28563277294343437,0.0467817908274042,0.15094524353699917,0.014887231430348919,0.15094524353699917,0.014887231430348919,17.0625,0.7719024117939607,27.6875,1.3022416570411703,14.25,1.5275252316519468,14.25,1.5275252316519468,0.0,0.0,,
raw,6,16,0.28114768970948734,0.043916052277091375,0.2638031486826303,0.047026482043437734,0.14499254009262288,0.015269288043074232,14.875,1.6278820596099706,14.875,1.6278820596099706,6.0,0.0,0.28114768970948734,0.043916052277091375,0.28114768970948734,0.043916052277091375,0.2638031486826303,0.047026482043437734,0.2638031486826303,0.047026482043437734,0.14499254009262288,0.015269288043074232,0.14499254009262288,0.015269288043074232,17.0625,0.7719024117939607,27.6875,1.3022416570411703,14.875,1.6278820596099706,14.875,1.6278820596099706,0.0,0.0,,
raw,7,16,0.20843193510140218,0.03644298177796595,0.17268599284178554,0.027848988525559233,0.117582225744499,0.013308756933049476,17.1875,1.4705441169852742,17.1875,1.4705441169852742,7.0,0.0,0.2090224446764014,0.035870903802191316,0.20843193510140218,0.03644298177796595,0.1736735222844255,0.02696881774294595,0.17268599284178554,0.027848988525559233,0.11794144601933651,0.013040637712905121,0.117582225744499,0.013308756933049476,17.0625,0.7719024117939607,27.6875,1.3022416570411703,16.8125,1.0468205831628137,17.1875,1.4705441169852742,0.0,0.0,,
raw,8,16,0.18886350224982923,0.036976923350002515,0.14819028991195138,0.0237473952007165,0.10890808984225203,0.012026831231739714,18.0625,1.3889444433333777,18.0625,1.3889444433333777,8.0,0.0,0.19041647508647036,0.03633921090220276,0.18886350224982923,0.036976923350002515,0.15131753347138152,0.022571119254249306,0.14819028991195138,0.0237473952007165,0.11008379401105717,0.011626625033515412,0.10890808984225203,0.012026831231739714,17.0625,0.7719024117939607,27.6875,1.3022416570411703,17.0,0.8944271909999159,18.0625,1.3889444433333777,0.0,0.0,,
response,0,16,0.4002040953289584,0.04459553809580355,0.4005164758563953,0.04380784908820965,0.1790641945586386,0.01265975861384703,16.0,0.0,16.0,0.0,0.0,0.0,0.4002040953289584,0.04459553809580355,0.4002040953289584,0.04459553809580355,0.4005164758563953,0.04380784908820965,0.4005164758563953,0.04380784908820965,0.1790641945586386,0.01265975861384703,0.1790641945586386,0.01265975861384703,17.0625,0.7719024117939607,27.6875,1.3022416570411703,16.0,0.0,16.0,0.0,0.0,0.0,,
response,1,16,0.2673242675958171,0.03259469558000876,0.23708862010264564,0.04181985162873592,0.13772532898587986,0.017501572251842474,21.125,2.1252450839060106,21.125,2.1252450839060106,1.0,0.0,0.274151304269575,0.02900980720376729,0.2673242675958171,0.03259469558000876,0.24639547058192346,0.03814019113681965,0.23708862010264564,0.04181985162873592,0.1405237783867203,0.016505338427091714,0.13772532898587986,0.017501572251842474,17.0625,0.7719024117939607,27.6875,1.3022416570411703,17.0625,0.7719024117939607,21.125,2.1252450839060106,0.0,0.0,,
response,2,16,0.17507265448294507,0.03392160614424741,0.12770084953438565,0.02897263138521307,0.10077426344214488,0.014585999500793197,27.5,2.5298221281347035,27.5,2.5298221281347035,2.0,0.0,0.1942061196823943,0.03177688894096938,0.17517811517415988,0.03384963138979379,0.14925030544061718,0.024873704604684424,0.12774761563992798,0.02892356661890287,0.10929065742063279,0.013008966483020232,0.10079545896090579,0.014563076382422466,17.0625,0.7719024117939607,27.6875,1.3022416570411703,17.0625,0.7719024117939607,26.75,1.8439088914585775,0.0,0.0,,
response,3,16,0.1343174789190267,0.028044766438742305,0.07667265070114479,0.023476930245074242,0.07764331793572728,0.014041349778183844,31.625,2.6551836094703507,31.625,2.6551836094703507,3.0,0.0,0.15794931718615746,0.026283827731284026,0.13486991255607558,0.027842432548022187,0.10396680250763514,0.01952989017204524,0.0768845745869909,0.02335391097676142,0.09113118375736566,0.01144007844130319,0.07776622310306766,0.013948024738233799,17.0625,0.7719024117939607,27.6875,1.3022416570411703,17.0625,0.7719024117939607,27.6875,1.3022416570411703,0.125,0.3415650255319866,20.0,1.4142135623730951
response,4,16,0.11834208738648366,0.027370269654490107,0.05741198501997502,0.021360095169942864,0.06693095931895446,0.014649131028177493,33.6875,2.5223996511258875,33.6875,2.5223996511258875,4.0,0.0,0.14303482033687193,0.02556082215174821,0.11915839827900157,0.027123272395346697,0.0866082934186138,0.017167113259693556,0.057737410487257654,0.02122488577990423,0.08321617902334247,0.011395503520403668,0.06714699601840528,0.014527049387710544,17.0625,0.7719024117939607,27.6875,1.3022416570411703,17.0625,0.7719024117939607,27.6875,1.3022416570411703,0.4375,0.51234753829798,20.0,0.5773502691896257
response,5,16,0.09523969366846732,0.01942844703539409,0.028716901456961492,0.009680998060088705,0.047564499560483614,0.01034975072669738,37.1875,2.0402205763103165,37.1875,2.0402205763103165,5.0,0.0,0.12509484769245244,0.01996602691363323,0.09647143653749825,0.01934290210887456,0.0634911042883735,0.009166950564286918,0.0292490656074387,0.009553096735636727,0.07146069714859146,0.00880219604187806,0.04804219659688633,0.010154043609317522,17.0625,0.7719024117939607,27.6875,1.3022416570411703,17.0625,0.7719024117939607,27.6875,1.3022416570411703,1.0,0.0,19.0625,1.2365947867699696
response,6,16,0.08675917781657742,0.018529086575578436,0.022177803256154212,0.010265766300703347,0.041158685664248726,0.01202068729585007,38.625,2.362907813126304,38.625,2.362907813126304,6.0,0.0,0.11888003466539884,0.020492827318935057,0.08817599100118123,0.0184788396717644,0.05858281760810277,0.009584866103713405,0.022793665280928375,0.010110413879740782,0.0685958065886884,0.008870105795038642,0.041845797961951786,0.011634673386212437,17.0625,0.7719024117939607,27.6875,1.3022416570411703,17.0625,0.7719024117939607,27.6875,1.3022416570411703,1.0,0.0,18.5625,0.963932916061417
response,7,16,0.08347851475440761,0.01913259128740354,0.017296107680727712,0.008482464463793119,0.03585406153795593,0.011072021267811094,39.875,2.362907813126304,39.875,2.362907813126304,7.0,0.0,0.1166543951537477,0.021378694003505366,0.08503288987020928,0.019064182804112956,0.05476687302734253,0.007347079038616496,0.017978639929219817,0.008365104391052714,0.06629654450426187,0.007119036374962377,0.03676125448988504,0.010488195830222749,17.0625,0.7719024117939607,27.6875,1.3022416570411703,17.0625,0.7719024117939607,27.6875,1.3022416570411703,1.0,0.0,18.0,0.816496580927726
response,8,16,0.08064467536304817,0.017747735219732955,0.014592965888662403,0.008174037313367527,0.0328788531255368,0.010823801428695004,40.5,2.280350850198276,40.5,2.280350850198276,8.0,0.0,0.1144394406015061,0.02056863183945828,0.08229595416484889,0.017727593485599557,0.05279906138366801,0.007422053078230859,0.015313476014959217,0.008057710775443283,0.06511383447015712,0.007403186882136156,0.03389010267826484,0.010294300115339801,17.0625,0.7719024117939607,27.6875,1.3022416570411703,17.0625,0.7719024117939607,27.6875,1.3022416570411703,1.0,0.0,17.8125,0.8341662504161466
