checkpoint,ell,n,candidate_rank_mean,candidate_rank_std,causal_damage_tau_mean,causal_damage_tau_std,causal_max_damage_mean,causal_max_damage_std,causal_max_keep_mean,causal_max_keep_std,causal_mean_damage_mean,causal_mean_damage_std,causal_min_kept_damage_mean,causal_min_kept_damage_std,causal_sum_kept_damage_mean,causal_sum_kept_damage_std,d_x_mean,d_x_std,ell_mean,ell_std,entropy_rank_mean,entropy_rank_std,gamma_mean,gamma_std,hidden_s_mean,hidden_s_std,min_explainable_frac_mean,min_explainable_frac_std,n_causal_mean,n_causal_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,participation_rank_mean,participation_rank_std,s_mean,s_std,val_capture_mean,val_capture_std,val_explainable_frac_mean,val_explainable_frac_std,val_full_resid_ratio_mean,val_full_resid_ratio_std,val_resid_ratio_mean,val_resid_ratio_std,val_total_norm_mean,val_total_norm_std
dx15,1.0,4,16.0,0.0,0.05,0.0,59444.055232221996,70715.77123788162,0.0,0.0,4910.8088899322365,6422.336266134959,0.1703258397517814,0.23414166890587218,78572.62423204127,102757.38025904732,15.0,0.0,1.0,0.0,4.775918525151282,0.2801022009356489,0.95,0.0,6.75,0.5,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,3.792397794852933,0.41457532483159354,2.25,2.0615528128088303,0.9874915381698118,0.02279918433698479,0.9999147161291535,3.276375384555609e-05,0.009101121199049107,0.001808669406575997,0.07940267055602275,0.09156613715489935,1357.14364418712,396.78377696669855
dx15,2.0,4,16.0,0.0,0.05,0.0,0.9400655202451222,1.798830043859259,0.0,0.0,0.06332369151555949,0.11175793639088634,0.9307681226307445,1.8051993636846078,0.9307681226307445,1.8051993636846078,15.0,0.0,2.0,0.0,9.32715448211185,4.810055479997517,0.95,0.0,14.5,0.5773502691896257,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,5.972090587148265,3.982195734425681,0.5,0.5773502691896257,0.9671930426532431,0.010396412731032277,0.8427320781643068,0.06322885742294415,0.3895224988120234,0.0859468421363714,0.42537885508768103,0.07413467198842177,7.310926691146922,1.0295050754137218
dx15,3.0,4,16.0,0.0,0.05,0.0,0.009446354385702986,0.0034731514330786036,0.0,0.0,0.0032165709239254797,0.0013109833609930895,0.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,12.38782196788705,0.7994679927789536,0.95,0.0,15.0,0.816496580927726,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,8.459574130038344,0.5945221275867894,0.0,0.0,0.9741796849272231,0.02049587107446503,0.8453805478449932,0.0693291745213325,0.3829516400566536,0.10306951397220235,0.4166032738228853,0.06999077119679008,4.047443049193188,1.2940078144588136
dx15,4.0,4,16.0,0.0,0.05,0.0,115.34930537827302,157.1810092981747,0.0,0.0,7.2112676375697635,9.824058487038007,115.34126102458893,157.18887934074507,115.34126102458893,157.18887934074507,15.0,0.0,4.0,0.0,8.975486776515364,3.8746967070973914,0.95,0.0,13.0,2.449489742783178,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,4.9774225814938635,2.7960657209903736,0.5,0.5773502691896257,0.9616850974831347,0.007881661585437285,0.8332037662906963,0.10574486635903674,0.3920510353378407,0.13212226357830115,0.43665888337676995,0.10734868075431069,6.451128656834422,3.036901035953317
dx15,5.0,4,16.0,0.0,0.05,0.0,8.260360591851052,15.189902234849061,0.0,0.0,0.517845972518034,0.9496906247469556,8.260360591851052,15.189902234849061,8.260360591851052,15.189902234849061,15.0,0.0,5.0,0.0,6.754245883988752,1.0196586250146593,0.95,0.0,12.5,1.2909944487358056,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,3.09477759597565,0.44436290477309953,1.0,0.0,0.9566878602637149,0.007616713774775938,0.8647818431159663,0.028980561664443422,0.3660861474534689,0.039984822565440004,0.41489902237957693,0.029127958838164828,7.745411310272567,1.6434744355952104
dx15,6.0,4,16.0,0.0,0.05,0.0,0.5452546603355043,0.9342325384745791,0.0,0.0,0.0355708955293453,0.058389260144296615,0.5452546603355043,0.9342325384745791,0.5452546603355043,0.9342325384745791,15.0,0.0,6.0,0.0,7.933004361246223,0.9644019162824525,0.95,0.0,13.5,0.5773502691896257,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,3.7031006495658536,0.45922527948162983,1.0,0.0,0.9598544931974925,0.005453234882845658,0.8354347975953396,0.030622184851642347,0.40431052301528037,0.038265796455040524,0.4437866874749527,0.037623386399479306,7.9976983591934765,1.4657715501821247
dx15,7.0,4,16.0,0.0,0.05,0.0,0.010573627499517416,0.002496762589660437,0.0,0.0,0.0015386754541829007,0.00027127482881135755,0.0,0.0,0.0,0.0,15.0,0.0,7.0,0.0,10.256179094482771,1.1709429528410313,0.95,0.0,14.5,0.5773502691896257,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,5.294371440623939,0.7393418103838952,0.0,0.0,0.9716796955136306,0.0056699321859061975,0.7691215082095108,0.041461654089051315,0.4790329737638196,0.04329590954448909,0.5018504764236612,0.03599308235749771,7.798761449995691,1.3434718312400717
dx15,8.0,4,16.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,3.130178240145087,4.018721610763238,0.95,0.0,4.25,6.5,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,1.9719567006462393,1.8810319683399495,0.0,0.0,0.9791429178118785,0.0198028836905817,0.9368427894332336,0.11694288710420467,0.16943074024715793,0.21432198464323438,0.22174848829518312,0.2061618751123695,57.65466004030708,43.74563523643194
dx3,0.0,4,5.75,2.6299556396765835,0.05,0.0,2.3867618474625445,1.7588046745948134,0.0,0.0,0.9984186698420151,0.965946305246679,0.5633270064185862,0.29315785209208844,4.10829688934292,2.1011818100613655,3.0,0.0,0.0,0.0,2.2918660784561204,0.4270966484659353,0.95,0.0,2.75,0.5,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,2.0290352564379797,0.5389633757073969,3.0,0.0,0.989664252528808,0.02066998179715661,0.9999897425716158,6.636632156302125e-06,0.003001499049388281,0.001290184400605506,0.05299241258412133,0.10025081654030892,3705.1615948809394,2271.8112246339642
dx3,1.0,4,16.0,0.0,0.05,0.0,0.11394437872504126,0.04737627480233275,0.0,0.0,0.011054154184874545,0.002319706882681533,0.11394437872504126,0.04737627480233275,0.11394437872504126,0.04737627480233275,3.0,0.0,1.0,0.0,8.507160199861094,0.4368491601531897,0.95,0.0,13.5,1.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,5.939545648770124,0.682022984694138,1.0,0.0,0.9594925030161889,0.004415598147762099,0.6902548617004857,0.07952792048864256,0.552598474480849,0.07642045364028806,0.5784798108990995,0.06640247165691589,9.173840183933459,1.0147812082691328
