checkpoint,ell,n,candidate_rank_mean,candidate_rank_std,causal_damage_tau_mean,causal_damage_tau_std,causal_max_damage_mean,causal_max_damage_std,causal_max_keep_mean,causal_max_keep_std,causal_mean_damage_mean,causal_mean_damage_std,causal_min_kept_damage_mean,causal_min_kept_damage_std,causal_sum_kept_damage_mean,causal_sum_kept_damage_std,d_x_mean,d_x_std,ell_mean,ell_std,entropy_rank_mean,entropy_rank_std,gamma_mean,gamma_std,hidden_s_mean,hidden_s_std,min_explainable_frac_mean,min_explainable_frac_std,n_causal_mean,n_causal_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,participation_rank_mean,participation_rank_std,s_mean,s_std,val_capture_mean,val_capture_std,val_explainable_frac_mean,val_explainable_frac_std,val_full_resid_ratio_mean,val_full_resid_ratio_std,val_resid_ratio_mean,val_resid_ratio_std,val_total_norm_mean,val_total_norm_std
H2,1.0,4,16.0,0.0,0.05,0.0,12.32515624370314,24.094649259304177,0.0,0.0,0.7723807365533143,1.5056527688924528,12.32515624370314,24.094649259304177,12.32515624370314,24.094649259304177,5.0,0.0,1.0,0.0,7.0613481283775865,3.378507765331447,0.95,0.0,11.25,2.0615528128088303,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,3.8307320872547392,2.1915028332190634,1.0,0.0,0.9542902460657992,0.0028046877906701424,0.8472078395845001,0.13844097242211056,0.3662015657972769,0.15785467419157834,0.42076407671109817,0.13796673924698238,8.057922860551866,3.133571980211734
H2,2.0,4,16.0,0.0,0.05,0.0,0.0030527618632438715,0.0025299976649967113,0.0,0.0,0.0012040618493487105,0.00036384869729230165,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,13.326935836106461,0.7866377910630669,0.95,0.0,13.75,0.9574271077563381,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,8.76319452830294,1.2719956551794391,0.0,0.0,0.958845155077848,0.007129455596088326,0.7950000092757497,0.11980144999563842,0.4403621372637293,0.1215520672453599,0.4774050652459088,0.11178120779465568,5.008581595806296,1.6297584003591965
H2,3.0,4,16.0,0.0,0.05,0.0,0.005223388099368937,0.00449522015117787,0.0,0.0,0.001190705559683779,0.00038582301787604486,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,12.921972149442862,1.678212648256622,0.95,0.0,13.75,0.9574271077563381,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,7.872314964250642,1.562881939494996,0.0,0.0,0.9571615875920756,0.004638219249620172,0.7908748394961377,0.0846947637147627,0.45094238981274953,0.08775816447317784,0.4888651146342204,0.07557846065883884,4.923822308512692,1.4053662584194393
H2,4.0,4,16.0,0.0,0.05,0.0,0.005063190432220293,0.004700273016993042,0.0,0.0,0.0009586281978798186,0.0003615548440257178,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,15.018217922198998,1.5214057420494858,0.95,0.0,14.5,1.0,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,9.439490056572167,1.2862476572098442,0.0,0.0,0.9711996008061131,0.019420274998614147,0.7484193192641354,0.09661652288705724,0.49536784078001117,0.09085800685140025,0.519894386452267,0.0747070471403191,4.76168041828383,1.4211362298921775
H2,5.0,4,16.0,0.0,0.05,0.0,0.13981978412209026,0.1174872145984356,0.0,0.0,0.009349122016359252,0.007289410028585599,0.13834065263923606,0.11975040005554896,0.13834065263923606,0.11975040005554896,5.0,0.0,5.0,0.0,5.6075033950712685,6.605177367935432,0.95,0.0,8.75,4.349329450233296,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,3.5918698871020815,4.443573782386639,0.75,0.5,0.9570427291182144,0.010222921846590122,0.8407140234548119,0.21401377277867314,0.3444274480592797,0.2328252837602511,0.4102656900040298,0.1956326739561029,9.695232367870837,4.4076402889454815
H2,6.0,4,16.0,0.0,0.05,0.0,0.20174954528355338,0.12375285858957152,0.0,0.0,0.013085432874096296,0.007819425896828552,0.20174954528355338,0.12375285858957152,0.20174954528355338,0.12375285858957152,5.0,0.0,6.0,0.0,2.81694010010171,0.497129564965171,0.95,0.0,9.5,2.0816659994661326,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,1.5177185496422896,0.15352466711214308,1.0,0.0,0.9538494396227342,0.0013301970910451952,0.8919453621135827,0.06104220635907686,0.320374763963508,0.08496782529665053,0.3812686280097907,0.0712563930546039,10.179385510715555,2.783482992267891
H2,7.0,4,16.0,0.0,0.05,0.0,0.10173718694209417,0.04269163870769213,0.0,0.0,0.006666276481822671,0.002746455719745514,0.08931878988989128,0.06452570185357681,0.08931878988989128,0.06452570185357681,5.0,0.0,7.0,0.0,2.410119448864138,0.6138084315723779,0.95,0.0,7.75,3.304037933599835,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,1.3964449241206252,0.18135049933765643,0.75,0.5,0.956052865211545,0.00335134945008693,0.9111848490912714,0.04140347585655736,0.2920752938882997,0.06838297652471548,0.35617434001337345,0.0523667038304842,12.880550630522784,3.1707788591731845
H2,8.0,4,16.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,3.3709613658280406,0.6483767728462676,0.95,0.0,11.0,1.8257418583505538,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,1.6864204634285014,0.21730098464452557,0.0,0.0,0.9577448085546562,0.005760984725347933,0.8588415086253949,0.07329627846050726,0.36769502090844886,0.08913557444499379,0.4166109446863694,0.07397911076520969,10.340212832920361,2.4591269645896965
H8,0.0,4,6.5,3.0,0.05,0.0,77.01589175092161,74.38436549970213,0.0,0.0,20.820130435999218,16.12457170436966,0.3373003570280836,0.05304025344573377,104.39384189379844,80.12358715563498,5.0,0.0,0.0,0.0,3.4971006995545095,0.8128999883163002,0.95,0.0,4.75,0.5,0.001,0.0,8.0,0.0,8.0,0.0,8.0,0.0,3.015027881305685,0.9112510741177354,5.0,0.0,0.9889344152958826,0.022129362430026764,0.9999934500168116,8.582538376768719e-06,0.00215896100131976,0.0015869764052525341,0.054437023780390614,0.1039789579664878,2603.2869120303408,1880.2074646832068
H8,1.0,4,16.0,0.0,0.05,0.0,0.2909100471942433,0.16411464677981966,0.0,0.0,0.019893374659937707,0.009875922978294534,0.2909100471942433,0.16411464677981966,0.2909100471942433,0.16411464677981966,5.0,0.0,1.0,0.0,3.214406107613232,0.5621003161983635,0.95,0.0,9.25,4.193248541803041,0.001,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.7448099728567663,0.20849025477595992,1.0,0.0,0.9572613524167464,0.009980769360365759,0.8563172507181067,0.10249398915502708,0.3637818967667407,0.12299312103616666,0.4167287223681888,0.09902464726458804,7.471251258202511,2.0406512599105224
