probe_kind,method,operator_kind,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,nominal_rank_mean,nominal_rank_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std
label,raw_shuffled_Kt,galerkin_control,4,0.08540688115684685,0.014762765773070043,4.190239862186376,1.1916034906772017,1.0087453279796175,0.011537721552889726,4.183874905934125,1.1870417423363488,0.9999999999999996,2.7194799110210365e-16,4.183874905929943,1.1870417423351616,4.154924961482355,1.1902168973776555,-17.56161030200486,10.315391779366836,-17.32586363265162,10.355765940224176,-0.9997431597672802,0.00019063306516525335,40.0,0.0,0.10094065315428886,0.018479401389000977,5.725447735364255,2.047384430494608,5.737459379456317,2.024051748031156,40.0,0.0
label,raw_shuffled_labels,galerkin_control,4,0.08540688115684685,0.014762765773070043,0.08599312056927264,0.014268355203290374,1.0087453279796175,0.011537721552889726,0.022852591083327295,0.011300549713744088,0.9999999999999996,2.7194799110210365e-16,0.022852591083304452,0.011300549713732785,0.08519930484695483,0.013743658417123297,0.9993819822629049,0.0006142367431534092,0.9925994123435807,0.0023450051366795104,-0.13968858871802686,0.12016584114818986,40.0,0.0,0.10094065315428886,0.018479401389000977,0.09765411385056025,0.017799431032544142,0.01698574833081159,0.011241606472607309,40.0,0.0
label,resp,galerkin_main,4,0.08540688115684685,0.014762765773070043,0.11286094303014682,0.021426804416210147,1.0087453279796175,0.011537721552889726,0.07399758806044718,0.025400822229213374,0.9999999999999996,2.7194799110210365e-16,0.07399758806037321,0.025400822229187974,0.11176634534651458,0.020508038550970838,0.9940404556338083,0.0033017919387641147,0.9871928493139774,0.004185251959430708,-0.6366226737388119,0.10158983821781917,40.0,0.0,0.10094065315428886,0.018479401389000977,0.11220379185266102,0.02644226580553404,0.05669494276211573,0.0420213864069047,40.0,0.0
label,resp_actLR,activation_low_rank,4,0.08540688115684685,0.014762765773070043,0.821018377143625,0.03402660021201276,1.0087453279796175,0.011537721552889726,0.8170075629189408,0.02468919636953245,0.9999999999999996,2.7194799110210365e-16,0.8170075629181242,0.024689196369507737,0.8137396011037465,0.026246101080715716,0.3320414748215584,0.04093983863940832,0.33731121822906107,0.04337631076890623,-0.9944864309721065,0.0020634455086131816,40.0,0.0,0.10094065315428886,0.018479401389000977,0.9137734498983309,0.1855990156927846,0.9310356938244683,0.17035996899954825,40.0,0.0
label,resp_best_rank,best_rank_control,4,0.08540688115684685,0.014762765773070043,0.43158273634029265,0.08589858678227402,1.0087453279796175,0.011537721552889726,0.4262912370293651,0.08150176949949567,0.9999999999999996,2.7194799110210365e-16,0.42629123702893906,0.08150176949941429,0.42791643341824065,0.08485173029670848,0.8132938774086852,0.07119250091053149,0.8114876639098534,0.0746740017313958,-0.9791651821815017,0.007223068012388978,,,0.10094065315428886,0.018479401389000977,0.48362968163797526,0.13991080993139207,0.491424138697203,0.12464336490731961,40.0,0.0
label,resp_euclidean,galerkin_control,4,0.08540688115684685,0.014762765773070043,0.11800739712633657,0.024145435329378413,1.0087453279796175,0.011537721552889726,0.08108673264564582,0.029382750305036013,0.9999999999999996,2.7194799110210365e-16,0.08108673264556476,0.029382750305006627,0.11687865985882043,0.02339196880045045,0.992777432277252,0.004219154373612303,0.9859289907163352,0.0049528212286690425,-0.6672911367245578,0.11137103660408344,40.0,0.0,0.10094065315428886,0.018479401389000977,0.11571558559237671,0.0291439061320463,0.06084637889926291,0.044301690607611785,40.0,0.0
label,resp_poly_y,galerkin_control,4,0.08540688115684685,0.014762765773070043,0.8102652185694766,0.1190428001405945,1.0087453279796175,0.011537721552889726,0.8079189200627522,0.12258149952132473,0.9999999999999996,2.7194799110210365e-16,0.8079189200619448,0.12258149952120223,0.8040512689278094,0.12386984378571758,0.3359973505872911,0.18316386179225178,0.34199375328595605,0.1839965726362703,-0.9940709295680222,0.0023917967322204256,40.0,0.0,0.10094065315428886,0.018479401389000977,0.5662078501378585,0.13576360393887082,0.5912231479473447,0.12232681696753844,2.75,0.5
label,resp_random,galerkin_control,4,0.08540688115684685,0.014762765773070043,0.1613270888708865,0.037472803264574674,1.0087453279796175,0.011537721552889726,0.14156491732741008,0.03495734223688103,0.9999999999999996,2.7194799110210365e-16,0.14156491732726859,0.034957342236846115,0.15982541002378087,0.03632216818857972,0.9790428623499257,0.011118329476580691,0.9734663633842907,0.012887101227089637,-0.8435239785933399,0.035100735440142194,40.0,0.0,0.10094065315428886,0.018479401389000977,0.17359102688969533,0.0370385328918965,0.1548673971745993,0.050472809618782415,40.0,0.0
label,resp_shuffled_Kt,galerkin_control,4,0.08540688115684685,0.014762765773070043,4.567837421908955,1.8322841290907574,1.0087453279796175,0.011537721552889726,4.561443213224121,1.830444422297251,0.9999999999999996,2.7194799110210365e-16,4.561443213219562,1.8304444222954201,4.532037232830846,1.8379593480473582,-22.319659274761104,18.536283831415453,-22.072932403571073,18.643059646712107,-0.9997469688293863,0.00022466538537262623,40.0,0.0,0.10094065315428886,0.018479401389000977,5.915044666565747,2.4002363521846437,5.925794310616118,2.3751305376399396,40.0,0.0
label,resp_shuffled_labels,galerkin_control,4,0.08540688115684685,0.014762765773070043,0.11561552622961707,0.024543608354288118,1.0087453279796175,0.011537721552889726,0.08098290170687714,0.022143190119577306,0.9999999999999996,2.7194799110210365e-16,0.08098290170679619,0.02214319011955517,0.11450030861109692,0.023670279806539733,0.9930740289796444,0.0032402108764046813,0.9864694677183737,0.005244773052849443,-0.662585312092441,0.07080860571208111,40.0,0.0,0.10094065315428886,0.018479401389000977,0.12031187366423936,0.02140663688983952,0.06928336348423897,0.0466041410991259,40.0,0.0
