checkpoint,episode,d_x,d_model,n_layers,n_heads,n_ctx,n_tgt,sigma2,eps,rank_Q,k_remove,control,state_idx,state_label,agg_leverage_task,agg_leverage_iso,pred_drift,base_pointwise_F_T,surg_pointwise_F_T,krr_err_inflation,mse_model,mse_krr,mse_ratio,base_E_task_F_T,base_E_task_F_TQ,base_E_task_TQ_T,surg_E_task_F_T,surg_E_task_F_TQ,surg_E_task_damage,delta_E_task_F_T,base_E_iso_F_T,base_E_iso_F_TQ,base_E_iso_TQ_T,surg_E_iso_F_T,surg_E_iso_F_TQ,surg_E_iso_damage,delta_E_iso_F_T
model_L8.pt,4,5,128,8,4,47,16,0.1,0.001,11,4,high_iso_low_task,8,final,0.015792990693967706,0.6904775861162242,0.0,0.007732056470493901,0.007732056470493901,1.0,0.010940579620914104,0.004835076314603255,2.262752210936269,0.011966534674267832,0.011794803079663262,0.001028803649120063,0.011966534674267832,0.011794803079663262,0.0,0.0,0.4064235435929374,0.4062627449499208,0.04688456376909453,0.4064235435929374,0.4062627449499208,0.0,0.0
model_L8.pt,4,5,128,8,4,47,16,0.1,0.001,11,4,high_variance_low_task,0,embedding,0.015792990693967706,0.6904775861162242,0.19412394050741988,0.007732056470493901,0.1975887316104383,25.55448636005848,0.010940579620914104,0.004835076314603255,2.262752210936269,0.011966534674267832,0.011794803079663262,0.001028803649120063,0.5043233541210316,0.5043264460290586,0.5071113411198281,0.49235681944676374,0.4064235435929374,0.4062627449499208,0.04688456376909453,1.871723105371634,1.8757230517027252,1.896431067440041,1.4652995617786968
model_L8.pt,4,5,128,8,4,47,16,0.1,0.001,11,4,high_variance_low_task,1,after_layer_1,0.015792990693967706,0.6904775861162242,0.3734802904125203,0.007732056470493901,0.3722183374517057,48.13962997711131,0.010940579620914104,0.004835076314603255,2.262752210936269,0.011966534674267832,0.011794803079663262,0.001028803649120063,1.7292766611351527,1.7292902873544083,1.7305717180839588,1.7173101264608848,0.4064235435929374,0.4062627449499208,0.04688456376909453,7.416114156774523,7.417662958402724,7.348698716702167,7.0096906131815855
model_L8.pt,4,5,128,8,4,47,16,0.1,0.001,11,4,high_variance_low_task,2,after_layer_2,0.015792990693967706,0.6904775861162242,0.9038210561979296,0.007732056470493901,0.9016339040277073,116.60984467307098,0.010940579620914104,0.004835076314603255,2.262752210936269,0.011966534674267832,0.011794803079663262,0.001028803649120063,3.270349872324916,3.2704337850496428,3.271323747904812,3.258383337650648,0.4064235435929374,0.4062627449499208,0.04688456376909453,8.62933547067169,8.629596811113442,8.532242682928194,8.222911927078751
model_L8.pt,4,5,128,8,4,47,16,0.1,0.001,11,4,high_variance_low_task,3,after_layer_3,0.015792990693967706,0.6904775861162242,0.02149653670306074,0.007732056470493901,0.025363861531608013,3.2803513047787978,0.010940579620914104,0.004835076314603255,2.262752210936269,0.011966534674267832,0.011794803079663262,0.001028803649120063,0.0755814776108559,0.07553244815867341,0.07828710431373172,0.06361494293658806,0.4064235435929374,0.4062627449499208,0.04688456376909453,0.6304569489137003,0.6266694917426878,0.9502372832281333,0.22403340532076288
model_L8.pt,4,5,128,8,4,47,16,0.1,0.001,11,4,high_variance_low_task,4,after_layer_4,0.015792990693967706,0.6904775861162242,0.01855399184051129,0.007732056470493901,0.024005200748249095,3.1046333973186457,0.010940579620914104,0.004835076314603255,2.262752210936269,0.011966534674267832,0.011794803079663262,0.001028803649120063,0.13319691491752123,0.13318476532751963,0.13558206094640038,0.12123038024325339,0.4064235435929374,0.4062627449499208,0.04688456376909453,0.34114443511047154,0.3377236762633132,0.3847800710740572,-0.06527910848246588
model_L8.pt,4,5,128,8,4,47,16,0.1,0.001,11,4,high_variance_low_task,5,after_layer_5,0.015792990693967706,0.6904775861162242,0.01918012045460787,0.007732056470493901,0.01691922915030577,2.1881926515760455,0.010940579620914104,0.004835076314603255,2.262752210936269,0.011966534674267832,0.011794803079663262,0.001028803649120063,0.02452307121519707,0.024382936285185598,0.021528275659503642,0.012556536540929237,0.4064235435929374,0.4062627449499208,0.04688456376909453,0.43732696976438934,0.43502680371505364,0.15325397128004267,0.03090342617145192
model_L8.pt,4,5,128,8,4,47,16,0.1,0.001,11,4,high_variance_low_task,6,after_layer_6,0.015792990693967706,0.6904775861162242,0.03137140582682453,0.007732056470493901,0.029885606840615753,3.865156307983709,0.010940579620914104,0.004835076314603255,2.262752210936269,0.011966534674267832,0.011794803079663262,0.001028803649120063,0.03392409557428333,0.03382665285516809,0.03181096914357776,0.0219575609000155,0.4064235435929374,0.4062627449499208,0.04688456376909453,0.3926088328991051,0.3915310625923661,0.1885281938788255,-0.013814710693832333
model_L8.pt,4,5,128,8,4,47,16,0.1,0.001,11,4,high_variance_low_task,7,after_layer_7,0.015792990693967706,0.6904775861162242,0.005093035302606489,0.007732056470493901,0.007958039081216367,1.0292267149864764,0.010940579620914104,0.004835076314603255,2.262752210936269,0.011966534674267832,0.011794803079663262,0.001028803649120063,0.013124417784584957,0.01298578450306153,0.005656040410048846,0.0011578831103171254,0.4064235435929374,0.4062627449499208,0.04688456376909453,0.4136179465801693,0.41350542828675796,0.09140569141839239,0.007194402987231896
model_L8.pt,4,5,128,8,4,47,16,0.1,0.001,11,4,high_variance_low_task,8,final,0.015792990693967706,0.6904775861162242,0.0,0.007732056470493901,0.007732056470493901,1.0,0.010940579620914104,0.004835076314603255,2.262752210936269,0.011966534674267832,0.011794803079663262,0.001028803649120063,0.011966534674267832,0.011794803079663262,0.0,0.0,0.4064235435929374,0.4062627449499208,0.04688456376909453,0.4064235435929374,0.4062627449499208,0.0,0.0
model_L8.pt,4,5,128,8,4,47,16,0.1,0.001,11,4,random_A,0,embedding,0.9237264237156559,4.985059931833987,656.5227809317328,0.007732056470493901,656.7193191844796,84934.62530835994,0.010940579620914104,0.004835076314603255,2.262752210936269,0.011966534674267832,0.011794803079663262,0.001028803649120063,68681.61098463173,68681.61104690155,68681.61183637583,68681.59901809705,0.4064235435929374,0.4062627449499208,0.04688456376909453,15392.70983928122,15392.711556923936,15392.704037311609,15392.303415737628
model_L8.pt,4,5,128,8,4,47,16,0.1,0.001,11,4,random_A,1,after_layer_1,0.9237264237156559,4.985059931833987,17.843049527539595,0.007732056470493901,17.84484678465079,2307.9043528391244,0.010940579620914104,0.004835076314603255,2.262752210936269,0.011966534674267832,0.011794803079663262,0.001028803649120063,2125.8358932930637,2125.8358810614404,2125.836199787099,2125.8239267583895,0.4064235435929374,0.4062627449499208,0.04688456376909453,679.4301791683394,679.4294070678309,679.3777803504245,679.0237556247464
model_L8.pt,4,5,128,8,4,47,16,0.1,0.001,11,4,random_A,2,after_layer_2,0.9237264237156559,4.985059931833987,20.0005555603489,0.007732056470493901,20.006879757407315,2587.5237504737643,0.010940579620914104,0.004835076314603255,2.262752210936269,0.011966534674267832,0.011794803079663262,0.001028803649120063,50.05859112782214,50.05866141771411,50.05653040080555,50.046624593147875,0.4064235435929374,0.4062627449499208,0.04688456376909453,57.2997555574799,57.29703629884097,57.23851808345053,56.89333201388696
model_L8.pt,4,5,128,8,4,47,16,0.1,0.001,11,4,random_A,3,after_layer_3,0.9237264237156559,4.985059931833987,2.383953982195118,0.007732056470493901,2.3861418577084956,308.60378048378067,0.010940579620914104,0.004835076314603255,2.262752210936269,0.011966534674267832,0.011794803079663262,0.001028803649120063,1492.8461928230372,1492.8461840696154,1492.8473910046691,1492.834226288363,0.4064235435929374,0.4062627449499208,0.04688456376909453,37354.26547880081,37354.26448971781,37354.542586636926,37353.85905525721
model_L8.pt,4,5,128,8,4,47,16,0.1,0.001,11,4,random_A,4,after_layer_4,0.9237264237156559,4.985059931833987,3.4560239516998963,0.007732056470493901,3.4549932553074165,446.84014770092875,0.010940579620914104,0.004835076314603255,2.262752210936269,0.011966534674267832,0.011794803079663262,0.001028803649120063,490.8987054962064,490.8987228526111,490.90200424709957,490.8867389615321,0.4064235435929374,0.4062627449499208,0.04688456376909453,2683.014643844614,2683.0145733296663,2683.0565369304113,2682.608220301021
model_L8.pt,4,5,128,8,4,47,16,0.1,0.001,11,4,random_A,5,after_layer_5,0.9237264237156559,4.985059931833987,28.883207506248798,0.007732056470493901,28.890263569230296,3736.426871619171,0.010940579620914104,0.004835076314603255,2.262752210936269,0.011966534674267832,0.011794803079663262,0.001028803649120063,445.5747674360974,445.5748042083698,445.5773151713571,445.5628009014231,0.4064235435929374,0.4062627449499208,0.04688456376909453,54.522087396361755,54.52322211817721,54.624007230038394,54.11566385276882
model_L8.pt,4,5,128,8,4,47,16,0.1,0.001,11,4,random_A,6,after_layer_6,0.9237264237156559,4.985059931833987,2.6904522087849747,0.007732056470493901,2.6889865197727056,347.77119515798637,0.010940579620914104,0.004835076314603255,2.262752210936269,0.011966534674267832,0.011794803079663262,0.001028803649120063,16.999174756564372,16.999075387240985,17.000883434573304,16.987208221890103,0.4064235435929374,0.4062627449499208,0.04688456376909453,137.5517068303679,137.55491975144133,137.59717356805393,137.14528328677494
model_L8.pt,4,5,128,8,4,47,16,0.1,0.001,11,4,random_A,7,after_layer_7,0.9237264237156559,4.985059931833987,0.07321523376941544,0.007732056470493901,0.06916492388324705,8.945217116194833,0.010940579620914104,0.004835076314603255,2.262752210936269,0.011966534674267832,0.011794803079663262,0.001028803649120063,0.0840988037169978,0.084044971047277,0.08479312631223115,0.07213226904272996,0.4064235435929374,0.4062627449499208,0.04688456376909453,1.267473356045568,1.2739162424328552,1.2846602559466223,0.8610498124526306
model_L8.pt,4,5,128,8,4,47,16,0.1,0.001,11,4,random_A,8,final,0.9237264237156559,4.985059931833987,0.0,0.007732056470493901,0.007732056470493901,1.0,0.010940579620914104,0.004835076314603255,2.262752210936269,0.011966534674267832,0.011794803079663262,0.001028803649120063,0.011966534674267832,0.011794803079663262,0.0,0.0,0.4064235435929374,0.4062627449499208,0.04688456376909453,0.4064235435929374,0.4062627449499208,0.0,0.0
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,high_task,0,embedding,0.5551134654760022,0.4963322811774367,4.545536333835955,0.014406876278619862,4.531256414245418,314.5203947485763,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,12.8187811052887,12.818812305788255,12.819805566845233,12.810765532561701,0.2707377343826294,0.26200310020618545,0.03075555583306591,21.931370364634773,21.93384385267691,21.930400555664573,21.660632630252145
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,high_task,1,after_layer_1,0.5551134654760022,0.4963322811774367,10.19125052972604,0.014406876278619862,10.156935345473288,705.0060782812728,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,20.99729933030819,20.997274165348852,20.99772688064711,20.989283757581195,0.2707377343826294,0.26200310020618545,0.03075555583306591,31.524323615979917,31.52315650916156,31.51046368474239,31.25358588159729
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,high_task,2,after_layer_2,0.5551134654760022,0.4963322811774367,0.6292598252903622,0.014406876278619862,0.6259155467041652,43.44561129000867,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.6368547584547934,0.6368162546978657,0.6371922518574507,0.6288391857277957,0.2707377343826294,0.26200310020618545,0.03075555583306591,1.318996427694868,1.3285958240565152,1.3773310629569737,1.0482586933122386
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,high_task,3,after_layer_3,0.5551134654760022,0.4963322811774367,0.41966720327371676,0.014406876278619862,0.41726588294971806,28.962967049904517,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.3410988995587322,0.34105301190949255,0.3407645252459522,0.3330833268317344,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.5496615492892385,0.5544572322007318,0.4840351918714259,0.2789238149066091
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,high_task,4,after_layer_4,0.5551134654760022,0.4963322811774367,0.1077388576591836,0.014406876278619862,0.10806618322968083,7.501014178212493,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.08304226225042066,0.08298495401229501,0.08262177841121787,0.07502668952342292,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.3296224198469861,0.3255910021651374,0.1553607748692728,0.05888468546435671
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,high_task,5,after_layer_5,0.5551134654760022,0.4963322811774367,0.03910257818490993,0.014406876278619862,0.04074140306798247,2.8279137184265024,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.02857434549979342,0.028548777163665304,0.027192584903041987,0.020558772772795674,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.29433406660928774,0.287087434075806,0.07998099730432846,0.023596332226658356
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,high_task,6,after_layer_6,0.5551134654760022,0.4963322811774367,0.02448333845107514,0.014406876278619862,0.02751732815948781,1.910013498229603,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.01691405662234337,0.016910841187684898,0.014654816340060803,0.008898483895345626,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.2826808487021236,0.27425417171935945,0.04916763596175397,0.011943114319494241
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,high_task,7,after_layer_7,0.5551134654760022,0.4963322811774367,0.0016330612615592477,0.014406876278619862,0.014018848051123401,0.9730664566008452,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.008176523743883283,0.008239235085489257,0.00115446214870901,0.00016095101688553756,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.2712339989098365,0.2625117567731316,0.006367037226333481,0.0004962645272071353
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,high_task,8,final,0.5551134654760022,0.4963322811774367,0.0,0.014406876278619862,0.014406876278619862,1.0,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.008015572726997745,0.008088284087229638,0.0,0.0,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.2707377343826294,0.26200310020618545,0.0,0.0
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,low_task,0,embedding,0.00018801627811500436,0.005754263252361974,0.0002578488928528939,0.014406876278619862,0.014332652757863122,0.9948480489926266,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.007939427139012417,0.00801578054675782,0.001204872307305843,-7.614558798532851e-05,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.2658524791081602,0.2569560177114413,0.032562550900551344,-0.004885255274469202
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,low_task,1,after_layer_1,0.00018801627811500436,0.005754263252361974,0.0003107486106166054,0.014406876278619862,0.014429794669622121,1.0015907952951792,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.008005102462352108,0.008072369139885458,0.0012073255176291973,-1.0470264645637273e-05,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.2643549816013662,0.2551268863030605,0.0329726442152551,-0.006382752781263157
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,low_task,2,after_layer_2,0.00018801627811500436,0.005754263252361974,0.00027554067832705827,0.014406876278619862,0.014419528673466344,1.0008782191643624,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.008014594016041153,0.008084280227665542,0.0009112110382122631,-9.78710956592646e-07,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.2644274738793497,0.25538015660869906,0.026653085499454818,-0.006310260503279708
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,low_task,3,after_layer_3,0.00018801627811500436,0.005754263252361974,0.00015067882200867612,0.014406876278619862,0.014393551502165718,0.9990751099546875,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.008028039407014192,0.008095258740548084,0.0003729880255904745,1.2466680016446838e-05,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.2694244919604639,0.2604870315769304,0.01074239473018241,-0.0013132424221654615
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,low_task,4,after_layer_4,0.00018801627811500436,0.005754263252361974,0.0002780555874033822,0.014406876278619862,0.014370980228503454,0.9975084085250542,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.008038355810035876,0.008112966436840702,0.000321871380493828,2.278308303813037e-05,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.27050283443350703,0.26169149029023214,0.008431731279369182,-0.0002348999491223469
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,low_task,5,after_layer_5,0.00018801627811500436,0.005754263252361974,0.00032637759277446903,0.014406876278619862,0.014488290325997149,1.0056510548020814,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.008020124721335443,0.00808724561752101,0.0003632424510859976,4.551994337697457e-06,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.26918974826156256,0.260192215622758,0.01046720276092913,-0.0015479861210668244
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,low_task,6,after_layer_6,0.00018801627811500436,0.005754263252361974,6.55799100744411e-05,0.014406876278619862,0.01442392289687706,1.001183227920302,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.008027442244457528,0.008091831453967805,0.00047573573425826066,1.1869517459782777e-05,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.26945256427621017,0.2606059018239907,0.013211416682941688,-0.001285170106419209
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,low_task,7,after_layer_7,0.00018801627811500436,0.005754263252361974,6.880994329034912e-06,0.014406876278619862,0.014404945574245846,0.9998659873010167,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.008009117540108785,0.008082408757203723,0.00015625623731008506,-6.455186888959866e-06,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.2705738657849048,0.26184443244526145,0.004745393247242616,-0.0001638685977246035
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,low_task,8,final,0.00018801627811500436,0.005754263252361974,0.0,0.014406876278619862,0.014406876278619862,1.0,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.008015572726997745,0.008088284087229638,0.0,0.0,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.2707377343826294,0.26200310020618545,0.0,0.0
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,random_Q,0,embedding,0.4801535949073654,0.7316535000469243,0.7623078131001869,0.014406876278619862,0.7574093099145873,52.57276423193834,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.39359145930987877,0.3935925805485399,0.3924141901780759,0.385575886582881,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.7226707370343545,0.7213280742785891,0.7857973754508055,0.4519330026517251
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,random_Q,1,after_layer_1,0.4801535949073654,0.7316535000469243,0.41417727372902285,0.014406876278619862,0.4067683595148094,28.234320309841422,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.5800637052931513,0.5800252273207276,0.579366083960882,0.5720481325661536,0.2707377343826294,0.26200310020618545,0.03075555583306591,1.31654038049237,1.3146494345455473,1.3210574330056482,1.0458026461097407
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,random_Q,2,after_layer_2,0.4801535949073654,0.7316535000469243,0.30697251472716697,0.014406876278619862,0.31541029421498606,21.893038304428437,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.3154665584858592,0.315373111133853,0.3149546976786249,0.30745098575886143,0.2707377343826294,0.26200310020618545,0.03075555583306591,1.1712447910883637,1.171863753950225,1.1247946506175939,0.9005070567057343
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,random_Q,3,after_layer_3,0.4801535949073654,0.7316535000469243,0.5906364858675777,0.014406876278619862,0.5986561662722722,41.55350227867868,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.2987361172901532,0.29861727709058844,0.2979720379392903,0.29072054456315544,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.9671203515426064,0.9682138482897296,1.041623683065641,0.6963826171599771
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,random_Q,4,after_layer_4,0.4801535949073654,0.7316535000469243,0.1339837670072133,0.014406876278619862,0.14291648412908564,9.92001884136237,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.14145170520543016,0.14138680838461376,0.14008102112742823,0.13343613247843242,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.7602934904604005,0.7562928530828139,0.6846126803662737,0.48955575607777113
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,random_Q,5,after_layer_5,0.4801535949073654,0.7316535000469243,0.04376784199479373,0.014406876278619862,0.05278176631618761,3.663650974397342,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.04422247829507306,0.04416205414798037,0.042194166973585495,0.036206905568075314,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.5393859360206665,0.5344186222605102,0.44271405407414777,0.26864820163803715
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,random_Q,6,after_layer_6,0.4801535949073654,0.7316535000469243,0.0910693490928408,0.014406876278619862,0.09923459178866283,6.888001942234297,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.038599683031548745,0.03873982551770077,0.037218708529034736,0.030584110304551,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.4072096581105204,0.4011561290648566,0.31011411857058413,0.13647192372789102
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,random_Q,7,after_layer_7,0.4801535949073654,0.7316535000469243,0.005608546430131121,0.014406876278619862,0.01828223297977802,1.2689935435143063,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.009449516367353916,0.009528623019723214,0.0038851485772114776,0.0014339436403561709,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.2975829115415826,0.2894521968633564,0.08470294202634815,0.026845177158953237
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,random_Q,8,final,0.4801535949073654,0.7316535000469243,0.0,0.014406876278619862,0.014406876278619862,1.0,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.008015572726997745,0.008088284087229638,0.0,0.0,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.2707377343826294,0.26200310020618545,0.0,0.0
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,high_iso_low_task,0,embedding,0.0009167003946610405,0.040306788047450436,0.001885061060917768,0.014406876278619862,0.014275254157443951,0.9908639375649223,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.007307826292913972,0.007399539941594937,0.002787059186175125,-0.0007077464340837737,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.2412082478911833,0.23264819857724278,0.09632340425060486,-0.029529486491446072
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,high_iso_low_task,1,after_layer_1,0.0009167003946610405,0.040306788047450436,0.002506647806076689,0.014406876278619862,0.014538280477751476,1.0091209361828575,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.007222922876554962,0.007289286845584889,0.00295837806996727,-0.0007926498504427833,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.2383059438938872,0.2299369766811624,0.09809208853795182,-0.032431790488742174
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,high_iso_low_task,2,after_layer_2,0.0009167003946610405,0.040306788047450436,0.0025890431860645323,0.014406876278619862,0.015005807027965912,1.0415725614465696,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.00736340826377935,0.007385749064418832,0.0028910851988690235,-0.0006521644632183953,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.24637549650868476,0.23752474041056554,0.09273619567603737,-0.02436223787394462
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,high_iso_low_task,3,after_layer_3,0.0009167003946610405,0.040306788047450436,0.0012623368171947444,0.014406876278619862,0.014748679630959518,1.0237250147588828,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.007698030674358389,0.0077511163053175305,0.0016736819700877,-0.00031754205263935607,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.2569913990198994,0.24785848578322625,0.06661137585853999,-0.013746335362729956
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,high_iso_low_task,4,after_layer_4,0.0009167003946610405,0.040306788047450436,0.001459611274776937,0.014406876278619862,0.014549769457317998,1.0099184011811215,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.007675025111272756,0.007727269103854764,0.001657779847885935,-0.0003405476157249893,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.25823761193169686,0.2489974224779862,0.06179798736645273,-0.012500122450932516
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,high_iso_low_task,5,after_layer_5,0.0009167003946610405,0.040306788047450436,0.0020521281010281137,0.014406876278619862,0.01474096116502442,1.02318926601045,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.007786600365983663,0.007836014368563937,0.0013242629146535338,-0.00022897236101408237,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.26255585195207126,0.2532299361239538,0.0486815698699004,-0.008181882430558118
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,high_iso_low_task,6,after_layer_6,0.0009167003946610405,0.040306788047450436,0.0030209053933083372,0.014406876278619862,0.015164523850007822,1.0525893022703559,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.007770697987995489,0.007808292682563148,0.0015392519050340826,-0.00024487473900225605,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.2671698746209394,0.25747508760783033,0.05098668743744558,-0.0035678597616899954
model_L8.pt,5,5,128,8,4,47,16,0.1,0.001,12,1,high_iso_low_task,7,after_layer_7,0.0009167003946610405,0.040306788047450436,4.2028359735276545e-05,0.014406876278619862,0.014403073195443932,0.99973602305577,0.004884650562908436,0.003772287220254679,1.2948776902991648,0.008015572726997745,0.008088284087229638,0.0009304298526590458,0.007978511331561185,0.008051278131109204,0.0002164979184064826,-3.7061395436559924e-05,0.2707377343826294,0.26200310020618545,0.03075555583306591,0.268995344389819,0.2602247091404659,0.009267421547104795,-0.0017423899928104003
