basis,rank,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,kernel_lengthscale_mean,kernel_lengthscale_std,kernel_signal_var_mean,kernel_signal_var_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,r_eff_T_task_mean,r_eff_T_task_std,rank_mean,rank_std,selected_rank_mean,selected_rank_std
raw,107,8,0.027059906851403737,0.0037849065599472207,0.027422289377973925,0.0036905545445311567,0.9950674496682326,0.004662465561602726,0.0031946170325544924,0.0003953747958790174,0.9999999999999998,5.93439168722175e-17,0.0031946170325512988,0.00039537479587862205,0.027569501378947057,0.0038089548878732487,0.9999896576409397,2.545118233638148e-06,0.9992272279735457,0.00021389151969132506,-0.16941294613849037,0.05047728709097921,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.03447268375095324,0.014110067041672515,4.495767393112107e-05,1.7145010579394812e-05,47.125,0.8345229603962802,107.0,0.0,28.0,0.7559289460184544
raw,108,8,0.027059906851403737,0.0037849065599472207,0.027368112710680632,0.003666630675520037,0.9950674496682326,0.004662465561602726,0.003041613361321529,0.0003735161842383722,0.9999999999999998,5.93439168722175e-17,0.003041613361318488,0.0003735161842379986,0.027514896072520258,0.003784169350590488,0.9999906265131129,2.270116351585809e-06,0.9992304005486536,0.00021228192632585306,-0.1552536226653707,0.05506081556975157,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.03447291993719671,0.014110536750677204,4.223941933934195e-05,1.8812425721634593e-05,47.125,0.8345229603962802,108.0,0.0,28.0,0.7559289460184544
raw,109,8,0.027059906851403737,0.0037849065599472207,0.027339992586446787,0.0036837028626409184,0.9950674496682326,0.004662465561602726,0.0029287065482605113,0.0003366316415807255,0.9999999999999998,5.93439168722175e-17,0.002928706548257583,0.0003366316415803888,0.027486722861288185,0.0038013993512756796,0.9999913235221998,1.9634404973803927e-06,0.9992318357589474,0.0002128818804188342,-0.1475465537008132,0.056092106935818065,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.03447379206457493,0.014110858239706673,4.22672948200841e-05,1.9646555182825085e-05,47.125,0.8345229603962802,109.0,0.0,28.0,0.7559289460184544
raw,11,8,0.027059906851403737,0.0037849065599472207,0.22176061035569838,0.027266485978543052,0.9950674496682326,0.004662465561602726,0.22647400158505188,0.028410305470621126,0.9999999999999998,5.93439168722175e-17,0.22647400158482545,0.028410305470592742,0.22289994238485525,0.027727406531192437,0.9480032743313407,0.012865315739020354,0.9496429077460005,0.012393406899489263,-0.9928481074438387,0.001439033838220533,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.1630683220461006,0.06750070247423491,0.1462191698160588,0.05999855194795114,47.125,0.8345229603962802,11.0,0.0,28.0,0.7559289460184544
raw,110,8,0.027059906851403737,0.0037849065599472207,0.02730483836321443,0.0037341162779519245,0.9950674496682326,0.004662465561602726,0.0028088965992431117,0.0003542700100429897,0.9999999999999998,5.93439168722175e-17,0.0028088965992403036,0.00035427001004263546,0.02745152235548317,0.003851710273403334,0.9999920002810598,2.0086487893074175e-06,0.99923343270734,0.00021521212736255415,-0.13727250205267233,0.047551550249898426,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.03447350520189822,0.014111131354031125,3.93012731319512e-05,1.7990576357815036e-05,47.125,0.8345229603962802,110.0,0.0,28.0,0.7559289460184544
raw,111,8,0.027059906851403737,0.0037849065599472207,0.02730409353971007,0.0037304095617796923,0.9950674496682326,0.004662465561602726,0.0026649908576401584,0.0003613265004230386,0.9999999999999998,5.93439168722175e-17,0.002664990857637494,0.00036132650042267734,0.02745081126236016,0.0038483039133254075,0.9999927835864938,1.9098690561491482e-06,0.9992334946984051,0.00021510093831356703,-0.13918956984751862,0.05022766579263002,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.0344719611543777,0.014111255771389613,3.4917985643853595e-05,1.8068904459306567e-05,47.125,0.8345229603962802,111.0,0.0,28.0,0.7559289460184544
raw,112,8,0.027059906851403737,0.0037849065599472207,0.02725701462349976,0.0037362731744322365,0.9950674496682326,0.004662465561602726,0.002555103274710408,0.00035374378968354653,0.9999999999999998,5.93439168722175e-17,0.0025551032747078537,0.0003537437896831929,0.027403495375845424,0.003853912344576304,0.9999933619544203,1.829868990232924e-06,0.9992360523808714,0.00021524119428485954,-0.1242865228716053,0.059279450009891696,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.03447220468070347,0.014111196050528695,3.4572076082397374e-05,1.8182354271336286e-05,47.125,0.8345229603962802,112.0,0.0,28.0,0.7559289460184544
raw,113,8,0.027059906851403737,0.0037849065599472207,0.027214007050939903,0.003744607325273913,0.9950674496682326,0.004662465561602726,0.0024264845790805947,0.00035213460346245567,0.9999999999999998,5.93439168722175e-17,0.0024264845790781687,0.0003521346034621035,0.027360273815720898,0.003861946054801266,0.9999940036736559,1.795246141231903e-06,0.9992383651178149,0.00021531252482868054,-0.10817853413752138,0.06625041205419442,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.03447061941310882,0.014111276655180685,2.8075223522097287e-05,1.416013712739394e-05,47.125,0.8345229603962802,113.0,0.0,28.0,0.7559289460184544
raw,114,8,0.027059906851403737,0.0037849065599472207,0.02719769974011145,0.003744039583180566,0.9950674496682326,0.004662465561602726,0.0023360709095808082,0.00030671625535847477,0.9999999999999998,5.93439168722175e-17,0.002336070909578473,0.00030671625535816805,0.02734393762761012,0.0038617229723381624,0.9999944604572018,1.482080399051148e-06,0.9992392602837417,0.0002152121470874625,-0.10226848136164246,0.06375132853844784,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.03447003908425245,0.014111132267109538,2.7112583500416598e-05,1.3859875959437073e-05,47.125,0.8345229603962802,114.0,0.0,28.0,0.7559289460184544
raw,115,8,0.027059906851403737,0.0037849065599472207,0.027190283430929923,0.0037611201243475624,0.9950674496682326,0.004662465561602726,0.002171659742527428,0.0002764204870677254,0.9999999999999998,5.93439168722175e-17,0.002171659742525257,0.00027642048706744897,0.027336552855923874,0.00387907546982954,0.9999952170367128,1.2678145649275196e-06,0.9992395465547672,0.00021625381080487785,-0.09969488064547438,0.059119042966571465,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.034469374710901016,0.014110737218591242,2.542581834021669e-05,1.4032001487334746e-05,47.125,0.8345229603962802,115.0,0.0,28.0,0.7559289460184544
