exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,gamma,min_explainable_frac,ell,s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json
2a,L12,model_L12.pt,3,5,12,4,0.95,0.001,8.0,17.0,42.0,1.5171073785698066,2.684154363290419,17.438073251340697,0.9999999999999967,0.9525908160201985,0.21773650125736438,1.0573295997800036e-12,"[11.889362750564661, 2.8653473047078886, 2.1784492925069348, 1.8191486064747793, 1.6304565840755385, 1.4809689784162856, 1.2988885924664983, 1.2193715518251051]"
2a,L12,model_L12.pt,3,5,12,4,0.95,0.001,9.0,20.0,42.0,1.6024446037839895,2.968365054858092,17.126809089011903,0.9999999999999966,0.953078071987966,0.21661469943665065,1.0972146414716895e-12,"[11.354392537092076, 2.7489512042839253, 2.1584070334090373, 1.84325507007529, 1.7722002223613842, 1.5854355420934871, 1.4205695346705813, 1.243009100776739]"
2a,L12,model_L12.pt,3,5,12,4,0.95,0.001,10.0,24.0,42.0,1.821764856416966,3.6285105348771904,16.059321692932954,0.999999999999996,0.9514555651198994,0.22032801655735168,9.793956890947992e-13,"[10.141941759987365, 2.7230522681810387, 2.1455762828693037, 1.9551342211398224, 1.8082567375280545, 1.669966733539775, 1.5056310370690338, 1.3194430986144574]"
2a,L12,model_L12.pt,3,5,12,4,0.95,0.001,11.0,27.0,42.0,2.13687125213503,4.499246509677259,14.801137440476811,0.9999999999999954,0.9501584850627135,0.22325213310802206,1.1925897165479936e-12,"[8.881728570319272, 2.7274362524807376, 2.1352600774429233, 1.9972245024065265, 1.799520893926029, 1.721707778325704, 1.5460115491140443, 1.3570894987292568]"
2a,L12,model_L12.pt,3,5,12,4,0.95,0.001,12.0,28.0,42.0,2.1307181873228576,4.4855038369178395,15.163687068682002,0.9999999999999957,0.9549880219828113,0.21216026493475232,1.056721512963755e-12,"[9.123430697103144, 2.780527479432677, 2.1973783505475404, 2.045951609375662, 1.836710848769351, 1.774566384722946, 1.5789673041928167, 1.395200778933833]"
2a,H1,model_H1.pt,0,5,8,1,0.95,0.001,0.0,5.0,5.0,2.079397058311384,2.466460871181276,2875.0942388891,0.9999976166766135,1.0,0.0015438016020681079,0.0015438016020681079,"[2420.257562707755, 1678.8646100710614, 769.702578736138, 338.5804886483635, 175.7374143102561, 0.6714786792702633, 0.604606073302203, 0.5536771299942717]"
2a,H1,model_H1.pt,0,5,8,1,0.95,0.001,1.0,26.0,42.0,1.4250304580355992,2.233867010019241,7.607495324030116,0.9999999999999827,0.9501924342253115,0.2231760869239157,6.856046076979836e-12,"[7.347419318534306, 1.9321433838417827, 1.4108146764841334, 1.167602426564535, 0.9192711882615815, 0.7677211258383768, 0.6261606137561695, 0.556171012465421]"
2a,H1,model_H1.pt,0,5,8,1,0.95,0.001,2.0,10.0,11.0,4.063730866025432,5.71232925886985,1.1362664569488763,0.9999999999992254,0.9607747821593625,0.19805357315600977,6.846913515439981e-11,"[0.17897608001037432, 0.15619614363204656, 0.08267919252899088, 0.07674954162347843, 0.06573064277236383, 0.06019325478411494, 0.04793914225520259, 0.04254607979194288]"
2a,H1,model_H1.pt,0,5,8,1,0.95,0.001,3.0,4.0,4.0,2.240929850141857,2.65349432839513,0.7971612383755465,0.9999999999984264,0.9999999999984264,5.472426174387684e-11,5.472426174387684e-11,"[0.2937764419991242, 0.17637755886668308, 0.14982816523610226, 0.039255573788478965, 1.3633609202346555e-11, 7.720294489377042e-12, 4.1052726809971506e-12, 3.633303027092065e-12]"
2a,H1,model_H1.pt,0,5,8,1,0.95,0.001,4.0,2.0,2.0,1.8759401994263933,1.9342249361750785,0.4090281097413877,0.9999999999940228,0.9999999999940228,4.344293062913469e-11,4.344293062913469e-11,"[0.2871727706383111, 0.22074704486990943, 1.2473792571817268e-11, 7.578302732726752e-12, 4.3088378541854705e-12, 3.268973803837827e-12, 2.9056615745352393e-12, 2.598275138637601e-12]"
2a,H1,model_H1.pt,0,5,8,1,0.95,0.001,5.0,16.0,42.0,1.3883691084296539,2.2746652892259753,9.71933304950883,0.9999999999999895,0.9543490584466285,0.2136608095869737,1.1090288144864236e-12,"[7.779077879484764, 1.5214145697499117, 1.4776931212971756, 1.0715883044116563, 0.9188383136335381, 0.7692642079772762, 0.7636991759573026, 0.6974565030322728]"
2a,H1,model_H1.pt,0,5,8,1,0.95,0.001,6.0,1.0,42.0,1.0497198339764504,1.1932043590484982,36.867470025680355,0.9999999999999993,0.9831965785738315,0.12962801173422303,7.301490166219976e-13,"[23.96748137067645, 1.612472134171505, 1.538194159641673, 1.2306646047917797, 1.062459968078927, 0.9943151131559416, 0.9302435135116017, 0.8518902159650761]"
2a,H1,model_H1.pt,0,5,8,1,0.95,0.001,7.0,36.0,42.0,2.5093225080111186,5.334417542684043,7.296714740190258,0.9999999999999812,0.9525086102677791,0.21792519297273102,2.4564276092641766e-12,"[5.147158737088457, 1.6978839294311199, 1.533194812680468, 1.3146926830935761, 1.1781731138456069, 1.1026195599965547, 1.0704191274705992, 0.943886158192311]"
2a,H1,model_H1.pt,0,5,8,1,0.95,0.001,8.0,36.0,42.0,2.508405778032458,5.350187078745252,7.301456493123702,0.9999999999999812,0.9522343652447932,0.21855350547449018,2.5486097333545365e-12,"[5.1361419972601565, 1.6774008203875876, 1.5186639056191074, 1.317332936318579, 1.1722016474032662, 1.1000278399945893, 1.0673454894266332, 0.9443279749009967]"
2a,H1,model_H1.pt,1,5,8,1,0.95,0.001,0.0,5.0,5.0,2.580809283077696,3.316201929024864,1971.3671213785185,0.9999966764990166,1.0,0.0018230471698384577,0.0018230471698384577,"[1112.132243303327, 648.9265851062742, 526.1524946320709, 419.2633937388919, 235.24217886042223, 0.8345587737140826, 0.7264938941961276, 0.5247944812577904]"
2a,H1,model_H1.pt,1,5,8,1,0.95,0.001,1.0,15.0,42.0,1.1137811313332975,1.3932906140531582,10.018128316818409,0.9999999999999901,0.9520183225414935,0.21904720372215802,4.66203946026264e-12,"[6.741664244377215, 0.7748644176467314, 0.651350761626498, 0.5934387535951853, 0.549763305001623, 0.4214422136661436, 0.36250972619449157, 0.32283437196424286]"
2a,H1,model_H1.pt,1,5,8,1,0.95,0.001,2.0,21.0,22.0,6.211265959167525,8.753294450440743,1.7629948193686642,0.9999999999996783,0.965189505527094,0.1865757070804884,2.3948311962726715e-11,"[0.24837306093763714, 0.2174079882774571, 0.1879698004802174, 0.16531381552815125, 0.10991198607157798, 0.10334566053939885, 0.08007236892617767, 0.07220292690987222]"
2a,H1,model_H1.pt,1,5,8,1,0.95,0.001,3.0,1.0,1.0,0.9999950950223626,1.0,0.33166402032238207,0.9999999999909092,0.9999999999909092,1.3657503001417092e-10,1.3657503001417092e-10,"[0.021249083813389007, 7.861468082404781e-12, 5.427243023134611e-12, 3.2417291750595753e-12, 2.4278583427890364e-12, 1.8780149525781895e-12, 1.532576203089315e-12, 1.318592996603908e-12]"
2a,H1,model_H1.pt,1,5,8,1,0.95,0.001,4.0,5.0,5.0,3.747642629812957,4.234677409881862,0.9063603499451426,0.9999999999987828,0.9999999999987828,1.3245423112616318e-11,1.3245423112616318e-11,"[0.485281780140743, 0.37913694818529836, 0.33336394148724313, 0.25788939760189156, 0.19398898893305855, 5.57975086774942e-12, 3.595136977036548e-12, 2.2308501120832383e-12]"
2a,H1,model_H1.pt,1,5,8,1,0.95,0.001,5.0,1.0,42.0,1.0754819858386844,1.2830256531910185,14.3135355639119,0.9999999999999951,0.9618471510619231,0.19532754270218045,6.808190984308018e-13,"[10.409601568711457, 0.844360304685377, 0.746841028790758, 0.664255701644228, 0.6415648328930319, 0.5543503176917599, 0.516262480025215, 0.49079708451009696]"
2a,H1,model_H1.pt,1,5,8,1,0.95,0.001,6.0,1.0,36.0,1.0154599725301912,1.0656279977203678,23.272615163014155,0.9963334611877026,0.9756183103286544,0.16720894734478123,0.06055195135002228,"[30.535102594927956, 1.2481969983018988, 1.0671357016242409, 0.9658283867560232, 0.8660713257432114, 0.7404878533364663, 0.7011552579316042, 0.6485734080927721]"
2a,H1,model_H1.pt,1,5,8,1,0.95,0.001,7.0,30.0,42.0,1.3592520756790654,2.128808488100559,10.561906616834676,0.9999999999999911,0.9510069732148339,0.22134368476456984,1.0851650030218298e-12,"[7.500204290856628, 1.4604072640312267, 1.2438609547094885, 1.0985281360571548, 0.969270270160753, 0.8528792924319758, 0.836236418843593, 0.7385753200573278]"
2a,H1,model_H1.pt,1,5,8,1,0.95,0.001,8.0,31.0,42.0,1.3723022401836649,2.169212063815542,10.427811264215551,0.9999999999999909,0.9553771939064242,0.21124110891009507,1.9191776192617004e-12,"[7.3544818332487445, 1.4559236255807244, 1.2291329837216873, 1.0980236313263763, 0.9640229181302201, 0.859554097334131, 0.8188843135702674, 0.7374478498631374]"
2a,H1,model_H1.pt,2,5,8,1,0.95,0.001,0.0,4.0,5.0,1.6753207218414101,2.228384120001396,1454.762981228279,0.9999865798867369,0.9612211181551747,0.19695629347929422,0.003663347275813392,"[878.1679244447508, 386.30690940888337, 247.04333394287502, 185.43096007617933, 70.09211937410905, 0.8740919993591091, 0.627650487811889, 0.6068745442374083]"
2a,H1,model_H1.pt,2,5,8,1,0.95,0.001,1.0,1.0,24.0,1.0175154366189951,1.0561702729291167,219.63271845245856,0.9999080819974768,0.9968254678573328,0.057150313634632875,0.00958738767981749,"[62.95142425083359, 5.572963124304147, 1.1350717839649596, 0.7662895107142721, 0.6465223335121768, 0.5504665011306938, 0.5418945827220965, 0.4219214481802124]"
2a,H1,model_H1.pt,2,5,8,1,0.95,0.001,2.0,24.0,38.0,2.011945861445519,3.5294690546454546,6.456832594498968,0.999999999999976,0.9510970873996831,0.22114002939380475,2.2042297835405514e-12,"[2.9310813863749345, 1.2498983075819246, 0.7065942634302688, 0.6478587851606471, 0.5498143118582172, 0.5021139516747142, 0.4459391796681953, 0.4141288703812168]"
2a,H1,model_H1.pt,2,5,8,1,0.95,0.001,3.0,13.0,13.0,5.174152343177471,7.1894683973727815,1.3624268751390605,0.9999999999994612,0.9999999999994612,2.117622188155541e-11,2.117622188155541e-11,"[0.09375480320903276, 0.07161152700751836, 0.05231153335739085, 0.046798431827040535, 0.04451245432911781, 0.035392109973198776, 0.03273534773475107, 0.02496637659159768]"
2a,H1,model_H1.pt,2,5,8,1,0.95,0.001,4.0,4.0,4.0,3.039094473780256,3.2032474295282154,1.117662404984069,0.9999999999991994,0.9999999999991994,6.527794862447847e-12,6.527794862447847e-12,"[0.8139091815105054, 0.7211395901358443, 0.6627157804383056, 0.18786525112117017, 3.1851785661652554e-12, 1.4832279393572024e-12, 1.1436215959759247e-12, 9.342489428686215e-13]"
2a,H1,model_H1.pt,2,5,8,1,0.95,0.001,5.0,20.0,42.0,1.3430955770441082,2.1184595273466282,8.768769843830928,0.999999999999987,0.9506256916377652,0.2222033041208476,4.4319453182653317e-13,"[5.819275277747781, 1.0722297032237524, 0.8733082028634396, 0.8440753569406457, 0.7069258492873999, 0.6697405683696765, 0.5744582264158111, 0.5425371926863518]"
2a,H1,model_H1.pt,2,5,8,1,0.95,0.001,6.0,1.0,39.0,1.0642269240913809,1.2352514991066157,42.4047422866758,0.9992283418917014,0.9886174594975483,0.11020623930194547,0.027778734821769763,"[16.983908982471675, 1.327631852752237, 1.213505551420186, 1.1201693091693157, 1.0305112340338343, 0.8684134286326431, 0.8271739060839759, 0.7422152201070972]"
2a,H1,model_H1.pt,2,5,8,1,0.95,0.001,7.0,37.0,42.0,2.5288338955340643,4.854722309491382,7.924013747489966,0.999999999999984,0.9582482111208656,0.20433254483590832,7.857341521659186e-13,"[4.369446996914608, 1.5404222339755924, 1.4563192348432195, 1.226318369953051, 1.152377765977054, 1.0324344254202893, 0.93880651476199, 0.8319691508407769]"
2a,H1,model_H1.pt,2,5,8,1,0.95,0.001,8.0,37.0,42.0,2.601628908823505,5.000225142394743,7.888676277722526,0.9999999999999839,0.9582574294269449,0.20430998647408055,8.049084310236092e-13,"[4.267801017813833, 1.539424059316995, 1.4342830151264299, 1.2248512631861959, 1.1548548448794038, 1.0195209564387206, 0.9457462906943577, 0.8286016239977054]"
2a,H1,model_H1.pt,3,5,8,1,0.95,0.001,0.0,5.0,5.0,2.130964405266564,2.891387314142524,3939.643850515697,0.9999991957728336,1.0,0.0008967871354825761,0.0008967871354825761,"[2528.9879559097176, 1204.4094806117969, 1041.973023867773, 764.621076336262, 480.00230812869745, 0.7914447756495999, 0.6480409232712784, 0.4781119588543554]"
2a,H1,model_H1.pt,3,5,8,1,0.95,0.001,1.0,6.0,42.0,1.2941963628308495,1.9016560139939054,16.041000831838932,0.999999999999996,0.9529103608222039,0.21700147275489184,2.1554390791914956e-12,"[9.000480411442954, 2.0160720616720695, 1.3835838265590674, 1.1990339582573775, 0.8399892779865789, 0.721715174627865, 0.6666741480693233, 0.638071203127548]"
2a,H1,model_H1.pt,3,5,8,1,0.95,0.001,2.0,27.0,31.0,7.9317746959508595,12.123401914982527,3.461122322786871,0.9999999999999165,0.9534409499012397,0.2157754622256126,1.1573617926947264e-11,"[1.0708677411684493, 0.7293717269792633, 0.6528150427520952, 0.5938765228568307, 0.5320175779238916, 0.45824710913968925, 0.44129202419264835, 0.3963627516019166]"
2a,H1,model_H1.pt,3,5,8,1,0.95,0.001,3.0,5.0,5.0,1.1453952286943432,1.3929271134722074,0.9108259045633746,0.9999999999987946,0.9999999999987946,4.8666797365720425e-11,4.8666797365720425e-11,"[0.3609732099829883, 0.060101609737332494, 0.047470918175892274, 0.04630193777038986, 0.035232272874098705, 1.4145094560558868e-11, 7.661379949678153e-12, 7.259846133701123e-12]"
2a,H1,model_H1.pt,3,5,8,1,0.95,0.001,4.0,4.0,4.0,3.8751140402837696,3.9344085010402927,1.1100648871562628,0.9999999999991884,0.9999999999991884,2.613202905515479e-11,2.613202905515479e-11,"[0.6427797447945091, 0.625359828907747, 0.5633771069328594, 0.5067613466370365, 1.5835429248973466e-11, 6.19713989313387e-12, 5.853540331800612e-12, 4.847719768862261e-12]"
2a,H1,model_H1.pt,3,5,8,1,0.95,0.001,5.0,7.0,42.0,1.2979998956849343,1.9980366992688336,14.64393597322293,0.9999999999999953,0.9529524033070534,0.21690457969563948,1.0920376137348321e-12,"[9.222453540662425, 1.8793104172572777, 1.2129465185776962, 1.0579934283035453, 0.9394397617254842, 0.8718554305963638, 0.7695490212217516, 0.7110660569142139]"
2a,H1,model_H1.pt,3,5,8,1,0.95,0.001,6.0,1.0,40.0,1.0161748922338858,1.0701240196967334,57.11382795640632,0.9998017880767235,0.9906811952383202,0.09754573074584663,0.014078775631291455,"[43.29910270619097, 1.9171685180440285, 1.3487456135528832, 1.2267906920603746, 1.1037552205263896, 1.0068172210389825, 1.0046410433582342, 0.8642238613910471]"
2a,H1,model_H1.pt,3,5,8,1,0.95,0.001,7.0,29.0,42.0,2.351708766840956,5.014848951596666,10.390253403892967,0.9999999999999908,0.9527511292836023,0.21736805357823055,1.748285461812209e-12,"[5.555618309963834, 1.965624560880262, 1.374270590919739, 1.2958493547596244, 1.2240441837890517, 1.1200853080121078, 1.0511284322489336, 0.9594586949474435]"
2a,H1,model_H1.pt,3,5,8,1,0.95,0.001,8.0,30.0,42.0,2.478582259585815,5.326451859677264,10.0540627513413,0.9999999999999901,0.954138199848643,0.2141536834876933,1.5141881746163598e-12,"[5.339101082866598, 1.9726230518316146, 1.3763579083701256, 1.2752313349556021, 1.2126352137415886, 1.1140639310707157, 1.0445533123405224, 0.9586979425646602]"
2a,H2,model_H2.pt,0,5,8,2,0.95,0.001,0.0,5.0,5.0,3.30023929133126,3.806256183361381,5032.868971651476,0.9999991541949075,1.0,0.0009196766239230185,0.0009196766239230185,"[2691.291038809116, 1891.7685048550584, 1805.1115377958881, 1313.562984240523, 582.1657164590378, 1.155342358890816, 0.8743422723506787, 0.675964232089162]"
2a,H2,model_H2.pt,0,5,8,2,0.95,0.001,1.0,28.0,42.0,2.76215214453611,5.370487925089831,8.359917168536517,0.9999999999999858,0.9546316634711604,0.2129984425502345,1.4743264686761714e-11,"[5.077774622124387, 2.2097682822122175, 1.853790844968727, 1.4931288580052222, 1.2755808727130713, 1.1315978513434124, 1.0305113463638227, 0.8436711625049018]"
2a,H2,model_H2.pt,0,5,8,2,0.95,0.001,2.0,9.0,9.0,5.683018850664949,6.682165572600534,1.226359073125855,0.999999999999335,0.999999999999335,6.349953436779422e-11,6.349953436779422e-11,"[0.16510945474567865, 0.14929629351812698, 0.12740403721107665, 0.1071759807856208, 0.10197796204207048, 0.07397353112805023, 0.06121903701331365, 0.053216358555347516]"
2a,H2,model_H2.pt,0,5,8,2,0.95,0.001,3.0,3.0,3.0,2.503580392647154,2.6992130378978536,0.7234972133646939,0.9999999999980896,0.9999999999980896,6.015582913472574e-11,6.015582913472574e-11,"[0.3679254661399828, 0.2989640156569384, 0.19841759926508376, 1.2923245888237667e-11, 9.819081243498596e-12, 8.857502841590627e-12, 5.21043171015812e-12, 4.649168594743199e-12]"
2a,H2,model_H2.pt,0,5,8,2,0.95,0.001,4.0,2.0,2.0,1.768658118903601,1.8705654379674963,0.5868728304831824,0.9999999999970967,0.9999999999970967,4.434349783481724e-11,4.434349783481724e-11,"[0.44268808610485866, 0.3031011367919431, 1.0064352945061649e-11, 9.262334246551847e-12, 8.111567779399833e-12, 5.190108071998058e-12, 3.521167980639183e-12, 3.310714301313325e-12]"
2a,H2,model_H2.pt,0,5,8,2,0.95,0.001,5.0,17.0,42.0,1.4762931641182278,2.615488923384232,11.482105421766644,0.9999999999999925,0.9520969755463962,0.21886759571392986,1.302986036298017e-12,"[7.824101087646538, 1.640580941524775, 1.3437393449230526, 1.1321414000851298, 1.039565150473078, 0.9240552598581754, 0.8900282397966688, 0.8142277215589633]"
2a,H2,model_H2.pt,0,5,8,2,0.95,0.001,6.0,22.0,42.0,1.6152400609905793,3.0516738809053496,11.372346471417314,0.9999999999999923,0.951686349734616,0.21980366299353696,1.1721939881922033e-12,"[7.374782472697948, 1.698120988030349, 1.3525065768213913, 1.1967182629284727, 1.1407059471796006, 1.007789080639386, 0.9777289754974202, 0.8881332710712672]"
2a,H2,model_H2.pt,0,5,8,2,0.95,0.001,7.0,7.0,42.0,1.183773242327686,1.6530611623249865,21.021428678161893,0.9999999999999977,0.9516620685935853,0.2198588897598013,9.804649233970014e-13,"[13.78500398937503, 1.8194839543940657, 1.4358422908215422, 1.290426029229867, 1.1763449560195156, 1.1290318885610295, 1.029995624400834, 0.9728865636575389]"
2a,H2,model_H2.pt,0,5,8,2,0.95,0.001,8.0,22.0,42.0,1.5421159766461687,2.8161011528217483,13.583206012107627,0.9999999999999946,0.9530675206387234,0.21663905317664048,1.1447966292261881e-12,"[8.49825489683075, 1.8174834690408603, 1.453705938741628, 1.284398132282495, 1.2633068913025114, 1.1588389090859403, 1.1078821520670414, 0.991820305534199]"
2a,H2,model_H2.pt,1,5,8,2,0.95,0.001,0.0,5.0,5.0,2.7579426226933723,3.3696764328411333,5937.667170759993,0.9999989250836946,1.0,0.0010367817057661767,0.0010367817057661767,"[2131.7769119289696, 1492.5329411419825, 1018.743195209306, 843.1706829691288, 378.275780985401, 0.9214548207933329, 0.7899409240528736, 0.6206044677984629]"
2a,H2,model_H2.pt,1,5,8,2,0.95,0.001,1.0,21.0,42.0,1.7822387777336905,3.2058946799944223,11.918157466050587,0.999999999999993,0.9505034621528774,0.22247817386682117,8.737898563396208e-12,"[5.910114440663102, 1.8136086723630733, 1.6421357613676908, 1.1913838144190034, 1.1066706063168414, 0.8232378252024692, 0.6761475884167347, 0.5984040559009737]"
2a,H2,model_H2.pt,1,5,8,2,0.95,0.001,2.0,16.0,16.0,6.506551559964343,9.042644611221258,1.9496331519820636,0.9999999999997369,0.9999999999997369,4.767429110554625e-11,4.767429110554625e-11,"[0.24889444344584907, 0.22875920509880493, 0.16600639433194145, 0.14243205470154743, 0.11429566456293572, 0.10995392837833332, 0.09521733693495883, 0.09129628983767318]"
2a,H2,model_H2.pt,1,5,8,2,0.95,0.001,3.0,3.0,3.0,2.31832949528284,2.6141357928577236,0.8250956324553835,0.9999999999985312,0.9999999999985312,5.7273371536474204e-11,5.7273371536474204e-11,"[0.5195894404487761, 0.32533818142322657, 0.2894066593358964, 1.135442826319444e-11, 8.683548454858847e-12, 5.222575480048269e-12, 3.938343884608592e-12, 3.6347479364529926e-12]"
2a,H2,model_H2.pt,1,5,8,2,0.95,0.001,4.0,2.0,2.0,1.573543096745438,1.7345325726228924,0.6382908121180166,0.9999999999975455,0.9999999999975455,4.771088109853617e-11,4.771088109853617e-11,"[0.5397951586576084, 0.30309217743243155, 8.605224342412814e-12, 6.102498740538238e-12, 4.585364832638115e-12, 4.5048915333947485e-12, 3.1593256551720735e-12, 1.8469361720339355e-12]"
2a,H2,model_H2.pt,1,5,8,2,0.95,0.001,5.0,14.0,42.0,1.4014507911527398,2.362661958189793,14.24671557767907,0.9999999999999951,0.9512779539539841,0.22073070934061495,1.2073328314430042e-12,"[7.273108290015896, 1.3547332127057765, 1.108986798298914, 1.052786119634972, 0.8953829970300415, 0.8688610628051343, 0.842378668688805, 0.7530672633907127]"
2a,H2,model_H2.pt,1,5,8,2,0.95,0.001,6.0,19.0,42.0,1.5479710367792423,2.813502301921463,13.713535595559907,0.9999999999999947,0.9520067626783961,0.21907358882713057,1.1678302266395606e-12,"[6.801387020809267, 1.3869723324919843, 1.2469217246524447, 1.0942354521611943, 1.0429220290997616, 0.9522763878795005, 0.9042447963508528, 0.8104959403827097]"
2a,H2,model_H2.pt,1,5,8,2,0.95,0.001,7.0,22.0,42.0,1.5777589403241543,2.886331809679175,14.190731784504537,0.9999999999999951,0.9516421775769592,0.21990412097783843,1.3528476892274386e-12,"[7.169901501692632, 1.4709072146636515, 1.363715809362884, 1.2178695636141046, 1.1826906440157583, 1.0555262050090528, 0.9483579799564967, 0.8724564723995362]"
2a,H2,model_H2.pt,1,5,8,2,0.95,0.001,8.0,26.0,42.0,1.8629809890112718,3.7003357265280266,12.662434506019574,0.9999999999999938,0.950796817939595,0.22181790293030623,1.5723674504340972e-12,"[6.109728645898511, 1.5102936014944681, 1.391390520086267, 1.2722614553442002, 1.2081022207819823, 1.0469463255059257, 1.0131961326091086, 0.9014163914030155]"
2a,H2,model_H2.pt,2,5,8,2,0.95,0.001,0.0,5.0,5.0,1.5741868071052352,2.08924833061206,5044.039492624877,0.9999985111640517,1.0,0.001220178654224206,0.001220178654224206,"[3460.5772614099783, 1304.1289125879077, 1111.2668810336725, 515.6620127489002, 286.0955374588312, 1.0191099250683653, 0.8113219714938495, 0.7645482223706177]"
2a,H2,model_H2.pt,2,5,8,2,0.95,0.001,1.0,25.0,42.0,2.5485568361213016,4.331042024295853,10.261939986429347,0.9999999999999906,0.9522276458572214,0.21856887734251887,1.3900555042974093e-11,"[5.941252124757733, 3.3991775251196126, 2.0497729564370455, 1.3690924830726683, 1.1196032279779988, 1.024417513374304, 0.973186072990011, 0.9008450785624363]"
2a,H2,model_H2.pt,2,5,8,2,0.95,0.001,2.0,12.0,12.0,3.8875424913590337,5.884266661980637,1.5664339059147114,0.9999999999995924,0.9999999999995924,5.1321010299004664e-11,5.1321010299004664e-11,"[0.2835230715507359, 0.16321419015581587, 0.1432032119392815, 0.1238043083822844, 0.10332978046781148, 0.0883743404434497, 0.07268072227354896, 0.05968040353380122]"
2a,H2,model_H2.pt,2,5,8,2,0.95,0.001,3.0,2.0,2.0,1.6185774139831413,1.7686067247696078,0.5899006128545368,0.9999999999971264,0.9999999999971264,6.384954153232875e-11,6.384954153232875e-11,"[0.319269495246233, 0.1879088801559787, 1.0705409969478833e-11, 7.377539737936889e-12, 5.542979273583763e-12, 4.9059070103281205e-12, 3.673897673359758e-12, 3.013585865688667e-12]"
2a,H2,model_H2.pt,2,5,8,2,0.95,0.001,4.0,3.0,3.0,2.681912302813847,2.8330719379483438,0.8742217495774364,0.9999999999986916,0.9999999999986916,2.7211194583503602e-11,2.7211194583503602e-11,"[0.4704288415205583, 0.3603898688165425, 0.3155385174925091, 1.1049590580820607e-11, 6.385172875758726e-12, 4.003593674508871e-12, 3.226133107033581e-12, 2.7777377600822126e-12]"
2a,H2,model_H2.pt,2,5,8,2,0.95,0.001,5.0,20.0,42.0,2.124534502779231,4.024421743472568,11.406970375442272,0.9999999999999923,0.9510036310620452,0.22135123432668538,1.2389866543581146e-12,"[5.862391237133499, 2.662187372806369, 1.2387191831302957, 1.1140676459111727, 0.9721748243465091, 0.9216890739369792, 0.8435641334071683, 0.8267604939778248]"
2a,H2,model_H2.pt,2,5,8,2,0.95,0.001,6.0,26.0,42.0,2.5407620456360043,4.990657740649199,11.20066995532777,0.9999999999999921,0.9515131507696656,0.22019729614672037,1.3531107355811148e-12,"[5.294505755192658, 2.6339519019656166, 1.277222620805796, 1.1946555973725719, 1.0885642925477532, 1.021785198012953, 0.9625070887205773, 0.8878189924998846]"
2a,H2,model_H2.pt,2,5,8,2,0.95,0.001,7.0,28.0,42.0,2.6765248385710065,5.332459233650748,12.060712582822818,0.9999999999999931,0.950749300650023,0.22192498586227294,1.5237546770672075e-12,"[5.399907792789232, 2.609509278923343, 1.4567696111678567, 1.3088385686322532, 1.2124562310818594, 1.1175646421466237, 1.1056248355385874, 0.9312950113190497]"
2a,H2,model_H2.pt,2,5,8,2,0.95,0.001,8.0,31.0,42.0,3.17613092484176,6.287027595235767,11.054372793055805,0.9999999999999919,0.9572032919602215,0.20687365235759342,1.4715958614144326e-12,"[4.8099924866359025, 2.58432029312559, 1.4561420268885175, 1.3357493999943957, 1.2186590545793716, 1.1385875114417345, 1.1121726180416798, 0.9407614097206979]"
2a,H2,model_H2.pt,3,5,8,2,0.95,0.001,0.0,5.0,8.0,2.1001965840020285,2.723472353833089,740.9890664693122,0.9999513495958332,0.9999963011527676,0.0072352658174256665,0.006974984169634216,"[527.7733681640431, 313.3275405744738, 162.84884181901361, 145.82162635854735, 80.17967456810248, 0.951958412039113, 0.8702471425346685, 0.8015283764545287]"
2a,H2,model_H2.pt,3,5,8,2,0.95,0.001,1.0,37.0,42.0,3.133708995893792,5.327230279577956,4.632005163459778,0.9999999999999535,0.9579534595286469,0.2050525310043908,1.4113737549970613e-11,"[2.2029639488822887, 1.1835401267285293, 0.9715615220691757, 0.6414336011246851, 0.6337170916248297, 0.5946692891986775, 0.4778223701104699, 0.4018045946298655]"
2a,H2,model_H2.pt,3,5,8,2,0.95,0.001,2.0,0.0,47.0,5.613196683911368e-34,5.693215252599639,5.194196478623268e-12,0.0,0.0,0.0,0.0,"[3.706521956354195e-12, 1.938795823134842e-12, 1.1975507958294647e-12, 9.031070294248601e-13, 6.350005623892674e-13, 6.054908544114689e-13, 5.846035380533915e-13, 5.056103989628593e-13]"
2a,H2,model_H2.pt,3,5,8,2,0.95,0.001,3.0,0.0,47.0,1.069098333544881e-34,6.5228246472869245,3.641722401313614e-12,0.0,0.0,0.0,0.0,"[2.332103004569883e-12, 1.2624665912469666e-12, 9.347627271272162e-13, 8.247249521287603e-13, 4.698157095469451e-13, 4.059971863406867e-13, 3.485106097337725e-13, 3.277296442172726e-13]"
2a,H2,model_H2.pt,3,5,8,2,0.95,0.001,4.0,4.0,4.0,1.494454097803922,1.7809642362302904,0.8041390959727014,0.9999999999984536,0.9999999999984536,1.1742372225453119e-11,1.1742372225453119e-11,"[0.20438950675059794, 0.09824111087414931, 0.028421518972409545, 0.013783060196020776, 8.955530402979981e-13, 6.886632766491415e-13, 4.3620147258282885e-13, 3.260992216568547e-13]"
