exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,selection_mode,span_mode,kernel_family,kernel_lengthscale,kernel_signal_var,excess_risk_frac,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,ell,s,hidden_s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json,causal_max_damage,causal_mean_damage,causal_min_kept_damage,causal_sum_kept_damage,causal_selected_indices_json,causal_damages_json
rbf,rbf_elbow_scratch_nctx128_ntgt128,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx128_ntgt128_scratch_seed42/checkpoint_final.pt,2,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,1.0,8.0,55.0,91.0,2.229317983130682,3.760657577028664,26.807585534489135,0.966642524100449,0.9500680564955573,0.2856988200919347,0.1826402910081716,"[10.913600699539327, 3.8097996000077305, 3.719079233956422, 3.5054889445070185, 3.215004055627818, 1.9684261788952178, 1.8695644462795655, 1.3059803546874895]",0.20743646930908458,0.01684488159865955,0.05596382320216287,0.6930216140688175,"[0, 5, 6, 8, 9, 10, 11, 14]","[0.20743646930908458, 0.04538881740506722, 0.043010122041127384, 0.03594240342731443, 0.025733211361469062, 0.07695602500854974, 0.08603620046905726, 0.04830542562015749, 0.07810971153876531, 0.06979595052001922, 0.06259252622467766, 0.05596382320216287, 0.04114047038481778, 0.022442207416723658, 0.056130907796500866, 0.030417614949482166, 0.031273042230854683, 0.016604566064624685, 0.014087359461275921, 0.02083689025061062, 0.025485038042921848, 0.017599959684553704, 0.01986626867090079, 0.018313542171392132, 0.01360473118384423, 0.008026360493943304, 0.01397424118964935, 0.015395856027512258, 0.009229469896945616, 0.008259521570592631, 0.013335320830094437, 0.011788601030914874, 0.008774429497363461, 0.011774819022965921, 0.006994902596076283, 0.012310935813262047, 0.012586470997052443, 0.007171665569443696, 0.007818208062558727, 0.007103717703385419, 0.0063874520816178055, 0.0067453599919452415, 0.008058919401677703, 0.003933515828331656, 0.008405112112106948, 0.008532229041282749, 0.008555914127533629, 0.0056380525632661995, 0.0024669498003646075, 0.005872713114828625, 0.003933312519756459, 0.0060058129718115055, 0.004232224311981264, 0.004677259472431933, 0.0037863144191262934, 0.003960199209744606, 0.003362444945627139, 0.005334010169052846, 0.0033309014595897532, 0.0027756325196621008, 0.0036622621139004692, 0.0037774564874109985, 0.002140309958839833, 0.004429155682139425, 0.004011175054654903, 0.00481950748392568, 0.0037705839104931692, 0.004644117289877305, 0.005527016201676943, 0.0035541287687064554, 0.0038781182844168658, 0.0036135361807777063, 0.003142721274972639, 0.003074982192463965, 0.00538093745395028, 0.004100960391439311, 0.00382561336033418, 0.002614405836262436, 0.0018707514684804206, 0.0041050365698796975, 0.0024395555679652507, 0.0038997698971791096, 0.0032156907067291247, 0.0034329562252369134, 0.0035794284684032467, 0.002635367973874224, 0.0016743747378445886, 0.002687591414772828, 0.0022713080847155524, 0.003539938175541416, 0.003953333461699278]"
rbf,rbf_elbow_scratch_nctx128_ntgt128,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx128_ntgt128_scratch_seed42/checkpoint_final.pt,2,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,2.0,0.0,92.0,108.0,5.393232701764346,6.725343849010479,18.716683198769086,0.9999999999999971,0.9532461468986515,0.21622639316546358,1.610279551058807e-12,"[5.195305047259536, 5.042015216342639, 3.9813956439638054, 3.8516724853832907, 3.450362146224785, 1.9245038161921069, 1.1741545091795562, 1.0137732982606094]",0.04855169298977411,0.00734842070248266,0.0,0.0,[],"[0.04855169298977411, 0.038191131198490276, 0.027881684366734983, 0.030815511716663694, 0.020577322464475436, 0.027405967089429044, 0.020831557885577705, 0.021380644562898787, 0.017403418693803407, 0.006487929525500245, 0.019488874278190793, 0.02646815736857551, 0.029803480262884194, 0.009156293555722799, 0.019274503664444092, 0.011697248580740744, 0.015507428268424705, 0.010538273325021235, 0.006209736263747182, 0.01136961851661414, 0.008046390137721243, 0.009088800227426195, 0.012708858399072907, 0.00883455680849689, 0.011750604765688595, 0.006700140541214205, 0.009351621335541972, 0.009760661681497806, 0.007395783301792275, 0.0096105144158688, 0.007144479677062788, 0.007487001342406118, 0.010275295504269602, 0.008332281190482242, 0.00741714408460334, 0.0047556540971300625, 0.0035937874980829163, 0.009053476141067085, 0.005335933818264001, 0.007224798405503095, 0.0030984685824848326, 0.006378915471011307, 0.005331050951992104, 0.007002656920650341, 0.006759343917250116, 0.002520608634705044, 0.004329943391741981, 0.005329702581838831, 0.003537336216311927, 0.005825599763533726, 0.0034007244038269453, 0.007731902030288464, 0.004019115811592941, 0.0037747604436936953, 0.0030571912606031397, 0.004144496993791606, 0.0025158765547191337, 0.004927766013373352, 0.0022026048796861867, 0.003866645127702774, 0.005781345971445584, 0.0038603127740570726, 0.003578313799528809, 0.0025365487096874312, 0.004298239772719709, 0.0027999778998716546, 0.003128108991087796, 0.0020337790507087283, 0.0038432857384782283, 0.0025624699854046563, 0.0033800269452222394, 0.0021514244500281414, 0.0028185604954637914, 0.0040108940220823066, 0.002377862553742595, 0.0030171593405818706, 0.0024758105542309577, 0.0021220827975576614, 0.001923191532724078, 0.0014810992306494898, 0.002249543084933408, 0.0035781013836698, 0.00407932249023096, 0.003077731460084905, 0.0022275538031780538, 0.0017352028087906284, 0.0018005321084968403, 0.0017804728357168796, 0.002623861997478623, 0.0016293675836167568, 0.001998137231602773, 0.0019077475671644044, 0.0019751063889571546, 0.00320712721761223, 0.0022483383879349137, 0.002428331860229958, 0.002616429899768946, 0.0018175357005665962, 0.0020678337805878346, 0.0022697928143290387, 0.0016525278439303754, 0.0022082441018616015, 0.001639219134739263, 0.001261079849257135, 0.0017653892094925227, 0.0019052136013151145, 0.0009062547978128282, 0.0021299744077913395]"
rbf,rbf_elbow_scratch_nctx128_ntgt128,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx128_ntgt128_scratch_seed42/checkpoint_final.pt,2,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,3.0,0.0,96.0,108.0,6.810369696302084,9.077634230627792,19.818420544923203,0.9999999999999974,0.9532639408162871,0.21618524275192846,1.0005650757894476e-12,"[5.82876274682817, 5.464394355113426, 4.7007215748169155, 4.258924955310653, 3.877579903083012, 3.0909043693600537, 2.2788468283786307, 1.8664255175028879]",0.038474994142939145,0.006614475250696734,0.0,0.0,[],"[0.03709087944763186, 0.038474994142939145, 0.02347176413839505, 0.02380333055258121, 0.018403392000861062, 0.021274985085066433, 0.020606616971305055, 0.018411022417738124, 0.015837108279352457, 0.013086126531120299, 0.013726923447018705, 0.014690696270801515, 0.020846679244296732, 0.014956119741460615, 0.016660283374133385, 0.0167648477313988, 0.008144157020291342, 0.01276060664247752, 0.011213630716060333, 0.005611157647921643, 0.006459166960445366, 0.0103663140655678, 0.013386175481188435, 0.01106808571997505, 0.006724471164442122, 0.006362146228672393, 0.014911095336863668, 0.009655880697598889, 0.007715886966412206, 0.00667892458830789, 0.004222206041442472, 0.006460753185699431, 0.008154278263631182, 0.0037988676519319993, 0.005858404324337132, 0.007459559209021667, 0.005805335445513692, 0.003257305456733944, 0.007104811782749622, 0.005305388531162647, 0.006989539713749396, 0.0028349470663958268, 0.004386243923810998, 0.005967597530082342, 0.0037570511298250743, 0.00672582364087293, 0.006016670068368689, 0.003992151234270403, 0.005536117982951929, 0.00242529915704496, 0.006710828373062486, 0.0037952026389958225, 0.0025290272884200132, 0.006499935854257919, 0.0046441809434466675, 0.003496931241221135, 0.0032165957249306125, 0.003668657866072537, 0.0027258581051167736, 0.003378404096356629, 0.0040645549319003535, 0.0032294178092163862, 0.004849306834505134, 0.0034345276557447087, 0.002282273260574875, 0.005006771686558976, 0.0023486697909676367, 0.003778889239556823, 0.002108854428547709, 0.0019772894733740593, 0.0030064080449900793, 0.001845809499159204, 0.001912896031936409, 0.00173451326831048, 0.0024628759610485513, 0.002319481622340662, 0.0020639773156702246, 0.00329116008956466, 0.002289911612542954, 0.0016530268530433338, 0.0023122781221424286, 0.002597567282586634, 0.003092521611188435, 0.002249707232796991, 0.0016458738471035685, 0.0015313854760116955, 0.0015832582134837907, 0.0014786089070255276, 0.0011655139644537323, 0.001505754361012036, 0.001687944262537337, 0.002042237332357911, 0.0015837716280267234, 0.0012802026008842957, 0.0026506903127441377, 0.0018935483841793198, 0.0021027998386866187, 0.0014019901679048364, 0.003113972204536624, 0.0019298097282195725, 0.003171518020786933, 0.0020536769975567446, 0.002158466869776264, 0.0015824525344928027, 0.0014854218558471835, 0.0010268745394645558, 0.0009761028422478233, 0.0015113204438373703]"
rbf,rbf_elbow_scratch_nctx128_ntgt128,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx128_ntgt128_scratch_seed42/checkpoint_final.pt,2,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,4.0,0.0,97.0,108.0,8.893640349398266,11.949629806239152,20.87987013905763,0.9999999999999977,0.9524660038173574,0.21802292581891547,1.5959099184655886e-12,"[6.227570249677969, 5.645208387351272, 5.186194782125916, 4.746901768778461, 4.230048407909802, 3.8789466690571484, 3.119326512693767, 2.8436446228146726]",0.029566134806425115,0.005141288271446457,0.0,0.0,[],"[0.029566134806425115, 0.025356478384414932, 0.01686187484952588, 0.01682584315319598, 0.016179210767412452, 0.012383807346824071, 0.014233775966692503, 0.018123155574337076, 0.00948533770729633, 0.012624786903384528, 0.009850611618130988, 0.011631223508669165, 0.011655239963524428, 0.012156360379399794, 0.011114938231945789, 0.01119389980640061, 0.007290401390933871, 0.009645339153579329, 0.006805231450091813, 0.006378020791850097, 0.008318365835285361, 0.008077705560778855, 0.006260145936043564, 0.008674126581582748, 0.0064522147023506424, 0.006741545993686374, 0.006242515444498322, 0.004355329789796985, 0.004407970929119125, 0.008735277367882268, 0.005918189425620046, 0.004654458798041901, 0.003613556493507592, 0.0038536382742207836, 0.006516962462127052, 0.006721193327788558, 0.003935764219856015, 0.002864685751671785, 0.0050958056698229386, 0.0051736400284464286, 0.00374248811782493, 0.0037250421332595597, 0.0029171909551716406, 0.006509674885849743, 0.004909850442673221, 0.004037081200980186, 0.004137397205833109, 0.0019120826981511726, 0.005721920732361194, 0.0029197802006768587, 0.002483105811072649, 0.00643896899994051, 0.0029855606730563563, 0.005022962888724774, 0.002694851084902861, 0.004179303095017398, 0.004171997879460375, 0.002787357316062918, 0.002972013101041103, 0.003492177737072938, 0.0026403171039410646, 0.002129192879543249, 0.004200989938520974, 0.0027345218673460354, 0.0024533765579152146, 0.0036193193687767853, 0.0027469587959546766, 0.002198106706076737, 0.0015539893459584962, 0.0016557738887345997, 0.0028486054264861387, 0.0022875138615029503, 0.001688902533326979, 0.0016693507641387453, 0.0025596300946361308, 0.0015252453758209474, 0.0021476447586290274, 0.002491706451420832, 0.0019175751290812658, 0.0026547040610652214, 0.0025782336723620043, 0.0015698342150564592, 0.0016138745728015592, 0.0016190384334816557, 0.0016079695256116092, 0.0013898339243771513, 0.002132181696847063, 0.0010626469625881264, 0.0018468237217786907, 0.0008738629244565778, 0.0013093752152151192, 0.001185891698745213, 0.0016336010906966628, 0.0009693184588180899, 0.0015015223016571126, 0.0022565963980342037, 0.0017515040580858069, 0.0016402739277932366, 0.0023144579415435088, 0.0012177245107517953, 0.0024704112352350515, 0.0015839701026702532, 0.0013344073726876896, 0.0015979606590744912, 0.001916215922947461, 0.0009744610726896181, 0.000923713553264654, 0.0009244317327749503]"
rbf,rbf_elbow_scratch_nctx128_ntgt128,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx128_ntgt128_scratch_seed42/checkpoint_final.pt,2,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,5.0,0.0,97.0,108.0,10.536279883600686,13.935582535000004,21.273811930726954,0.9999999999999978,0.9512040368058008,0.22089808327415827,1.0618887866579929e-12,"[6.312532291772423, 5.6794914102430685, 5.247648769614688, 4.973935010884876, 4.356381182636359, 4.066899301262193, 3.670111636616505, 3.342611855211497]",0.023651456133901662,0.003932017193731953,0.0,0.0,[],"[0.023651456133901662, 0.019278770579697197, 0.012963046170588141, 0.01169716524364411, 0.011441013103106789, 0.01031824734581281, 0.011758332381364556, 0.014685618422291949, 0.006685255799446568, 0.008561339986696807, 0.006082001093841579, 0.009171699175663172, 0.007809994901512181, 0.008291996653501733, 0.007946436701862953, 0.006660143961908723, 0.007254711440407269, 0.007292416455225068, 0.005348063788356024, 0.005924865792644835, 0.006903947617757738, 0.00456194595493964, 0.00386256420281459, 0.0059973287725736315, 0.004995255993737744, 0.005292545332860312, 0.003906435925979487, 0.004078205322849321, 0.003693215464174079, 0.005119435900295694, 0.00416027285683357, 0.0036604942974272224, 0.004703747237030739, 0.0031513302086752025, 0.0057124550889331195, 0.003127447393819736, 0.005490844448583316, 0.0033747982547613397, 0.005290857337844087, 0.003591013698553267, 0.001818842296901812, 0.002825480890707131, 0.002770201611124756, 0.003986099909366828, 0.0031215764038701735, 0.0042877396111614735, 0.0026963253396329575, 0.0018719416776494893, 0.004566827802000337, 0.002149765806614352, 0.0031577096733729697, 0.0029038377266442606, 0.0021347698630872812, 0.003121512849913591, 0.001803987387694904, 0.003828610355066273, 0.0029477348422090486, 0.0021361306838921985, 0.0023804958760846764, 0.0018694521921697267, 0.002500634596428842, 0.0025078432553352664, 0.002086400575056424, 0.002324669644047035, 0.0020911452731314627, 0.0024888163924633652, 0.003414978442743743, 0.0014602812585574438, 0.002133681609605184, 0.0013538268789602614, 0.0017666139979365483, 0.0026903506084093986, 0.001549874123477996, 0.0015105347813062174, 0.0019711498940559536, 0.0009716846299472543, 0.0023136288435308913, 0.0022710842199632868, 0.0013237664318415355, 0.0013754742971674144, 0.0014796410275236197, 0.0014566025311152052, 0.0012763402026813825, 0.001022747576284379, 0.0013510276798289539, 0.001738760744310991, 0.0019195189155747367, 0.001001245038426855, 0.001797620467682735, 0.001073631252118434, 0.001006819973346067, 0.000558922160595151, 0.0011075023119535507, 0.001137987645832438, 0.0017345079161991284, 0.0013768447404868796, 0.0011176640720202244, 0.001331346320839843, 0.0014804522235450466, 0.000956870923398695, 0.001511593872827739, 0.0009346304771041841, 0.001046231947676883, 0.001641297886781678, 0.0012751071907800247, 0.001036082013151241, 0.0007730444076959517, 0.0005316164082212628]"
rbf,rbf_elbow_scratch_nctx128_ntgt128,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx128_ntgt128_scratch_seed42/checkpoint_final.pt,2,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,6.0,0.0,97.0,108.0,12.93741558621831,16.462748532621518,21.862508946380483,0.9999999999999979,0.9569150066081827,0.20756924962964798,1.049426870085104e-12,"[6.209708305483732, 5.630935095005197, 5.204392119109846, 4.9711030488542844, 4.500524704892961, 4.191866679822281, 4.130642903882167, 3.9005731019782863]",0.01443450445701454,0.0020515136952049626,0.0,0.0,[],"[0.013953660895757036, 0.01443450445701454, 0.008272612425144465, 0.009349563747392748, 0.006015102833834191, 0.006621840592676464, 0.006471936421702567, 0.008633406935437266, 0.0025207826095054067, 0.004594280792444647, 0.006848818209096925, 0.003750675869834192, 0.007956921085197917, 0.003830556112179151, 0.0024561297526589612, 0.003204640904973098, 0.003081637318922211, 0.004705401816200223, 0.002304780349717376, 0.002426088692428702, 0.002492109219685236, 0.001923202454280842, 0.0016933518194617344, 0.0015445528908767964, 0.00152287435746464, 0.0016422957293485922, 0.0019110266417485802, 0.0016452026179345602, 0.0024757376969136023, 0.0019891410086734077, 0.0014635363909722742, 0.0016363065900227675, 0.0016427380811517426, 0.0013142032990248209, 0.0017666937803389937, 0.0021341672635596396, 0.002146704847251096, 0.0018593561519820842, 0.001561452028401483, 0.0017633324950673166, 0.001147038930613723, 0.0012630463901343312, 0.0010172299489670932, 0.0017748040106593576, 0.001167043245371228, 0.0018974907478359962, 0.0010393291847336744, 0.0020004152926622197, 0.0011791991562558745, 0.0016610124143226282, 0.000881399294156978, 0.00110008286337491, 0.0015350847653514458, 0.00120491227473183, 0.000987394040847773, 0.0015787354355176195, 0.0015066271807003407, 0.0011039942482788151, 0.0010790963404285843, 0.001176458158930385, 0.0014084428849297414, 0.0014729916888925319, 0.0012758356586667912, 0.0009075474454822794, 0.001302250234131065, 0.0009495645868632959, 0.001259540558618539, 0.0007859207466105831, 0.001006310763939569, 0.0008091837524889677, 0.0010022392746087084, 0.0007543327874871857, 0.001056539232822063, 0.0006825721306472458, 0.0007901137417712827, 0.0010401349161867429, 0.0012380667126131236, 0.0007263931093948198, 0.0008485540245560057, 0.00076475328836546, 0.0010495710452344785, 0.0006537136369443757, 0.0007047276426469964, 0.000659254764261152, 0.0005780157109341645, 0.0009011518840871596, 0.0008751629780270765, 0.0005371596756160903, 0.0009710125926513902, 0.0006002526574094463, 0.0005295327725911093, 0.0004101236927191887, 0.0005458061507534833, 0.000688064440039285, 0.0008128032750339214, 0.0006711075619604152, 0.0005884670390117697, 0.0007678275335376036, 0.0006488113745348221, 0.0005117145881773167, 0.0005175646720170907, 0.0005934271786075593, 0.00033901745139389286, 0.000766226991838697, 0.000758389925665685, 0.0004078826927657002, 0.00026979544489844656, 0.0002638850595485349]"
rbf,rbf_elbow_scratch_nctx128_ntgt128,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx128_ntgt128_scratch_seed42/checkpoint_final.pt,2,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,7.0,0.0,97.0,108.0,12.625509212336276,16.79993691261931,21.61304240860638,0.9999999999999978,0.954172519109778,0.2140735408457099,6.11220334714414e-13,"[6.055921678992627, 5.635539192936123, 5.053112458218957, 4.774842483767896, 4.2826799985318615, 3.8689321094997022, 3.6590413271739806, 3.5124114319188653]",0.005490286692172836,0.0008572119994966946,0.0,0.0,[],"[0.005490286692172836, 0.004673146854520765, 0.003321152404184395, 0.0028729372791013205, 0.002413637230810035, 0.0022397842812671193, 0.0021432074796869922, 0.003022588834971511, 0.0013560949708362408, 0.0020557782237092996, 0.0017890015581736329, 0.0017804894535843666, 0.0018833435903642145, 0.002165506438167654, 0.0011718352589937776, 0.0010991311318272205, 0.0015845288570208473, 0.001871555018035918, 0.0009706787970653063, 0.0010791266196129147, 0.0012492572974974374, 0.0008963586653499468, 0.0010059444991914286, 0.000991335447886284, 0.0009984016276611924, 0.000874093017082701, 0.0010310327331412485, 0.0008481251232172265, 0.0013938210066796273, 0.0008803065147429026, 0.0012559840771058164, 0.0007950088561539686, 0.0009330447689148771, 0.0008623818882321954, 0.0010541958879175303, 0.0010329340785822478, 0.0007846957325476044, 0.0008792172954676047, 0.0007302720973975904, 0.0008570725046899599, 0.0006549353900146416, 0.0004777747930590156, 0.0007145070377087884, 0.000729518656572595, 0.00048355226544056736, 0.0008665272648064032, 0.0005235195291497323, 0.00044116106216781774, 0.0005679681307024235, 0.0005038074479411996, 0.0006856486475756357, 0.000643598884999362, 0.0004757073947963404, 0.0005908353862637316, 0.0003426605448033754, 0.0003524730695372659, 0.0005291951371301347, 0.0006441253308377164, 0.0007660638677724101, 0.0006567887813641469, 0.00036923670186165197, 0.0007178081942750915, 0.0006874937252158331, 0.0004909726654307692, 0.0002896887528008214, 0.0006323902096133164, 0.0005266625153170544, 0.0004149557593452682, 0.0005445266252265969, 0.0004970840773786394, 0.00037059980984003145, 0.00027246123821169824, 0.0004420274737802887, 0.0004641061489609375, 0.0005488072283987741, 0.0005393142685402368, 0.0003527437025033352, 0.0003032135267021919, 0.00029076616235244667, 0.00023361387424925738, 0.00023716076075944235, 0.00037006501815504636, 0.00024501218223123907, 0.0002836707919621943, 0.0004383405400487409, 0.0003727278751476473, 0.0003917506165345129, 0.0003129550036134069, 0.00047513834809622486, 0.00018258288445913978, 0.000138169712178228, 0.00026642060038667274, 0.0002425743153502392, 0.0001846850641201508, 0.00041962336729744446, 0.00023230783025094916, 0.00035576459384945524, 0.00035930983372127934, 0.00025355508860713143, 0.00022422166055781386, 0.00020395788836166453, 0.0001865719418155611, 0.00015243682563312777, 0.0004046187625484467, 0.00019636486666817785, 0.0002736005008767492, 8.213344729515595e-05, 0.00011704024890387293]"
rbf,rbf_elbow_scratch_nctx128_ntgt128,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx128_ntgt128_scratch_seed42/checkpoint_final.pt,2,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,8.0,0.0,97.0,108.0,12.180554383210772,16.695803929027477,22.129231680840892,0.9999999999999979,0.9501910835455736,0.22317911294389597,7.852880755643133e-13,"[6.058363344516539, 5.781377283184575, 5.249562864476117, 4.908289764196703, 4.37331662145569, 3.818653617666796, 3.416068595928694, 3.255617639587237]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
rbf,rbf_elbow_scratch_nctx128_ntgt128,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx128_ntgt128_scratch_seed42/checkpoint_final.pt,3,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,0.0,14.0,1.0,16.0,1.046611720906391,1.1542388110382624,904.8710093161636,0.9987661747471346,0.9616535122078417,0.19882907277364437,0.03512584878498165,"[989.6643485020401, 88.65143506259896, 75.87176901901067, 72.47127682019355, 44.72464158266536, 33.90663031603822, 13.0611364313315, 11.93650172712283]",0.8569362920327188,0.16086514578778588,0.050457187440691824,2.4901276218778037,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[0.8569362920327188, 0.21178046245098076, 0.20105443776354212, 0.185271144501127, 0.2430288382841498, 0.18606849191568187, 0.07537576497380895, 0.0763166322863132, 0.08901767657895557, 0.09358810769421934, 0.06889207911028376, 0.050457187440691824, 0.09249672070052321, 0.059843786144807544, 0.03934646919469111, 0.04436824153207914]"
rbf,rbf_elbow_scratch_nctx128_ntgt128,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx128_ntgt128_scratch_seed42/checkpoint_final.pt,3,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,1.0,10.0,48.0,89.0,1.924429291639448,3.152336492872818,30.373408614529225,0.9742858334898333,0.9506665035670465,0.27162307192378254,0.16035637346287673,"[11.760966191415436, 3.8832621297014205, 3.6513430281276085, 3.491839145283864, 2.4608231717229407, 2.104283471726813, 1.604002875720724, 0.9783240607069347]",0.1899271219887506,0.017588934201352567,0.0566491500718374,0.8337198545896308,"[0, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0.1899271219887506, 0.0444458292816632, 0.03205759513516245, 0.05669559473891504, 0.09453030184713349, 0.08796309402000106, 0.07969798007134156, 0.07097469462851053, 0.07891846218088915, 0.0566491500718374, 0.057768741518809716, 0.0605947135234423, 0.02851219415802883, 0.02765324369887344, 0.02645637004813706, 0.02189488890021662, 0.025718134558951392, 0.013907247498934894, 0.024442462859065654, 0.015811655236381127, 0.014325492364427811, 0.009409551601233124, 0.0220028619056048, 0.01611853307984295, 0.009395093958787744, 0.022036743877534983, 0.010759726624892193, 0.015073534861529412, 0.007917166731083976, 0.015271924650820083, 0.020884237250169826, 0.008751080468785267, 0.007793405719844764, 0.008486449748626057, 0.008704353754884948, 0.011427323036526835, 0.012096120658512044, 0.009396869752642272, 0.00841914417669855, 0.010981792127589316, 0.005909152352762266, 0.010440837832310665, 0.005573107591003382, 0.006937094181330328, 0.006587524419969892, 0.0072368328627593435, 0.0058123427991175905, 0.0061358418631871315, 0.0071782388486727475, 0.005169525904365032, 0.006160409877583002, 0.005221861134188126, 0.004813418439456483, 0.007129215922231145, 0.0034684862523474583, 0.00535223514692813, 0.004915246423615128, 0.005721778365947264, 0.0037685468721193067, 0.006308693349376593, 0.0027998083774035164, 0.006452277604839735, 0.004584357884431323, 0.00374355785898856, 0.0025775690523201803, 0.004469672582615599, 0.0032538251034057394, 0.00498355946455628, 0.003359280755765782, 0.0036330234616670067, 0.004051754552986166, 0.0023783024835789656, 0.004302846830657097, 0.0031752737177930344, 0.005679401318690551, 0.004142958059915812, 0.00201240059622781, 0.004783011042653008, 0.0021608027439755668, 0.002485058702179343, 0.002481295820497023, 0.002550570735816074, 0.003967313962416664, 0.0033223995459799793, 0.002330252343122131, 0.0030200280997240907, 0.003722641468213904, 0.0025882995488112483, 0.0026923274467929377]"
