exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,gamma,min_explainable_frac,ell,s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json
2b,dx8,model_dx8.pt,0,8,8,4,0.8,0.001,0.0,5.0,8.0,3.204898857862467,3.8118389023344443,6645.285739724611,0.9999831351202706,0.8736684999354166,0.3554521548376913,0.004106687196428149,"[2659.7355567829686, 2301.662145757623, 1422.7865177838046, 1302.400071726385, 493.9506989888573, 368.4822035740035, 218.26139541728986, 34.733096295886725]"
2b,dx8,model_dx8.pt,0,8,8,4,0.8,0.001,1.0,2.0,22.0,1.7859568953140206,2.076308670981356,1536.8354569810015,0.9999773463215639,0.8412649579469396,0.39843958111474986,0.00475958805319316,"[249.32557576709527, 151.4796866884949, 59.534705556899425, 2.922477156419616, 2.5823171942436676, 1.990752958934652, 1.1642328150018013, 1.126876070352937]"
2b,dx8,model_dx8.pt,0,8,8,4,0.8,0.001,2.0,12.0,35.0,5.671839387221458,9.308036884342826,11.339386230469865,0.9999999999999922,0.8041532391280618,0.44254577262914896,3.4662371972162206e-12,"[3.3258574069658944, 2.236671292383195, 2.0440245628823077, 1.7275410628594334, 1.4410243687369622, 1.1617296021002257, 0.9576650112012342, 0.8123031109961034]"
2b,dx8,model_dx8.pt,0,8,8,4,0.8,0.001,3.0,12.0,22.0,3.942735359375159,8.082590499132348,4.652360112267736,0.9999999999999539,0.8208812211807849,0.4232242653950372,8.110114661772565e-12,"[1.3185765756132046, 0.5227635746161405, 0.4855765007203357, 0.4588381455763566, 0.4134225943516453, 0.3869010830602137, 0.3655570646479191, 0.35659704666112096]"
2b,dx8,model_dx8.pt,0,8,8,4,0.8,0.001,4.0,1.0,15.0,1.4831938314340638,2.203097895268138,7.766176715017245,0.9999999999999833,0.8790549501700916,0.347771548332942,3.4756605199992304e-12,"[3.4477583733234884, 1.0020557389204865, 0.8095601550372574, 0.6513909011629536, 0.582569511062146, 0.21298371360274734, 0.19238973551830438, 0.18708892723035825]"
2b,dx8,model_dx8.pt,0,8,8,4,0.8,0.001,5.0,4.0,39.0,2.4967706907983414,5.2999387628144445,14.367575994159855,0.9999999999999952,0.8101536141983605,0.43571365115363864,1.2516790365348858e-12,"[5.759403558308684, 2.3291990352417424, 1.8345462064466291, 1.3034677656623392, 1.2283229225328223, 1.0367599938369403, 0.9640863213102847, 0.8752556204099255]"
2b,dx8,model_dx8.pt,0,8,8,4,0.8,0.001,6.0,4.0,39.0,2.53545323624562,5.390647629982486,14.329888164594559,0.9999999999999951,0.8098872047612518,0.43601926016948306,1.2127357435102468e-12,"[5.727526595617642, 2.3253947910048236, 1.8381637634928085, 1.314977459601584, 1.2187706322283962, 1.0635485496667938, 0.9780266438119459, 0.9171520811506035]"
2b,dx8,model_dx8.pt,0,8,8,4,0.8,0.001,7.0,9.0,39.0,3.1004183665104152,6.74462266494575,13.24616167906796,0.9999999999999943,0.802614469495426,0.4442809139548629,1.3059405135548139e-12,"[5.27179625803352, 2.2641302772162923, 1.8351381718108923, 1.371391330089012, 1.3062794893041068, 1.2001730969834359, 1.105446847019366, 1.0599202008853459]"
2b,dx8,model_dx8.pt,0,8,8,4,0.8,0.001,8.0,10.0,39.0,3.065001049255643,6.673543166606154,13.269954820487191,0.9999999999999943,0.8056971488431545,0.44079797090826073,1.2898785050184863e-12,"[5.373780528943638, 2.28241700842227, 1.8595335920822864, 1.3807686110700985, 1.3237838696312278, 1.2252171215400243, 1.1238165833178968, 1.07247310964222]"
2b,dx8,model_dx8.pt,1,8,8,4,0.8,0.001,0.0,6.0,8.0,4.064622371995079,4.742885859483881,1594.015566612184,0.9999566683746115,0.9038627910464612,0.31012316069168905,0.006582676157043222,"[570.7470283736096, 538.0081962698242, 404.3587582841207, 348.3626425604705, 205.8736997294758, 159.71451237599499, 71.61427062167468, 42.70238623071995]"
2b,dx8,model_dx8.pt,1,8,8,4,0.8,0.001,1.0,2.0,32.0,1.6095251130674844,1.7834222636242236,346.53705882113815,0.9999078696949919,0.9994765514454198,0.024809889844844814,0.009598453261234837,"[53.39294743032474, 30.966217993794075, 1.5474999148849748, 1.0536127867265008, 0.8628226026779044, 0.7091445135978725, 0.5889476616192686, 0.47520347497873744]"
2b,dx8,model_dx8.pt,1,8,8,4,0.8,0.001,2.0,19.0,33.0,3.1013120753387438,5.6103521780963295,5.474267696613709,0.9999999999999667,0.8017830505279842,0.4452156213251984,4.81202629179417e-12,"[1.8235351052362634, 0.8809447626787199, 0.8015011253079188, 0.6327653218052894, 0.5313396819406818, 0.40954237708410307, 0.345748173687727, 0.32883591885071595]"
2b,dx8,model_dx8.pt,1,8,8,4,0.8,0.001,3.0,10.0,12.0,6.696680729136191,8.75803082858183,1.5291789610400182,0.9999999999995723,0.8064661974574839,0.43992476918455997,9.692400783839515e-12,"[0.16233492115995088, 0.1145811775918512, 0.10660289533807621, 0.08735923572925364, 0.08301742122446444, 0.07454206370249489, 0.06811727731325395, 0.06429170178190091]"
2b,dx8,model_dx8.pt,1,8,8,4,0.8,0.001,4.0,3.0,8.0,3.039943838638653,4.143158574909713,2.6675422714043022,0.9999999999998594,0.81296193218835,0.4324789796180959,2.162873515636773e-12,"[1.2923777041054316, 0.6735049151537355, 0.629021350350038, 0.5671995991367538, 0.434534901708573, 0.3714987000104454, 0.050711355536645734, 0.0396488340765089]"
2b,dx8,model_dx8.pt,1,8,8,4,0.8,0.001,5.0,1.0,39.0,1.5268496758009094,2.740047261618642,10.754269456972478,0.9999999999999915,0.8668483097385827,0.36489956188163436,3.255152703447237e-13,"[5.429713080050204, 1.087236801382626, 0.9809604843117565, 0.8581732995333408, 0.8143350846257505, 0.7723296422028099, 0.6833582873631402, 0.6412298171885996]"
2b,dx8,model_dx8.pt,1,8,8,4,0.8,0.001,6.0,1.0,39.0,1.533137090369276,2.748206805764847,10.98219096760598,0.9999999999999918,0.8634310623144771,0.36955234769314443,2.973074631155395e-13,"[5.6646027352555715, 1.1211682563617797, 1.057872244024676, 0.9021078968758999, 0.8646550688917882, 0.8100253936409979, 0.7225946066869837, 0.6836800410874948]"
2b,dx8,model_dx8.pt,1,8,8,4,0.8,0.001,7.0,2.0,39.0,1.9462851643583765,3.829348329249047,10.366424052087735,0.9999999999999908,0.8008813017609271,0.446227182317554,3.1794075456088536e-13,"[5.119029222455561, 1.3470650997554936, 1.3034892694056164, 1.1061901233825466, 1.0566927988318595, 0.9693204628318085, 0.8653282081365263, 0.726685330443602]"
2b,dx8,model_dx8.pt,1,8,8,4,0.8,0.001,8.0,3.0,39.0,1.987089629009351,3.9343064465449262,10.334755249749312,0.9999999999999907,0.801754638940787,0.4452475278529951,3.024701169928063e-13,"[5.08952649207181, 1.3653111799993265, 1.3136485486495082, 1.1292905733989747, 1.0657468812326665, 0.9836831675275274, 0.8756570895136843, 0.7389456950293273]"
2b,dx8,model_dx8.pt,2,8,8,4,0.8,0.001,0.0,4.0,8.0,2.9321691078181176,3.653868680163859,1495.3676006284697,0.9992788661987851,0.8097377754443755,0.43685942113638554,0.02685393455743291,"[929.6231172248313, 633.7820560250105, 497.53587988626583, 378.13860395356164, 189.67474039551513, 86.60710825531018, 69.70234692469518, 11.551886251634482]"
2b,dx8,model_dx8.pt,2,8,8,4,0.8,0.001,1.0,4.0,22.0,1.7255383067967607,2.197536000027216,448.8986287753144,0.9998934743350104,0.9978903112444352,0.047074299618335085,0.010321127118179615,"[134.51681076294713, 61.01444874109961, 49.130388140664216, 15.082021216883534, 3.4545244107331525, 1.254015554971376, 0.9757989675282869, 0.7865884582343312]"
2b,dx8,model_dx8.pt,2,8,8,4,0.8,0.001,2.0,5.0,35.0,2.018434025195527,3.6827569241243974,12.242272612560031,0.9999999999999933,0.8086356572042823,0.4374521034304339,3.4003402229638834e-12,"[2.727228186738327, 0.98039415954231, 0.7815095600501036, 0.6900879698137897, 0.5819032594572537, 0.501338559308415, 0.3626175228917195, 0.3052034626649849]"
2b,dx8,model_dx8.pt,2,8,8,4,0.8,0.001,3.0,19.0,26.0,10.059608415817284,14.084245347080943,2.259597043880721,0.9999999999998042,0.8030363934406315,0.44380582078108505,5.09617912820913e-12,"[0.3971180749109543, 0.33205621145102604, 0.28402015619981014, 0.25704038543380925, 0.2477655822567368, 0.20792372039330392, 0.1829607096246838, 0.17243313850802383]"
2b,dx8,model_dx8.pt,2,8,8,4,0.8,0.001,4.0,4.0,11.0,1.6711006740027816,2.2965581724416264,2.35187775048688,0.9999999999998191,0.8205459346479919,0.4236201899718983,2.3795536146422233e-12,"[1.9731207701197149, 0.7445535656636987, 0.6178093776849203, 0.5131832569465745, 0.0870627299907613, 0.06800952460802133, 0.06532449655632738, 0.06225329052674579]"
2b,dx8,model_dx8.pt,2,8,8,4,0.8,0.001,5.0,1.0,11.0,1.261558397280923,1.609091752104443,4.731868536442841,0.9999999999999554,0.8707052688559876,0.3595757655125937,9.589355710152505e-13,"[4.224288139370446, 1.0469727878526889, 0.8287615679132901, 0.6688584051224398, 0.08836588692979691, 0.0689011600866199, 0.06542829396172038, 0.06202913550635846]"
2b,dx8,model_dx8.pt,2,8,8,4,0.8,0.001,6.0,2.0,39.0,1.6413447316332266,3.014633550865405,7.807854951538887,0.9999999999999836,0.8068206261368677,0.4395217558473254,3.359480891829668e-13,"[5.661591064965672, 1.287031131141025, 1.1080618847815276, 1.0606891168138086, 0.9758213014672148, 0.8887684210534098, 0.8367808356692953, 0.7562462609917484]"
2b,dx8,model_dx8.pt,2,8,8,4,0.8,0.001,7.0,12.0,39.0,2.1284498972999044,4.208832116040978,7.628569536695609,0.9999999999999828,0.8021589851053329,0.4447932271231768,3.313132728620496e-13,"[5.122549177622054, 1.4257900628287075, 1.3860389754967881, 1.2297307182261157, 1.190792113570534, 1.0874084042831884, 1.0347594139476943, 0.9426789550255659]"
2b,dx8,model_dx8.pt,2,8,8,4,0.8,0.001,8.0,13.0,39.0,2.159449386548548,4.282343735586681,7.640630986514392,0.9999999999999828,0.8107713013681412,0.4350042512801934,3.909516649490542e-13,"[5.128192223290113, 1.4429480027878874, 1.4024505521269728, 1.2517384637840705, 1.2010253425571078, 1.0978358815736184, 1.0509836784021516, 0.9507578471192972]"
2b,dx8,model_dx8.pt,3,8,8,4,0.8,0.001,0.0,5.0,8.0,3.2555584310227754,4.143017588559037,2605.370881769498,0.999975027843815,0.8019097958862881,0.4450957532153966,0.0049972148428001385,"[1383.412032427389, 932.6327526500553, 800.6401454722841, 585.8384081414807, 388.7595965733007, 296.42460992964084, 124.98321513706296, 59.45269398402194]"
2b,dx8,model_dx8.pt,3,8,8,4,0.8,0.001,1.0,3.0,20.0,1.4951668244866818,1.8247530112572408,777.6443828322398,0.9999239158093239,0.9999310269274231,0.012043754210900176,0.00872262521698908,"[202.88842071609406, 90.03214261562566, 45.60184600067597, 2.5439914488910853, 1.4224753699027906, 1.2266189412570014, 1.0475985076983312, 0.8986637691806595]"
2b,dx8,model_dx8.pt,3,8,8,4,0.8,0.001,2.0,11.0,34.0,3.0046684665358283,5.715320794372407,6.557105658821794,0.9999999999999767,0.8102951025805705,0.4355512569370065,6.158987535121839e-12,"[2.7325230698752176, 1.3070676141624589, 1.0411925394913397, 0.953494788683763, 0.6833953857589035, 0.6690021676619344, 0.49308846840605514, 0.4621337910239845]"
2b,dx8,model_dx8.pt,3,8,8,4,0.8,0.001,3.0,14.0,20.0,11.511127041849285,14.218338223475843,2.2741850042502665,0.9999999999998066,0.8102137605697186,0.4356446251591863,7.96477234908192e-12,"[0.32823463113948337, 0.29407485077901757, 0.2845437139784335, 0.23385861921169065, 0.2240651666009329, 0.21368200411172844, 0.20483254902394737, 0.19132612501816862]"
2b,dx8,model_dx8.pt,3,8,8,4,0.8,0.001,4.0,1.0,14.0,1.6057575708860663,2.51626881462028,7.6382200627825725,0.9999999999999828,0.9320987231137755,0.2605787345241498,1.3496679241165849e-12,"[3.306313883348461, 0.9147336271059454, 0.8128736649402187, 0.7607935461681807, 0.5754548580260842, 0.4498644866270271, 0.44136584408435825, 0.4156098487508087]"
2b,dx8,model_dx8.pt,3,8,8,4,0.8,0.001,5.0,1.0,39.0,1.742042142482292,3.429220366328456,13.678183303003927,0.9999999999999947,0.8923038465496791,0.3281709210919146,5.965867388324055e-13,"[5.619382983245841, 1.291225665205604, 1.2174682379468615, 1.1351585666177675, 0.9477764926911454, 0.8977805779230116, 0.7942129720769702, 0.7178600643448799]"
2b,dx8,model_dx8.pt,3,8,8,4,0.8,0.001,6.0,1.0,39.0,1.8817067318698122,3.8339072734040016,13.17971696895459,0.9999999999999942,0.8774007450010882,0.3501417641454758,5.738811232326431e-13,"[5.35798676508815, 1.3039265372329674, 1.2253889064504013, 1.1538187149359, 0.9847723268160896, 0.9644285520564198, 0.8359865907423218, 0.7957791281348428]"
2b,dx8,model_dx8.pt,3,8,8,4,0.8,0.001,7.0,1.0,39.0,2.4723021582071443,5.334905200074718,12.217224891803829,0.9999999999999933,0.825639660557732,0.41756477275060133,5.900430999954888e-13,"[4.770195547522658, 1.3883462298548732, 1.366816147324399, 1.2280582673012015, 1.1487637554716124, 1.0764122470153057, 1.0157687614109965, 0.9760824123180535]"
2b,dx8,model_dx8.pt,3,8,8,4,0.8,0.001,8.0,1.0,39.0,2.489732637269083,5.373026391908141,12.12152274306554,0.9999999999999932,0.8175976998265111,0.42708582296007214,6.427705706949675e-13,"[4.806532148594186, 1.4050991591479083, 1.3816816704513568, 1.245218616561048, 1.163249140752509, 1.0842554433969922, 1.0364786457220483, 0.9926790084663539]"
2b,dx10,model_dx10.pt,0,10,8,4,0.8,0.001,0.0,5.0,8.0,3.0318224926275943,4.066359038203966,3568.444751877973,0.937459103657851,0.8954775811774471,0.400657446459803,0.2500817793085873,"[1727.428394486417, 1084.3562569395372, 902.5768731148604, 629.5625924692712, 516.9884422371616, 339.0450198799435, 249.2962251397801, 105.0251192391659]"
2b,dx10,model_dx10.pt,0,10,8,4,0.8,0.001,1.0,4.0,23.0,2.11176586456078,2.516125775088123,927.3843027188867,0.9998984086897947,0.8651156866251881,0.36738563065380664,0.010079251470489008,"[222.3764840873239, 157.44065522777888, 70.38292070466981, 30.996873422163382, 23.60883025467664, 1.9508466878068604, 1.5139142435886792, 1.1893773013078905]"
2b,dx10,model_dx10.pt,0,10,8,4,0.8,0.001,2.0,17.0,33.0,3.3544553108804345,6.3559327599616635,5.852346404794284,0.9999999999999708,0.8040029664074604,0.4427155221951342,7.112680183747202e-12,"[2.5930342509505446, 1.3922769918200613, 1.045427402586647, 0.8726890637236695, 0.7370434195798046, 0.6506957071111802, 0.5299787495753843, 0.43995460448881535]"
2b,dx10,model_dx10.pt,0,10,8,4,0.8,0.001,3.0,9.0,11.0,6.874352065848326,8.441182920653246,1.5288487144307388,0.9999999999995721,0.860854129236642,0.37302261427818323,1.758686943954036e-11,"[0.3055433341386541, 0.24415737674584773, 0.22850849834255782, 0.1956669233000762, 0.15747238876728886, 0.14621747690321438, 0.137816026597538, 0.13011152244081145]"
2b,dx10,model_dx10.pt,0,10,8,4,0.8,0.001,4.0,3.0,11.0,2.2162830132111524,3.3894304031186047,3.6400411007718767,0.9999999999999245,0.8380565755943277,0.40242194821554755,4.453089055756513e-12,"[2.338290627833908, 1.1995085339979836, 0.7350846322535886, 0.622838757233874, 0.47306393088695126, 0.4087048842322445, 0.33471477074410017, 0.285592528063724]"
2b,dx10,model_dx10.pt,0,10,8,4,0.8,0.001,5.0,11.0,37.0,2.5973908803578576,5.737972312092344,6.564896029650347,0.9999999999999768,0.8055387864055854,0.4409775658629261,1.1877225946609922e-12,"[3.8550440680843283, 1.5049952068231645, 1.1318335004000275, 0.9434201287246647, 0.876312802062178, 0.7701070390307284, 0.6793342870824152, 0.6608775252263652]"
2b,dx10,model_dx10.pt,0,10,8,4,0.8,0.001,6.0,18.0,37.0,4.406973471378332,9.209011848761676,6.309964152983338,0.9999999999999748,0.8022280995256575,0.444715527584002,1.0473395991846308e-12,"[3.0779319753470125, 1.4810079119728974, 1.3248464982713786, 1.0498381476649887, 0.9819858838314596, 0.8600782873779402, 0.8548474359631114, 0.8105269749111761]"
2b,dx10,model_dx10.pt,0,10,8,4,0.8,0.001,7.0,22.0,37.0,6.558678470486837,11.558318658901594,6.6824779692965635,0.9999999999999776,0.8008084930226476,0.4463087574508593,9.987026592714776e-13,"[2.8168751809035326, 1.6465545120601994, 1.5683130336006135, 1.2832589222201856, 1.2432614743912618, 1.0713955928996268, 1.0490544293241608, 0.8535668882924851]"
2b,dx10,model_dx10.pt,0,10,8,4,0.8,0.001,8.0,21.0,37.0,6.1560749570264885,11.043906186504659,9.025858599967995,0.9999999999999878,0.8010176099319083,0.44607442211819254,9.932853819226471e-13,"[3.8384029664683217, 2.1944915814407526, 1.8983633239813924, 1.7965318797015952, 1.687449446866582, 1.4404962794758767, 1.374830551569239, 1.2121136658530292]"
2b,dx10,model_dx10.pt,1,10,8,4,0.8,0.001,0.0,5.0,8.0,3.5821545875807805,4.398811174373669,2578.988899558308,0.9261312788249152,0.8604592708737459,0.45066812078173846,0.2717880077837962,"[1151.1415495258152, 974.4833597013471, 716.918432088998, 531.0600442909747, 315.1178060908357, 277.3357298652006, 174.09958305815277, 104.26620923006858]"
2b,dx10,model_dx10.pt,1,10,8,4,0.8,0.001,1.0,4.0,23.0,2.0556644928577166,2.472874250207096,759.3158114220668,0.9998797342611191,0.9186915879657681,0.2853399711867624,0.010966573707448569,"[182.7766415473063, 114.38253340001032, 70.59253973243237, 16.986480303330072, 12.620765977268002, 2.7585218648088494, 1.5650603148560625, 1.0382855920987746]"
2b,dx10,model_dx10.pt,1,10,8,4,0.8,0.001,2.0,16.0,33.0,6.3891706116095435,9.789830742329597,8.561251027522959,0.9999999999999865,0.823464996718193,0.420160687453971,4.7408332630915605e-12,"[1.372315373664836, 1.144008393540812, 0.9124703521265964, 0.8578502649725641, 0.5615500512033698, 0.5483254608293395, 0.45753694209202883, 0.43026746687818207]"
2b,dx10,model_dx10.pt,1,10,8,4,0.8,0.001,3.0,8.0,12.0,7.326197989615942,9.028499114271444,1.7090956042820042,0.9999999999996576,0.8181259170195493,0.4264669775962828,1.1027358314646853e-11,"[0.2628972031512832, 0.22566207008263955, 0.19339835353837959, 0.16719059806357814, 0.15220379821760746, 0.13533274429800235, 0.11763273174485467, 0.10961913576261065]"
2b,dx10,model_dx10.pt,1,10,8,4,0.8,0.001,4.0,8.0,12.0,4.589356394625507,6.136602736355457,1.9142937726056808,0.9999999999997271,0.8558927846034879,0.379614561623022,5.6537448870841286e-12,"[0.8829519253220932, 0.6406943524268135, 0.5199132344271407, 0.4531601487376005, 0.350689182881416, 0.3406272470759048, 0.2875779967056475, 0.208435938860172]"
2b,dx10,model_dx10.pt,1,10,8,4,0.8,0.001,5.0,14.0,37.0,2.745456769255817,6.114559770008159,5.652509935233269,0.9999999999999688,0.809198041778055,0.4368088348716333,8.019163205460634e-13,"[3.23351290255981, 1.272452471713416, 0.9677084728268409, 0.8248262254771964, 0.7296485103089857, 0.6734685463753108, 0.6288651036160074, 0.5814776359460676]"
2b,dx10,model_dx10.pt,1,10,8,4,0.8,0.001,6.0,21.0,37.0,4.460472321630267,9.206884492773442,5.759082461350702,0.9999999999999698,0.804888292125844,0.44171450946751317,7.960713489829353e-13,"[2.762391002657893, 1.261275620468735, 1.0765691250164822, 1.0086150177462714, 0.9212400960830848, 0.8776050095509328, 0.8178308937957386, 0.71665384938818]"
2b,dx10,model_dx10.pt,1,10,8,4,0.8,0.001,7.0,26.0,37.0,7.33551596995186,11.97382908929481,6.193951712619269,0.9999999999999739,0.8237371880745886,0.41983664909746177,7.105884337556703e-13,"[2.430566618973854, 1.383161188927074, 1.3303745391499902, 1.2858630469236165, 1.153235431637322, 1.0768989298315574, 0.9913939990041944, 0.9785242272417582]"
2b,dx10,model_dx10.pt,1,10,8,4,0.8,0.001,8.0,20.0,37.0,6.208456392002807,10.766933688816891,8.964736497917691,0.9999999999999877,0.8017488098749476,0.44525407367596315,7.330075446529352e-13,"[3.4397776549616492, 2.087602828884769, 1.921886317179873, 1.5674617900319414, 1.4055461705912624, 1.3431291201081728, 1.213122585632411, 1.0758244516835955]"
2b,dx10,model_dx10.pt,2,10,8,4,0.8,0.001,0.0,6.0,8.0,2.7011899617674118,3.8104687154584402,4847.70128921083,0.9243193682103982,0.8176613180205264,0.49418600457437645,0.2751011301132764,"[3379.9442268090897, 1695.7627386622396, 1521.1885644294973, 1282.0182072374153, 1151.951467861281, 554.7878038977185, 342.53192952497216, 180.45408655156203]"
2b,dx10,model_dx10.pt,2,10,8,4,0.8,0.001,1.0,4.0,30.0,1.67629112166572,2.0275314920012146,1501.314124375016,0.9999790567454488,0.9992675904373236,0.02744699397361507,0.004576380070660481,"[220.70602030052243, 122.04240619465281, 38.6300094533872, 29.301972700531703, 3.638484089404735, 2.0805209398579927, 1.5641084657101922, 1.5112991393897925]"
2b,dx10,model_dx10.pt,2,10,8,4,0.8,0.001,2.0,18.0,31.0,9.84556800628351,14.215428282146188,5.687706884766649,0.999999999999969,0.8039025500316742,0.4428289172674869,8.629213024456693e-12,"[1.6041249612436705, 1.4971062345345967, 1.362194853470776, 1.1534467952473362, 0.9791486560834434, 0.9091032786684475, 0.7814644601306704, 0.6817996319282816]"
2b,dx10,model_dx10.pt,2,10,8,4,0.8,0.001,3.0,8.0,12.0,8.512255301501876,9.93301217372525,1.9953361117996569,0.9999999999997488,0.8202454591701376,0.4239746936193377,2.027916237187764e-11,"[0.49080006439524665, 0.44358478855746936, 0.3689416013283393, 0.3297283884972229, 0.3239886757237798, 0.2959982002742004, 0.2814627130461855, 0.24963035503978762]"
2b,dx10,model_dx10.pt,2,10,8,4,0.8,0.001,4.0,1.0,11.0,1.3509352013107514,1.845810334401889,6.703208680829238,0.9999999999999777,0.8661159822293688,0.36590165040705797,3.3826202828621842e-12,"[6.475242265480257, 2.0030421674371692, 1.0840997510192707, 0.806206417437148, 0.7207984386407978, 0.6111074806828699, 0.40999328719834655, 0.22628574920847042]"
2b,dx10,model_dx10.pt,2,10,8,4,0.8,0.001,5.0,14.0,37.0,3.0964756537501104,7.146296866216218,6.675921926619473,0.9999999999999776,0.8014240249918866,0.44561864302123944,1.5554729782980484e-12,"[4.615899278749151, 2.0138286288155536, 1.2925923145901297, 1.2541583440311919, 1.1901300614976928, 1.0517746453100811, 0.9635651771910616, 0.8556002631510644]"
2b,dx10,model_dx10.pt,2,10,8,4,0.8,0.001,6.0,19.0,37.0,4.476225124618928,9.950752433835364,6.554745217374886,0.9999999999999767,0.8036108187564874,0.4431581898639461,1.513000451284269e-12,"[3.8466018413305623, 1.9590171292519303, 1.3110467706889157, 1.3021431447367406, 1.1454964603453155, 1.1324099219672386, 1.0293615256113373, 0.9582330188800303]"
2b,dx10,model_dx10.pt,2,10,8,4,0.8,0.001,7.0,23.0,37.0,7.163982346787473,13.434506407014787,6.748426975928689,0.999999999999978,0.8082336208810842,0.43791138272359836,1.4799674479111744e-12,"[3.2671145562072956, 1.9980948848334015, 1.6042367741656072, 1.4366655285065815, 1.330776705001692, 1.1604805496539703, 1.1353087132219355, 1.062475625588762]"
2b,dx10,model_dx10.pt,2,10,8,4,0.8,0.001,8.0,18.0,37.0,4.072839422614043,7.647258338997233,10.660100819898936,0.9999999999999912,0.805893866169618,0.4405747766615483,1.3604846019990507e-12,"[6.32753931575767, 4.899783834330271, 2.1909299619352183, 2.0991753690329094, 1.876275757193393, 1.564397898714306, 1.4700261361936973, 1.3161784513399244]"
2b,dx10,model_dx10.pt,3,10,8,4,0.8,0.001,0.0,5.0,8.0,4.140384719523683,4.813865887910515,2724.215282028969,0.8539941285093618,0.8171598683375506,0.5496819720404231,0.38210714661026446,"[1322.5830280970672, 1188.165957186265, 921.191673773869, 740.3332300972343, 639.1838802171782, 267.58354399056674, 207.37523460601525, 71.02819077477837]"
2b,dx10,model_dx10.pt,3,10,8,4,0.8,0.001,1.0,5.0,28.0,2.306108111160256,2.6901766650822907,952.3808584527561,0.9999585536374599,0.9988643657057044,0.03430792312170854,0.006437884943059336,"[168.4510328744675, 136.85156546259608, 59.806885048380146, 28.45209907248271, 20.735032685298403, 2.257086898552023, 1.672465725078869, 1.3644211777694621]"
2b,dx10,model_dx10.pt,3,10,8,4,0.8,0.001,2.0,16.0,32.0,6.251183456966145,10.480108730855376,6.481119786199361,0.9999999999999761,0.8214238799018333,0.4225826784170678,4.9745469634064614e-12,"[1.478909150748606, 1.0505108347216536, 0.8991285486827901, 0.7304958067708069, 0.6688140301744139, 0.5137320779625034, 0.4938444244473078, 0.3944757021795508]"
2b,dx10,model_dx10.pt,3,10,8,4,0.8,0.001,3.0,8.0,11.0,7.306305262839211,8.70217610839593,1.6428686136015536,0.9999999999996294,0.8191578844330795,0.42525535336612735,1.0630489859661689e-11,"[0.30782062308015057, 0.2773545593275351, 0.24703609619688005, 0.19951972999894024, 0.18107661959662663, 0.1646894803563828, 0.16086141438903453, 0.13394917548623297]"
2b,dx10,model_dx10.pt,3,10,8,4,0.8,0.001,4.0,7.0,12.0,3.694081430308936,4.98197864652526,2.4425851354780983,0.9999999999998324,0.831224688539899,0.41082272510163476,4.488523258108238e-12,"[1.2664196055787782, 1.151012038598014, 0.6645582377862441, 0.5664317954980528, 0.36515868688955755, 0.34451134297988106, 0.29813810305893645, 0.23726426104871168]"
2b,dx10,model_dx10.pt,3,10,8,4,0.8,0.001,5.0,15.0,37.0,3.3559404907880035,7.3572709291736125,5.471852315585091,0.9999999999999667,0.8095938367180344,0.43635554686738215,8.496883465245721e-13,"[3.0950691286916343, 1.3945690019448678, 1.290399453113064, 0.8178202957972772, 0.743758029140715, 0.6955241483804319, 0.6123490087642359, 0.5830330669242725]"
2b,dx10,model_dx10.pt,3,10,8,4,0.8,0.001,6.0,21.0,37.0,4.956327048906396,10.070374258296523,5.595967147031883,0.9999999999999681,0.8030316127847785,0.4438112067255508,7.967309101422326e-13,"[2.7258844976033143, 1.4167165387364307, 1.2791919569145909, 0.996623300986206, 0.908903988807105, 0.8403594333783395, 0.7825261708518958, 0.7282527670029577]"
2b,dx10,model_dx10.pt,3,10,8,4,0.8,0.001,7.0,24.0,37.0,7.908267472470962,13.008528812971582,6.040673322373548,0.9999999999999726,0.8195307523751689,0.4248167223930851,7.932798404584765e-13,"[2.3747114530143976, 1.509432097296809, 1.3213808247284642, 1.2749110004135757, 1.1701126031861941, 1.0550148516031268, 0.9861386135373051, 0.8893469793060438]"
2b,dx10,model_dx10.pt,3,10,8,4,0.8,0.001,8.0,18.0,37.0,6.470176310566982,11.187161332362082,9.318056159138788,0.9999999999999886,0.8010246901000512,0.4460664859636255,8.086922551876787e-13,"[3.761294604191378, 2.2516565547260337, 1.9350470738567864, 1.7713962113322699, 1.709425531754108, 1.6362028686898549, 1.3953722005358498, 1.1990418253870132]"
2b,dx15,model_dx15.pt,0,15,8,4,0.8,0.001,0.0,5.0,8.0,3.767656323534557,4.933582918062077,3208.4501451019814,0.6890639031458771,0.8387852156765659,0.6496332699183819,0.5576164424172972,"[1537.7579165330444, 1085.8210318873164, 892.7456376039019, 685.5229807975538, 563.4417678672451, 383.94335315494527, 357.1618582211081, 285.10624397638]"
2b,dx15,model_dx15.pt,0,15,8,4,0.8,0.001,1.0,7.0,20.0,3.006568259180816,3.327536863986945,1372.3925324760328,0.9999407924266391,0.8483572464178818,0.389477833459135,0.007694645759278806,"[262.4651160491794, 246.58908057453826, 197.88894107276673, 44.8648829490567, 28.83427765724045, 25.41677411770581, 19.304624405159355, 16.442556395954984]"
