episode,probe_kind,basis,rank,is_predeclared_rank,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res,rho_operator_to_T
1,isotropic,raw,12,0,0.022689503301952747,4.496508979657541e-05,0.022645487074394514,0.40629148111197516,0.40108067083218396,0.03556556936184948,1.05619815238695,0.9999999999999063,0.3797399852720665,0.03556556936181724,0.8557975435855707,0.9987350902759697,0.10312734008857745,0.0008780822518013823
1,isotropic,raw,13,0,0.022689503301952747,1.8926755846565084e-05,0.022687164766821834,0.40629148111197516,0.4028345006666782,0.0225048665851273,1.05619815238695,0.9999999999999063,0.38140049739332804,0.022504866585106902,0.854533660588122,0.9994935309799865,0.1263363229156556,0.00042717878308480935
1,isotropic,raw,14,0,0.022689503301952747,2.6552767534616582e-05,0.022708707276555735,0.40629148111197516,0.40043229504158245,0.023587708777863897,1.05619815238695,0.9999999999999063,0.37912610823664883,0.02358770877784252,0.8562633940533328,0.9994436199946117,0.22076447427526363,0.0003524506267595644
1,isotropic,raw,15,0,0.022689503301952747,1.4552502488955368e-05,0.02269707966306648,0.40629148111197516,0.4007497506996764,0.02158750189571335,1.05619815238695,0.9999999999999063,0.3794266727257802,0.02158750189569378,0.8560354000242437,0.9995339797619034,0.23155118262201063,0.0003061107507345772
1,isotropic,raw,16,0,0.022689503301952747,1.7604894828500637e-05,0.02270536374355465,0.40629148111197516,0.40058223435953455,0.020167319151425618,1.05619815238695,0.9999999999999063,0.37926806958889425,0.020167319151407338,0.8561557313903136,0.9995932792382453,0.25993885745485973,0.00028951490674097104
1,isotropic,raw,17,0,0.022689503301952747,1.7864365084798117e-05,0.022701078425461523,0.40629148111197516,0.4013141091917213,0.017645328051770135,1.05619815238695,0.9999999999999063,0.37996100285196804,0.01764532805175414,0.8556296363117267,0.999688642397946,0.2618435724226852,0.0002238687958748684
1,isotropic,raw,18,0,0.022689503301952747,1.5126082515337662e-05,0.022697808308133085,0.40629148111197516,0.4018716604717888,0.017078905058377208,1.05619815238695,0.9999999999999063,0.38048888796406277,0.017078905058361727,0.8552282061358709,0.9997083110020075,0.2389621756379497,0.0002130669746226202
1,isotropic,raw,19,0,0.022689503301952747,1.5172558363929059e-05,0.022698119295862955,0.40629148111197516,0.4020914736694457,0.016910533061777092,1.05619815238695,0.9999999999999063,0.38069700534919537,0.016910533061761764,0.8550697901181548,0.9997140338715671,0.22863528099104277,0.00019739138943916431
1,isotropic,raw,20,0,0.022689503301952747,1.5720649118838283e-05,0.022698425449654048,0.40629148111197516,0.402475683444729,0.015913166418091974,1.05619815238695,0.9999999999999063,0.3810607721049075,0.01591316641807755,0.8547926879628117,0.9997467711345506,0.22115630457551547,0.00018721348321902627
1,isotropic,response,0,0,0.022689503301952747,0.9999999999998278,0.9774284861924186,0.40629148111197516,1.05619815238695,0.9999999999999063,1.05619815238695,0.9999999999999063,0.9999999999990531,0.9999999999989999,1.893818435405592e-12,2.000177801164682e-12,-0.9233503036684506,1028.1348392062669
1,isotropic,response,1,0,0.022689503301952747,1.2956799402098989,1.274244762395718,0.40629148111197516,1.1293561739979427,1.0931572436442611,1.05619815238695,0.9999999999999063,1.0692654322908919,1.0931572436432704,-0.143328564692228,-0.19499275932975246,-0.9336760100392911,818.3461106247173
1,isotropic,response,2,0,0.022689503301952747,1.2916824556020823,1.2704250405550717,0.40629148111197516,1.1004281030247551,1.0723932171400012,1.05619815238695,0.9999999999999063,1.0418765650525008,1.0723932171390291,-0.08550677680559793,-0.15002721216579684,-0.9303923491551104,777.3600112910782
1,isotropic,response,3,0,0.022689503301952747,0.8621455681722474,0.8429702287972605,0.40629148111197516,0.9324313605682493,0.7985888288738451,1.05619815238695,0.9999999999999063,0.8828185870805801,0.7985888288731212,0.2206313423050481,0.3622558823990567,-0.9011864355790965,474.9776683752017
1,isotropic,response,4,0,0.022689503301952747,0.03453821057740337,0.02526706423242006,0.40629148111197516,0.8988860253100434,0.831023510190468,1.05619815238695,0.9999999999999063,0.8510581307851742,0.8310235101897149,0.2757000580244453,0.3093999255119648,-0.8925914119640329,193.61137905535003
1,isotropic,response,5,0,0.022689503301952747,0.02522010864212768,0.02253180251336451,0.40629148111197516,0.9119338360212643,0.9164791845888447,1.05619815238695,0.9999999999999063,0.8634116940646794,0.916479184588014,0.2545202465523604,0.16006590421688893,-0.9012572671510871,0.7356320214015732
1,isotropic,response,6,0,0.022689503301952747,0.0064823198336771545,0.02872693529346891,0.40629148111197516,0.41464847158598167,0.11645328480570326,1.05619815238695,0.9999999999999063,0.3925858709831164,0.1164532848055977,0.8458763339044278,0.9864386324579864,-0.21146354335675366,0.01386159059399969
1,isotropic,response,7,0,0.022689503301952747,0.0066645736352048965,0.02877455235168485,0.40629148111197516,0.4139351961713646,0.11460003410395135,1.05619815238695,0.9999999999999063,0.3919105475004873,0.11460003410384748,0.8464061227578683,0.986866832183397,-0.20451073944886822,0.01305707219839182
1,isotropic,response,8,0,0.022689503301952747,0.006628748901539342,0.028735713659437827,0.40629148111197516,0.413553779141996,0.10996473846139848,1.05619815238695,0.9999999999999063,0.3915494248943681,0.10996473846129881,0.8466890478648896,0.9879077562951382,-0.19841314226635506,0.01275354099832695
1,isotropic,response,9,1,0.022689503301952747,0.005269435964873959,0.027434561733314718,0.40629148111197516,0.4026600664727212,0.1002256164618551,1.05619815238695,0.9999999999999063,0.38123534448753793,0.10022561646176426,0.8546596121134683,0.9899548258048594,-0.08805859607855841,0.011076649350360712
1,isotropic,response,10,0,0.022689503301952747,0.00464615899748473,0.026910289647299367,0.40629148111197516,0.40429584376442457,0.0990018678955797,1.05619815238695,0.9999999999999063,0.38278408540135705,0.09900186789548997,0.8534763439634466,0.990198630153204,-0.10223008256889304,0.010301515770962652
1,isotropic,response,11,0,0.022689503301952747,0.0049606818913247195,0.027147120975907692,0.40629148111197516,0.39822371406339196,0.09068743306736708,1.05619815238695,0.9999999999999063,0.3770350413537944,0.09068743306728488,0.8578445775913426,0.9917757894836667,-0.024001423091100368,0.009747297537733809
1,isotropic,response,12,0,0.022689503301952747,0.0041541450045540045,0.026331292416044077,0.40629148111197516,0.4079232377077235,0.09184649106446567,1.05619815238695,0.9999999999999063,0.3862184731013334,0.09184649106438242,0.8508352910352746,0.9915642220791603,-0.13030875033867081,0.008200983607250358
1,isotropic,response,13,0,0.022689503301952747,0.003243804224545233,0.02539196589461517,0.40629148111197516,0.4194389572394796,0.08097279930380952,1.05619815238695,0.9999999999999063,0.39712146465241716,0.08097279930373613,0.8422945423123189,0.9934434057729169,-0.25634941465954064,0.006166767989132498
1,isotropic,response,14,0,0.022689503301952747,0.002711935832576616,0.024905015919644925,0.40629148111197516,0.4141680960972973,0.07731403376110249,1.05619815238695,0.9999999999999063,0.3921310552957397,0.07731403376103241,0.8462332354726495,0.9940225401835979,-0.19424598891669664,0.005952829733178726
1,isotropic,response,15,0,0.022689503301952747,0.0026311620100144366,0.02481504538028635,0.40629148111197516,0.4197483895639386,0.07843540092575055,1.05619815238695,0.9999999999999063,0.3974144327131541,0.07843540092567945,0.8420617686712819,0.9938478878816279,-0.26224805091419484,0.005027271264637942
1,isotropic,response,16,0,0.022689503301952747,0.002806352958500856,0.025074338351773993,0.40629148111197516,0.41410353702629543,0.06953392269568767,1.05619815238695,0.9999999999999063,0.39206993128140966,0.06953392269562465,0.8462811689849907,0.9951650335945589,-0.1952462863742659,0.004209690666451477
1,isotropic,response,17,0,0.022689503301952747,0.0029478322611404414,0.025239027930119413,0.40629148111197516,0.4083347656426605,0.06303108053063929,1.05619815238695,0.9999999999999063,0.38660810447306665,0.06303108053058215,0.8505341735557423,0.9960270828871473,-0.10951663261710512,0.003365096533590382
1,isotropic,response,18,0,0.022689503301952747,0.002590362758872104,0.02488546020803307,0.40629148111197516,0.4107535912574825,0.06090431491423642,1.05619815238695,0.9999999999999063,0.3888982293036709,0.06090431491418121,0.8487581672444694,0.9962906644248343,-0.14700361471205253,0.002999723371099467
1,isotropic,response,19,0,0.022689503301952747,0.0016035722776853022,0.02398031452587953,0.40629148111197516,0.4045269853601591,0.061977376049182006,1.05619815238695,0.9999999999999063,0.38300292842357964,0.06197737604912583,0.8533087568189623,0.9961588048580653,-0.04807265967888311,0.002576775106286513
1,isotropic,response,20,0,0.022689503301952747,0.0012065745291676322,0.023538278628868668,0.40629148111197516,0.40411499173323157,0.05837235013126941,1.05619815238695,0.9999999999999063,0.3826128561383782,0.0583723501312165,0.8536074023176328,0.9965926687401586,-0.03483573488600676,0.002268323944851779
1,label,raw,0,0,0.022689503301952747,0.9999999999998278,0.9774284861924186,0.018322863613995398,1.0093446999094697,0.9999999999999993,1.0093446999094697,0.9999999999999993,0.9999999999990091,0.9999999999989999,1.9817480989559044e-12,2.000177801164682e-12,-0.9998769479273809,1028.1348392062669
1,label,raw,1,0,0.022689503301952747,1.2973722783243014,1.2758293039105673,0.018322863613995398,0.7596146767999922,0.7523538170068546,1.0093446999094697,0.9999999999999993,0.752582023631145,0.7523538170061026,0.43362029770725063,0.4339637340363479,-0.9997523991771469,803.6047557876221
1,label,raw,2,0,0.022689503301952747,1.1701428549164545,1.1488300931355435,0.018322863613995398,0.7113090656703098,0.7072347778350612,1.0093446999094697,0.9999999999999993,0.704723634783443,0.7072347778343543,0.5033645985776124,0.4998189690215915,-0.9996828152526515,667.6817155468303
1,label,raw,3,0,0.022689503301952747,0.1180632107711461,0.13640407912487007,0.018322863613995398,0.45259306149173767,0.44312411981638733,1.0093446999094697,0.9999999999999993,0.44840287122118266,0.44312411981594446,0.7989348650805994,0.8036410144373445,-0.9993865358759519,167.91348445540453
1,label,raw,4,0,0.022689503301952747,0.09295506038209067,0.11117370014820148,0.018322863613995398,0.3752965638284536,0.3676206413333821,1.0093446999094697,0.9999999999999993,0.3718219988292829,0.3676206413330147,0.8617484011865968,0.864855064065903,-0.9989968325056066,125.41070779275725
1,label,raw,5,0,0.022689503301952747,0.011624220871100223,0.030668287969948242,0.018322863613995398,0.02268675937709345,0.01092396781471512,1.0093446999094697,0.9999999999999993,0.022476721162855262,0.010923967814704201,0.9994947970057673,0.9998806669271834,-0.6018147112884346,0.13562071072643697
1,label,raw,6,0,0.022689503301952747,0.009004647531417836,0.03158855526469798,0.018322863613995398,0.01843403283497896,0.0027208650080778624,1.0093446999094697,0.9999999999999993,0.01826336714961111,0.0027208650080751432,0.9996664494203585,0.9999925968936079,-0.1145348910221369,0.005803766669311045
1,label,raw,7,1,0.022689503301952747,8.300637279236611e-05,0.022668639496439824,0.018322863613995398,0.018126968158356415,0.0015221357645932064,1.0093446999094697,0.9999999999999993,0.017959145334556472,0.001522135764591685,0.9996774690988522,0.9999976831027142,0.08740777070775474,0.0027066521440655454
1,label,raw,8,0,0.022689503301952747,4.0963208136666025e-05,0.022730248529700514,0.018322863613995398,0.01826916764090091,0.0012157763046016573,1.0093446999094697,0.9999999999999993,0.01810002830799172,0.001215776304600442,0.9996723889752499,0.9999985218879772,0.01095691002735239,0.0018565065031831897
1,label,raw,9,0,0.022689503301952747,4.962993867061896e-05,0.02272372594647507,0.018322863613995398,0.018284694708180855,0.001237717991246605,1.0093446999094697,0.9999999999999993,0.018115411622811047,0.0012377179912453678,0.9996718318617361,0.9999984680541741,-0.0029754235572746774,0.0017958323124962917
1,label,raw,10,0,0.022689503301952747,4.559701328652044e-05,0.022723413054325334,0.018322863613995398,0.01826707930012325,0.0012177548743571508,1.0093446999094697,0.9999999999999993,0.01809795930145922,0.0012177548743559337,0.9996724638691227,0.999998517073066,0.012547141404691755,0.0017116382773793267
1,label,raw,11,0,0.022689503301952747,2.1121398203421998e-05,0.022675116566392588,0.018322863613995398,0.01825352243090159,0.0010562691551700531,1.0093446999094697,0.9999999999999993,0.01808452794424016,0.0010562691551689975,0.999672949849034,0.9999988842954718,0.03683866017890054,0.0013755808706222119
1,label,raw,12,0,0.022689503301952747,4.496508979657541e-05,0.022645487074394514,0.018322863613995398,0.018354284550929915,0.000993983502866581,1.0093446999094697,0.9999999999999993,0.018184357189925268,0.0009939835028655876,0.9996693291535892,0.9999990119967961,-0.058661764193806976,0.0008780822518013823
1,label,raw,13,0,0.022689503301952747,1.8926755846565084e-05,0.022687164766821834,0.018322863613995398,0.018363570785017238,0.000638112271874181,1.0093446999094697,0.9999999999999993,0.018193557450339917,0.0006381122718735432,0.9996689944673012,0.9999995928127284,-0.08109681717168866,0.00042717878308480935
1,label,raw,14,0,0.022689503301952747,2.6552767534616582e-05,0.022708707276555735,0.018322863613995398,0.01834873472866503,0.0005509902817130628,1.0093446999094697,0.9999999999999993,0.018178858748941353,0.0005509902817125122,0.9996695290945861,0.9999996964097094,-0.061935142076183856,0.0003524506267595644
1,label,raw,15,0,0.022689503301952747,1.4552502488955368e-05,0.02269707966306648,0.018322863613995398,0.018311116597602598,0.00047691469151709716,1.0093446999094697,0.9999999999999993,0.018141588893493786,0.00047691469151662054,0.9996708827524194,0.999999772552377,0.011616629349774626,0.0003061107507345772
1,label,raw,16,0,0.022689503301952747,1.7604894828500637e-05,0.02270536374355465,0.018322863613995398,0.01830530287169802,0.00046226657967909983,1.0093446999094697,0.9999999999999993,0.01813582899213888,0.00046226657967863785,0.9996710917067679,0.9999997863096093,0.02537999100045422,0.00028951490674097104
1,label,raw,17,0,0.022689503301952747,1.7864365084798117e-05,0.022701078425461523,0.018322863613995398,0.01831582994477515,0.00040241959092496033,1.0093446999094697,0.9999999999999993,0.018146258603626477,0.00040241959092455814,0.9996707132986903,0.9999998380584728,0.006496234365249527,0.0002238687958748684
1,label,raw,18,0,0.022689503301952747,1.5126082515337662e-05,0.022697808308133085,0.018322863613995398,0.01830527847144272,0.0004032807365063857,1.0093446999094697,0.9999999999999993,0.01813580481778566,0.00040328073650598267,0.9996710925836112,0.9999998373646476,0.03261073616431786,0.0002130669746226202
1,label,raw,19,0,0.022689503301952747,1.5172558363929059e-05,0.022698119295862955,0.018322863613995398,0.018299171328463478,0.0003969652169979951,1.0093446999094697,0.9999999999999993,0.01812975421586564,0.0003969652169975984,0.9996713120120723,0.9999998424186165,0.04887563159057529,0.00019739138943916431
1,label,raw,20,0,0.022689503301952747,1.5720649118838283e-05,0.022698425449654048,0.018322863613995398,0.018293600630944578,0.000410062506637124,1.0093446999094697,0.9999999999999993,0.01812423509289467,0.0004100625066367142,0.9996715121022974,0.9999998318487406,0.060211513504632025,0.00018721348321902627
1,label,response,0,0,0.022689503301952747,0.9999999999998278,0.9774284861924186,0.018322863613995398,1.0093446999094697,0.9999999999999993,1.0093446999094697,0.9999999999999993,0.9999999999990091,0.9999999999989999,1.9817480989559044e-12,2.000177801164682e-12,-0.9998769479273809,1028.1348392062669
1,label,response,1,0,0.022689503301952747,1.2956799402098989,1.274244762395718,0.018322863613995398,0.7709880098291086,0.7636729858499991,1.0093446999094697,0.9999999999999993,0.7638500602395755,0.7636729858492358,0.41653308547199697,0.4168035706841129,-0.9997603379415148,818.3461106247173
1,label,response,2,0,0.022689503301952747,1.2916824556020823,1.2704250405550717,0.018322863613995398,0.7634637274168491,0.7568188624022774,1.0093446999094697,0.9999999999999993,0.7563954390255077,0.756818862401521,0.4278659398214095,0.4272252095132677,-0.9997476884667804,777.3600112910782
1,label,response,3,0,0.022689503301952747,0.8621455681722474,0.8429702287972605,0.018322863613995398,0.6476620957198735,0.6393217918128783,1.0093446999094697,0.9999999999999993,0.6416659202523399,0.6393217918122394,0.5882648467867178,0.5912676465139877,-0.9996785927467741,474.9776683752017
1,label,response,4,0,0.022689503301952747,0.03453821057740337,0.02526706423242006,0.018322863613995398,0.4902827446710989,0.477169048193064,1.0093446999094697,0.9999999999999993,0.48574361634294766,0.4771690481925871,0.7640531391820753,0.7723096994469805,-0.999650010963415,193.61137905535003
1,label,response,5,0,0.022689503301952747,0.02522010864212768,0.02253180251336451,0.018322863613995398,0.03081585713658008,0.02569573756890896,1.0093446999094697,0.9999999999999993,0.03053055823180474,0.02569573756888328,0.9990678850140544,0.999339729070791,-0.8045607694787676,0.7356320214015732
1,label,response,6,0,0.022689503301952747,0.0064823198336771545,0.02872693529346891,0.018322863613995398,0.018645639289971847,0.003515309364767142,1.0093446999094697,0.9999999999999993,0.018473014512906977,0.003515309364763629,0.9996587477348059,0.99998764260007,-0.18529150112283171,0.01386159059399969
1,label,response,7,0,0.022689503301952747,0.0066645736352048965,0.02877455235168485,0.018322863613995398,0.01863525081694723,0.003511625088157604,1.0093446999094697,0.9999999999999993,0.018462722218286976,0.0035116250881540943,0.9996591278882904,0.9999876684892403,-0.18243236199405016,0.01305707219839182
1,label,response,8,0,0.022689503301952747,0.006628748901539342,0.028735713659437827,0.018322863613995398,0.018578221784608728,0.0035406858121666625,1.0093446999094697,0.9999999999999993,0.018406221171277402,0.0035406858121631237,0.9996612110221941,0.9999874635439795,-0.1669167510031512,0.01275354099832695
1,label,response,9,1,0.022689503301952747,0.005269435964873959,0.027434561733314718,0.018322863613995398,0.018452472012040845,0.0036288229005328686,1.0093446999094697,0.9999999999999993,0.018281635613361425,0.0036288229005292418,0.9996657817993003,0.9999868316443566,-0.13391984987695651,0.011076649350360712
1,label,response,10,0,0.022689503301952747,0.00464615899748473,0.026910289647299367,0.018322863613995398,0.018418919915758638,0.003622116833940912,1.0093446999094697,0.9999999999999993,0.01824839414859207,0.003622116833937292,0.9996669961109976,0.9999868802696413,-0.12477621559439067,0.010301515770962652
1,label,response,11,0,0.022689503301952747,0.0049606818913247195,0.027147120975907692,0.018322863613995398,0.018374522455591492,0.0033747510249825907,1.0093446999094697,0.9999999999999993,0.01820440772832248,0.003374751024979218,0.999668599539261,0.9999886110555194,-0.10711828116553564,0.009747297537733809
1,label,response,12,0,0.022689503301952747,0.0041541450045540045,0.026331292416044077,0.018322863613995398,0.018589190293598838,0.003239072554950734,1.0093446999094697,0.9999999999999993,0.018417088131782652,0.003239072554947497,0.9996608108647461,0.9999895084089838,-0.16875660034960832,0.008200983607250358
1,label,response,13,0,0.022689503301952747,0.003243804224545233,0.02539196589461517,0.018322863613995398,0.01884556229424388,0.0026675678738943527,1.0093446999094697,0.9999999999999993,0.018671086593029622,0.002667567873891687,0.9996513905254356,0.9999928840816382,-0.26400284847801425,0.006166767989132498
1,label,response,14,0,0.022689503301952747,0.002711935832576616,0.024905015919644925,0.018322863613995398,0.018651197859202533,0.0025589768961323217,1.0093446999094697,0.9999999999999993,0.018478521619875666,0.0025589768961297643,0.9996585442387438,0.9999934516372451,-0.19577836307888588,0.005952829733178726
1,label,response,15,0,0.022689503301952747,0.0026311620100144366,0.02481504538028635,0.018322863613995398,0.018721623200882474,0.0023445724055724208,1.0093446999094697,0.9999999999999993,0.01854829495071714,0.0023445724055700776,0.9996559607544212,0.9999945029802351,-0.23088316331892098,0.005027271264637942
1,label,response,16,0,0.022689503301952747,0.002806352958500856,0.025074338351773993,0.018322863613995398,0.01872533599666164,0.002107820808064571,1.0093446999094697,0.9999999999999993,0.018551973372746302,0.0021078208080624644,0.9996558242839769,0.9999955570914411,-0.24517299153544092,0.004209690666451477
1,label,response,17,0,0.022689503301952747,0.0029478322611404414,0.025239027930119413,0.018322863613995398,0.018727322497690695,0.0020550162234964373,1.0093446999094697,0.9999999999999993,0.018553941482381424,0.0020550162234943834,0.9996557512554684,0.9999957769083212,-0.24955687635417187,0.003365096533590382
1,label,response,18,0,0.022689503301952747,0.002590362758872104,0.02488546020803307,0.018322863613995398,0.018788085889070945,0.0019203131084822753,1.0093446999094697,0.9999999999999993,0.018614142315046062,0.001920313108480356,0.9996535137058752,0.9999963123975654,-0.29036889005983985,0.002999723371099467
1,label,response,19,0,0.022689503301952747,0.0016035722776853022,0.02398031452587953,0.018322863613995398,0.01879234660025743,0.0018457121550248708,1.0093446999094697,0.9999999999999993,0.01861836357978036,0.001845712155023026,0.9996533565376111,0.9999965933466408,-0.3002948739483513,0.002576775106286513
1,label,response,20,0,0.022689503301952747,0.0012065745291676322,0.023538278628868668,0.018322863613995398,0.018835798415126087,0.0016702428608955132,1.0093446999094697,0.9999999999999993,0.018661413109710534,0.001670242860893844,0.9996517516607487,0.9999972102887856,-0.347257368276634,0.002268323944851779
2,isotropic,raw,0,0,0.0031262663796780736,0.9999999999998926,0.9999963629890669,0.24440978150083062,1.0615149768894159,0.9999999999999698,1.0615149768894159,0.9999999999999698,0.9999999999990579,0.9999999999989999,1.8842705173938157e-12,2.000177801164682e-12,-0.9736451910100923,2880.165125975866
2,isotropic,raw,1,0,0.0031262663796780736,1.2150100514897741,1.2160698859012318,0.24440978150083062,0.9749180488771911,0.9148212507911341,1.0615149768894159,0.9999999999999698,0.9184213789739449,0.9148212507902468,0.1565021706435974,0.16310207910256835,-0.9685356866004674,2219.303313383976
2,isotropic,raw,2,0,0.0031262663796780736,0.7102678351991383,0.7116641821250093,0.24440978150083062,0.9202098280749075,0.8569133831958385,1.0615149768894159,0.9999999999999698,0.8668835090490712,0.8569133831950074,0.2485129817387689,0.26569945370128634,-0.9646627355059143,1833.8531116455918
2,isotropic,raw,3,0,0.0031262663796780736,0.5835881678019242,0.583139534755234,0.24440978150083062,0.8140870371777275,0.7459247104227061,1.0615149768894159,0.9999999999999698,0.7669105522773689,0.7459247104219827,0.411848204805621,0.4435963263818812,-0.9546395612713646,1269.725062411307
2,isotropic,raw,4,0,0.0031262663796780736,0.286547118751519,0.2838651514222235,0.24440978150083062,0.6484128933763894,0.5467395348039429,1.0615149768894159,0.9999999999999698,0.6108372538236241,0.5467395348034126,0.6268778493412135,0.7010758810829479,-0.9303288250217276,749.4061042669794
2,isotropic,raw,5,0,0.0031262663796780736,0.004423167207330044,0.006988982494008433,0.24440978150083062,0.48151795809063636,0.33878855551735493,1.0615149768894159,0.9999999999999698,0.453613908963571,0.33878855551702636,0.7942344215947891,0.8852223146506868,-0.8793484040778371,0.1103041361478819
2,isotropic,raw,6,0,0.0031262663796780736,0.0030692143357584096,0.0027235494762406377,0.24440978150083062,0.2613725340606652,0.06082165895670001,1.0615149768894159,0.9999999999999698,0.24622595041129375,0.060821658956641024,0.9393727813440551,0.9963007258017621,-0.38619389296250106,0.00437535924666086
2,isotropic,raw,7,0,0.0031262663796780736,0.00048040717701550926,0.002729494800385184,0.24440978150083062,0.25189045416427347,0.05781116612045662,1.0615149768894159,0.9999999999999698,0.23729335868831272,0.05781116612040055,0.9436918619224197,0.9966578690717994,-0.24223153913724718,0.003991320304782754
2,isotropic,raw,8,0,0.0031262663796780736,0.0003694026068822682,0.0028421319629373617,0.24440978150083062,0.25036206434044855,0.05793649543772824,1.0615149768894159,0.9999999999999698,0.23585353931967587,0.05793649543767205,0.9443731079903821,0.9966433624964006,-0.2172221911988766,0.00333363895738477
2,isotropic,raw,9,1,0.0031262663796780736,0.0002640157649651612,0.002906678507548373,0.24440978150083062,0.2464992592438247,0.05226894495574117,1.0615149768894159,0.9999999999999698,0.23221458444789492,0.052268944955690476,0.9460763867696915,0.997267957393219,-0.1458286011665206,0.002825296849163484
2,isotropic,raw,10,0,0.0031262663796780736,0.00013358660072424893,0.003148307666531309,0.24440978150083062,0.24673367439530977,0.04129405164388723,1.0615149768894159,0.9999999999999698,0.23243541520072306,0.041294051643847175,0.9459737777604675,0.9982948012988353,-0.1396931002697133,0.001947967385935379
2,isotropic,raw,11,0,0.0031262663796780736,0.00010253628366030092,0.003165854989241214,0.24440978150083062,0.24270653447571136,0.04154885031410287,1.0615149768894159,0.9999999999999698,0.22864164873744106,0.041548850314062566,0.9477229964626246,0.9982736930375796,-0.04445714828533391,0.0018035161692372824
2,isotropic,raw,12,0,0.0031262663796780736,0.00014054524837402925,0.0032199386570701664,0.24440978150083062,0.24423880348023047,0.04040875906193085,1.0615149768894159,0.9999999999999698,0.23008512248757856,0.04040875906189166,0.9470608364098759,0.998367132191078,-0.07849117918017806,0.0016813164734485208
2,isotropic,raw,13,0,0.0031262663796780736,5.187088337596591e-05,0.003153205233693157,0.24440978150083062,0.2410457358714904,0.03599482042305491,1.0615149768894159,0.9999999999999698,0.22707709370018095,0.03599482042302,0.9484359935166793,0.9987043729027145,0.019447437466653533,0.0013325353213911174
2,isotropic,raw,14,0,0.0031262663796780736,4.711578577303656e-05,0.0030956324564027516,0.24440978150083062,0.24266874465397562,0.034804307354195735,1.0615149768894159,0.9999999999999698,0.22860604884242455,0.03480430735416198,0.947739274432655,0.998788660189597,-0.02150850667578586,0.0011954346525766915
2,isotropic,raw,15,0,0.0031262663796780736,5.6021555124265394e-05,0.003088033257735216,0.24440978150083062,0.24506030736322892,0.03409817999956609,1.0615149768894159,0.9999999999999698,0.23085902007817585,0.03409817999953302,0.9467041128485444,0.9988373141207194,-0.0886236985526751,0.0011452017250685128
2,isotropic,raw,16,0,0.0031262663796780736,5.581090492091756e-05,0.003087906373603721,0.24440978150083062,0.24571881382450045,0.030706829763813278,1.0615149768894159,0.9999999999999698,0.2314793659758857,0.030706829763783496,0.946417303127402,0.999057090605858,-0.10500012942806529,0.0009004255430639697
2,isotropic,raw,17,0,0.0031262663796780736,4.973995639439251e-05,0.003109314772981082,0.24440978150083062,0.24690486738322986,0.02860405333252932,1.0615149768894159,0.9999999999999698,0.23259668752532237,0.02860405333250158,0.9458987809522476,0.9991818081329514,-0.14471291336866424,0.00067366558487824
2,isotropic,raw,18,0,0.0031262663796780736,3.1907857215705765e-05,0.0031149722162310263,0.24440978150083062,0.2467416252794952,0.026643361160057548,1.0615149768894159,0.9999999999999698,0.2324429053297919,0.026643361160031707,0.9459702957618454,0.9992901313060961,-0.1410974781437411,0.0006068596857000783
2,isotropic,raw,19,0,0.0031262663796780736,2.822198464177165e-05,0.003114985124920062,0.24440978150083062,0.24381932828329442,0.020699270372010355,1.0615149768894159,0.9999999999999698,0.22968995595100752,0.020699270371990278,0.9472425241352243,0.9995715402060672,-0.01388811345933351,0.00046744956516771107
2,isotropic,raw,20,0,0.0031262663796780736,2.7740143026376382e-05,0.003114684263010398,0.24440978150083062,0.24471886009043106,0.0214946700527537,1.0615149768894159,0.9999999999999698,0.2305373597340156,0.021494670052732853,0.9468525257668691,0.9995379791593242,-0.05828730139795993,0.0004347607852709255
2,isotropic,response,0,0,0.0031262663796780736,0.9999999999998926,0.9999963629890669,0.24440978150083062,1.0615149768894159,0.9999999999999698,1.0615149768894159,0.9999999999999698,0.9999999999990579,0.9999999999989999,1.8842705173938157e-12,2.000177801164682e-12,-0.9736451910100923,2880.165125975866
2,isotropic,response,1,0,0.0031262663796780736,1.2432658880946985,1.2441891673161238,0.24440978150083062,1.0113395749062044,0.9387963666199426,1.0615149768894159,0.9999999999999698,0.9527322712570722,0.9387963666190321,0.09230121930534063,0.11866138202290388,-0.9713128190505185,2243.102946188374
2,isotropic,response,2,0,0.0031262663796780736,0.49310080379018895,0.4939674199330667,0.24440978150083062,0.9345447791646693,0.8669473860814494,1.0615149768894159,0.9999999999999698,0.8803877472386767,0.8669473860806085,0.22491741451200786,0.2484022297680003,-0.9659549153285671,1789.972780287348
2,isotropic,response,3,0,0.0031262663796780736,0.4808055979114088,0.4816648854573379,0.24440978150083062,0.7090508636765325,0.6886501300327996,1.0615149768894159,0.9999999999999698,0.6679612432352241,0.6886501300321317,0.5538277775356537,0.5257609984067281,-0.9392572057176678,1153.9490352684527
2,isotropic,response,4,0,0.0031262663796780736,0.332728101458871,0.33001803214366165,0.24440978150083062,0.8833519243205549,0.7925465433118453,1.0615149768894159,0.9999999999999698,0.8321615272054202,0.7925465433110765,0.3075071926391426,0.3718699766856639,-0.9632261770448386,826.154700664367
