exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,selection_mode,span_mode,kernel_family,kernel_lengthscale,kernel_signal_var,excess_risk_frac,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,ell,s,hidden_s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json,causal_max_damage,causal_mean_damage,causal_min_kept_damage,causal_sum_kept_damage,causal_selected_indices_json,causal_damages_json
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,2,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,3.0,0.0,27.0,29.0,5.923176805397327,7.905012013140407,10.555120203979415,0.9999999999999911,0.9697418845180286,0.1739486001149836,1.1612435397726876e-13,"[2.4318005549432344, 2.2724668736425224, 1.9848116776071894, 1.6743845271751518, 1.1977697951547992, 1.0161042729895653, 0.8207169532111923, 0.7696122673582536]",0.04260551273181302,0.01708534708471121,0.0,0.0,[],"[0.03309174983756931, 0.029185530326340862, 0.04260551273181302, 0.032971990887556785, 0.02508708120682437, 0.018824532881294688, 0.03071609016776748, 0.02297919508167813, 0.02713339755875173, 0.010563229930177961, 0.017460828906031903, 0.02145449789872986, 0.006399629724352265, 0.02516774490455169, 0.014217677928817889, 0.014548279680604119, 0.011949028320123968, 0.011687862327211041, 0.011377172413437692, 0.01140530246868278, 0.006246586965217367, 0.010628944243742618, 0.015552492512355761, 0.010406224724905912, 0.006625743404873988, 0.006134013879785953, 0.007538111744283013, 0.007372317391635326, 0.006144295407507527]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,2,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,4.0,0.0,27.0,29.0,7.15422979391132,9.417646310160894,10.966935736115941,0.9999999999999918,0.9631593911643082,0.1919390758435696,1.6227449662886686e-13,"[2.670516530476027, 2.5916082198985997, 2.424262352893514, 1.9311277538473532, 1.5544850878010141, 1.4547518674922735, 1.1483981189808357, 1.1050364038116383]",0.02983687784666311,0.013101903621519004,0.0,0.0,[],"[0.02575322685706465, 0.027760533767302073, 0.02983687784666311, 0.024250023362910364, 0.014732733533404777, 0.016480092992539563, 0.020195217494386592, 0.014792396638412543, 0.020409020738376065, 0.010378862374852242, 0.015101928445772989, 0.01557019974066779, 0.004533693905462889, 0.009574011524548226, 0.014828354492783613, 0.01626256277575052, 0.009309136670033111, 0.007988751138994823, 0.010609640252967088, 0.008759883427423093, 0.008155731272040933, 0.0071683259922492686, 0.012279686752097889, 0.005587844876063535, 0.005104867723034275, 0.009058512470872724, 0.006376601605571262, 0.003520258362292153, 0.005576227989512998]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,2,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,5.0,0.0,27.0,29.0,8.420166401667142,10.837432457789383,11.160621199919897,0.999999999999992,0.9664454969650881,0.18317888261178972,1.3194838606010343e-13,"[2.812454881732036, 2.7657024955033283, 2.5394778333679238, 2.0553235892842943, 1.8450973529467938, 1.6977577665112449, 1.4953964204414885, 1.4792629676303384]",0.02389001898355103,0.009422753776895542,0.0,0.0,[],"[0.019259850459740237, 0.02389001898355103, 0.020056557157957438, 0.01602359901424852, 0.010303360338379966, 0.009162699118292436, 0.010061573234373084, 0.01179429547344037, 0.015080697681289326, 0.008564597724148179, 0.00982961942281331, 0.009337161125186635, 0.002728500903317173, 0.007403052471905034, 0.011480616081852782, 0.0075226920197323565, 0.010160690958546492, 0.007000156893512887, 0.007914604044876665, 0.006600819436095911, 0.0064320960997537625, 0.00824727423559529, 0.004779320360410618, 0.004246937084607864, 0.00642748397391582, 0.00827429686807948, 0.0028166316465266603, 0.0032765781811854256, 0.004584078536636031]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,2,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,6.0,0.0,26.0,29.0,9.992936563087182,12.292380415218977,11.89139439545917,0.999999999999993,0.9592709507330346,0.20181439311148824,1.7227129546777047e-13,"[2.8785171295075536, 2.7357517537976923, 2.5999661034946935, 2.4642105703548864, 2.2733034488361032, 1.9649958902364855, 1.7869545153977082, 1.7639138213670438]",0.01706685533303668,0.005615490381318623,0.0,0.0,[],"[0.013429682232185639, 0.01706685533303668, 0.01094357039952382, 0.009532834273424926, 0.008393704873140655, 0.008186638394802746, 0.009843412760642191, 0.008460891100131021, 0.007464403696133156, 0.005722620719724757, 0.007213420829686099, 0.003446942328672322, 0.00402618771456186, 0.003122831073244689, 0.0051601273275256624, 0.0026787960240651364, 0.003504164992793178, 0.003119015247202389, 0.0036175033762047334, 0.0024423823723720172, 0.003933783161005274, 0.0033466516218174556, 0.0020245281271376835, 0.002112525779593522, 0.004009481651883589, 0.004034893487002642, 0.002203652144253302, 0.001564321351214789, 0.002243398665258123]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,2,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,7.0,0.0,25.0,29.0,9.82849801699336,12.62261213590976,13.420802896851987,0.9999999999999944,0.9507320942541695,0.22196374871997665,6.237557073673528e-14,"[3.0806096153799345, 2.886953250507147, 2.6123624229886033, 2.3095029483604055, 2.1628981847958424, 1.8850961273229092, 1.78874035216403, 1.7217886004298724]",0.010869249721073181,0.0025877172835078806,0.0,0.0,[],"[0.005243712765383362, 0.00562976418787391, 0.010869249721073181, 0.00468317868904391, 0.0031477168551643313, 0.003959799434008769, 0.003127360495991356, 0.0047053187975361266, 0.0030383080714791416, 0.003380971362466576, 0.00254928638584991, 0.001741467641245527, 0.0015670564846797152, 0.0022960800684599025, 0.0015746578595299124, 0.0014362534648108116, 0.0013399736330054932, 0.001100927099510364, 0.0015595742906078457, 0.0010332913592316156, 0.0014730743195547483, 0.001602778463144741, 0.0014506342755786794, 0.0008790802387705419, 0.001217092979243065, 0.0014518833773436055, 0.0013020416199520444, 0.0006338358832971347, 0.0010494313978922183]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,2,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,8.0,0.0,25.0,29.0,9.199785049153876,12.340230709181395,13.189852380482439,0.9999999999999942,0.9547540214531517,0.21271102121620908,9.550477743904084e-14,"[3.024792852792941, 2.830298603682814, 2.680817077111067, 2.132874587261529, 1.8813172621544358, 1.6686623755673773, 1.623137423429674, 1.5688781693392595]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,3,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,0.0,15.0,2.0,16.0,1.1058899832193634,1.3101042366813052,234.77248494772567,0.9978562736811699,0.9659104054988041,0.19015846565192812,0.04630039221032596,"[268.00526203319754, 38.5324194066944, 33.53142590906035, 25.54042386622958, 14.933312630629901, 12.267943926846444, 5.536089483663946, 4.817075550747998]",0.7712195527501667,0.17063797025640753,0.05182404402387022,2.681318412101889,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[0.7712195527501667, 0.25765569770305374, 0.21233653194624197, 0.2694325606246814, 0.2350257032080524, 0.17059566330498205, 0.1143508390046505, 0.10484146529298169, 0.09551631495715059, 0.10559280274975502, 0.07095920992743625, 0.08946207617573393, 0.07161224566016508, 0.0608937047729673, 0.05182404402387022, 0.04888911200063164]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,3,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,1.0,7.0,28.0,32.0,1.2892618404540035,1.7026952772848833,10.688653219790469,0.9999999999999913,0.9586278292001552,0.20340150146898145,4.825893952426378e-13,"[3.623797407533842, 1.0964463464281005, 0.5124960268437465, 0.38448121873800356, 0.3049167732450512, 0.18409162655843203, 0.15689342875601403, 0.13356677256694569]",0.10321023444698768,0.032004672256257624,0.05321142284306657,0.4989072566832672,"[0, 1, 2, 3, 5, 6, 8]","[0.10321023444698768, 0.05349768443774795, 0.08842930097668353, 0.07823704732801619, 0.04683444861712458, 0.06346107468354738, 0.05321142284306657, 0.040348665693431235, 0.05886049196721787, 0.023275942125815244, 0.04389170074216609, 0.020001070105859182, 0.022828893020138227, 0.028828877221438873, 0.04586060410017557, 0.0191007970365053, 0.03424016428327195, 0.012785202768456726, 0.013987913142929303, 0.022144713783135046, 0.019613217991930727, 0.015877582344283277, 0.008633058898837705, 0.010336806890838138, 0.017000383046216865, 0.007618054769494761, 0.011076836950757712, 0.015390298065307959, 0.01534715665841406, 0.012899431634118915, 0.012000971044975658, 0.005319464581353763]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,3,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,2.0,0.0,23.0,25.0,2.196153181963851,3.501484234356739,7.723220040307397,0.9999999999999832,0.9619260253482391,0.19512553562192753,2.542813010233983e-13,"[1.6387584547209413, 0.8639386649387898, 0.5441904695672874, 0.335731317085576, 0.28854606267458316, 0.23073204332654468, 0.22596630985970675, 0.16634714337429776]",0.04211927409615529,0.019730030410521557,0.0,0.0,[],"[0.04171330717354097, 0.04188033474809817, 0.019840924906005218, 0.04211927409615529, 0.029282347388676928, 0.016256622278620122, 0.01664005695055307, 0.03042495646009255, 0.021534526715302794, 0.02439879087821668, 0.01464652670306325, 0.012093542463922441, 0.026570638618715038, 0.016316580996345035, 0.014682482282715867, 0.015708102950961495, 0.009284655791326011, 0.01802952750556243, 0.012158888357406899, 0.016228596198597966, 0.014687560257505719, 0.013141086201413955, 0.011631594166872499, 0.01019895546232654, 0.0037808807110420017]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,3,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,3.0,0.0,23.0,25.0,2.853923692451892,4.586206030254962,8.077217171030348,0.9999999999999848,0.952988477698193,0.21682140646576337,1.759824604286376e-13,"[2.3869718769981367, 1.3627738974614882, 1.013322343377925, 0.7499953812642572, 0.5794284727929027, 0.5234298888479619, 0.41545588884276025, 0.3482628879599028]",0.03616800204017712,0.017285250965488094,0.0,0.0,[],"[0.03595005976853106, 0.03616800204017712, 0.019773013030875558, 0.03240144233914018, 0.0201463514439389, 0.0160449746550452, 0.010861243899725589, 0.021721418861007754, 0.02092809309581442, 0.02183921827155245, 0.013522343819752728, 0.01246507254776777, 0.014196417916451884, 0.029354860966033736, 0.01599517340778891, 0.013028199126309948, 0.007829188261831769, 0.0083347824722282, 0.01002850728784397, 0.018993532125570454, 0.010976822589129659, 0.012270957843921433, 0.014269807756157545, 0.010755690357936967, 0.004276100252669107]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,3,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,4.0,0.0,24.0,25.0,4.116670783338667,6.276760222579522,8.56058023044349,0.9999999999999865,0.972311867294537,0.16639751412040227,3.495349059947893e-13,"[2.5462436047115653, 1.708629207464993, 1.3406299698907553, 1.1217830743479102, 0.8604826186283417, 0.8317007927654689, 0.608209875890282, 0.5670234242539001]",0.027700406295578066,0.014022357872524765,0.0,0.0,[],"[0.027700406295578066, 0.02722658661076567, 0.02061166967447464, 0.019558451920890934, 0.01586167265671299, 0.013047150291896561, 0.009219222380895432, 0.01696630284969423, 0.020382527885924408, 0.012377984326658181, 0.009813102522508164, 0.012085672188136196, 0.011546723093307464, 0.010841562754550872, 0.022638421275739815, 0.017050938647603747, 0.008476125822123174, 0.008262656979868175, 0.006840291891188608, 0.009465148667596478, 0.012226606617452907, 0.012486338526068732, 0.013383424828438772, 0.004842208404745727, 0.007647749700299186]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,3,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,5.0,0.0,24.0,25.0,5.459264230429078,7.760394808172006,8.7373000477387,0.999999999999987,0.9816288869788129,0.13554007902157234,3.107661944719168e-13,"[2.588097833213757, 1.9610198209002871, 1.5739708847384477, 1.428367932918138, 1.1382818416327631, 1.068497104930672, 0.8221417340516755, 0.7819495985534349]",0.019981215564819337,0.010389237930608808,0.0,0.0,[],"[0.019981215564819337, 0.01782343299917352, 0.016453272777443424, 0.012836520088462219, 0.011708631539642921, 0.009712312708897374, 0.009626634180945438, 0.012562648476026672, 0.01457109157922162, 0.009848840565785817, 0.005812191696583584, 0.008509241600113496, 0.01043840785652061, 0.006385237011741329, 0.014123665570867756, 0.013209264794689238, 0.007699064333339838, 0.007236522614742656, 0.006217283219089965, 0.008435296891606804, 0.008764847214875747, 0.010203837767386212, 0.009863260218464233, 0.005189788265270033, 0.002518438729510359]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,3,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,6.0,0.0,24.0,25.0,6.246077670867389,8.742379520973312,9.04354702867396,0.9999999999999878,0.9786770592550668,0.14602376773977951,3.6193305531135943e-13,"[2.7623097950454665, 2.083967864630361, 1.7375858357724778, 1.6497637754291552, 1.3553681505639465, 1.1714124138503754, 1.0420173895974627, 0.9946739561449851]",0.014744694923114135,0.005790211999661561,0.0,0.0,[],"[0.014744694923114135, 0.00947407391940045, 0.007360390259554377, 0.0073671971660114344, 0.010078317482227388, 0.0063275471097300915, 0.0077084712949207, 0.006446030370600502, 0.008544067914931655, 0.005931980774348428, 0.0029863492869119978, 0.004564652553945394, 0.003963038269656505, 0.0061118686453591215, 0.005233102816125146, 0.0036560677519622813, 0.0039474635817779566, 0.003154639225656382, 0.003478098406774845, 0.005900452632671568, 0.003702354120659828, 0.005834257020340748, 0.004751258223774201, 0.0019446254247342163, 0.0015443008163496638]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,3,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,7.0,0.0,24.0,25.0,6.24118350640644,9.203668824171933,9.98840958881461,0.99999999999999,0.9761327048428109,0.15449043710592292,1.1980819953259513e-13,"[2.8605221375046375, 2.022851814599849, 1.7696647063077238, 1.5561043426065189, 1.3250203969838885, 1.1555969926861434, 1.0366164381864154, 1.0003730849267243]",0.00872144244102811,0.002682293641990749,0.0,0.0,[],"[0.00872144244102811, 0.0034230299893630843, 0.0036980738924742088, 0.003213337356888514, 0.0052180766162158105, 0.0030994285283431405, 0.0029265439488073797, 0.002872635977097375, 0.0032985342754493696, 0.003639898875667174, 0.0016902274345176411, 0.0020066079962230096, 0.0024537915212387122, 0.001759281795282349, 0.002713544706570804, 0.001377513657662432, 0.0016571484261133234, 0.0011203222332245412, 0.002357016598360026, 0.00185862878227646, 0.0021081105042847345, 0.0021943546117563313, 0.0016482183504847243, 0.0009496264085074456, 0.001051946121932029]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,3,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,8.0,0.0,23.0,25.0,6.350094264866955,9.734394352017373,10.416775534541301,0.9999999999999908,0.9533995354351527,0.2158714074740753,2.547156505843901e-13,"[2.747703144132922, 1.8335664388054436, 1.6461250077726164, 1.3824712743327987, 1.3399014125255087, 1.0622222470690956, 0.9906207633786672, 0.9506035605262381]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,4,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,0.0,10.0,1.0,16.0,1.044578899148092,1.146733878444906,296.5429596361319,0.9982131139118631,0.9584674622546866,0.2079548266320072,0.042271575415839355,"[383.2029155976791, 36.36177158441572, 31.872290869794604, 20.325976597907434, 15.744460469505027, 11.69013109036218, 5.811592728472572, 4.86039439802301]",0.9398315196541798,0.14600429117201266,0.05325332356931126,2.0759520072773974,"[0, 1, 2, 3, 4, 5, 6, 7, 10, 13]","[0.9398315196541798, 0.23537471919619685, 0.19295301721663377, 0.17973002164338442, 0.12075988932024949, 0.1605820190167015, 0.058354445179431835, 0.07983965717186645, 0.046061568046831314, 0.03618112050013369, 0.05527339530944201, 0.04278658261444791, 0.04036269108618177, 0.05325332356931126, 0.04732819620196338, 0.047396493025247524]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,4,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,1.0,7.0,28.0,37.0,3.667046201361921,5.009099618907192,14.84490222420985,0.9999999999999954,0.9510542078072574,0.2212369593732886,3.0261957972577254e-13,"[5.531437273447424, 3.7095374750100216, 2.843585455580243, 2.5235715444950197, 2.110158283529299, 1.5844118138880108, 1.2019213378448195, 0.5244319343388134]",0.09882763014240512,0.027487204067406082,0.051968769495697335,0.4745670260142393,"[0, 4, 7, 8, 9, 10, 11]","[0.09882763014240512, 0.03756905381801568, 0.04957627272502246, 0.04537358160530055, 0.051968769495697335, 0.02477962780376684, 0.038578989691465435, 0.07046808388767403, 0.06967317985785582, 0.06925505602962072, 0.0552249445122196, 0.05914936208876665, 0.041467062851015216, 0.02661915344510479, 0.030174943646635033, 0.012709645256771084, 0.027858130975255104, 0.017906586277679583, 0.012959239064585747, 0.01862816190033332, 0.02255534478776697, 0.012617440394458456, 0.005829502787290616, 0.008403754457471975, 0.02277064828634163, 0.011305377018450764, 0.016122475116849062, 0.007599971035581774, 0.00802434322300992, 0.009193121588318202, 0.006847022000958328, 0.004633870399676692, 0.004942914553959201, 0.006137889735289452, 0.004423578652535666, 0.004612894101173622, 0.0022389272797025553]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,4,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,2.0,0.0,27.0,30.0,4.349052240375309,5.386112603207224,10.935577767102957,0.9999999999999917,0.9622451124879423,0.1943061695161772,1.8147152957602215e-13,"[3.5900268074639996, 3.076080698986048, 2.7740296949156016, 1.8211973820397935, 1.5776795077307655, 1.1978330329311713, 0.45777362006183886, 0.4484641258158264]",0.043665409190379485,0.016220868050472247,0.0,0.0,[],"[0.03177788909683751, 0.043665409190379485, 0.04016072597113878, 0.02412306467699591, 0.03820405387401267, 0.01897223262225699, 0.009190729348057744, 0.0322496635048424, 0.01384736658943326, 0.02640224997673056, 0.014245985879467534, 0.02149742315970436, 0.010881739742266777, 0.020042152303492766, 0.01599481089497979, 0.010023920297572889, 0.011516257110538866, 0.009724396604021848, 0.01958491645413766, 0.010210054651261057, 0.007537575823487707, 0.0106578335943008, 0.00664729431227907, 0.009201662904814572, 0.006674818777949352, 0.0048601686843213355, 0.005395114975319436, 0.004683973870218687, 0.0037221792528187112, 0.004930377370528998]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,4,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,3.0,0.0,27.0,30.0,5.327989092380564,6.771643613142026,11.050319212687224,0.9999999999999919,0.9634881358826292,0.19108077903693688,1.285072397066353e-13,"[3.589347439384304, 3.4175699547781675, 3.0774232463973425, 2.1934655327700576, 1.9669563601062148, 1.628162874485754, 0.8898860919796289, 0.8402123298387295]",0.04454045843898947,0.014317163060953965,0.0,0.0,[],"[0.028038219764157907, 0.04454045843898947, 0.02908233666112751, 0.02548488640939066, 0.024613440098269164, 0.01741389866077588, 0.014978996998529044, 0.01772947559657926, 0.01040677877101573, 0.02153869891961432, 0.019702474416592102, 0.010623154234671708, 0.012370951267593383, 0.013920400350497037, 0.015558378697649687, 0.017836249559019073, 0.014700763654796863, 0.007501154427846108, 0.012648714549029471, 0.009486615554758675, 0.011085965982180743, 0.007971726477371464, 0.007334858721206937, 0.009264026108066164, 0.005410645638985791, 0.0036734104615599845, 0.003858448851638022, 0.005548380738474185, 0.0014387970836913146, 0.005752584734541315]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,4,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,4.0,0.0,27.0,30.0,6.1025045961767646,7.973062426035899,11.350809752286638,0.9999999999999922,0.9566219317140163,0.20827402211023813,3.273121026813047e-13,"[3.7846251151233905, 3.5239814417723325, 3.260494999122842, 2.394899710063714, 2.2681193900014813, 1.855207548002931, 1.2820932924278177, 1.1147611306630827]",0.024405588651957955,0.010669331506504938,0.0,0.0,[],"[0.021700452858444574, 0.024349836261122106, 0.024405588651957955, 0.020441396980336916, 0.014723957892940252, 0.014708643406100917, 0.011094210857935773, 0.010252739400963063, 0.008481115614253867, 0.013545655942105765, 0.01353646842299354, 0.00845957268912317, 0.010344865538612635, 0.01312190216931336, 0.00881377383717335, 0.013137032128147997, 0.0125857093899613, 0.007133182557428362, 0.009825475088879366, 0.007255398921421704, 0.008222479385343184, 0.005527305433400674, 0.007886334381414303, 0.007528511257060979, 0.0048672737444411555, 0.0041412559055919295, 0.0029191262355523846, 0.005138512844158174, 0.001999041733784028, 0.00393312566518534]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,4,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,5.0,0.0,27.0,30.0,6.970101224087275,9.321904010588636,11.406628793998639,0.9999999999999923,0.9544928566514403,0.2133240336871401,1.4286023961326105e-13,"[3.8401446027702013, 3.502768238309601, 3.277070910281438, 2.462507156840938, 2.339917434277718, 1.9396912247099423, 1.5939985045693272, 1.3370081740395905]",0.0217433978310444,0.0075447197129999664,0.0,0.0,[],"[0.013281804250982932, 0.015609219180036325, 0.0217433978310444, 0.013639603086726938, 0.009420801164612897, 0.011162832627571978, 0.006941165417563733, 0.005929692769277104, 0.0073804036787482675, 0.008542131473207391, 0.00876694961205787, 0.006293990765322259, 0.006950503704967294, 0.009490546696499872, 0.006442760207812916, 0.008076807039901629, 0.008646744193904718, 0.0061625252384211885, 0.00690699082588955, 0.006645623133224592, 0.00483403738127426, 0.004337105197239318, 0.005770379970630733, 0.005282140383110862, 0.0038537518483907464, 0.0031050488071410745, 0.0027445581232041906, 0.0038142094035351977, 0.001480807618879219, 0.003085059758819549]"
rbf,rbf_elbow_scratch_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_scratch_seed42/checkpoint_final.pt,4,5,8,4,causal,seed,rbf,3.0,1.0,0.05,0.95,0.001,8,0.05,0,6.0,0.0,26.0,30.0,7.13487334830305,10.02293713303475,12.368579152672316,0.9999999999999934,0.9521784087861477,0.2186814834727574,1.8320268969454844e-13,"[4.468397897504553, 3.60978414653117, 3.3875298772186064, 2.5521864523760156, 2.3610379291304118, 2.0491950245287844, 1.9397906069284487, 1.5508014375308297]",0.010896011430968222,0.003988100055576121,0.0,0.0,[],"[0.01002517057522164, 0.010896011430968222, 0.007651475540250842, 0.008290911729519665, 0.004249081870346662, 0.0069994082680060665, 0.005759613926385766, 0.004884102844331665, 0.005113377873530945, 0.003547523456855082, 0.003284634133829198, 0.004364581934887995, 0.0029274859488742176, 0.002741855247710388, 0.0023799234076550455, 0.004252598860610444, 0.0021231878878794725, 0.003347210455155705, 0.0026377319277783697, 0.004632525679418259, 0.0027761204373159855, 0.0022783244573499548, 0.0023922871561478085, 0.0024366825878332906, 0.001973763110386128, 0.001739468541854772, 0.0016693827594992743, 0.0020201057384230028, 0.0012897088358958817, 0.0009587450433618577]"
